year,state,county,share_debt_coll,share_debt_coll_quality
2018,08,013,0.1697111,1
2018,08,014,0.1661342,1
2018,08,015,0.1637011,1
2018,08,017,NA,3
2018,08,019,0.2662722,1
2018,08,021,0.2977099,1
2018,08,023,0.32,1
2018,08,025,NA,3
2018,08,027,0.2,1
2018,08,029,0.189899,1
2018,08,031,0.3022919,1
2018,08,033,NA,3
2018,08,035,0.1393623,1
2018,08,037,0.1921516,1
2018,08,039,0.1733333,1
2018,08,041,0.2928585,1
2018,08,043,0.3318043,1
2018,08,045,0.2693157,1
2018,08,047,0.2567568,1
2018,08,049,0.2383178,1
2018,08,051,0.124,1
2018,08,053,NA,3
2018,08,055,0.3619048,1
2018,08,057,NA,3
2018,08,059,0.2091055,1
2018,08,061,NA,3
2018,08,063,0.212963,1
2018,08,065,0.2909091,1
2018,08,067,0.2338129,1
2018,08,069,0.2134634,1
2018,08,071,0.34,1
2018,08,073,0.3837209,1
2018,08,075,0.2733813,1
2018,08,077,0.2464613,1
2018,08,079,NA,3
2018,08,081,0.347032,1
2018,08,083,0.2915531,1
2018,08,085,0.1978193,1
2018,08,087,0.3264368,1
2018,08,089,0.3286219,1
2018,08,091,0.1463415,1
2018,08,093,0.2415254,1
2018,08,095,0.225,1
2018,08,097,0.1558074,1
2018,08,099,0.2732241,1
2018,08,101,0.3900929,1
2018,08,103,0.1858407,1
2018,08,105,0.3227513,1
2018,08,107,0.1762114,1
2018,08,109,0.2830189,1
2018,08,111,NA,3
2018,08,113,0.1181102,1
2018,08,115,NA,3
2018,08,117,0.2084168,1
2018,08,119,0.212963,1
2018,08,121,0.2878788,1
2018,08,123,0.2870103,1
2018,08,125,0.2132353,1
2018,09,001,0.222902,1
2018,09,003,0.2827153,1
2018,09,005,0.2435689,1
2018,09,007,0.1910708,1
2018,09,009,0.2843271,1
2018,09,011,0.2474948,1
2018,09,013,0.209603,1
2018,09,015,0.304419,1
2018,10,001,0.3649913,1
2018,10,003,0.3301271,1
2018,10,005,0.2823561,1
2018,11,001,0.3003229,1
2018,12,001,0.3154158,1
2018,12,003,0.4710145,1
2018,12,005,0.4464823,1
2018,12,007,0.4889975,1
2018,12,009,0.3273551,1
2018,12,011,0.3457364,1
2018,12,013,0.448718,1
2018,12,015,0.2586151,1
2018,12,017,0.3334573,1
2018,12,019,0.3634472,1
2018,12,021,0.2848808,1
2018,12,023,0.5122549,1
2018,12,027,0.4334863,1
2018,12,029,0.4725738,1
2018,12,031,0.4484536,1
2018,12,033,0.3936273,1
2018,12,035,0.2869198,1
2018,12,037,0.4293785,1
2018,12,039,0.5482014,1
2018,12,041,0.3875433,1
2018,12,043,0.5612245,1
2018,12,045,0.387931,1
2018,12,047,0.4885845,1
2018,12,049,0.3881402,1
2018,12,051,0.5079086,1
2018,12,053,0.3289516,1
2018,12,055,0.3198001,1
2018,12,057,0.3653235,1
2018,12,059,0.3474903,1
2018,12,061,0.2874728,1
2018,12,063,0.439726,1
2018,12,065,0.3687943,1
2018,12,067,0.4805195,1
2018,12,069,0.3224685,1
2018,12,071,0.326024,1
2018,12,073,0.3650866,1
2018,12,075,0.4113475,1
2018,12,077,0.4671533,1
2018,12,079,0.4849785,1
2018,12,081,0.3014683,1
2018,12,083,0.3765582,1
2018,12,085,0.2606132,1
2018,12,086,0.3184577,1
2018,12,087,0.3110486,1
2018,12,089,0.3333333,1
2018,12,091,0.3246163,1
2018,12,093,0.4190938,1
2018,12,095,0.3807432,1
2018,12,097,0.4108046,1
2018,12,099,0.3177503,1
2018,12,101,0.3456216,1
2018,12,103,0.3200186,1
2018,12,105,0.3986196,1
2018,12,107,0.5126866,1
2018,12,109,0.2333418,1
2018,12,111,0.3759428,1
2018,12,113,0.2950877,1
2018,12,115,0.2439223,1
2018,12,117,0.3099774,1
2018,12,119,0.1698027,1
2018,12,121,0.4497717,1
2018,12,123,0.5538462,1
2018,12,125,0.4723926,1
2018,12,127,0.3707472,1
2018,12,129,0.3871635,1
2018,12,131,0.3242259,1
2018,12,133,0.4147059,1
2018,13,001,0.4236111,1
2018,13,003,0.4636364,1
2018,13,005,0.3459119,1
2018,13,007,NA,3
2018,13,009,0.4689781,1
2018,13,011,0.415493,1
2018,13,013,0.4136859,1
2018,13,015,0.4206687,1
2018,13,017,0.5080906,1
2018,13,019,0.444079,1
2018,13,021,0.4900319,1
2018,13,023,0.4101124,1
2018,13,025,0.4385965,1
2018,13,027,0.5462185,1
2018,13,029,0.3327556,1
2018,13,031,0.4172063,1
2018,13,033,0.5485564,1
2018,13,035,0.3850575,1
2018,13,037,0.5316456,1
2018,13,039,0.3830049,1
2018,13,043,0.4379085,1
2018,13,045,0.3871508,1
2018,13,047,0.3857868,1
2018,13,049,0.5529412,1
2018,13,051,0.4595682,1
2018,13,053,0.3426966,1
2018,13,055,0.5117493,1
2018,13,057,0.2487117,1
2018,13,059,0.364069,1
2018,13,061,NA,3
2018,13,063,0.5464801,1
2018,13,065,0.5,1
2018,13,067,0.3005213,1
2018,13,069,0.4070175,1
2018,13,071,0.4657933,1
2018,13,073,0.3078672,1
2018,13,075,0.5249042,1
2018,13,077,0.3092783,1
2018,13,079,0.3933333,1
2018,13,081,0.5703325,1
2018,13,083,0.4292237,1
2018,13,085,0.3058252,1
2018,13,087,0.424821,1
2018,13,089,0.3895095,1
2018,13,091,0.4774775,1
2018,13,093,0.5337423,1
2018,13,095,0.6030043,1
2018,13,097,0.4346642,1
2018,13,099,0.5414013,1
2018,13,101,0.4237288,1
2018,13,103,0.442288,1
2018,13,105,0.3968254,1
2018,13,107,0.456,1
2018,13,109,0.4566474,1
2018,13,111,0.2572815,1
2018,13,113,0.2172433,1
2018,13,115,0.4479788,1
2018,13,117,0.1761572,1
2018,13,119,0.401084,1
2018,13,121,0.3416547,1
2018,13,123,0.3476395,1
2018,13,125,NA,3
2018,13,127,0.398051,1
2018,13,129,0.4279329,1
2018,13,131,0.4135338,1
2018,13,133,0.3191489,1
2018,13,135,0.3394808,1
2018,13,137,0.3426357,1
2018,13,139,0.3732562,1
2018,13,141,0.5203252,1
2018,13,143,0.4496788,1
2018,13,145,0.2604167,1
2018,13,147,0.3774648,1
2018,13,149,0.4210526,1
2018,13,151,0.3868719,1
2018,13,153,0.343803,1
2018,13,155,0.4109589,1
2018,13,157,0.3450768,1
2018,13,159,0.4439252,1
2018,13,161,0.321267,1
2018,13,163,0.5560166,1
2018,13,165,0.527559,1
2018,13,167,0.5054945,1
2018,13,169,0.3585366,1
2018,13,171,0.4072727,1
2018,13,173,0.5688074,1
2018,13,175,0.4653938,1
2018,13,177,0.3757829,1
2018,13,179,0.4566075,1
2018,13,181,0.4242424,1
2018,13,183,0.4104046,1
2018,13,185,0.4530816,1
2018,13,187,0.3316456,1
2018,13,189,0.5502793,1
2018,13,191,0.423913,1
2018,13,193,0.5434783,1
2018,13,195,0.3950893,1
2018,13,197,0.4957983,1
2018,13,199,0.5029586,1
2018,13,201,0.4329897,1
2018,13,205,0.5899054,1
2018,13,207,0.3043478,1
2018,13,209,0.4285714,1
2018,13,211,0.3407643,1
2018,13,213,0.4446178,1
2018,13,215,0.4712871,1
2018,13,217,0.4660023,1
2018,13,219,0.1666667,1
2018,13,221,0.372973,1
2018,13,223,0.3670048,1
2018,13,225,0.4653938,1
2018,13,227,0.3353535,1
2018,13,229,0.3797468,1
2018,13,231,0.2532751,1
2018,13,233,0.4841629,1
2018,13,235,0.4044118,1
2018,13,237,0.4727794,1
2018,13,239,NA,3
2018,13,241,0.2717391,1
2018,13,243,0.5306122,1
2018,13,245,0.5706886,1
2018,13,247,0.4410727,1
2018,13,249,0.4925373,1
2018,13,251,0.4868914,1
2018,13,253,0.3630137,1
2018,13,255,0.4683426,1
2018,13,257,0.3593381,1
2018,13,259,0.597561,1
2018,13,261,0.5597345,1
2018,13,263,0.6153846,1
2018,13,265,NA,3
2018,13,267,0.3769968,1
2018,13,269,0.4230769,1
2018,13,271,0.4827586,1
2018,13,273,0.5113636,1
2018,13,275,0.4363636,1
2018,13,277,0.3735726,1
2018,13,279,0.4360731,1
2018,13,281,0.2822967,1
2018,13,283,0.4,1
2018,13,285,0.4557196,1
2018,13,287,0.5413534,1
2018,13,289,0.442953,1
2018,13,291,0.2025317,1
2018,13,293,0.4872341,1
2018,13,295,0.4603321,1
2018,13,297,0.3812903,1
2018,13,299,0.4537205,1
2018,13,301,0.6263736,1
2018,13,303,0.529052,1
2018,13,305,0.4575937,1
2018,13,307,NA,3
2018,13,309,NA,3
2018,13,311,0.3416857,1
2018,13,313,0.4116541,1
2018,13,315,0.5641026,1
2018,13,317,0.4864865,1
2018,13,319,0.5394737,1
2018,13,321,0.5083333,1
2018,15,001,0.2069841,1
2018,15,003,0.1770739,1
2018,15,005,NA,3
2018,15,007,0.195922,1
2018,15,009,0.2369761,1
2018,16,001,0.2133537,1
2018,16,003,0.2054795,1
2018,16,005,0.2860278,1
2018,16,007,0.1538462,1
2018,16,009,0.2720588,1
2018,16,011,0.2564492,1
2018,16,013,0.1586021,1
2018,16,015,0.176,1
2018,16,017,0.1753681,1
2018,16,019,0.1991894,1
2018,16,021,0.2105263,1
2018,16,023,NA,3
2018,16,025,NA,3
2018,16,027,0.3216216,1
2018,16,029,0.2571429,1
2018,16,031,0.2598187,1
2018,16,033,NA,3
2018,16,035,0.2461538,1
2018,16,037,0.1153846,1
2018,16,039,0.2637615,1
2018,16,041,0.14,1
2018,16,043,0.1960784,1
2018,16,045,0.2686567,1
2018,16,047,0.2863248,1
2018,16,049,0.1802575,1
2018,16,051,0.1544304,1
2018,16,053,0.2861539,1
2018,16,055,0.2027079,1
2018,16,057,0.1816579,1
2018,16,059,0.1946903,1
2018,16,061,0.255814,1
2018,16,063,0.2739726,1
2018,16,065,0.1190965,1
2018,16,067,0.2686981,1
2018,16,069,0.2342606,1
2018,16,071,0.1612903,1
2018,16,073,0.3510638,1
2018,16,075,0.3325243,1
2018,16,077,0.2909091,1
2018,16,079,0.2837838,1
2018,16,081,0.2324324,1
2018,16,083,0.247392,1
2018,16,085,0.202381,1
2018,16,087,0.2945206,1
2018,17,001,0.2444668,1
2018,17,003,0.3493976,1
2018,17,005,0.3401639,1
2018,17,007,0.2636138,1
2018,17,009,0.2608696,1
2018,17,011,0.2429378,1
2018,17,013,0.3170732,1
2018,17,015,0.2531646,1
2018,17,017,0.3659794,1
2018,17,019,0.2711111,1
2018,17,021,0.3119093,1
2018,17,023,0.2550607,1
2018,17,025,0.377551,1
2018,17,027,0.2447014,1
2018,17,029,0.3390805,1
2018,17,031,0.3095272,1
2018,17,033,0.2402597,1
2018,17,035,0.2321429,1
2018,17,037,0.2313237,1
2018,17,039,0.2915129,1
2018,17,041,0.239726,1
2018,17,043,0.207353,1
2018,17,045,0.358885,1
2018,17,047,0.2065217,1
2018,17,049,0.2658662,1
2018,17,051,0.2923077,1
2018,17,053,0.2137097,1
2018,17,055,0.3695652,1
2018,17,057,0.3172691,1
2018,17,059,0.3365385,1
2018,17,061,0.2938144,1
2018,17,063,0.305,1
2018,17,065,0.2571429,1
2018,17,067,0.2352941,1
2018,17,069,0.368421,1
2018,17,071,0.3211009,1
2018,17,073,0.243173,1
2018,17,075,0.2392776,1
2018,17,077,0.3376777,1
2018,17,079,0.2322581,1
2018,17,081,0.3435374,1
2018,17,083,0.2539185,1
2018,17,085,0.1617251,1
2018,17,087,0.2060301,1
2018,17,089,0.2626315,1
2018,17,091,0.3255132,1
2018,17,093,0.2684486,1
2018,17,095,0.3390957,1
2018,17,097,0.2237725,1
2018,17,099,0.3130734,1
2018,17,101,0.3917051,1
2018,17,103,0.2737864,1
2018,17,105,0.3211921,1
2018,17,107,0.3058036,1
2018,17,109,0.2660333,1
2018,17,111,0.1960825,1
2018,17,113,0.2615385,1
2018,17,115,0.4056604,1
2018,17,117,0.2641753,1
2018,17,119,0.2988921,1
2018,17,121,0.4391892,1
2018,17,123,0.2613636,1
2018,17,125,0.3175355,1
2018,17,127,0.3034188,1
2018,17,129,0.2524272,1
2018,17,131,0.2265625,1
2018,17,133,0.1447124,1
2018,17,135,0.2733485,1
2018,17,137,0.2995951,1
2018,17,139,0.2545455,1
2018,17,141,0.2398082,1
2018,17,143,0.3527553,1
2018,17,145,0.280528,1
2018,17,147,0.1974249,1
2018,17,149,0.2310757,1
2018,17,151,NA,3
2018,17,153,0.3,1
2018,17,155,0.2346939,1
2018,17,157,0.3609342,1
2018,17,159,0.3373016,1
2018,17,161,0.3070434,1
2018,17,163,0.3885258,1
2018,17,165,0.2885086,1
2018,17,167,0.3068253,1
2018,17,169,0.2857143,1
2018,17,171,0.3108108,1
2018,17,173,0.3141026,1
2018,17,175,0.2816902,1
2018,17,177,0.2503477,1
2018,17,179,0.261998,1
2018,17,181,0.3396946,1
2018,17,183,0.4104542,1
2018,17,185,0.3160622,1
2018,17,187,0.3242424,1
2018,17,189,0.1883408,1
2018,17,191,0.2088889,1
2018,17,193,0.3359073,1
2018,17,195,0.2551574,1
2018,17,197,0.2744806,1
2018,17,199,0.3155032,1
2018,17,201,0.3250726,1
2018,17,203,0.1899642,1
2018,18,001,0.2192982,1
2018,18,003,0.3011343,1
2018,18,005,0.2599049,1
2018,18,007,0.2352941,1
2018,18,009,0.2864078,1
2018,18,011,0.2240664,1
2018,18,013,0.2687747,1
2018,18,015,0.2857143,1
2018,18,017,0.359322,1
2018,18,019,0.3994819,1
2018,18,021,0.3494898,1
2018,18,023,0.3597561,1
2018,18,025,0.4456522,1
2018,18,027,0.2985437,1
2018,18,029,0.2881988,1
2018,18,031,0.3450882,1
2018,18,033,0.2811127,1
2018,18,035,0.3651069,1
2018,18,037,0.1831395,1
2018,18,039,0.2998336,1
2018,18,041,0.3626374,1
2018,18,043,0.3494918,1
2018,18,045,0.3533333,1
2018,18,047,0.260355,1
2018,18,049,0.2875,1
2018,18,051,0.2868069,1
2018,18,053,0.3400771,1
2018,18,055,0.3066132,1
2018,18,057,0.1749892,1
2018,18,059,0.2623211,1
2018,18,061,0.3015152,1
2018,18,063,0.2159184,1
2018,18,065,0.3421717,1
2018,18,067,0.3485757,1
2018,18,069,0.2607945,1
2018,18,071,0.3546099,1
2018,18,073,0.2439516,1
2018,18,075,0.3059937,1
2018,18,077,0.3824627,1
2018,18,079,0.451074,1
2018,18,081,0.2822514,1
2018,18,083,0.3499142,1
2018,18,085,0.2436102,1
2018,18,087,0.2026432,1
2018,18,089,0.3424289,1
2018,18,091,0.2986713,1
2018,18,093,0.3540197,1
2018,18,095,0.3878527,1
2018,18,097,0.4308037,1
2018,18,099,0.2321678,1
2018,18,101,0.2590674,1
2018,18,103,0.3345133,1
2018,18,105,0.2503801,1
2018,18,107,0.2980936,1
2018,18,109,0.3162184,1
2018,18,111,0.3052209,1
2018,18,113,0.3096234,1
2018,18,115,0.2884615,1
2018,18,117,0.3429487,1
2018,18,119,0.3679245,1
2018,18,121,0.3273543,1
2018,18,123,0.3148789,1
2018,18,125,0.3239437,1
2018,18,127,0.211304,1
2018,18,129,0.2374728,1
2018,18,131,0.2990654,1
2018,18,133,0.3007519,1
2018,18,135,0.2971576,1
2018,18,137,0.2863341,1
2018,18,139,0.4092827,1
2018,18,141,0.3120211,1
2018,18,143,0.5,1
2018,18,145,0.3472222,1
2018,18,147,0.2302406,1
2018,18,149,0.320442,1
2018,18,151,0.2706334,1
2018,18,153,0.2968198,1
2018,18,155,0.3305085,1
2018,18,157,0.2813088,1
2018,18,159,0.2775666,1
2018,18,161,0.2982456,1
2018,18,163,0.3599315,1
2018,18,165,0.3068182,1
2018,18,167,0.3671875,1
2018,18,169,0.2946955,1
2018,18,171,0.3142857,1
2018,18,173,0.254352,1
2018,18,175,0.3600973,1
2018,18,177,0.3407871,1
2018,18,179,0.1967213,1
2018,18,181,0.2899729,1
2018,18,183,0.218107,1
2018,19,001,0.2740741,1
2018,19,003,0.1132075,1
2018,19,005,0.2419355,1
2018,19,007,0.3578947,1
2018,19,009,0.225,1
2018,19,011,0.2245989,1
2018,19,013,0.2903886,1
2018,19,015,0.203271,1
2018,19,017,0.1354467,1
2018,19,019,0.1949458,1
2018,19,021,0.2666667,1
2018,19,023,0.1955556,1
2018,19,025,0.1620112,1
2018,19,027,0.1619938,1
2018,19,029,0.2110092,1
2018,19,031,0.2332155,1
2018,19,033,0.297619,1
2018,19,035,0.2130177,1
2018,19,037,0.2048193,1
2018,19,039,0.275,1
2018,19,041,0.1443662,1
2018,19,043,0.1553398,1
2018,19,045,0.3030708,1
2018,19,047,0.3265306,1
2018,19,049,0.1620172,1
2018,19,051,0.1870504,1
2018,19,053,0.2678571,1
2018,19,055,0.1146245,1
2018,19,057,0.3088685,1
2018,19,059,0.1052632,1
2018,19,061,0.2052003,1
2018,19,063,0.1736111,1
2018,19,065,0.27,1
2018,19,067,0.2818533,1
2018,19,069,0.2671233,1
2018,19,071,0.2978723,1
2018,19,073,0.2857143,1
2018,19,075,0.171875,1
2018,19,077,0.1802326,1
2018,19,079,0.2345679,1
2018,19,081,0.2176471,1
2018,19,083,0.2608696,1
2018,19,085,0.1814346,1
2018,19,087,0.2668919,1
2018,19,089,0.1744967,1
2018,19,091,0.1788079,1
2018,19,093,0.2155172,1
2018,19,095,0.1984436,1
2018,19,097,0.2492492,1
2018,19,099,0.2423729,1
2018,19,101,0.2973978,1
2018,19,103,0.1626564,1
2018,19,105,0.2475248,1
2018,19,107,0.2533333,1
2018,19,109,0.1171548,1
2018,19,111,0.2949907,1
2018,19,113,0.277972,1
2018,19,115,0.2530121,1
2018,19,117,0.2820513,1
2018,19,119,0.1040462,1
2018,19,121,0.1955836,1
2018,19,123,0.2714681,1
2018,19,125,0.2307692,1
2018,19,127,0.2647555,1
2018,19,129,0.2272727,1
2018,19,131,0.2238806,1
2018,19,133,0.1970803,1
2018,19,135,0.3093525,1
2018,19,137,0.3085106,1
2018,19,139,0.2526636,1
2018,19,141,0.1715686,1
2018,19,143,0.1931818,1
2018,19,145,0.1980198,1
2018,19,147,0.1768707,1
2018,19,149,0.1536643,1
2018,19,151,0.1735537,1
2018,19,153,0.2277585,1
2018,19,155,0.2811029,1
2018,19,157,0.2359155,1
2018,19,159,0.119403,1
2018,19,161,0.14,1
2018,19,163,0.2708707,1
2018,19,165,0.1506024,1
2018,19,167,0.130064,1
2018,19,169,0.1542678,1
2018,19,171,0.2576923,1
2018,19,173,0.2771084,1
2018,19,175,0.2530121,1
2018,19,177,0.1782178,1
2018,19,179,0.3539652,1
2018,19,181,0.1854839,1
2018,19,183,0.1893491,1
2018,19,185,0.3020833,1
2018,19,187,0.2462687,1
2018,19,189,0.2378049,1
2018,19,191,0.1209964,1
2018,19,193,0.3311938,1
2018,19,195,0.2416667,1
2018,19,197,0.2344498,1
2018,20,001,0.3064516,1
2018,20,003,0.2605042,1
2018,20,005,0.2217573,1
2018,20,007,0.2580645,1
2018,20,009,0.3223529,1
2018,20,011,0.3012048,1
2018,20,013,0.2582781,1
2018,20,015,0.2682672,1
2018,20,017,NA,3
2018,20,019,0.3818182,1
2018,20,021,0.3586626,1
2018,20,023,NA,3
2018,20,025,NA,3
2018,20,027,0.1914894,1
2018,20,029,0.2587413,1
2018,20,031,0.1641791,1
2018,20,033,NA,3
2018,20,035,0.3254973,1
2018,20,037,0.3157895,1
2018,20,039,0.2678571,1
2018,20,041,0.2128378,1
2018,20,043,0.245098,1
2018,20,045,0.2395415,1
2018,20,047,NA,3
2018,20,049,NA,3
2018,20,051,0.2189781,1
2018,20,053,0.3103448,1
2018,20,055,0.3904321,1
2018,20,057,0.3768116,1
2018,20,059,0.3831522,1
2018,20,061,0.3920266,1
2018,20,063,NA,3
2018,20,065,0.2222222,1
2018,20,067,0.2777778,1
2018,20,069,0.25,1
2018,20,071,NA,3
2018,20,073,0.2604167,1
2018,20,075,NA,3
2018,20,077,0.3333333,1
2018,20,079,0.231499,1
2018,20,081,NA,3
2018,20,083,NA,3
2018,20,085,0.2088889,1
2018,20,087,0.2382353,1
2018,20,089,0.0980392,1
2018,20,091,0.2049378,1
2018,20,093,NA,3
2018,20,095,0.2234043,1
2018,20,097,0.18,1
2018,20,099,0.3293051,1
2018,20,101,NA,3
2018,20,103,0.2725694,1
2018,20,105,NA,3
2018,20,107,0.3375796,1
2018,20,109,NA,3
2018,20,111,0.3136456,1
2018,20,113,0.1759834,1
2018,20,115,0.1864407,1
2018,20,117,0.1794872,1
2018,20,119,0.2631579,1
