year,state,place,share_digital_access,share_digital_access_lb,share_digital_access_ub,share_digital_access_quality
2018,06,13214,0.9347255272011159,0.9070085144791538,0.9624425399230782,1
2018,06,13392,0.8533316442868001,0.8382078497539204,0.8684554388196799,1
2018,06,13588,0.8359951405967584,0.8138945645670825,0.8580957166264344,1
2018,06,14218,0.8699544181448734,0.8455475022288487,0.8943613340608981,1
2018,06,15044,0.6651372320013348,0.6418779919380748,0.6883964720645949,1
2018,06,16000,0.882108660570199,0.8599068362079819,0.9043104849324162,1
2018,06,16350,0.8788714809295581,0.858260716063834,0.8994822457952824,1
2018,06,16532,0.8823228260074599,0.8643135277735849,0.9003321242413349,1
2018,06,17918,0.873719165085389,0.8497160429030912,0.8977222872676868,1
2018,06,19766,0.8152589869527225,0.7950818988978637,0.8354360750075812,1
2018,06,21712,0.85988308366825,0.836919596700845,0.8828465706356549,1
2018,06,22020,0.9162902450744834,0.8999380412444917,0.9326424489044751,1
2018,06,22230,0.7401068795237773,0.715806396363851,0.7644073626837037,1
2018,06,22804,0.8443825801717812,0.8217294201808543,0.8670357401627083,1
2018,06,23182,0.8790304831077363,0.8600836125491408,0.8979773536663318,1
2018,06,24638,0.9291185633131758,0.9040966316930432,0.9541404949333083,1
2018,06,24680,0.8379555223322743,0.8183831218662648,0.8575279227982839,1
2018,06,26000,0.9223856538384042,0.9114062502232835,0.9333650574535248,1
2018,06,27000,0.7799985607886878,0.7707314689422536,0.7892656526351219,1
2018,06,28000,0.8867677253068892,0.8681075996605561,0.9054278509532223,1
2018,06,29000,0.8400199870916699,0.8239700689758431,0.8560699052074967,1
2018,06,30000,0.8169105603010653,0.8021199693427616,0.831701151259369,1
2018,06,32548,0.809705952665551,0.7835005925707397,0.8359113127603623,1
2018,06,33000,0.8708759001842238,0.8518441973082665,0.8899076030601809,1
2018,06,33182,0.7350049669441304,0.7087206128545825,0.7612893210336783,1
2018,06,33434,0.8475766269062358,0.8210411171899344,0.8741121366225372,1
2018,06,36000,0.8813735827443017,0.8660807785548444,0.8966663869337589,1
2018,06,36448,0.7795856107792043,0.7452812583671626,0.813889963191246,1
2018,06,36546,0.7947218883182166,0.7722292878118192,0.817214488824614,1
2018,06,36770,0.9264766019020457,0.9093983919907853,0.943554811813306,1
2018,06,37692,0.8382477171245827,0.8114549035282398,0.8650405307209256,1
2018,06,39496,0.9263399853724794,0.9041393512168482,0.9485406195281105,1
2018,06,39892,0.8888203308780995,0.8670867121173458,0.9105539496388533,1
2018,06,40130,0.7455613850996852,0.7247572056886428,0.7663655645107276,1
2018,06,41992,0.9136804718716306,0.8922945716140229,0.9350663721292384,1
2018,06,43000,0.8165084705034242,0.8061654323701816,0.8268515086366669,1
2018,06,44000,0.8016222857575422,0.797562668719664,0.8056819027954205,1
2018,06,45484,0.8523377472617296,0.8281846197725905,0.8764908747508687,1
2018,06,46842,0.8596165955362765,0.8365253933259994,0.8827077977465535,1
2018,06,46898,0.8366051031865877,0.8078639457799811,0.8653462605931942,1
2018,06,47766,0.9314396784026152,0.9086488981041206,0.9542304587011097,1
2018,06,48256,0.9295821092391631,0.9088655246181655,0.9502986938601605,1
2018,06,48354,0.8354228496935068,0.8202371685656638,0.8506085308213499,1
2018,06,49270,0.865942315290399,0.8470178299721748,0.8848668006086233,1
2018,06,49670,0.9099000207671997,0.8871002866378535,0.9326997548965459,1
2018,06,50076,0.9114926114491494,0.8892992171544369,0.9336860057438618,1
2018,06,50258,0.862283445198018,0.8425627617330814,0.8820041286629547,1
2018,06,51182,0.9194613150250858,0.89743748209159,0.9414851479585816,1
2018,06,52526,0.7677336276674025,0.7437986316596997,0.7916686236751053,1
2018,06,53000,0.8061901252763449,0.7957939318031105,0.8165863187495792,1
2018,06,53322,0.8834176722460101,0.8685569073707516,0.8982784371212685,1
2018,06,53896,0.784116556504917,0.7660607770433661,0.8021723359664679,1
2018,06,53980,0.9012311201098466,0.8798520259286383,0.9226102142910549,1
2018,06,54652,0.7987951807228916,0.7792303048846035,0.8183600565611796,1
2018,06,55156,0.8527910685805422,0.8355526146119651,0.8700295225491195,1
2018,06,56000,0.8301650917380593,0.811743160032513,0.8485870234436057,1
2018,06,56700,0.8500955566172957,0.81515639771884,0.8850347155157515,1
2018,06,57456,0.8803798072335146,0.8572413317008892,0.9035182827661401,1
2018,06,57792,0.938276370271598,0.9207163473957859,0.9558363931474101,1
2018,06,58072,0.8247533357190328,0.8070280965055304,0.842478574932535,1
2018,06,59444,0.8586809694080254,0.8349174549235412,0.8824444838925096,1
2018,06,59451,0.9119034852546917,0.8927374365409845,0.9310695339683989,1
2018,06,59920,0.8144000880402784,0.7956166009779262,0.8331835751026306,1
2018,06,60102,0.8869582518154989,0.8653070209167767,0.908609482714221,1
2018,06,60466,0.7414165573644009,0.7163659554769054,0.7664671592518965,1
2018,06,60620,0.8542019403907657,0.8325553815337515,0.8758484992477797,1
2018,06,62000,0.8576145092773975,0.8382340889155928,0.8769949296392021,1
2018,06,62938,0.9024469555320705,0.8872397504440912,0.9176541606200499,1
2018,06,64000,0.8272749117997226,0.8178851640637873,0.8366646595356578,1
2018,06,64224,0.7767520862565541,0.7543729812426773,0.7991311912704311,1
2018,06,65000,0.6909308897833347,0.6723601041509132,0.7095016754157564,1
2018,06,65042,0.8656560249172669,0.8439114020518641,0.8874006477826697,1
2018,06,66000,0.8894516578179529,0.8835659541166815,0.8953373615192242,1
2018,06,67000,0.8562527629263248,0.848845561905492,0.8636599639471575,1
2018,06,68000,0.8945204840989949,0.8872234979666137,0.9018174702313759,1
2018,06,68084,0.8401991994200523,0.8168403447228315,0.863558054117273,1
2018,06,68196,0.9022316684378321,0.8779697411521352,0.926493595723529,1
2018,06,68252,0.8971567788922582,0.8766516617118884,0.9176618960726282,1
2018,06,68378,0.9621471172962227,0.9428653610253374,0.981428873567108,1
2018,06,69000,0.8093203172985194,0.7955090620374826,0.823131572559556,1
2018,06,69070,0.861794599307883,0.8390680249273417,0.8845211736884244,1
2018,06,69084,0.9093218993171351,0.8899408363996365,0.9287029622346338,1
2018,06,69088,0.9095630557980557,0.8953003729692819,0.9238257386268296,1
2018,06,69196,0.7916892698274927,0.7668261776535342,0.8165523620014512,1
2018,06,70000,0.898322597665267,0.8777078697724717,0.9189373255580623,1
2018,06,70098,0.8557384922481202,0.8368009840453473,0.874676000450893,1
2018,06,72016,0.8991172761664565,0.8822778395667024,0.9159567127662106,1
2018,06,73080,0.7988380840926189,0.7767771550934531,0.8208990130917847,1
2018,06,75000,0.7490308957779622,0.7357755750644226,0.7622862164915019,1
2018,06,77000,0.9106689549143695,0.8944382192138256,0.9268996906149134,1
2018,06,78120,0.9275281064652247,0.9055188308765224,0.949537382053927,1
2018,06,78582,0.9154378836533631,0.8972962823010162,0.9335794850057099,1
2018,06,80000,0.8882266372332598,0.8704726566780956,0.9059806177884239,1
2018,06,80238,0.9057003768844221,0.8855397332406714,0.9258610205281728,1
2018,06,80854,0.8962191948568805,0.8624332765566632,0.9300051131570977,1
2018,06,81344,0.8373209302325582,0.816395051954478,0.8582468085106383,1
2018,06,81554,0.9068404106676387,0.8852704070355851,0.9284104142996922,1
2018,06,81666,0.8563025410206949,0.8355888825214319,0.8770161995199579,1
2018,06,82590,0.8399611143178297,0.8064428973194346,0.8734793313162248,1
2018,06,82954,0.8133099575919828,0.7900498179525088,0.8365700972314566,1
2018,06,82996,0.8822791081750619,0.8572883321327548,0.9072698842173691,1
2018,06,84200,0.8579294071379412,0.837506999109553,0.8783518151663294,1
2018,06,84550,0.8388971629917541,0.8161312287313264,0.8616630972521819,1
2018,06,85292,0.796268791885528,0.7731770763082544,0.8193605074628016,1
2018,08,03455,0.8705562170437149,0.8556093994853663,0.8855030346020636,1
2018,08,04000,0.8397278869107987,0.8264077307631402,0.8530480430584572,1
2018,08,07850,0.8985531036746945,0.8807546672747167,0.9163515400746723,1
2018,08,12815,0.9321175789022946,0.9133603473196185,0.9508748104849709,1
2018,08,16000,0.8809279879970664,0.8725899704846091,0.8892660055095238,1
2018,08,20000,0.8328803701615041,0.8261044266115092,0.8396563137114988,1
2018,08,27425,0.8878431747245047,0.8722086242110556,0.9034777252379539,1
2018,08,32155,0.7955632158345379,0.7762195655722773,0.8149068660967986,1
2018,08,43000,0.8514230950606203,0.8342767553102483,0.8685694348109925,1
2018,08,45970,0.8530964011004435,0.8301844306112526,0.8760083715896345,1
2018,08,46465,0.8644398273933195,0.8430741399419883,0.8858055148446506,1
2018,08,62000,0.6843173011169364,0.6616933978049265,0.7069412044289463,1
2018,08,77290,0.8729020002234886,0.853569755802978,0.8922342446439993,1
2018,08,83835,0.8719768184722095,0.8536265556459584,0.8903270812984607,1
2018,09,08000,0.7534373948997962,0.7338962810680938,0.7729785087314986,1
2018,09,18430,0.8334342211460856,0.8080305267917961,0.858837915500375,1
2018,09,37000,0.66187144445171,0.6404459834912649,0.6832969054121549,1
2018,09,52000,0.7583283102270444,0.733143524040373,0.7835130964137158,1
2018,09,55990,0.8817616366477021,0.859142200013673,0.9043810732817313,1
2018,09,73000,0.8708745707937791,0.8525124947893613,0.8892366467981968,1
2018,09,80000,0.673229995810641,0.6526764446341338,0.6937835469871483,1
2018,11,50000,0.7930485351305622,0.7850183639040416,0.8010787063570827,1
2018,12,07300,0.9004550625711035,0.8767042482679943,0.9242058768742127,1
2018,12,07875,0.8052477524566172,0.7723653364531297,0.8381301684601047,1
2018,12,10275,0.8469552638463551,0.8258872397070567,0.8680232879856534,1
2018,12,12875,0.7655945314676323,0.7404202431988707,0.790768819736394,1
2018,12,14400,0.9219923002887391,0.9017805582290664,0.9422040423484119,1
2018,12,16475,0.8848871666286756,0.8614281072220148,0.9083462260353365,1
2018,12,16725,0.781847283683269,0.7541008346237649,0.8095937327427731,1
2018,12,17200,0.7986466413599604,0.7644299143528355,0.8328633683670853,1
2018,12,17935,0.9282921990781259,0.8929069324285908,0.963677465727661,1
2018,12,24000,0.8017125134843581,0.780488707567307,0.8229363194014093,1
2018,12,24125,0.7513998145031088,0.7195159832102656,0.783283645795952,1
2018,12,25175,0.8282479806639536,0.8016156446513583,0.8548803166765488,1
2018,12,30000,0.6745251227597211,0.6600868997474716,0.6889633457719706,1
2018,12,32000,0.8167910579746029,0.7964138125151929,0.8371683034340129,1
2018,12,32275,0.769966344356002,0.7334941287325542,0.8064385599794497,1
2018,12,35000,0.8024087508161957,0.7948822250129399,0.8099352766194515,1
2018,12,36950,0.6879586467900494,0.6526544436141244,0.7232628499659743,1
2018,12,38250,0.666324686110704,0.6424879137419014,0.6901614584795066,1
2018,12,39425,0.7608433573552656,0.7389141052993983,0.782772609411133,1
2018,12,43975,0.806267029972752,0.7791041026532939,0.8334299572922103,1
2018,12,45000,0.634182277415281,0.6223674199732991,0.6459971348572628,1
2018,12,45025,0.7854255583406725,0.7631740915898277,0.8076770250915173,1
2018,12,45060,0.6862964547878468,0.6595870747779996,0.7130058347976942,1
2018,12,45975,0.861364722452778,0.8310672867858635,0.8916621581196925,1
2018,12,49675,0.8604870115975521,0.8149017208301578,0.9060723023649464,1
2018,12,53000,0.8341690993427298,0.8191359805269061,0.8492022181585535,1
2018,12,54000,0.8421106927322433,0.8125185883499472,0.8717027971145392,1
2018,12,54200,0.787169540698243,0.7552820430303665,0.8190570383661194,1
2018,12,55775,0.8589490737479749,0.8394364107490495,0.8784617367469003,1
2018,12,57425,0.8673013983933353,0.8450030702615103,0.8895997265251603,1
2018,12,58050,0.7723931457501704,0.7487280858935611,0.7960582056067796,1
2018,12,58715,0.8633848950742081,0.837765082134322,0.8890047080140944,1
2018,12,63000,0.7979061890588115,0.7825530048751959,0.813259373242427,1
2018,12,69700,0.7413268983672319,0.7085421774554368,0.7741116192790268,1
2018,12,70600,0.8570085288976003,0.8403925637300373,0.8736244940651632,1
2018,12,71000,0.806945384146464,0.7945100086044794,0.8193807596884486,1
2018,12,76600,0.7675997217624907,0.7426502071726282,0.7925492363523532,1
2018,13,03440,0.7937826496531644,0.7721762548308277,0.815389044475501,1
2018,13,04000,0.7732331384914627,0.7616514208467078,0.7848148561362176,1
2018,13,04204,0.7092058531041341,0.690721602742169,0.7276901034660992,1
2018,13,19000,0.7393862103011354,0.7259720700186846,0.7528003505835863,1
2018,13,42425,0.9537663267131866,0.9257112184648416,0.9818214349615316,1
2018,13,49008,0.7051025685226685,0.6881370416692646,0.7220680953760724,1
2018,13,67284,0.9069997095556201,0.8824639570883878,0.9315354620228524,1
2018,13,68516,0.9010101891650121,0.8805250885383615,0.9214952897916627,1
2018,13,69000,0.7716359260721605,0.7485619786309964,0.7947098735133246,1
2018,13,72122,0.8339783036224069,0.7973938431095712,0.8705627641352426,1
2018,13,80508,0.7486180304374531,0.7147915393115345,0.7824445215633717,1
2018,15,71550,0.8046951418324095,0.7934012722946396,0.8159890113701794,1
2018,16,08830,0.7967657682689636,0.7784382186541179,0.8150933178838092,1
2018,16,52120,0.815858321593882,0.7823227414223505,0.8493939017654136,1
2018,16,56260,0.7769194237771094,0.7534178289586694,0.8004210185955494,1
2018,17,02154,0.8695848084969424,0.8484547589862287,0.890714858007656,1
2018,17,03012,0.8609581672046073,0.8441614926068509,0.8777548418023636,1
2018,17,06613,0.8169128693039559,0.7963288017132082,0.8374969368947037,1
2018,17,12385,0.8305429010823202,0.8055120477650715,0.8555737543995688,1
2018,17,14000,0.7508895786266307,0.7456051916829248,0.7561739655703367,1
2018,17,14351,0.7096643570592999,0.6800727918806994,0.7392559222379004,1
2018,17,23074,0.8379041491739818,0.8134455185278419,0.8623627798201217,1
2018,17,24582,0.8743864815593886,0.8480704565323117,0.9007025065864654,1
2018,17,38570,0.8244298986486487,0.80553613786659,0.8433236594307073,1
2018,17,51622,0.9344382206309791,0.9188425099428799,0.9500339313190785,1
2018,17,59000,0.7212186689714779,0.6960140863200868,0.7464232516228692,1
2018,17,65000,0.7441375014729896,0.7281715480377271,0.760103454908252,1
2018,17,68003,0.9023709433327728,0.8772869567706227,0.927454929894923,1
2018,17,72000,0.7613873059540185,0.7423993344008563,0.7803752775071806,1
2018,17,79293,0.8162465178663548,0.7902670751687193,0.8422259605639905,1
2018,18,05860,0.8163899407709486,0.7876217411454255,0.8451581403964717,1
2018,18,10342,0.9472108601576857,0.9273279829676241,0.9670937373477473,1
2018,18,22000,0.7336624080526519,0.7158338893419329,0.751490926763371,1
2018,18,23278,0.9510884842427461,0.9299879917517223,0.9721889767337697,1
2018,18,25000,0.7903379162150341,0.7777969961834269,0.8028788362466414,1
2018,18,31000,0.7090915515352815,0.6821050605684935,0.7360780425020693,1
2018,18,36003,0.756372755111473,0.7475229073300474,0.7652226028928983,1
2018,18,71000,0.6772363410274346,0.6548270439471583,0.6996456381077107,1
2018,19,12000,0.8148481563814738,0.7994376640032647,0.8302586487596829,1
2018,19,19000,0.7364735678990887,0.7118290011099776,0.7611181346881999,1
2018,19,21000,0.7667696695982885,0.7523114970489914,0.7812278421475858,1
2018,19,73335,0.7406542056074766,0.7183833764167827,0.7629250347981705,1
2018,20,36000,0.7018709596096016,0.6876030391743303,0.7161388800448727,1
2018,20,38900,0.8634608728066672,0.8445528753741122,0.8823688702392223,1
2018,20,52575,0.917359568390987,0.9010747460560758,0.9336443907258982,1
2018,20,53775,0.9153634332623266,0.9014657161270782,0.929261150397575,1
2018,20,71000,0.6848364345738295,0.6665546537764042,0.7031182153712549,1
2018,20,79000,0.770123473006699,0.7596140141024172,0.7806329319109809,1
2018,21,46027,0.8384236759157182,0.828424141732528,0.8484232100989084,1
2018,21,48006,0.7817738308805027,0.7732383911024171,0.7903092706585881,1
2018,22,05000,0.7468655806152728,0.7282797831290967,0.7654513781014488,1
2018,22,40735,0.8129562043795621,0.7904101703613172,0.8355022383978068,1
2018,22,41155,0.7015181806822441,0.6741986382766038,0.7288377230878846,1
2018,22,55000,0.6877288426082214,0.676806831008833,0.6986508542076099,1
2018,22,70000,0.6700245246697081,0.6534031836623394,0.6866458656770767,1
2018,24,04000,0.7140322770051503,0.7036333046951714,0.724431249315129,1
2018,24,30325,0.8491905813097866,0.8207842124215239,0.8775969501980493,1
2018,25,07000,0.8267684947736237,0.8186740648632884,0.834862924683959,1
2018,25,09000,0.7796436234723388,0.757189956986302,0.8020972899583757,1
2018,25,11000,0.8627013684392864,0.8449776288002477,0.880425108078325,1
2018,25,23000,0.6693222969477496,0.6440809677383849,0.6945636261571143,1
2018,25,34550,0.6790715818217281,0.6516489672945482,0.706494196348908,1
2018,25,37000,0.7222436838445492,0.6981862098026097,0.7463011578864887,1
2018,25,37490,0.7844324192118377,0.7633776376207212,0.8054872008029542,1
2018,25,45000,0.7145405432954488,0.6972338582088015,0.731847228382096,1
2018,25,45560,0.9124769036273461,0.8927790341836661,0.9321747730710261,1
2018,25,55745,0.8289924352561417,0.8090574556687345,0.8489274148435489,1
2018,25,62535,0.8600955830872729,0.8376447622631391,0.8825464039114066,1
2018,25,67000,0.6757914866491961,0.659019157827162,0.6925638154712301,1
2018,25,82000,0.7688242322018413,0.7510218119124413,0.7866266524912412,1
2018,26,03000,0.8892469293381599,0.8725180606871141,0.9059757979892057,1
2018,26,21000,0.7553807813056284,0.7322428191403283,0.7785187434709284,1
2018,26,22000,0.5796845416175403,0.5719466765854979,0.5874224066495828,1
2018,26,27440,0.8681567865241334,0.8494196978782302,0.8868938751700367,1
2018,26,29000,0.5680029973772949,0.5428547892934108,0.5931512054611789,1
2018,26,34000,0.7967979299749333,0.7827637839663667,0.8108320759834999,1
2018,26,46000,0.7452274864080448,0.7252824717484765,0.7651725010676131,1
2018,26,49000,0.8647425014148273,0.849779447474784,0.8797055553548708,1
2018,26,69035,0.8889815490461795,0.8708477591151349,0.9071153389772241,1
2018,26,74900,0.8083759888320149,0.7866419809312595,0.8301099967327703,1
2018,26,76460,0.8530875797133318,0.8364858548046622,0.8696893046220016,1
2018,26,80700,0.907708492731446,0.8886404087103268,0.9267765767525653,1
2018,26,84000,0.7682863211238216,0.7527250802520178,0.7838475619956253,1
2018,26,86000,0.7852264966992943,0.7648507538588954,0.8056022395396932,1
2018,26,88940,0.8346615700840215,0.8113740134130557,0.8579491267549874,1
2018,27,06616,0.8471520665308514,0.8276003755007716,0.8667037575609312,1
2018,27,07966,0.8288107812784556,0.8041173758219445,0.8535041867349668,1
2018,27,17000,0.7736341185937456,0.7534007189610782,0.7938675182264131,1
2018,27,43000,0.8089882471997976,0.7992119453118233,0.818764549087772,1
2018,27,51730,0.9124572608218825,0.8914730278211289,0.933441493822636,1
2018,27,54880,0.8595276961584504,0.8441235241952103,0.8749318681216904,1
2018,27,58000,0.8260515579783891,0.8154967667761323,0.8366063491806461,1
2018,27,71428,0.939357717746434,0.9203683263733824,0.9583471091194856,1
2018,28,36000,0.7088827706129547,0.6909842442404791,0.7267812969854301,1
2018,29,15670,0.8174568471901222,0.7954514947044415,0.8394621996758029,1
2018,29,35000,0.7663497072623843,0.7448531276145176,0.7878462869102509,1
2018,29,38000,0.7767488274623291,0.766612666591647,0.7868849883330112,1
2018,29,41348,0.8935351746277744,0.8716732870202991,0.9153970622352496,1
2018,29,54074,0.9008320873691738,0.8825527212272183,0.9191114535111292,1
2018,29,65000,0.7001103556299171,0.6879965340606555,0.7122241771991786,1
2018,29,70000,0.7131745062105478,0.6972912162737869,0.7290577961473086,1
2018,30,06550,0.8111113519606356,0.792644855231244,0.8295778486900272,1
2018,31,28000,0.8517177410723842,0.8413993777406018,0.8620361044041664,1
2018,31,37000,0.8057272330203101,0.7960800462797322,0.8153744197608881,1
2018,32,31900,0.8694480294290656,0.8575855441464938,0.8813105147116373,1
2018,32,40000,0.7795058216576265,0.769669545323145,0.789342097992108,1
2018,32,51800,0.8121380907737275,0.7941504322083518,0.8301257493391031,1
2018,32,60600,0.8049148152644571,0.79368026298909,0.8161493675398243,1
2018,32,68400,0.8405770443556864,0.8170954114652986,0.864058677246074,1
2018,33,45140,0.8441521303974836,0.8243380929269747,0.8639661678679924,1
2018,33,50260,0.8668467773060594,0.8449707251779892,0.8887228294341296,1
2018,34,13690,0.802632932222565,0.7756325390625285,0.8296333253826016,1
2018,34,21000,0.7182749913353468,0.6970373733617484,0.7395126093089452,1
2018,34,36000,0.8293187600859346,0.8138540640431703,0.844783456128699,1
2018,34,51000,0.6647366030881017,0.6516642598516911,0.6778089463245125,1
2018,34,57000,0.6379502994547243,0.6158768060952207,0.6600237928142277,1
2018,34,74000,0.5890660924783767,0.5584537604234043,0.619678424533349,1
2018,35,02000,0.7753964120889975,0.7650246113440281,0.7857682128339667,1
2018,35,39380,0.7572995442480092,0.732923152989667,0.7816759355063514,1
2018,35,63460,0.8576500968366688,0.8370215762836946,0.8782786173896431,1
2018,35,70500,0.7956620683842328,0.772296249979825,0.8190278867886406,1
2018,36,01000,0.7778290096342855,0.7558248985789958,0.799833120689575,1
2018,36,11000,0.695106638603084,0.682642932937814,0.707570344268354,1
2018,36,50617,0.8355003027820326,0.8172500115580125,0.8537505940060526,1
2018,36,51000,0.78453842502923965,0.7807461069907584,0.788330743067721,1
2018,36,63000,0.7171990657355009,0.7028414368606261,0.7315566946103758,1
2018,36,73000,0.6603985101074025,0.6412893526230465,0.6795076675917584,1
2018,36,84000,0.7743560282171869,0.7537571179718556,0.7949549384625181,1
2018,37,02140,0.8252079397404127,0.7985173151303079,0.8518985643505175,1
2018,37,10740,0.9380970949502827,0.9228617968470206,0.9533323930535448,1
2018,37,12000,0.8496674482328264,0.8423133254105358,0.8570215710551169,1
2018,37,14100,0.8553735517379145,0.833842596739886,0.876904506735943,1
2018,37,19000,0.8439994801529835,0.8295211877161256,0.8584777725898415,1
2018,37,22920,0.8103799101714683,0.7964394343769683,0.8243203859659682,1
2018,37,25580,0.7694222409199271,0.7415189000975663,0.797325581742288,1
2018,37,28000,0.6834572860841032,0.6707275445897402,0.6961870275784662,1
2018,37,28080,0.7679913196799132,0.7413270385622065,0.7946556007976199,1
2018,37,31400,0.7653068688888347,0.7460738348870594,0.78453990289061,1
2018,37,55000,0.8747264587938638,0.8634631433432733,0.8859897742444542,1
2018,37,74440,0.7886818925871073,0.7682958987533232,0.8090678864208916,1
2018,37,75000,0.7651705868102004,0.7492065847026438,0.7811345889177571,1
2018,38,25700,0.8141456923855395,0.7927092001867718,0.8355821845843071,1
2018,39,01000,0.7363646016446243,0.7209159069794996,0.751813296309749,1
2018,39,15000,0.7431399829546697,0.7311453274825188,0.7551346384268205,1
2018,39,16000,0.6464558793139078,0.63607216191142,0.6568395967163956,1
2018,39,18000,0.8272863168464556,0.8193710608773783,0.8352015728155329,1
2018,39,21000,0.7193608761957576,0.6999308282032147,0.7387909241883006,1
2018,39,61000,0.8085302971595482,0.7905608292742011,0.8264997650448951,1
2018,39,77000,0.7363571574017511,0.724438624538054,0.7482756902654484,1
2018,40,09050,0.9078583787413166,0.8956428666013545,0.9200738908812786,1
2018,40,23200,0.8992381859302464,0.8798078749490309,0.9186684969114619,1
2018,40,41850,0.7894162575013639,0.7650765645333323,0.8137559504693955,1
2018,40,52500,0.8483716983133552,0.826986315901135,0.8697570807255754,1
2018,40,55000,0.7941248632891285,0.7847602625945872,0.8034894639836696,1
2018,40,75000,0.7765491036632892,0.7695187476161257,0.7835794597104526,1
2018,41,05350,0.8912095711244044,0.8720621450035703,0.9103569972452384,1
2018,41,05800,0.8577626610246659,0.828086314406305,0.8874390076430267,1
2018,41,23850,0.8423789122068114,0.8262166717910132,0.8585411526226097,1
2018,41,31250,0.8095678010536566,0.7825256840082087,0.8366099180991046,1
2018,41,34100,0.8694065830966095,0.8486950195654187,0.8901181466278001,1
2018,41,47000,0.8212920549676197,0.7931374492954292,0.8494466606398102,1
2018,41,59000,0.8636566475562346,0.8558659252939061,0.8714473698185631,1
2018,41,64900,0.846112609518704,0.8291463662833698,0.8630788527540383,1
2018,42,02000,0.7396028563972386,0.7164237793505316,0.7627819334439454,1
2018,42,06088,0.7643116254966316,0.742124278253327,0.786498972739936,1
2018,42,24000,0.7316211238863173,0.7114278966870949,0.7518143510855395,1
2018,42,60000,0.7268123568793735,0.7201815975250698,0.7334431162336771,1
2018,42,61000,0.7790130251330031,0.7680139892348467,0.7900120610311595,1
2018,42,63624,0.7001562228779725,0.674510557047203,0.7258018887087422,1
2018,42,69000,0.733034950306062,0.7068022647607871,0.7592676358513369,1
2018,44,19180,0.8282824998374195,0.8004265834992577,0.8561384161755814,1
2018,44,54640,0.7700028372818839,0.7471415894211644,0.7928640851426035,1
2018,44,59000,0.7496998604756806,0.7300794687996421,0.7693202521517191,1
2018,44,74300,0.8410085194565968,0.8235188932055006,0.858498145707693,1
