state,county,share_digital_access,share_digital_access_lb,share_digital_access_ub,share_digital_access_quality
01,111,0.7862298086836981,0.7302657076070715,0.8421939097603245,1
01,113,0.7351888159577189,0.6973548898445109,0.7730227420709268,1
01,115,0.8799869968674272,0.8587544155947047,0.9012195781401496,1
01,117,0.9179359243697479,0.9055340584009232,0.9303377903385727,1
01,119,0.677157148812005,0.6108529263079475,0.7434613713160625,1
01,121,0.8183194783522358,0.7921397776145674,0.8444991790899042,1
01,123,0.79194549215233,0.7475853820804416,0.8363056022242183,1
01,125,0.8522119821106168,0.8371255668892252,0.8672983973320084,1
01,127,0.7900720122987297,0.7629335500186788,0.8172104745787805,1
01,129,0.7068652379222666,0.6441097139677412,0.7696207618767921,1
01,131,0.6979603241128807,0.6177287130007787,0.7781919352249826,1
01,133,0.7590904097550258,0.7101376445922668,0.8080431749177849,1
02,013,0.5773081201334817,0.49116039097815545,0.663455849288808,1
02,016,0.7471620227038184,0.5848538743604944,0.9094701710471423,2
02,020,0.9321783934138556,0.9187436374172889,0.9456131494104221,1
02,050,0.7671412924424973,0.731383561324602,0.8028990235603924,1
02,060,0.778169014084507,0.6439166916391968,0.9124213365298173,2
02,063,0.884573502722323,0.8140788508321428,0.9550681546125033,1
02,066,0.7678899082568807,0.6574858481358579,0.8782939683779035,2
02,068,0.8285714285714286,0.6538196555217832,1,2
02,070,0.7536127167630058,0.16992067396384208,1,3
02,090,0.892390576150067,0.862822854997957,0.9219582973021772,1
02,100,0.806615776081425,0.6595744680851064,0.9536570840777434,2
02,105,0.5974625144175317,0.5067609021080272,0.6881641267270363,1
02,110,0.9157255896135822,0.8904623904256137,0.9409887888015508,1
02,122,0.8483255032110685,0.8185909081321696,0.8780600982899673,1
02,130,0.8904454022988506,0.8647667522621668,0.9161240523355343,1
02,150,0.8976217440543601,0.8306932363075589,0.9645502518011615,1
02,158,0.7532188841201717,0.7039996347365538,0.8024381335037896,1
02,164,0.7484662576687117,0.6205456206761519,0.8763868946612713,2
02,170,0.9044540595571392,0.892991016067106,0.9159171030471724,1
02,180,0.8244795405599425,0.7864168868659407,0.8625421942539445,1
02,185,0.6416051660516605,0.5624656512522572,0.7207446808510639,1
02,188,0.8429054054054054,0.8046650373778033,0.8811457734330075,1
02,195,0.8229665071770335,0.7393532186365334,0.9065797957175336,1
02,198,0.7322193658954584,0.6842330762639246,0.7802056555269923,1
02,220,0.8699045967042498,0.8154798152214698,0.9243293781870298,1
02,230,0.8878048780487805,0.7076284379865075,1,2
02,240,0.7514846962083143,0.6752816305900878,0.8276877618265408,1
02,275,0.8071120689655172,0.7262243213499634,0.8879998165810711,1
02,282,0.8268398268398268,0.5844155844155844,1,3
02,290,0.47256977863330124,0.41465812053324597,0.5304814367333566,1
04,001,0.4581522288486809,0.4348475496321276,0.48145690806523417,1
04,003,0.8464774557165862,0.8282501627436872,0.8647047486894851,1
04,005,0.8190910314850076,0.798260076745192,0.8399219862248233,1
04,007,0.7522232984062692,0.716133455980846,0.7883131408316926,1
04,009,0.8069562323181894,0.7682908261720894,0.8456216384642894,1
04,011,0.8414043583535109,0.7609860388439545,0.9218226778630673,1
04,012,0.6957692739310964,0.6405470647084526,0.7509914831537402,1
04,013,0.9052793054588246,0.9017689916317201,0.9087896192859293,1
04,015,0.8493416974014648,0.8308876281231394,0.8677957666797901,1
04,017,0.673871955277519,0.651161815972881,0.6965820945821569,1
04,019,0.8928700585002659,0.8861166661009001,0.8996234508996317,1
04,021,0.898950425770678,0.8881044040544774,0.9097964474868785,1
04,023,0.8104017776710107,0.7715465303342588,0.8492570250077627,1
04,025,0.8845807287266994,0.8701766599287385,0.8989847975246601,1
04,027,0.8293607220332628,0.8099275015057554,0.8487939425607701,1
05,001,0.7450830919347462,0.6871344554988598,0.8030317283706325,1
05,003,0.735474006116208,0.6879403048639825,0.7830077073684334,1
05,005,0.8058461700226066,0.7746510855303266,0.8370412545148866,1
05,007,0.9088936676778926,0.8958651128702938,0.9219222224854913,1
05,009,0.8470867387292381,0.8050720532223413,0.8891014242361349,1
05,011,0.7217730694173404,0.6503567848436138,0.793189353991067,1
05,013,0.7663551401869159,0.650228673692583,0.8824816066812488,2
05,015,0.8161486308003875,0.7734493114191453,0.8588479501816295,1
05,017,0.7390219560878244,0.678377287977237,0.7996666241984117,1
05,019,0.7717159019484601,0.7233373898391217,0.8200944140577986,1
05,021,0.740062675243279,0.6932913626776998,0.786833987808858,1
05,023,0.7967250141163185,0.7507518691607499,0.842698159071887,1
05,025,0.7213712618526623,0.6431553300122601,0.7995871936930646,1
05,027,0.7432915921288015,0.6819358276557683,0.8046473566018346,1
05,029,0.7594395630491569,0.7143095337944694,0.8045695923038445,1
05,031,0.8475360676253217,0.8251135269231755,0.869958608327468,1
05,033,0.7999648057718535,0.7633777847667025,0.8365518267770043,1
05,035,0.831602733093022,0.8015382519697477,0.8616672142162962,1
05,037,0.7784887263863498,0.7374654790151309,0.8195119737575687,1
05,039,0.7016164263870686,0.6074007975237723,0.7958320552503648,1
05,041,0.7077992613512927,0.6443808616951942,0.7712176610073911,1
05,043,0.7564009836539852,0.6967661913570178,0.8160357759509527,1
05,045,0.8958139927420036,0.8759541607784479,0.9156738247055591,1
05,047,0.725876211782252,0.6725657258000539,0.7791866977644502,1
05,049,0.606694560669456,0.5354046114128016,0.6779845099261106,1
05,051,0.8116612679315132,0.7893036123937894,0.834018923469237,1
05,053,0.8287631271878646,0.7769743538816754,0.880551900494054,1
05,055,0.8368186686207091,0.8090815001193292,0.8645558371220889,1
05,057,0.7594833446634942,0.7031083211594371,0.8158583681675514,1
05,059,0.7494117647058823,0.7009511889862329,0.7978723404255319,1
05,061,0.7555513016845329,0.6985313284024632,0.8125712749666025,1
05,063,0.6716376499965319,0.6309764329640392,0.7122988670290246,1
05,065,0.6177319587628866,0.5602456679096294,0.6752182496161439,1
05,067,0.7490189666448659,0.6997307376535908,0.7983071956361409,1
05,069,0.7463959139962105,0.7167534568552564,0.7760383711371648,1
05,071,0.6758258409940398,0.6334574951692951,0.7181941868187846,1
05,073,0.6560659599528857,0.5732651680324787,0.7388667518732928,1
05,075,0.7884887560937254,0.7422082289132842,0.8347692832741667,1
05,077,0.7053364269141531,0.6113442266870711,0.7993286271412352,1
05,079,0.5695677915926584,0.48985299119458825,0.6492825919907285,1
05,081,0.7363751584283904,0.6661543025105844,0.8065960143461964,1
05,083,0.7668054729327781,0.7200248079284114,0.8135861379371448,1
05,085,0.8588572257269234,0.8363942256513267,0.88132022580252,1
05,087,0.828,0.7738587234042553,0.8821412765957447,1
05,089,0.8464985994397759,0.7879253829191251,0.9050718159604267,1
05,091,0.7844039588980647,0.7454963443635062,0.8233115734326232,1
05,093,0.7806064645118294,0.7369330790445737,0.824279849979085,1
05,095,0.7140835102618542,0.6478896568339583,0.7802773636897502,1
05,097,0.7458902201170242,0.6748457165215227,0.8169347237125258,1
05,099,0.6686746987951807,0.5530768089153928,0.7842725886749686,2
05,101,0.7263339070567987,0.6438935071593365,0.8087743069542608,1
05,103,0.7855538479725735,0.7244229361651823,0.8466847597799649,1
05,105,0.751109950378689,0.6907419858526475,0.8114779149047304,1
05,107,0.7354368932038835,0.6702712938098189,0.800602492597948,1
05,109,0.761916645869728,0.7033383068990968,0.8204949848403591,1
05,111,0.7756000880863246,0.7374231001700816,0.8137770760025677,1
05,113,0.7591032784760917,0.7055271726693484,0.812679384282835,1
05,115,0.8271829082925182,0.7964448572876204,0.857920959297416,1
05,117,0.7115268557634279,0.6381823084528563,0.7848714030739995,1
05,119,0.8487554241571694,0.8356593248832987,0.8618515234310401,1
05,121,0.6933240611961057,0.6354895984375463,0.7511585239546652,1
05,123,0.7347568501604542,0.683579573207561,0.7859341271133474,1
05,125,0.8687300113483958,0.8482756804098592,0.8891843422869322,1
05,127,0.7162266085619072,0.6377306418976041,0.7947225752262104,1
05,129,0.6977611940298507,0.6302650191980138,0.7652573688616876,1
05,131,0.8130808684586017,0.7904742290710945,0.8356875078461088,1
05,133,0.7725058632509472,0.706085114059903,0.8389266124419912,1
05,135,0.664976090421678,0.6097266199471554,0.7202255608962007,1
05,137,0.5890932149651237,0.512027955045265,0.6661584748849823,1
05,139,0.7551539491298528,0.7179099376228317,0.7923979606368737,1
05,141,0.7311576174447534,0.6709990004701838,0.791316234419323,1
05,143,0.8637570510018021,0.8484729134672518,0.8790411885363524,1
05,145,0.8257954703348618,0.7967821994388915,0.854808741230832,1
05,147,0.6146230007616146,0.5393041759167734,0.6899418256064559,1
05,149,0.7490646368210554,0.6921879675100261,0.8059413061320846,1
06,001,0.9228309816359347,0.9184479487238902,0.9272140145479791,1
06,003,0.8551724137931035,0.6579603815113719,1,2
06,005,0.8516989520482693,0.8092457585319216,0.894152145564617,1
06,007,0.8903251359233788,0.8732934405143217,0.907356831332436,1
06,009,0.8514943598092801,0.8056998216022151,0.8972888980163453,1
06,011,0.8003229278794403,0.7552733435632,0.8453725121956805,1
06,013,0.9410114628540377,0.9361438602998484,0.9458790654082271,1
06,015,0.8876180482686254,0.8466098100064745,0.9286262865307764,1
06,017,0.9124351642505653,0.8967472473987883,0.9281230811023421,1
06,019,0.8437556939199929,0.8361348812195653,0.8513765066204207,1
06,021,0.8560870457811538,0.8182949894512465,0.8938791021110611,1
06,023,0.8789980732177264,0.8593421610024734,0.8986539854329794,1
06,025,0.8653240898264716,0.8432294419146765,0.8874187377382666,1
06,027,0.8199770671423111,0.7739812362599382,0.865972898024684,1
06,029,0.8681040292037089,0.860006166018003,0.8762018923894148,1
06,031,0.8581226774326742,0.8386899817367021,0.8775553731286464,1
06,033,0.8289727035904406,0.8013525703898099,0.8565928367910713,1
06,035,0.8514285714285714,0.8091090053042493,0.8937481375528935,1
06,037,0.8952954913824863,0.8925678604202308,0.8980231223447418,1
06,039,0.8824589005175912,0.8626265537076737,0.9022912473275088,1
06,041,0.9441128542363729,0.9341520863512739,0.954073622121472,1
06,043,0.830327760958273,0.7710434409999468,0.8896120809165993,1
06,045,0.8491767225164222,0.8233519827555953,0.8750014622772491,1
06,047,0.8828177863702271,0.8702060816716886,0.8954294910687658,1
06,049,0.7804878048780488,0.7024090133236631,0.8585665964324344,1
06,051,0.8965832267494975,0.8031885736944615,0.9899778798045336,1
06,053,0.9108900307697007,0.9029117744098955,0.9188682871295059,1
06,055,0.9192165467918241,0.9050788372702255,0.9333542563134227,1
06,057,0.8950621755402632,0.8709820935471524,0.919142257533374,1
06,059,0.9319675959357996,0.9284432530795599,0.9354919387920393,1
06,061,0.9229236185318972,0.9143704094674483,0.9314768275963461,1
06,063,0.8374876604146101,0.7863230135892966,0.8886523072399235,1
06,065,0.9096957769315285,0.9044609994895724,0.9149305543734846,1
06,067,0.9201374109701768,0.9159217579016703,0.9243530640386832,1
06,069,0.9258009268587548,0.9073151962822761,0.9442866574352335,1
06,071,0.8991192978627972,0.894656141727389,0.9035824539982052,1
06,073,0.931743878338643,0.9282497351110979,0.9352380215661882,1
06,075,0.9105675059998559,0.9025932490992993,0.9185417629004125,1
06,077,0.8889281998795399,0.88117975270101,0.8966766470580697,1
06,079,0.909490374564057,0.8952827520399445,0.9236979970881696,1
06,081,0.939725260382184,0.93410866347355,0.9453418572908179,1
06,083,0.9105125918720277,0.902141773831535,0.9188834099125204,1
06,085,0.9423988855266071,0.9385570380478736,0.9462407330053406,1
06,087,0.9189839045674547,0.9060177658152162,0.9319500433196932,1
06,089,0.8759193890896817,0.8611906120503443,0.8906481661290192,1
06,091,0.7647577092511013,0.6240884806448589,0.9054269378573437,2
06,093,0.8348252344416027,0.8079075293392103,0.8617429395439952,1
06,095,0.9210514430242537,0.9131562029430333,0.928946683105474,1
06,097,0.9298086505354516,0.9220497995723658,0.9375675014985374,1
06,099,0.8886695078721116,0.8795645432766082,0.8977744724676151,1
06,101,0.8680427347840561,0.850048328092692,0.8860371414754203,1
06,103,0.8224830443081672,0.7888041020288072,0.8561619865875271,1
06,105,0.7758526354185665,0.7132684778095545,0.8384367930275785,1
06,107,0.8440392407762849,0.8325876617827449,0.8554908197698249,1
06,109,0.8566422846130262,0.820998325345252,0.8922862438808004,1
06,111,0.9121649319978379,0.9054435614433842,0.9188863025522914,1
06,113,0.9022428948716938,0.8889201066024347,0.9155656831409529,1
06,115,0.8805093046033301,0.8569967637840186,0.9040218454226415,1
08,001,0.9049064350398155,0.8973055625644819,0.9125073075151491,1
08,003,0.8647813320970483,0.8202224655336247,0.909340198660472,1
08,005,0.929743051872176,0.9240552868544595,0.9354308168898925,1
08,007,0.8764377831997212,0.7991923941176035,0.9536831722818389,1
08,009,0.7988650693568726,0.7214858737356121,0.8762442649781331,1
08,011,0.8058628318584071,0.7320537563547355,0.8796719073620787,1
08,013,0.9380463303096184,0.92959630454929,0.9464963560699469,1
08,014,0.947546756137262,0.9310021408766074,0.9640913713979168,1
08,015,0.8301345687182881,0.7748050936160825,0.8854640438204937,1
08,017,0.8743243243243243,0.7793271995399654,0.9693214491086832,1
08,019,0.9041185443451732,0.8420645113430358,0.9661725773473108,1
08,021,0.7567217363135731,0.6922647478444266,0.8211787247827195,1
08,023,0.8274509803921568,0.7394520928938951,0.9154498678904186,1
08,025,0.7954372623574144,0.7166086886174258,0.8742658360974032,1
08,027,0.8092618065107748,0.7054640170915157,0.913059595930034,2
08,029,0.7689798581097611,0.7272004871946576,0.8107592290248646,1
08,031,0.9077203651180936,0.9004415089278114,0.9149992213083759,1
08,033,0.6649789029535865,0.5382888948738666,0.7916689110333064,2
08,035,0.9697660849732138,0.9633107660499881,0.9762214038964395,1
08,037,0.9479685321649074,0.9091104594744626,0.9868266048553522,1
08,039,0.9379861257094808,0.9150680520084623,0.9609041994104992,1
08,041,0.9323083825727012,0.9269280108137096,0.9376887543316927,1
08,043,0.8148441477626294,0.7818164967339457,0.8478717987913131,1
08,045,0.8817329164805717,0.8508148584569479,0.9126509745041954,1
08,047,0.8987031195233088,0.7926259033044724,1,2
08,049,0.9108688682269959,0.8254896209232365,0.9962481155307552,1
08,051,0.9284701636808868,0.8693487041815544,0.987591623180219,1
08,053,0.899581589958159,0.7151250778954865,1,2
08,055,0.7434827945776851,0.6432601927243953,0.8437053964309749,2
08,057,0.8124031007751938,0.6443015009071417,0.9805047006432458,2
08,059,0.9321858271944692,0.9250630428891584,0.9393086114997798,1
08,061,0.8330308529945554,0.6989612696451327,0.967100436343978,2
08,063,0.8764686136287345,0.8288730332183439,0.924064194039125,1
08,065,0.8480789566443426,0.7094848468940069,0.9866730663946782,2
08,067,0.8492794500022035,0.8178263572491484,0.8807325427552586,1
08,069,0.9175081121389846,0.9080867244511397,0.9269294998268296,1
08,071,0.8203890815864877,0.7808584437378271,0.8599197194351483,1
08,073,0.7643080124869928,0.6868178094626608,0.8417982155113246,1
08,075,0.8483406386975579,0.8037250696119054,0.8929562077832105,1
08,077,0.894513296776443,0.8791612911492626,0.9098653024036234,1
08,079,0.8995215311004785,0.711391631884353,1,2
08,081,0.8467322151532678,0.7938996427238307,0.8995647875827048,1
08,083,0.7994296577946768,0.7560512903486774,0.8428080252406763,1
08,085,0.8329421429409694,0.8033681492782537,0.862516136603685,1
08,087,0.8871412803532008,0.8606199019930174,0.9136626587133844,1
08,089,0.7641559125625493,0.7148896945516897,0.8134221305734091,1
08,091,0.8772073921971253,0.8072349163353576,0.947179868058893,1
08,093,0.8798126951092612,0.8221599840591582,0.9374654061593641,1
08,095,0.7471590909090909,0.6483196324951644,0.8459985493230174,1
08,097,0.9349272861720483,0.8709034555457077,0.998951116798389,1
08,099,0.7730197470601287,0.7082505228273749,0.8377889712928824,1
08,101,0.8286480846623938,0.813694529101905,0.8436016402228826,1
08,103,0.883008356545961,0.8014579505719196,0.9645587625200023,1
08,105,0.7607902082885978,0.6965720786370552,0.8250083379401405,1
08,107,0.9178908454129779,0.8609766245164175,0.9748050663095382,1
08,109,0.7854119179420385,0.7050998704420903,0.8657239654419865,1
08,111,0.7863501483679525,0.6060357345792032,0.9666645621567018,2
08,113,0.8781818181818182,0.8162862669245649,0.9400773694390715,1
08,115,0.8493803622497617,0.7539703466320509,0.9447903778674726,1
08,117,0.9426382978723404,0.8672956088727931,1,1
08,119,0.9019927536231884,0.8627081406105457,0.9412773666358311,1
08,121,0.8477832512315271,0.796132480872026,0.8994340215910281,1
08,123,0.9045665420301897,0.8943878964132391,0.9147451876471403,1
08,125,0.8679483936250949,0.8209278167403157,0.914968970509874,1
09,110,0.8876442572610458,0.8812144209181485,0.8940740936039432,1
09,120,0.8845076895580313,0.8722578521244273,0.8967575269916352,1
09,130,0.9022221005965738,0.8906143557340606,0.9138298454590871,1
09,140,0.8630049083622281,0.8526296097933467,0.8733802069311096,1
09,150,0.8840151397314253,0.8644318905138397,0.9035983889490109,1
09,160,0.8972724899947799,0.8783023705244919,0.9162426094650679,1
09,170,0.8955225200527075,0.886750489545911,0.9042945505595039,1
09,180,0.8915121694051489,0.8796087918086696,0.9034155470016283,1
09,190,0.9271388721383732,0.9183619198715431,0.9359158244052034,1
10,001,0.8820318754093589,0.8654007961884529,0.8986629546302648,1
10,003,0.9093527856031428,0.9018612834718348,0.9168442877344509,1
10,005,0.8764846081435639,0.8606152651658973,0.8923539511212305,1
11,001,0.8828253400256504,0.8742113456536378,0.8914393343976629,1
12,001,0.8690663646325405,0.8540351904239352,0.8840975388411458,1
12,003,0.8522878720568636,0.8084870081382269,0.8960887359755003,1
12,005,0.8968236964032245,0.8787147429559988,0.9149326498504502,1
12,007,0.8333517150104776,0.7797366648754308,0.8869667651455243,1
12,009,0.9057166024731401,0.8954175742179245,0.9160156307283558,1
12,011,0.8901631191431494,0.8842359664919849,0.896090271794314,1
12,013,0.7733812949640287,0.7045384968620848,0.8422240930659727,1
12,015,0.8889111974583978,0.8716307952407529,0.9061915996760427,1
12,017,0.869446788352504,0.8486687914600064,0.8902247852450016,1
12,019,0.9359003312255345,0.9205328331849119,0.9512678292661572,1
12,021,0.8982509185548071,0.8822294117774795,0.9142724253321347,1
12,023,0.8388086847789019,0.8105011621466699,0.8671162074111339,1
12,027,0.752998379254457,0.7106107107141626,0.7953860477947515,1
12,029,0.7191758598312784,0.6461091858008753,0.7922425338616814,1
12,031,0.8845561580483273,0.8760981993751921,0.8930141167214626,1
12,033,0.870875712242269,0.8579850246475718,0.8837663998369664,1
12,035,0.8157479652568929,0.7937218627324198,0.837774067781366,1
12,037,0.8340684730098719,0.7697515719476062,0.8983853740721376,1
12,039,0.7039974819011646,0.6647687166402132,0.743226247162116,1
12,041,0.7668800931315483,0.7153852822430833,0.8183749040200133,1
12,043,0.751347854216088,0.6850540747640395,0.8176416336681365,1
12,045,0.8250708215297451,0.7558766801277801,0.89426496293171,1
12,047,0.7234883720930233,0.6614200890648194,0.7855566551212271,1
12,049,0.73557278208441,0.681913977312295,0.789231586856525,1
12,051,0.795244186921514,0.7445863880380991,0.845901985804929,1
12,053,0.8923063320238982,0.8772864835607533,0.9073261804870432,1
12,055,0.8178807205997538,0.7873235580505621,0.8484378831489456,1
12,057,0.9137364501669732,0.9079489060774152,0.9195239942565312,1
12,059,0.7551280237657377,0.7079336509723305,0.802322396559145,1
12,061,0.8625237696812961,0.8389604294483493,0.886087109914243,1
12,063,0.7799170616113744,0.7447653020066552,0.8150688212160935,1
12,065,0.7311107084616778,0.6728207777387979,0.7894006391845577,1
12,067,0.8457925636007828,0.7413332223008703,0.9502519049006953,2
12,069,0.8931197461919034,0.8792231553411286,0.9070163370426781,1
12,071,0.8934857458535144,0.8837501800680582,0.9032213116389706,1
12,073,0.9002231484990105,0.88750108618047,0.9129452108175512,1
12,075,0.7566552709746119,0.7190602190977807,0.794250322851443,1
12,077,0.7437678790355537,0.642975767113878,0.8445599909572294,2
12,079,0.6632302405498282,0.6128505170533838,0.7136099640462725,1
12,081,0.8918134804770624,0.877875820365599,0.9057511405885258,1
12,083,0.8757580840795891,0.8611831025975688,0.8903330655616095,1
12,085,0.8982375157364666,0.8785591200078571,0.9179159114650762,1
12,086,0.8390540370323718,0.8330520663320229,0.8450560077327208,1
12,087,0.8692567174595789,0.8451760757711126,0.8933373591480452,1
12,089,0.9238771466314399,0.8981363069975734,0.9496179862653064,1
12,091,0.900172798617611,0.8845882424429966,0.9157573547922254,1
12,093,0.7964340773510289,0.7522693466706029,0.8405988080314549,1
12,095,0.9145769651876966,0.9076541845022374,0.9214997458731559,1
12,097,0.8945809025430448,0.8768005960863366,0.9123612089997529,1
12,099,0.8861114597502688,0.8798851773874832,0.8923377421130545,1
12,101,0.8751661928956734,0.8652506716055051,0.8850817141858418,1
12,103,0.8721758901021217,0.8633090666440647,0.8810427135601787,1
12,105,0.841923943288724,0.8305884541976664,0.8532594323797816,1
12,107,0.8179773017258747,0.7927328659178685,0.8432217375338809,1
12,109,0.9223955475425256,0.9066111388157357,0.9381799562693156,1
12,111,0.9025252485309586,0.8883434315117349,0.9167070655501823,1
12,113,0.9134255796559462,0.898035822927212,0.9288153363846803,1
12,115,0.8976297373899521,0.8868591445494634,0.9084003302304408,1
12,117,0.9258149078681324,0.9168082984370509,0.9348215172992138,1
12,119,0.8870227820542727,0.8593408738607733,0.914704690247772,1
12,121,0.8045686921633339,0.7485911294508676,0.8605462548758004,1
12,123,0.7855324849296718,0.7055678271650682,0.8654971426942755,1
12,125,0.8805569125549585,0.8252606305023438,0.9358531946075731,1
12,127,0.8680336781663537,0.8569623462971638,0.8791050100355434,1
12,129,0.8749580958766343,0.8254292052125163,0.9244869865407522,1
12,131,0.8917786034104982,0.8539805699298076,0.9295766368911889,1
12,133,0.8278174821330402,0.7853719017931292,0.870263062472951,1
13,001,0.6740203193033382,0.6190285026093938,0.7290121359972825,1
13,003,0.7169441723800196,0.6547050937406659,0.7791832510193734,1
13,005,0.7577385520593503,0.6760503584200127,0.8394267456986877,1
13,007,0.5515041020966271,0.45266587792625923,0.6503423262669951,1
13,009,0.825269665047625,0.7885922659111437,0.8619470641841064,1
13,011,0.8249587520623969,0.7736676995937438,0.87624980453105,1
13,013,0.9204683645460547,0.9017148576890635,0.9392218714030459,1
13,015,0.8084779723646205,0.7775970385840039,0.8393589061452371,1
13,017,0.6389278697726635,0.570207391571769,0.707648347973558,1
13,019,0.7411782075889561,0.686643776446529,0.7957126387313833,1
13,021,0.8241593813046402,0.8055498719397902,0.8427688906694902,1
13,023,0.7148946246744021,0.6477446203918763,0.7820446289569278,1
13,025,0.7226650624154008,0.6552865092495112,0.7900436155812904,1
13,027,0.6400872922612053,0.570682086870801,0.7094924976516096,1
13,029,0.8833824975417895,0.8455016492674184,0.9212633458161608,1
13,031,0.8349868394411825,0.8065606067785853,0.8634130721037795,1
13,033,0.8239649949511949,0.7585955011923774,0.8893344887100124,1
13,035,0.797948838854179,0.7405022811580608,0.8553953965502971,1
13,037,0.7454909819639278,0.6460012223027615,0.8449807416250942,1
13,039,0.892602605062669,0.8626177167268868,0.9225874933984511,1
13,043,0.7726054106751158,0.7063954242095819,0.8388153971406496,1
13,045,0.8697553260768444,0.8502463366211206,0.8892643155325681,1
13,047,0.8722405431619786,0.8492197205770065,0.8952613657469509,1
13,049,0.7642839475636903,0.687366133216855,0.8412017619105256,1
13,051,0.897242360478093,0.8820065466727304,0.9124781742834558,1
13,053,0.8158542589857213,0.6803377436961144,0.9513707742753282,2
13,055,0.758071459319845,0.712935400848133,0.8032075177915571,1
13,057,0.9420549766550199,0.9290745054747931,0.9550354478352469,1
13,059,0.8885930703464827,0.8712130882817561,0.9059730524112092,1
13,061,0.7952755905511811,0.6441242717000801,0.9464269094022821,2
13,063,0.8509063155886282,0.8338671765579899,0.8679454546192663,1
13,065,0.6574423480083857,0.5685177751014765,0.746366920915295,1
13,067,0.9512039317102321,0.9441778637500213,0.958229999670443,1
13,069,0.7875654626023902,0.7409266618858371,0.8342042633189433,1
13,071,0.7549428623254126,0.7124385559342006,0.7974471687166247,1
13,073,0.8875859037877577,0.8641160198450076,0.9110557877305079,1
13,075,0.7217135382603008,0.6691134519850271,0.7743136245355746,1
13,077,0.8885689499233992,0.8680939033954505,0.909043996451348,1
