year,state,county,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2021,02,090,33163.6816,2,74051.8232,2,155519.128,2
2021,02,100,33602.443287136,3,74051.8232,3,155486.186782848,3
2021,02,105,28776.76507968,3,69108.1688,3,124724.28079999998,3
2021,02,110,33163.6816,3,74051.8232,3,155519.128,3
2021,02,122,28837.983999999997,2,75895.39432,2,152326.3512,2
2021,02,130,33163.6816,3,74051.8232,3,155519.128,3
2021,02,150,28734.9912,3,69108.1688,3,124724.2808,3
2021,02,158,28607.560268415997,3,69108.1688,3,124724.2808,3
2021,02,164,28859.785515904005,3,69108.1688,3,124826.02120755201,3
2021,02,170,28837.984,2,75895.39432,2,152326.3512,2
2021,02,180,28734.9912,3,69108.1688,3,124724.28079999998,3
2021,02,185,28734.9912,3,69108.1688,3,124724.2808,3
2021,02,188,28744.8785088,3,69108.1688,3,124724.2808,3
2021,02,195,28827.305706495998,3,69108.1688,3,124724.2808,3
2021,02,198,28705.87307558401,3,69108.1688,3,124724.2808,3
2021,02,220,28712.135037823973,3,69108.1688,3,124724.28080000001,3
2021,02,230,33717.222583168,3,74051.8232,3,155433.240244224,3
2021,02,240,33163.6816,3,74051.8232,3,155519.128,3
2021,02,275,28794.644629760005,3,69108.1688,3,124724.2808,3
2021,02,282,29163.795543232,3,69108.1688,3,125018.197532928,3
2021,02,290,28831.417179072,3,69108.1688,3,125100.23582981118,3
2021,04,001,14830.963199999998,2,46346.76,2,89500.7432,2
2021,04,003,20907.5384,2,55616.11200000001,2,105052.656,2
2021,04,005,22967.3944,1,63546.5576,1,139761.2296,1
2021,04,007,23276.3728,2,51290.41440000001,2,90633.66399999999,2
2021,04,009,23276.3728,3,51290.4144,3,90633.664,3
2021,04,011,23276.3728,3,51290.41440000001,3,90633.664,3
2021,04,012,19568.632,3,46037.7816,3,95268.34,3
2021,04,013,34502.588,1,76523.6504,1,144292.9128,1
2021,04,015,19568.632,1,46037.7816,1,95268.34,1
2021,04,017,14830.9632,2,46346.76,2,89500.7432,2
2021,04,019,25748.2,1,60971.7376,1,121531.504,1
2021,04,021,33987.624,1,70035.104,1,124621.288,1
2021,04,023,20907.5384,3,55616.112,3,105052.656,3
2021,04,025,25748.2,1,58499.9104,1,115527.02376,1
2021,04,027,24718.272,1,56646.04,1,103507.764,1
2021,05,001,18538.704,3,49436.544,3,92693.52,3
2021,05,003,17508.776,3,43256.976,3,85484.024,3
2021,05,005,20186.5888,3,44492.8896,3,90118.7,3
2021,05,007,39755.2208,1,78274.528,1,149648.5384,1
2021,05,009,20186.5888,3,44492.88960000001,3,90118.7,3
2021,05,011,17508.775999999998,3,43256.97600000001,3,85484.024,3
2021,05,013,16993.812,3,50672.4576,3,93465.966,3
2021,05,015,20186.5888,3,44492.8896,3,90118.69999999998,3
2021,05,017,17508.776,3,43256.976,3,85484.024,3
2021,05,019,21216.5168,3,49436.544,3,99903.016,3
2021,05,021,19671.6248,3,51496.4,3,107431.78968,3
2021,05,023,19465.6392,3,40115.937633080015,3,78377.5208,3
2021,05,025,17508.776,3,43256.976,3,85484.024,3
2021,05,027,16993.812,3,50672.4576,3,93465.966,3
2021,05,029,18744.6896,3,45007.8536,3,89809.7216,3
2021,05,031,19568.632,2,49539.5368,2,104022.728,2
2021,05,033,23070.3872,3,49436.543999999994,3,97843.16,3
2021,05,035,17096.8048,2,41197.12,2,77450.5856,2
2021,05,037,14727.970399999998,3,39559.53448,3,92281.5488,3
2021,05,039,16993.812,3,50672.4576,3,93636.72971028481,3
2021,05,041,17508.776,3,43256.976,3,85484.024,3
2021,05,043,17508.776,3,43256.976,3,85484.024,3
2021,05,045,25748.2,2,59735.824,2,118441.72,2
2021,05,047,20598.56,3,46243.7672,3,93311.4768,3
2021,05,049,19465.6392,3,40064.1992,3,78377.5208,3
2021,05,051,21216.516799999998,2,49436.544,2,99903.016,2
2021,05,053,21258.691733643216,3,56131.076,3,97534.1816,3
2021,05,055,19671.6248,3,51496.4,3,107431.78968,3
2021,05,057,15345.927200000002,3,41197.12,3,85998.988,3
2021,05,059,21422.5024,3,49436.544,3,99903.016,3
2021,05,061,20598.560000000005,3,46243.7672,3,93311.4768,3
2021,05,063,19465.6392,3,40064.1992,3,78377.5208,3
2021,05,065,19465.6392,3,40064.1992,3,78377.5208,3
2021,05,067,18538.704,3,48324.22176,3,92930.40344,3
2021,05,069,21247.41464,2,56131.076,2,97534.1816,2
2021,05,071,18744.6896,3,45007.8536,3,89809.7216,3
2021,05,073,15345.9272,3,41197.119999999995,3,85998.988,3
2021,05,075,19671.6248,3,51496.4,3,107431.78968,3
2021,05,077,14727.970399999998,3,39559.53448,3,92281.5488,3
2021,05,079,17508.776,3,43256.976,3,85484.024,3
2021,05,081,15345.927199999998,3,41197.12,3,85998.988,3
2021,05,083,20598.56,3,46243.7672,3,93311.4768,3
2021,05,085,25748.2,2,58860.22041152004,2,118441.72,2
2021,05,087,20186.5888,3,44492.8896,3,90138.3263079682,3
2021,05,089,20186.5888,3,44492.8896,3,90118.7,3
2021,05,091,15345.9272,2,41197.12,2,85998.988,2
2021,05,093,17096.8048,2,41197.12,2,77450.5856,2
2021,05,095,14727.9704,3,39961.2064,3,92281.5488,3
2021,05,097,21216.5168,3,49436.544,3,99903.016,3
2021,05,099,15345.927199999998,3,41197.12,3,85998.988,3
2021,05,101,20186.5888,3,44492.8896,3,90118.7,3
2021,05,103,16993.812,3,50672.4576,3,93465.966,3
2021,05,105,18744.6896,3,45007.8536,3,89809.7216,3
2021,05,107,14727.9704,3,39559.53448,3,92281.5488,3
2021,05,109,15345.927200000002,3,41197.12,3,86513.952,3
2021,05,111,14727.970399999998,3,39559.53448,3,92281.5488,3
2021,05,113,20598.56,3,46243.7672,3,93311.4768,3
2021,05,115,18744.6896,2,45007.8536,2,89809.7216,2
2021,05,117,18538.704,3,48324.22176,3,92930.40344,3
2021,05,119,23482.3584,1,53041.292,1,115351.93599999999,1
2021,05,121,19671.6248,3,51496.4,3,107431.78968,3
2021,05,123,14727.9704,3,39559.53448,3,92281.5488,3
2021,05,125,30897.84,1,66945.32,1,122561.432,1
2021,05,127,20598.56,3,46243.7672,3,93311.4768,3
2021,05,129,20186.5888,3,44424.26549735999,3,90118.7,3
2021,05,131,23070.3872,2,49436.544,2,97843.16,2
2021,05,133,20598.559999999998,3,46243.7672,3,93311.4768,3
2021,05,135,19465.6392,3,40064.1992,3,78377.5208,3
2021,05,137,19465.6392,3,40086.07487072,3,78377.5208,3
2021,05,139,16993.812,2,50672.4576,2,93465.96600000001,2
2021,05,141,19465.6392,3,40064.1992,3,78377.5208,3
2021,05,143,25748.2,1,64885.464,1,115351.936,1
2021,05,145,18538.704,2,48324.22176,2,92930.40344,2
2021,05,147,18538.704,3,48324.22176,3,92930.40344,3
2021,05,149,18744.6896,3,45007.8536,3,89809.7216,3
2021,06,001,41197.12,1,110233.19384,1,232784.32656,1
2021,06,003,27808.056,3,68141.86563212799,3,127196.108,3
2021,06,005,27808.056000000004,3,67975.248,3,127196.108,3
2021,06,007,26160.1712,1,69623.1328,1,133890.64,1
2021,06,009,27808.056,3,67975.248,3,127196.108,3
2021,06,011,18744.6896,3,49539.5368,3,102992.79999999999,3
2021,06,013,44908.980512,1,110614.2672,1,226584.16000000003,1
2021,06,015,21937.4664,3,54977.55664,3,102992.8,3
2021,06,017,40682.156,1,90015.7072,1,190722.06704,1
2021,06,019,24203.308,1,63855.536,1,132860.712,1
2021,06,021,18744.6896,3,49539.5368,3,102992.79999999999,3
2021,06,023,22864.4016,1,51496.4,1,103621.05608,1
2021,06,025,20598.56,1,51496.4,1,111232.224,1
2021,06,027,27808.056,3,67975.248,3,127196.108,3
2021,06,029,24718.272,1,59220.86,1,123591.36,1
2021,06,031,27808.055999999997,1,62928.6008,1,113292.07999999999,1
2021,06,033,22761.4088,2,61795.68,2,121531.504,2
2021,06,035,21937.4664,3,54977.556639999995,3,102992.8,3
2021,06,037,28014.0416,1,77244.6,1,158608.912,1
2021,06,039,21525.4952,1,66533.3488,1,141924.0784,1
2021,06,041,43256.976,1,119471.648,1,291469.624,1
2021,06,043,27808.056,3,67975.248,3,127196.108,3
2021,06,045,22761.4088,2,61795.68,2,121531.504,2
2021,06,047,20598.56,1,55616.112,1,112262.152,1
2021,06,049,21986.235550656027,3,54977.55664,3,102992.8,3
2021,06,051,27808.056000000004,3,67975.248,3,127196.10800000001,3
2021,06,053,39137.264,1,82394.24,1,154489.2,1
2021,06,055,38107.335999999996,1,94753.376,1,187446.896,1
2021,06,057,28837.984,1,81673.2904,1,161492.7104,1
2021,06,059,41094.1272,1,101550.9008,1,198982.0896,1
2021,06,061,42742.012,1,102992.8,1,196098.2912,1
2021,06,063,21937.466400000005,3,54977.55664,3,102992.8,3
2021,06,065,32957.696,1,79304.456,1,146867.7328,1
2021,06,067,32751.7104,1,79098.4704,1,148515.6176,1
2021,06,069,37077.408,2,81982.2688,2,172203.9616,2
2021,06,071,32545.7248,1,75184.744,1,135950.496,1
2021,06,073,36665.4368,1,91869.5776,1,176014.6952,1
2021,06,075,35841.4944,1,120501.576,1,284260.128,1
2021,06,077,33472.66,1,80849.348,1,152429.344,1
2021,06,079,34348.0988,1,78274.528,1,161904.6816,1
2021,06,081,52835.3064,1,131830.784,1,286011.0056,1
2021,06,083,33369.6672,1,86513.952,1,173027.904,1
2021,06,085,56646.04,1,143159.992,1,293323.4944,1
2021,06,087,41815.0768,1,96607.2464,1,216284.88,1
2021,06,089,24821.2648,1,61795.68,1,123591.35999999999,1
2021,06,091,28837.984,3,81673.2904,3,161492.7104,3
2021,06,093,21937.4664,3,54977.55664,3,102992.8,3
2021,06,095,37077.408,1,86307.9664,1,156652.0488,1
2021,06,097,40579.1632,1,94547.3904,1,182297.256,1
2021,06,099,30897.840000000004,1,74154.816,1,132860.712,1
2021,06,101,26366.1568,2,66553.94736,2,109687.332,2
2021,06,103,18744.6896,2,49539.5368,2,102992.8,2
2021,06,105,18744.6896,3,49539.5368,3,102992.8,3
2021,06,107,25336.2288,1,58293.9248,1,113086.0944,1
2021,06,109,27808.056,3,67975.248,3,127196.108,3
2021,06,111,40064.1992,1,97534.1816,1,178270.23752,1
2021,06,113,27808.055999999997,1,77151.90648,1,154489.2,1
2021,06,115,26469.1496,2,66553.94736,2,109790.3248,2
2021,08,001,37077.408,1,82188.2544,1,144189.92,1
2021,08,003,21628.488,3,53556.255999999994,3,99903.016,3
2021,08,005,40167.192,1,83424.168,1,164788.48,1
2021,08,007,27396.0848,3,67357.2912,3,128741,3
2021,08,009,22003.01513763203,3,53556.255999999994,3,99903.016,3
2021,08,011,24100.3152,3,59735.82399999999,3,113292.08,3
2021,08,013,40579.1632,2,97637.1744,2,189506.752,2
2021,08,014,51496.4,2,111232.224,2,202277.8592,2
2021,08,015,26263.164000000004,3,65629.27800160016,3,124003.3312,3
2021,08,017,24100.3152,3,59735.824,3,113292.08,3
2021,08,019,42845.0048,3,121626.09773715984,3,239664.2456,3
2021,08,021,21661.116119039994,3,53556.256,3,99903.016,3
2021,08,023,22101.38150105602,3,53556.256,3,99903.016,3
2021,08,025,24100.315200000005,3,59735.824,3,113292.08,3
2021,08,027,26263.164,3,65722.9757014,3,124251.40377779206,3
2021,08,029,24635.877759999996,3,57263.9968,3,112056.1664,3
2021,08,031,31412.804000000004,1,82394.24,1,164788.48,1
2021,08,033,27396.0848,3,67357.2912,3,128741,3
2021,08,035,63958.5288,1,128741,1,215666.9232,1
2021,08,037,35635.5088,2,94753.376,2,164788.48,2
2021,08,039,51599.3928,3,114836.97200000001,3,192596.536,3
2021,08,041,39240.2568,1,78274.528,1,145837.8048,1
2021,08,043,26263.164,2,65915.392,2,124003.3312,2
2021,08,045,32957.696,2,81570.2976,2,144189.92,2
2021,08,047,42845.0048,3,122387.9354787601,3,239664.2456,3
2021,08,049,35635.5088,3,94753.376,3,164788.48,3
2021,08,051,27396.0848,3,67357.2912,3,128741,3
2021,08,053,27512.038213952,3,67344.56128992,3,129205.50576742401,3
2021,08,055,26263.164,3,65915.392,3,124003.3312,3
2021,08,057,35975.187293824005,3,94753.376,3,164788.48,3
2021,08,059,39137.264,1,90314.38632,1,174057.832,1
2021,08,061,24100.3152,3,59735.82400000001,3,113319.43488768002,3
2021,08,063,24100.3152,3,59735.824,3,113292.08,3
2021,08,065,26263.164,3,65624.79781480005,3,124003.3312,3
2021,08,067,27396.0848,2,67357.2912,2,128741,2
2021,08,069,37283.3936,1,79716.4272,1,154746.682,1
2021,08,071,21628.488,3,53556.256,3,99903.016,3
2021,08,073,24100.3152,3,59735.824,3,113292.08,3
2021,08,075,24100.3152,3,59735.82399999999,3,113292.08,3
2021,08,077,25954.1856,1,59529.8384,1,117411.792,1
2021,08,079,22445.509283840012,3,53556.256,3,99903.016,3
2021,08,081,32957.696,3,81570.2976,3,144189.92,3
2021,08,083,27396.0848,3,67357.2912,3,128741,3
2021,08,085,24635.87776,2,57263.99679999999,2,112056.16639999999,2
2021,08,087,24100.3152,3,59735.82399999999,3,113292.08,3
2021,08,089,21628.488,3,53556.256,3,99903.016,3
2021,08,091,24635.877759999996,3,57263.9968,3,112051.55232256003,3
2021,08,093,26263.164,3,65915.392,3,124314.23762521675,3
2021,08,095,24100.3152,3,59735.82400000001,3,113292.08,3
2021,08,097,35635.5088,3,94753.376,3,164788.48,3
2021,08,099,21628.488,3,53556.256,3,99903.016,3
2021,08,101,18023.74,1,55616.112,1,109172.368,1
2021,08,103,32957.696,3,81570.2976,3,144189.92,3
2021,08,105,21628.488,3,53556.256,3,99903.016,3
2021,08,107,32957.696,3,81570.2976,3,144189.92,3
2021,08,109,21748.025563391973,3,53556.256,3,99903.016,3
2021,08,111,27493.740513104,3,67417.05792184001,3,129040.36299219204,3
2021,08,113,24635.87776,3,57263.99680000001,3,112056.16639999999,3
2021,08,115,24100.3152,3,59735.824,3,113292.08,3
2021,08,117,35635.5088,3,94753.376,3,164788.48,3
2021,08,119,40991.1344,3,80334.384,3,159741.8328,3
2021,08,121,24100.3152,3,59735.82399999999,3,113292.08000000002,3
2021,08,123,35017.552,1,82394.24,1,147279.704,1
2021,08,125,24100.3152,3,59735.82399999999,3,113292.08,3
2021,09,001,36047.48,1,100932.944,1,226996.1312,1
2021,09,003,30897.84,1,80437.3768,1,156652.0488,1
2021,09,005,38303.02232,1,86513.952,1,164685.4872,1
2021,09,007,43050.9904,1,93208.484,1,180237.4,1
2021,09,009,28837.984,1,74154.816,1,153768.2504,1
2021,09,011,31927.768,1,80334.384,1,149545.5456,1
2021,09,013,26778.128,1,80334.384,1,162728.624,1
2021,09,015,29455.9408,1,71065.032,1,133890.64,1
2021,10,001,29558.9336,1,69211.1616,1,118441.72,1
2021,10,003,32751.7104,1,73021.8952,1,149421.95424,1
2021,10,005,30897.84,1,69829.1184,1,131830.784,1
2021,11,001,29455.940799999997,1,89603.736,1,209281.3696,1
2021,12,001,22040.4592,1,56646.04,1,123076.396,1
2021,12,003,30897.84,3,72094.96,3,136980.424,3
2021,12,005,26469.149600000004,2,60250.788,2,122046.468,2
2021,12,007,20598.56,3,50672.4576,3,97122.2104,3
2021,12,009,26778.128,1,64061.5216,1,126681.144,1
2021,12,011,26778.128,1,65915.392,1,131315.82,1
2021,12,013,21628.488,3,50569.4648,3,103610.7568,3
2021,12,015,26778.128,1,61177.7232,1,108760.3968,1
2021,12,017,20289.5816,1,46964.7168,1,94753.376,1
2021,12,019,36047.48,1,76420.6576,1,132860.712,1
2021,12,021,32957.696,1,75751.2044,1,169938.12,1
2021,12,023,20598.56,2,50672.4576,2,97122.2104,2
2021,12,027,19053.668,3,47788.6592,3,86410.9592,3
2021,12,029,20598.56,3,50718.19670248002,3,97122.2104,3
2021,12,031,26057.1784,1,59941.8096,1,116721.74024,1
2021,12,033,23070.3872,1,52629.3208,1,107112.512,1
2021,12,035,30897.84,1,64885.46399999999,1,119265.6624,1
2021,12,037,21628.488,3,50569.4648,3,103610.7568,3
2021,12,039,21628.488,3,50569.4648,3,103610.7568,3
2021,12,041,20598.56,3,50672.457599999994,3,97122.2104,3
2021,12,043,20598.56,3,44801.868,3,93723.448,3
2021,12,045,21628.488,3,50569.4648,3,103610.7568,3
2021,12,047,19568.632,3,45945.005685760014,3,87234.9016,3
2021,12,049,19053.668,3,47788.6592,3,86410.9592,3
2021,12,051,20598.56,2,44801.868,2,93723.448,2
2021,12,053,25748.2,1,56646.04,1,105464.6272,1
2021,12,055,19156.6608,2,47788.6592,2,87162.80664,2
2021,12,057,26778.128,1,66945.32,1,132448.7408,1
2021,12,059,26527.319933440012,3,60250.788,3,122046.468,3
2021,12,061,28014.041599999997,1,60415.57648,1,123797.3456,1
2021,12,063,21628.488,3,50569.4648,3,103610.7568,3
2021,12,065,21628.488,3,50569.4648,3,103610.7568,3
2021,12,067,19568.632,3,45972.5871576,3,87234.9016,3
2021,12,069,30073.897599999997,1,65915.392,1,116381.864,1
2021,12,071,27602.070400000004,1,65503.4208,1,123591.36,1
2021,12,073,25748.2,1,60559.7664,1,120553.0724,1
2021,12,075,20598.56,3,50672.4576,3,97122.2104,3
2021,12,077,21628.488,3,50569.4648,3,103610.7568,3
2021,12,079,19568.632,3,45934.7888,3,87234.9016,3
2021,12,081,30588.8616,1,68696.1976,1,133890.64,1
2021,12,083,25748.2,1,55616.112,1,102992.80000000002,1
2021,12,085,29661.9264,1,66430.356,1,144189.92,1
2021,12,086,22761.4088,1,58705.896,1,123591.36,1
2021,12,087,33987.624,2,66945.32,2,130800.856,2
2021,12,089,30897.84,1,72094.96,1,136980.424,1
2021,12,091,32133.7536,1,68953.6796,1,135332.5392,1
2021,12,093,20598.56,2,44801.868,2,93723.448,2
2021,12,095,26160.1712,1,64267.50719999999,1,131830.784,1
2021,12,097,28529.005600000004,1,61898.6728,1,106597.548,1
2021,12,099,28837.984,1,71065.032,1,147897.6608,1
2021,12,101,25542.2144,1,60559.7664,1,123591.35999999999,1
2021,12,103,25748.2,1,61795.68,1,124621.288,1
2021,12,105,24718.272,1,56646.04,1,105052.656,1
2021,12,107,17817.7544,2,45368.3284,2,88573.808,2
2021,12,109,43256.976,1,90633.664,1,185696.0184,1
2021,12,111,28837.984000000004,1,61795.68,1,109172.368,1
2021,12,113,42433.0336,1,81364.312,1,134714.5824,1
2021,12,115,30279.8832,1,71682.9888,1,139812.726,1
2021,12,117,35017.552,1,70550.068,1,142130.064,1
2021,12,119,28117.034399999997,2,62825.60800000001,2,113704.0512,2
2021,12,121,19568.632,2,45934.7888,2,87234.9016,2
2021,12,123,19568.632,3,45934.7888,3,87234.9016,3
2021,12,125,20598.56,3,50719.35022184001,3,97122.2104,3
2021,12,127,24512.2864,1,58705.896,1,106906.5264,1
2021,12,129,21628.488,3,50569.4648,3,103610.7568,3
2021,12,131,26469.1496,3,60250.788,3,122046.468,3
2021,12,133,26538.756253951986,3,60250.788,3,122046.468,3
2021,13,001,15345.9272,3,42399.70512991994,3,91663.592,3
2021,13,003,14933.956,3,41197.12,3,90633.664,3
2021,13,005,14933.956,3,41197.12,3,90633.664,3
2021,13,007,16237.647101824004,3,39727.00077280003,3,93723.448,3
2021,13,009,23688.344,3,54586.184,3,105176.24736,3
2021,13,011,21525.4952,3,56646.04,3,102992.8,3
2021,13,013,31927.768,2,69005.176,2,124415.3024,2
2021,13,015,33575.6528,1,70632.46224,1,118204.83656,1
2021,13,017,17096.8048,3,45110.8464,3,93002.4984,3
2021,13,019,17096.8048,3,45110.8464,3,93002.4984,3
2021,13,021,17611.7688,1,47376.688,1,104640.6848,1
2021,13,023,16478.848,3,46346.76,3,91509.1028,3
2021,13,025,14933.956,3,41197.12,3,90633.664,3
2021,13,027,17096.8048,3,45110.8464,3,93002.4984,3
2021,13,029,26994.41288,2,59117.8672,2,121325.5184,2
2021,13,031,23688.344,2,64885.46399999999,2,113621.65696,2
2021,13,033,20598.56,3,47378.603666079944,3,94135.4192,3
2021,13,035,23482.3584,3,56646.04,3,107112.512,3
2021,13,037,16186.735700928002,3,39863.0542616,3,93723.448,3
2021,13,039,25233.236,2,60765.75199999999,2,113498.0656,2
2021,13,043,16478.848,3,46346.76,3,91509.1028,3
2021,13,045,22658.416,1,57675.968,1,106082.584,1
2021,13,047,24718.272,2,52938.2992,2,102992.8,2
2021,13,049,14933.956,3,41197.12,3,90633.664,3
2021,13,051,26675.1352,1,61795.68,1,123900.33839999998,1
2021,13,053,21628.488,3,53512.38106719999,3,102992.8,3
2021,13,055,24718.272,3,52938.2992,3,102992.8,3
2021,13,057,45419.8248,1,97843.16,1,175087.76,1
2021,13,059,22040.4592,1,49127.5656,1,101962.872,1
2021,13,061,18903.842313984016,3,45316.832,3,97874.05784,3
2021,13,063,22658.416,1,49436.544,1,101962.872,1
2021,13,065,14933.955999999998,3,41197.12,3,90633.664,3
2021,13,067,39137.264,1,87543.88,1,174675.7888,1
2021,13,069,14933.956000000002,3,41197.12,3,90633.664,3
2021,13,071,20598.56,2,50775.4504,2,102992.8,2
2021,13,073,32957.696,1,82394.24,1,160565.7752,1
2021,13,075,17096.8048,3,45110.8464,3,93002.4984,3
2021,13,077,39137.264,1,84351.1032,1,156446.96953664575,1
2021,13,079,23688.344,3,54586.184,3,105176.24736000001,3
2021,13,081,18744.6896,3,45316.832,3,97874.05784,3
2021,13,083,24718.272,3,52938.2992,3,102992.8,3
2021,13,085,25748.2,3,62310.644,3,115557.9216,3
2021,13,087,16169.8696,3,39652.228,3,93723.448,3
2021,13,089,30897.84,1,71065.032,1,146455.7616,1
2021,13,091,16478.848,3,46346.76,3,91509.1028,3
2021,13,093,18744.6896,3,45316.832,3,97874.05784,3
2021,13,095,21669.68512,2,50363.4792,2,99903.016,2
2021,13,097,31824.7752,1,63855.536,1,123797.3456,1
2021,13,099,16169.8696,3,39652.228,3,93723.448,3
2021,13,101,14933.956,3,41197.12,3,90633.66400000002,3
2021,13,103,23688.344,2,64885.46400000001,2,113621.65696,2
2021,13,105,29558.933600000004,3,69005.176,3,148309.632,3
2021,13,107,16478.848,3,46346.76,3,91509.1028,3
2021,13,109,15345.927200000002,3,42433.0336,3,91663.592,3
2021,13,111,25748.2,3,56852.0256,3,108142.44,3
2021,13,113,41403.1056,1,92693.52,1,185387.04,1
2021,13,115,24100.3152,2,55719.1048,2,108554.4112,2
2021,13,117,60044.8024,1,117617.7776,1,206088.5928,1
2021,13,119,21319.5096,3,55616.112,3,102065.8648,3
2021,13,121,30897.84,1,82394.24,1,178177.544,1
2021,13,123,25748.200000000004,3,56852.0256,3,108142.44,3
2021,13,125,20598.560000000005,3,47684.61587344002,3,94185.51489792005,3
2021,13,127,25233.235999999997,2,60765.752,2,113498.0656,2
2021,13,129,25748.2,3,57161.004,3,108142.44,3
2021,13,131,16169.8696,3,39652.228,3,93723.448,3
2021,13,133,29558.9336,3,69005.176,3,148309.632,3
2021,13,135,33163.6816,1,72815.9096,1,141203.1288,1
2021,13,137,21319.5096,3,55616.112,3,102065.8648,3
2021,13,139,27808.056000000004,1,66430.356,1,127711.072,1
