year,state,county,subgroup_type,subgroup,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2021,01,027,race-ethnicity,"White, Non-Hispanic",19691.69830378428,3,50303.192997805505,3,100047.431964,3
2021,01,027,all,All,16581.8408,3,43256.976,3,87543.88,3
2021,01,029,race-ethnicity,"Black, Non-Hispanic",13796.315088,3,33178.79402272604,3,67415.533206858,3
2021,01,029,race-ethnicity,Hispanic,4372.526652,3,37077.408,3,86513.952,3
2021,01,029,race-ethnicity,Other Races and Ethnicities,11268.8688,3,44705.676879,3,73845.8376,3
2021,01,029,race-ethnicity,"White, Non-Hispanic",19732.00641638773,3,50295.55168051951,3,100047.431964,3
2021,01,029,all,All,16581.8408,3,43256.976,3,87543.88,3
2021,01,031,race-ethnicity,"Black, Non-Hispanic",11882.335635,2,33529.004862,2,65231.82175890365,2
2021,01,031,race-ethnicity,Hispanic,17508.776,2,50981.436,2,104936.58726,2
2021,01,031,race-ethnicity,Other Races and Ethnicities,30606.673467,2,51496.4,2,102992.8,2
2021,01,031,race-ethnicity,"White, Non-Hispanic",24888.555766003014,2,58317.015610863746,2,112674.1232,2
2021,01,031,all,All,17714.7616,2,47170.7024,2,98113.20959342724,2
2021,01,033,race-ethnicity,"Black, Non-Hispanic",14428.527474,3,32792.936793,3,71168.0248,3
2021,01,033,race-ethnicity,Hispanic,18956.853309,3,36859.262466,3,67392.713283,3
2021,01,033,race-ethnicity,Other Races and Ethnicities,19568.632,3,38669.889738,3,86866.82220961452,3
2021,01,033,race-ethnicity,"White, Non-Hispanic",22518.107019,3,52902.034389279,3,101561.20008,3
2021,01,033,all,All,21422.5024,3,49745.5224,3,95783.304,3
2021,01,035,race-ethnicity,"Black, Non-Hispanic",10806.155080114326,3,29661.9264,3,65419.777643726455,3
2021,01,035,race-ethnicity,Hispanic,7814.48172,3,22656.733519203754,3,91779.558396,3
2021,01,035,race-ethnicity,Other Races and Ethnicities,17052.448704,3,42765.285716167,3,134405.604,3
2021,01,035,race-ethnicity,"White, Non-Hispanic",20994.385573991043,3,47376.688,3,100587.014586,3
2021,01,035,all,All,16993.812,3,37489.3792,3,86410.95919999998,3
2021,01,037,race-ethnicity,"Black, Non-Hispanic",15195.2773024224,3,30175.902138,3,70512.09961317119,3
2021,01,037,race-ethnicity,Hispanic,33416.19615901201,3,54596.316960000004,3,98596.626234,3
2021,01,037,race-ethnicity,Other Races and Ethnicities,25954.1856,3,56132.046561,3,71051.531901,3
2021,01,037,race-ethnicity,"White, Non-Hispanic",23759.201880496013,3,55840.6693735445,3,103872.30379503843,3
2021,01,037,all,All,19774.6176,3,50775.4504,3,101344.9152,3
2021,01,039,race-ethnicity,"Black, Non-Hispanic",11882.335635,3,33529.004862,3,65215.890484574404,3
2021,01,039,race-ethnicity,Hispanic,17508.776000000005,3,50981.436,3,104936.58726,3
2021,01,039,race-ethnicity,Other Races and Ethnicities,30606.673467,3,51496.4,3,102992.8,3
2021,01,039,race-ethnicity,"White, Non-Hispanic",24912.615523032076,3,58340.549355,3,112640.69937767053,3
2021,01,039,all,All,17714.7616,3,47170.7024,3,98098.01527162876,3
2021,01,041,race-ethnicity,"Black, Non-Hispanic",11928.408558723602,3,33529.004862,3,65315.787262276834,3
2021,01,041,race-ethnicity,Hispanic,17550.82400204,3,52448.41686439499,3,104936.58726,3
2021,01,041,race-ethnicity,Other Races and Ethnicities,30681.097193575202,3,51496.399999999994,3,102992.79999999999,3
2021,01,041,race-ethnicity,"White, Non-Hispanic",24987.15888513001,3,58339.5003025125,3,112707.90483840005,3
2021,01,041,all,All,17714.7616,3,47170.7024,3,98121.24056,3
2021,01,043,race-ethnicity,"Black, Non-Hispanic",12946.984110889318,1,51746.58588599999,1,115400.98509,1
2021,01,043,race-ethnicity,Hispanic,30622.847675999998,1,54998.1552,1,93002.49840000001,1
2021,01,043,race-ethnicity,Other Races and Ethnicities,22627.521494999997,1,53525.56326,1,90118.7,1
2021,01,043,race-ethnicity,"White, Non-Hispanic",22116.161169,1,51397.450101,1,98255.1312,1
2021,01,043,all,All,25027.2504,1,56646.04,1,107833.4616,1
2021,01,045,race-ethnicity,"Black, Non-Hispanic",13666.692266772017,3,32647.522752,3,68865.268575,3
2021,01,045,race-ethnicity,Hispanic,23230.304565,3,51026.85998098201,3,104470.462968,3
2021,01,045,race-ethnicity,Other Races and Ethnicities,13690.669443,3,47891.652,3,87198.909234,3
2021,01,045,race-ethnicity,"White, Non-Hispanic",23171.3095538832,3,56646.04,3,109309.113912,3
2021,01,045,all,All,19568.632,3,50466.472,3,101962.872,3
2021,01,047,race-ethnicity,"Black, Non-Hispanic",10281.769752,3,24588.071724,3,54868.323417,3
2021,01,047,race-ethnicity,Hispanic,20598.559999999998,3,49602.139551,3,86057.23984499999,3
2021,01,047,race-ethnicity,Other Races and Ethnicities,16993.812,3,33529.004862,3,106082.584,3
2021,01,047,race-ethnicity,"White, Non-Hispanic",21534.389832,3,56094.361995,3,107122.850586,3
2021,01,047,all,All,16272.8624,3,29867.912,3,83424.168,3
2021,01,049,race-ethnicity,"Black, Non-Hispanic",16395.961848,2,31246.26352131201,2,80160.31847142911,2
2021,01,049,race-ethnicity,Hispanic,14007.0208,2,24047.883489,2,53646.610017,2
2021,01,049,race-ethnicity,Other Races and Ethnicities,15412.244661,2,41197.12,2,72422.367369,2
2021,01,049,race-ethnicity,"White, Non-Hispanic",20186.5888,2,47102.051204999996,2,92763.445293,2
2021,01,049,all,All,18538.704,2,46140.7744,2,90633.664,2
2021,01,051,race-ethnicity,"Black, Non-Hispanic",17128.01862,2,42469.938,2,88573.808,2
2021,01,051,race-ethnicity,Hispanic,29058.538293,2,50719.688208,2,84250.892664,2
2021,01,051,race-ethnicity,Other Races and Ethnicities,25074.571349846417,2,49286.208765,2,98873.088,2
2021,01,051,race-ethnicity,"White, Non-Hispanic",34256.03724,2,73402.44658811143,2,125322.90099299999,2
2021,01,051,all,All,28601.10056,2,60765.75200000001,2,113807.044,2
2021,01,053,race-ethnicity,"Black, Non-Hispanic",10729.726479,3,29661.9264,3,65294.039355,3
2021,01,053,race-ethnicity,Hispanic,7814.48172,3,22480.776975,3,91779.558396,3
2021,01,053,race-ethnicity,Other Races and Ethnicities,17052.448704,3,42499.830585,3,134405.604,3
2021,01,053,race-ethnicity,"White, Non-Hispanic",20987.317452,3,47376.688,3,100587.014586,3
2021,01,053,all,All,16993.812,3,37489.3792,3,86410.9592,3
2021,01,055,race-ethnicity,"Black, Non-Hispanic",13164.453516,1,33338.996076,1,61795.68,1
2021,01,055,race-ethnicity,Hispanic,18999.230121,1,35806.830612,1,81787.40007,1
2021,01,055,race-ethnicity,Other Races and Ethnicities,17984.621580000003,1,31309.8112,1,100564.06060799999,1
2021,01,055,race-ethnicity,"White, Non-Hispanic",20117.605155,1,50337.999609,1,101704.378431,1
2021,01,055,all,All,17199.7976,1,45316.832,1,85895.9952,1
2021,01,057,race-ethnicity,"Black, Non-Hispanic",9634.76301,3,24409.2936,3,48248.656253009285,3
2021,01,057,race-ethnicity,Hispanic,10895.10685339825,3,23070.387199999997,3,51385.066005,3
2021,01,057,race-ethnicity,Other Races and Ethnicities,12637.23144,3,29513.541804,3,59735.824,3
2021,01,057,race-ethnicity,"White, Non-Hispanic",19673.106269407523,3,49343.774552368806,3,98640.189405,3
2021,01,057,all,All,18034.03928,3,44286.90400000001,3,85484.024,3
2021,01,059,race-ethnicity,"Black, Non-Hispanic",14428.527474000002,3,32792.936793,3,71168.0248,3
2021,01,059,race-ethnicity,Hispanic,18981.860872425783,3,36859.262466,3,67392.713283,3
2021,01,059,race-ethnicity,Other Races and Ethnicities,19568.632,3,38669.889738,3,85943.69438284417,3
2021,01,059,race-ethnicity,"White, Non-Hispanic",22518.107019,3,52905.6922943931,3,101561.20008,3
2021,01,059,all,All,21422.5024,3,49745.5224,3,95783.304,3
2021,01,061,race-ethnicity,"Black, Non-Hispanic",13747.599741705002,3,32649.2961603675,3,68868.60812508,3
2021,01,061,race-ethnicity,Hispanic,23230.304565,3,51251.776334181006,3,104413.4578667688,3
2021,01,061,race-ethnicity,Other Races and Ethnicities,13690.669443,3,47891.652,3,87198.909234,3
2021,01,061,race-ethnicity,"White, Non-Hispanic",23172.8042843016,3,56646.04,3,109371.03375225802,3
2021,01,061,all,All,19568.632,3,50466.472,3,101962.872,3
2021,01,063,race-ethnicity,"Black, Non-Hispanic",10294.164205944322,3,24589.927689492,3,54868.323417,3
2021,01,063,race-ethnicity,Hispanic,20598.559999999998,3,50476.4829087585,3,86057.23984499999,3
2021,01,063,race-ethnicity,Other Races and Ethnicities,16993.812,3,33982.89727266961,3,106016.94130673281,3
2021,01,063,race-ethnicity,"White, Non-Hispanic",21534.389832,3,56011.23909554881,3,107110.93865311872,3
2021,01,063,all,All,16272.8624,3,29867.912,3,83424.168,3
2021,01,065,race-ethnicity,"Black, Non-Hispanic",10285.13732289536,3,24588.071724,3,54868.32341700001,3
2021,01,065,race-ethnicity,Hispanic,20598.559999999998,3,49602.139551,3,86057.23984499999,3
2021,01,065,race-ethnicity,Other Races and Ethnicities,16993.812,3,33529.004862,3,106082.584,3
2021,01,065,race-ethnicity,"White, Non-Hispanic",21534.389832,3,56094.361995,3,107122.850586,3
2021,01,065,all,All,16272.862400000002,3,29867.912,3,83424.168,3
2021,01,067,race-ethnicity,"Black, Non-Hispanic",13793.316958607997,3,32650.78107168,3,68865.268575,3
2021,01,067,race-ethnicity,Hispanic,23533.709886744,3,51009.56980807199,3,104249.5051419888,3
2021,01,067,race-ethnicity,Other Races and Ethnicities,13690.669443,3,47891.652,3,87462.44982946692,3
2021,01,067,race-ethnicity,"White, Non-Hispanic",23182.22094523584,3,56646.04,3,109409.10998990593,3
2021,01,067,all,All,19568.632,3,50466.472,3,101962.872,3
2021,01,069,race-ethnicity,"Black, Non-Hispanic",13608.932001,2,32647.522752,2,68865.268575,2
2021,01,069,race-ethnicity,Hispanic,23230.304565,2,51076.167579,2,104470.462968,2
2021,01,069,race-ethnicity,Other Races and Ethnicities,13690.669443,2,47891.652,2,87198.90923399999,2
2021,01,069,race-ethnicity,"White, Non-Hispanic",23168.593023,2,56646.04,2,109309.113912,2
2021,01,069,all,All,19568.632,2,50466.472,2,101962.872,2
2021,01,071,race-ethnicity,"Black, Non-Hispanic",16395.961848,2,35602.168191688215,2,90030.18326999998,2
2021,01,071,race-ethnicity,Hispanic,14007.0208,2,24047.883489,2,53646.610017,2
2021,01,071,race-ethnicity,Other Races and Ethnicities,15412.244661,2,41752.951543039955,2,72422.367369,2
2021,01,071,race-ethnicity,"White, Non-Hispanic",20186.5888,2,47102.051204999996,2,92763.445293,2
2021,01,071,all,All,18538.704,2,46140.7744,2,90633.664,2
2021,01,073,race-ethnicity,"Black, Non-Hispanic",15164.677728,1,40064.1992,1,83499.595845,1
2021,01,073,race-ethnicity,Hispanic,19568.632,1,42392.755215,1,94998.172983,1
2021,01,073,race-ethnicity,Other Races and Ethnicities,23551.530675,1,67772.136912,1,160576.68978,1
2021,01,073,race-ethnicity,"White, Non-Hispanic",34811.5664,1,76755.867825,1,152704.239879,1
2021,01,073,all,All,21216.5168,1,55657.30912,1,116381.864,1
2021,01,075,race-ethnicity,"Black, Non-Hispanic",9662.320806604803,3,24342.744852643198,3,48199.13484408481,3
2021,01,075,race-ethnicity,Hispanic,12783.561075400077,3,23070.387199999997,3,51385.066005,3
2021,01,075,race-ethnicity,Other Races and Ethnicities,12637.23144,3,29513.541804,3,59735.824,3
2021,01,075,race-ethnicity,"White, Non-Hispanic",19673.55918941784,3,49296.079397908194,3,98644.6652407776,3
2021,01,075,all,All,18034.03928,3,44286.904,3,85484.024,3
2021,01,077,race-ethnicity,"Black, Non-Hispanic",14428.527474,2,32792.936793,2,71168.0248,2
2021,01,077,race-ethnicity,Hispanic,18956.853309,2,36859.262466,2,67392.713283,2
2021,01,077,race-ethnicity,Other Races and Ethnicities,19568.632,2,38669.889738,2,87023.88336695425,2
2021,01,077,race-ethnicity,"White, Non-Hispanic",22518.107019,2,52896.81191032587,2,101561.20008,2
2021,01,077,all,All,21422.5024,2,49745.5224,2,95783.304,2
2021,01,079,race-ethnicity,"Black, Non-Hispanic",19053.668,3,37468.29834,3,85484.024,3
2021,01,079,race-ethnicity,Hispanic,20117.605155,3,46716.9318,3,95730.046605,3
2021,01,079,race-ethnicity,Other Races and Ethnicities,21195.872535,3,50023.715982,3,103460.20751171735,3
2021,01,079,race-ethnicity,"White, Non-Hispanic",26327.900883,3,59735.824,3,116568.856731,3
2021,01,079,all,All,25954.1856,3,59323.8528,3,113292.08000000002,3
2021,01,081,race-ethnicity,"Black, Non-Hispanic",10931.31663,1,30588.8616,1,75998.942862,1
2021,01,081,race-ethnicity,Hispanic,22352.332845,1,37280.838897,1,101657.192271,1
2021,01,081,race-ethnicity,Other Races and Ethnicities,21410.023275,1,63188.169498,1,126375.332847,1
2021,01,081,race-ethnicity,"White, Non-Hispanic",20009.285163,1,66275.349438,1,130388.506455,1
2021,01,081,all,All,18538.704,1,52217.3496,1,103713.7496,1
2021,01,083,race-ethnicity,"Black, Non-Hispanic",31383.799608,2,72645.840138,2,136918.083735,2
2021,01,083,race-ethnicity,Hispanic,23551.530675,2,51773.171791728084,2,98378.81037899999,2
2021,01,083,race-ethnicity,Other Races and Ethnicities,27917.917101,2,75998.942862,2,133466.411877,2
2021,01,083,race-ethnicity,"White, Non-Hispanic",36543.33168,2,79795.572108,2,150175.723146,2
2021,01,083,all,All,35841.4944,2,77244.6,2,155519.128,2
2021,01,085,race-ethnicity,"Black, Non-Hispanic",17128.01862,3,42469.938,3,88573.808,3
2021,01,085,race-ethnicity,Hispanic,29058.538293000005,3,50727.5051773824,3,84250.892664,3
2021,01,085,race-ethnicity,Other Races and Ethnicities,25705.435569,3,54857.255778,3,97706.37017944327,3
2021,01,085,race-ethnicity,"White, Non-Hispanic",34256.03724,3,73515.92034117114,3,125482.85228265024,3
2021,01,085,all,All,28601.10056,3,60765.752,3,113839.50733056,3
2021,01,087,race-ethnicity,"Black, Non-Hispanic",11123.2224,3,28750.707675,3,70653.58188,3
2021,01,087,race-ethnicity,Hispanic,4282.004655,3,39116.835276,3,101035.9368,3
2021,01,087,race-ethnicity,Other Races and Ethnicities,16614.7908,3,51496.4,3,175242.985035,3
2021,01,087,race-ethnicity,"White, Non-Hispanic",22352.332845,3,53165.8968712431,3,100047.431964,3
2021,01,087,all,All,16478.848,3,41197.12,3,81261.3192,3
2021,01,089,race-ethnicity,"Black, Non-Hispanic",16652.260452,1,42742.012,1,100047.431964,1
2021,01,089,race-ethnicity,Hispanic,20117.605155,1,45472.858845,1,99903.016,1
2021,01,089,race-ethnicity,Other Races and Ethnicities,26822.799414,1,74463.7944,1,144018.37519232035,1
2021,01,089,race-ethnicity,"White, Non-Hispanic",34646.368707,1,79304.456,1,154207.725555,1
2021,01,089,all,All,30897.84,1,74154.816,1,150884.452,1
2021,01,091,race-ethnicity,"Black, Non-Hispanic",10281.769752,3,24588.071724,3,54868.323417,3
2021,01,091,race-ethnicity,Hispanic,20598.559999999998,3,49602.139551,3,86057.23984499999,3
2021,01,091,race-ethnicity,Other Races and Ethnicities,16993.812,3,33529.004862,3,106082.584,3
2021,01,091,race-ethnicity,"White, Non-Hispanic",21534.389832,3,56094.361995,3,107122.850586,3
2021,01,091,all,All,16272.8624,3,29867.912,3,83424.168,3
2021,01,093,race-ethnicity,"Black, Non-Hispanic",10712.487678,3,29066.638460999995,3,53561.425293,3
2021,01,093,race-ethnicity,Hispanic,17406.81864,3,27381.986931,3,52831.7209538688,3
2021,01,093,race-ethnicity,Other Races and Ethnicities,13187.926938,3,29597.553001109998,3,61469.168121,3
2021,01,093,race-ethnicity,"White, Non-Hispanic",20430.861594,3,50610.273732,3,98889.354465,3
2021,01,093,all,All,18744.6896,3,45316.832,3,89603.736,3
2021,01,095,race-ethnicity,"Black, Non-Hispanic",21410.023275,2,62918.38918500001,2,84671.462946,2
2021,01,095,race-ethnicity,Hispanic,21062.723166,2,47709.83825622298,2,96264.65702047688,2
2021,01,095,race-ethnicity,Other Races and Ethnicities,23695.815099,2,69411.327858,2,147279.704,2
2021,01,095,race-ethnicity,"White, Non-Hispanic",25469.25858,2,62364.070386,2,128639.419824,2
2021,01,095,all,All,25748.2,2,59735.82399999999,2,130800.856,2
2021,01,097,race-ethnicity,"Black, Non-Hispanic",14987.521365,1,36562.444,1,72902.16465,1
2021,01,097,race-ethnicity,Hispanic,18999.230121,1,39137.264,1,90304.233645,1
2021,01,097,race-ethnicity,Other Races and Ethnicities,20598.56,1,52656.807915,1,97731.48266820019,1
2021,01,097,race-ethnicity,"White, Non-Hispanic",27941.174448,1,63188.169498,1,120501.576,1
2021,01,097,all,All,20598.56,1,48612.6016,1,101962.872,1
2021,01,099,race-ethnicity,"Black, Non-Hispanic",10729.726479,3,29661.9264,3,65294.039355,3
2021,01,099,race-ethnicity,Hispanic,7814.48172,3,22480.776975,3,91779.558396,3
2021,01,099,race-ethnicity,Other Races and Ethnicities,17052.448704,3,42757.04339321801,3,134405.604,3
2021,01,099,race-ethnicity,"White, Non-Hispanic",20987.317452,3,47376.688,3,100587.014586,3
2021,01,099,all,All,16993.812,3,37489.3792,3,86410.9592,3
2021,01,101,race-ethnicity,"Black, Non-Hispanic",15164.677728,1,40679.549295,1,76935.6216,1
2021,01,101,race-ethnicity,Hispanic,25748.200000000004,1,43723.240326,1,104048.886537,1
2021,01,101,race-ethnicity,Other Races and Ethnicities,23168.593023,1,68658.26837246398,1,143983.9344,1
2021,01,101,race-ethnicity,"White, Non-Hispanic",31618.7896,1,71235.02035022885,1,133431.455784,1
2021,01,101,all,All,18538.704,1,49436.544,1,100932.944,1
2021,01,103,race-ethnicity,"Black, Non-Hispanic",19053.668,1,37468.29834,1,85484.024,1
2021,01,103,race-ethnicity,Hispanic,20117.605155,1,46716.9318,1,95730.046605,1
2021,01,103,race-ethnicity,Other Races and Ethnicities,21195.872535,1,50023.715982,1,103206.739824,1
2021,01,103,race-ethnicity,"White, Non-Hispanic",26327.900883,1,59735.824,1,116568.856731,1
2021,01,103,all,All,25954.1856,1,59323.85280000001,1,113292.08,1
2021,01,105,race-ethnicity,"Black, Non-Hispanic",10294.05774363648,3,24589.823050488005,3,54868.323417,3
2021,01,105,race-ethnicity,Hispanic,20598.559999999998,3,49602.139551,3,86057.23984499999,3
2021,01,105,race-ethnicity,Other Races and Ethnicities,16993.812,3,33529.004862,3,113587.67320647938,3
2021,01,105,race-ethnicity,"White, Non-Hispanic",21534.389832,3,56090.482836171,3,107151.79052529795,3
2021,01,105,all,All,16272.8624,3,29867.911999999997,3,83424.168,3
2021,01,107,race-ethnicity,"Black, Non-Hispanic",17958.5970691728,3,45213.8392,3,97843.16,3
2021,01,107,race-ethnicity,Hispanic,48172.804905,3,77194.76972699999,3,140150.79539999997,3
2021,01,107,race-ethnicity,Other Races and Ethnicities,42013.54912198908,3,72517.23048,3,127044.89278312855,3
2021,01,107,race-ethnicity,"White, Non-Hispanic",35635.5088,3,75149.737275,3,129969.201033,3
2021,01,107,all,All,35635.5088,3,70962.0392,3,135435.532,3
2021,01,109,race-ethnicity,"Black, Non-Hispanic",11123.2224,3,28749.118926714298,3,70653.58188,3
2021,01,109,race-ethnicity,Hispanic,4282.004655,3,39116.835276,3,101035.9368,3
2021,01,109,race-ethnicity,Other Races and Ethnicities,16614.7908,3,51496.40000000001,3,175242.985035,3
2021,01,109,race-ethnicity,"White, Non-Hispanic",22352.332845,3,53155.689901160855,3,100047.431964,3
2021,01,109,all,All,16478.848,3,41197.12,3,81261.3192,3
2021,01,111,race-ethnicity,"Black, Non-Hispanic",13796.315088,3,33160.010990873845,3,67442.038388346,3
2021,01,111,race-ethnicity,Hispanic,4372.526652,3,37077.407999999996,3,86513.952,3
2021,01,111,race-ethnicity,Other Races and Ethnicities,11268.8688,3,44955.51978569385,3,73845.8376,3
2021,01,111,race-ethnicity,"White, Non-Hispanic",19693.354377,3,50298.0122971215,3,100047.431964,3
2021,01,111,all,All,16581.8408,3,43256.976,3,87543.88,3
2021,01,113,race-ethnicity,"Black, Non-Hispanic",11123.2224,2,28748.653569,2,70653.58188,2
2021,01,113,race-ethnicity,Hispanic,4282.004655,2,39116.835276,2,101035.9368,2
2021,01,113,race-ethnicity,Other Races and Ethnicities,16614.7908,2,51496.40000000001,2,175242.985035,2
2021,01,113,race-ethnicity,"White, Non-Hispanic",22352.332845,2,53144.2848,2,100047.431964,2
2021,01,113,all,All,16478.848,2,41197.12,2,81261.3192,2
2021,01,115,race-ethnicity,"Black, Non-Hispanic",27941.174448,2,51919.300698,2,90527.706414,2
2021,01,115,race-ethnicity,Hispanic,11149.132485,2,43177.878186,2,80288.34489,2
2021,01,115,race-ethnicity,Other Races and Ethnicities,26822.799413999997,2,68979.563142,2,116555.41977039867,2
2021,01,115,race-ethnicity,"White, Non-Hispanic",25542.214399999997,2,59355.327036,2,108871.40781,2
2021,01,115,all,All,25954.1856,2,55616.112,2,104022.728,2
2021,01,117,race-ethnicity,"Black, Non-Hispanic",32115.539984999996,1,65492.68915199999,1,137025.159105,1
