year,state,county,subgroup_type,subgroup,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,famstruc_quality
2018,01,015,race-ethnicity,"Black, Non-Hispanic",0.1903875444,0.2446645524,0.1361105364,0.1404636994,0.1885002933,0.0924271056,0.0402775427,0.0674583502,0.0130967352,0.530208157,0.5992057565,0.4612105576,0.0216618717,0.0417875498,0.0015361936,0.0770011846,0.1138571098,0.0401452594,1
2018,01,015,race-ethnicity,Hispanic,0.8130630631,0.9257274953,0.7003986308,0.0405405405,0.097535341,0,0,0,0,0.1336336336,0.2319635877,0.0353036796,0,0,0,0.0127627628,0.0452012257,0,3
2018,01,015,race-ethnicity,Other Races and Ethnicities,0.5427952329,0.6852183642,0.4003721017,0.0162513543,0.0524001634,0,0,0,0,0.4117009751,0.5524019655,0.2709999847,0.0292524377,0.0774296125,0,0,0,0,3
2018,01,015,race-ethnicity,"White, Non-Hispanic",0.6140664049,0.6508738265,0.5772589832,0.0790789004,0.0994827896,0.0586750112,0.0489706057,0.065287449,0.0326537624,0.1710103534,0.1994783687,0.1425423382,0.0120195168,0.0202587942,0.0037802395,0.0748542187,0.0947510841,0.0549573533,1
2018,01,017,race-ethnicity,"Black, Non-Hispanic",0.1896639511,0.2404405148,0.1388873874,0.0936863544,0.1314275591,0.0559451496,0.0684826884,0.1011959763,0.0357694005,0.5484979633,0.6129528274,0.4840430993,0.0099287169,0.022770287,0,0.0897403259,0.1267584837,0.052722168,2
2018,01,017,race-ethnicity,Hispanic,0.6730589336,0.8149296331,0.5311882341,0.1913002806,0.3102553285,0.0723452328,0.0748362956,0.1544149993,0,0.0608044902,0.1330776854,0,0,0,0,0,0,0,3
2018,01,017,race-ethnicity,Other Races and Ethnicities,0.6483180428,0.7848317436,0.511804342,0.0927624873,0.17570054,0.0098244345,0.0305810398,0.0798064133,0,0.2252803262,0.3447179262,0.1058427262,0,0,0,0.003058104,0.0188439619,0,3
2018,01,017,race-ethnicity,"White, Non-Hispanic",0.6691098862,0.7028080147,0.6354117578,0.0297877331,0.0419626854,0.0176127807,0.0690160666,0.0871696079,0.0508625253,0.1593760994,0.1855897573,0.1331624416,0.0093819632,0.0162861914,0.0024777349,0.0633282514,0.0807707069,0.045885796,2
2018,01,019,race-ethnicity,"Black, Non-Hispanic",0.2344786016,0.2851088673,0.1838483359,0.1028330319,0.1391310481,0.0665350158,0.112477396,0.1502348124,0.0747199796,0.4849909584,0.5447156862,0.4252662306,0.0102471368,0.0222820949,0,0.0549728752,0.0822109429,0.0277348076,2
2018,01,019,race-ethnicity,Hispanic,0.4360587002,0.5825862075,0.2895311929,0.2599580713,0.3895594284,0.1303567141,0,0,0,0.2651991614,0.3956361093,0.1347622136,0.0262054507,0.0734073224,0,0.0125786164,0.0455090487,0,3
2018,01,019,race-ethnicity,Other Races and Ethnicities,0.6276315789,0.7489508994,0.5063122585,0,0,0,0,0,0,0.3013157895,0.4164601211,0.1861714578,0,0,0,0.0710526316,0.1355254702,0.0065797929,3
2018,01,019,race-ethnicity,"White, Non-Hispanic",0.6534549428,0.6816927764,0.6252171093,0.0378278413,0.0491486087,0.0265070739,0.0728816409,0.0883064699,0.0574568119,0.1808591123,0.2036989596,0.158019265,0.0080699395,0.0133790206,0.0027608584,0.0469065232,0.0594531814,0.034359865,2
2018,01,021,race-ethnicity,"Black, Non-Hispanic",0.1896639511,0.2404405148,0.1388873874,0.0936863544,0.1314275591,0.0559451496,0.0684826884,0.1011959763,0.0357694005,0.5484979633,0.6129528274,0.4840430993,0.0099287169,0.022770287,0,0.0897403259,0.1267584837,0.052722168,2
2018,01,021,race-ethnicity,Hispanic,0.6730589336,0.8149296331,0.5311882341,0.1913002806,0.3102553285,0.0723452328,0.0748362956,0.1544149993,0,0.0608044902,0.1330776854,0,0,0,0,0,0,0,3
2018,01,021,race-ethnicity,Other Races and Ethnicities,0.6483180428,0.7848317436,0.511804342,0.0927624873,0.17570054,0.0098244345,0.0305810398,0.0798064133,0,0.2252803262,0.3447179262,0.1058427262,0,0,0,0.003058104,0.0188439619,0,3
2018,01,021,race-ethnicity,"White, Non-Hispanic",0.6691098862,0.7028080147,0.6354117578,0.0297877331,0.0419626854,0.0176127807,0.0690160666,0.0871696079,0.0508625253,0.1593760994,0.1855897573,0.1331624416,0.0093819632,0.0162861914,0.0024777349,0.0633282514,0.0807707069,0.045885796,2
2018,01,023,race-ethnicity,"Black, Non-Hispanic",0.2538106559,0.2945673043,0.2130540074,0.0265697105,0.0416310936,0.0115083274,0.0517410152,0.072485372,0.0309966585,0.4739896518,0.5207524607,0.4272268429,0.0638372256,0.086731754,0.0409426972,0.130051741,0.1615527027,0.0985507793,2
2018,01,023,race-ethnicity,Hispanic,0.2632478632,0.4325305436,0.0939651829,0.1025641026,0.219182967,0,0.0564102564,0.1450931878,0,0.5777777778,0.7676320429,0.3879235127,0,0,0,0,0,0,3
2018,01,023,race-ethnicity,Other Races and Ethnicities,0.6942257218,0.7978114922,0.5906399514,0,0,0,0.0131233596,0.0387094084,0,0.1496062992,0.2297988878,0.0694137106,0,0,0,0.1430446194,0.2217608236,0.0643284153,3
2018,01,023,race-ethnicity,"White, Non-Hispanic",0.6530941473,0.6874358322,0.6187524623,0.0387171711,0.0526360831,0.024798259,0.0477511776,0.0631360946,0.0323662607,0.1815835323,0.2093968822,0.1537701823,0.0205846293,0.0308289431,0.0103403155,0.0582693425,0.0751702997,0.0413683852,2
2018,01,025,race-ethnicity,"Black, Non-Hispanic",0.2538106559,0.2945673043,0.2130540074,0.0265697105,0.0416310936,0.0115083274,0.0517410152,0.072485372,0.0309966585,0.4739896518,0.5207524607,0.4272268429,0.0638372256,0.086731754,0.0409426972,0.130051741,0.1615527027,0.0985507793,2
2018,01,025,race-ethnicity,Hispanic,0.2632478632,0.4325305436,0.0939651829,0.1025641026,0.219182967,0,0.0564102564,0.1450931878,0,0.5777777778,0.7676320429,0.3879235127,0,0,0,0,0,0,3
2018,01,025,race-ethnicity,Other Races and Ethnicities,0.6942257218,0.7978114922,0.5906399514,0,0,0,0.0131233596,0.0387094084,0,0.1496062992,0.2297988878,0.0694137106,0,0,0,0.1430446194,0.2217608236,0.0643284153,3
2018,01,025,race-ethnicity,"White, Non-Hispanic",0.6530941473,0.6874358322,0.6187524623,0.0387171711,0.0526360831,0.024798259,0.0477511776,0.0631360946,0.0323662607,0.1815835323,0.2093968822,0.1537701823,0.0205846293,0.0308289431,0.0103403155,0.0582693425,0.0751702997,0.0413683852,2
2018,01,027,race-ethnicity,"Black, Non-Hispanic",0.2344786016,0.2851088673,0.1838483359,0.1028330319,0.1391310481,0.0665350158,0.112477396,0.1502348124,0.0747199796,0.4849909584,0.5447156862,0.4252662306,0.0102471368,0.0222820949,0,0.0549728752,0.0822109429,0.0277348076,2
2018,01,027,race-ethnicity,Hispanic,0.4360587002,0.5825862075,0.2895311929,0.2599580713,0.3895594284,0.1303567141,0,0,0,0.2651991614,0.3956361093,0.1347622136,0.0262054507,0.0734073224,0,0.0125786164,0.0455090487,0,3
2018,01,027,race-ethnicity,Other Races and Ethnicities,0.6276315789,0.7489508994,0.5063122585,0,0,0,0,0,0,0.3013157895,0.4164601211,0.1861714578,0,0,0,0.0710526316,0.1355254702,0.0065797929,3
2018,01,027,race-ethnicity,"White, Non-Hispanic",0.6534549428,0.6816927764,0.6252171093,0.0378278413,0.0491486087,0.0265070739,0.0728816409,0.0883064699,0.0574568119,0.1808591123,0.2036989596,0.158019265,0.0080699395,0.0133790206,0.0027608584,0.0469065232,0.0594531814,0.034359865,2
2018,01,029,race-ethnicity,"Black, Non-Hispanic",0.2344786016,0.2851088673,0.1838483359,0.1028330319,0.1391310481,0.0665350158,0.112477396,0.1502348124,0.0747199796,0.4849909584,0.5447156862,0.4252662306,0.0102471368,0.0222820949,0,0.0549728752,0.0822109429,0.0277348076,2
2018,01,029,race-ethnicity,Hispanic,0.4360587002,0.5825862075,0.2895311929,0.2599580713,0.3895594284,0.1303567141,0,0,0,0.2651991614,0.3956361093,0.1347622136,0.0262054507,0.0734073224,0,0.0125786164,0.0455090487,0,3
2018,01,029,race-ethnicity,Other Races and Ethnicities,0.6276315789,0.7489508994,0.5063122585,0,0,0,0,0,0,0.3013157895,0.4164601211,0.1861714578,0,0,0,0.0710526316,0.1355254702,0.0065797929,3
2018,01,029,race-ethnicity,"White, Non-Hispanic",0.6534549428,0.6816927764,0.6252171093,0.0378278413,0.0491486087,0.0265070739,0.0728816409,0.0883064699,0.0574568119,0.1808591123,0.2036989596,0.158019265,0.0080699395,0.0133790206,0.0027608584,0.0469065232,0.0594531814,0.034359865,2
2018,01,031,race-ethnicity,"Black, Non-Hispanic",0.2318439618,0.2784479854,0.1852399382,0.0675058791,0.095213207,0.0397985512,0.1157836492,0.1511185342,0.0804487642,0.4703278462,0.5254472754,0.415208417,0.0116198644,0.02345473,0,0.1029187993,0.1364743235,0.0693632751,2
2018,01,031,race-ethnicity,Hispanic,0.5969077858,0.7134967494,0.4803188222,0.0596355605,0.1159218171,0.0033493038,0.0182219768,0.0500131103,0,0.28216455,0.3891353616,0.1751937384,0,0,0,0.043070127,0.0913237301,0,3
2018,01,031,race-ethnicity,Other Races and Ethnicities,0.4185888738,0.5216631384,0.3155146093,0,0,0,0,0,0,0.4694708277,0.5737442615,0.3651973939,0.0054274084,0.0207781454,0,0.1065128901,0.1709683877,0.0420573925,3
2018,01,031,race-ethnicity,"White, Non-Hispanic",0.6300992877,0.6555620966,0.6046364788,0.0745197496,0.0883706659,0.0606688334,0.0413339089,0.0518328658,0.030834952,0.1855169437,0.2060187464,0.165015141,0.0076624218,0.0122615125,0.003063331,0.0608676883,0.0734777156,0.048257661,2
2018,01,033,race-ethnicity,"Black, Non-Hispanic",0.245188881,0.3241608881,0.1662168739,0.0997861725,0.1548050427,0.0447673023,0.0078403421,0.0240309045,0,0.6006177239,0.6905254702,0.5107099776,0.0199572345,0.0456302179,0,0.026609646,0.0561534704,0,2
2018,01,033,race-ethnicity,Hispanic,0.3269774011,0.4184664425,0.2354883598,0.129472693,0.1949477183,0.0639976678,0.0663841808,0.1149367019,0.0178316597,0.4133709981,0.5094098924,0.3173321039,0.0195386064,0.0465319962,0,0.0442561205,0.0843661349,0.0041461061,2
2018,01,033,race-ethnicity,Other Races and Ethnicities,0.4492006189,0.5457329692,0.3526682686,0,0,0,0,0,0,0.472408458,0.5692950612,0.3755218548,0.0036101083,0.0152495127,0,0.0747808149,0.1258281878,0.0237334419,2
2018,01,033,race-ethnicity,"White, Non-Hispanic",0.6537182344,0.6794049441,0.6280315247,0.0510833414,0.0629697882,0.0391968946,0.0199554393,0.0275055258,0.0124053529,0.2150214731,0.2372018117,0.1928411345,0.0132390455,0.0194097206,0.0070683704,0.0469824663,0.0584064275,0.0355585052,2
2018,01,035,race-ethnicity,"Black, Non-Hispanic",0.2538106559,0.2945673043,0.2130540074,0.0265697105,0.0416310936,0.0115083274,0.0517410152,0.072485372,0.0309966585,0.4739896518,0.5207524607,0.4272268429,0.0638372256,0.086731754,0.0409426972,0.130051741,0.1615527027,0.0985507793,2
2018,01,035,race-ethnicity,Hispanic,0.2632478632,0.4325305436,0.0939651829,0.1025641026,0.219182967,0,0.0564102564,0.1450931878,0,0.5777777778,0.7676320429,0.3879235127,0,0,0,0,0,0,3
2018,01,035,race-ethnicity,Other Races and Ethnicities,0.6942257218,0.7978114922,0.5906399514,0,0,0,0.0131233596,0.0387094084,0,0.1496062992,0.2297988878,0.0694137106,0,0,0,0.1430446194,0.2217608236,0.0643284153,3
2018,01,035,race-ethnicity,"White, Non-Hispanic",0.6530941473,0.6874358322,0.6187524623,0.0387171711,0.0526360831,0.024798259,0.0477511776,0.0631360946,0.0323662607,0.1815835323,0.2093968822,0.1537701823,0.0205846293,0.0308289431,0.0103403155,0.0582693425,0.0751702997,0.0413683852,2
2018,01,037,race-ethnicity,"Black, Non-Hispanic",0.1896639511,0.2404405148,0.1388873874,0.0936863544,0.1314275591,0.0559451496,0.0684826884,0.1011959763,0.0357694005,0.5484979633,0.6129528274,0.4840430993,0.0099287169,0.022770287,0,0.0897403259,0.1267584837,0.052722168,2
2018,01,037,race-ethnicity,Hispanic,0.6730589336,0.8149296331,0.5311882341,0.1913002806,0.3102553285,0.0723452328,0.0748362956,0.1544149993,0,0.0608044902,0.1330776854,0,0,0,0,0,0,0,3
2018,01,037,race-ethnicity,Other Races and Ethnicities,0.6483180428,0.7848317436,0.511804342,0.0927624873,0.17570054,0.0098244345,0.0305810398,0.0798064133,0,0.2252803262,0.3447179262,0.1058427262,0,0,0,0.003058104,0.0188439619,0,3
2018,01,037,race-ethnicity,"White, Non-Hispanic",0.6691098862,0.7028080147,0.6354117578,0.0297877331,0.0419626854,0.0176127807,0.0690160666,0.0871696079,0.0508625253,0.1593760994,0.1855897573,0.1331624416,0.0093819632,0.0162861914,0.0024777349,0.0633282514,0.0807707069,0.045885796,2
2018,01,039,race-ethnicity,"Black, Non-Hispanic",0.2318439618,0.2784479854,0.1852399382,0.0675058791,0.095213207,0.0397985512,0.1157836492,0.1511185342,0.0804487642,0.4703278462,0.5254472754,0.415208417,0.0116198644,0.02345473,0,0.1029187993,0.1364743235,0.0693632751,2
2018,01,039,race-ethnicity,Hispanic,0.5969077858,0.7134967494,0.4803188222,0.0596355605,0.1159218171,0.0033493038,0.0182219768,0.0500131103,0,0.28216455,0.3891353616,0.1751937384,0,0,0,0.043070127,0.0913237301,0,3
2018,01,039,race-ethnicity,Other Races and Ethnicities,0.4185888738,0.5216631384,0.3155146093,0,0,0,0,0,0,0.4694708277,0.5737442615,0.3651973939,0.0054274084,0.0207781454,0,0.1065128901,0.1709683877,0.0420573925,3
2018,01,039,race-ethnicity,"White, Non-Hispanic",0.6300992877,0.6555620966,0.6046364788,0.0745197496,0.0883706659,0.0606688334,0.0413339089,0.0518328658,0.030834952,0.1855169437,0.2060187464,0.165015141,0.0076624218,0.0122615125,0.003063331,0.0608676883,0.0734777156,0.048257661,2
2018,01,041,race-ethnicity,"Black, Non-Hispanic",0.2318439618,0.2784479854,0.1852399382,0.0675058791,0.095213207,0.0397985512,0.1157836492,0.1511185342,0.0804487642,0.4703278462,0.5254472754,0.415208417,0.0116198644,0.02345473,0,0.1029187993,0.1364743235,0.0693632751,2
2018,01,041,race-ethnicity,Hispanic,0.5969077858,0.7134967494,0.4803188222,0.0596355605,0.1159218171,0.0033493038,0.0182219768,0.0500131103,0,0.28216455,0.3891353616,0.1751937384,0,0,0,0.043070127,0.0913237301,0,3
2018,01,041,race-ethnicity,Other Races and Ethnicities,0.4185888738,0.5216631384,0.3155146093,0,0,0,0,0,0,0.4694708277,0.5737442615,0.3651973939,0.0054274084,0.0207781454,0,0.1065128901,0.1709683877,0.0420573925,3
2018,01,041,race-ethnicity,"White, Non-Hispanic",0.6300992877,0.6555620966,0.6046364788,0.0745197496,0.0883706659,0.0606688334,0.0413339089,0.0518328658,0.030834952,0.1855169437,0.2060187464,0.165015141,0.0076624218,0.0122615125,0.003063331,0.0608676883,0.0734777156,0.048257661,2
2018,01,043,race-ethnicity,"Black, Non-Hispanic",0.314516129,0.5352412136,0.0937910445,0,0,0,0.4717741935,0.7090800786,0.2344683085,0.1169354839,0.2696924366,0,0.060483871,0.1738030762,0,0.0362903226,0.1251899898,0,3
2018,01,043,race-ethnicity,Hispanic,0.7540603248,0.8711104123,0.6370102374,0.0545243619,0.1162371073,0,0.030162413,0.0766499938,0,0.0928074246,0.1716744578,0.0139403914,0,0,0,0.0684454756,0.1370781484,0,3
2018,01,043,race-ethnicity,Other Races and Ethnicities,0.6128590971,0.7871642764,0.4385539179,0,0,0,0.0136798906,0.0552466051,0,0.3283173735,0.4963619242,0.1602728227,0,0,0,0.0451436389,0.1194391796,0,3
2018,01,043,race-ethnicity,"White, Non-Hispanic",0.6557102286,0.6862476693,0.6251727879,0.0451603892,0.0585066206,0.0318141579,0.0593603054,0.0745473865,0.0441732243,0.1761720751,0.2006571471,0.151687003,0.0067973369,0.012078176,0.0015164979,0.0567996648,0.0716757774,0.0419235522,1
2018,01,045,race-ethnicity,"Black, Non-Hispanic",0.2397337972,0.2649861806,0.2144814137,0.05082054,0.0638117231,0.0378293568,0.09082659,0.107824079,0.073829101,0.5401951146,0.5696744045,0.5107158247,0.0065794449,0.0113615168,0.001797373,0.0718445133,0.08711884,0.0565701867,2
2018,01,045,race-ethnicity,Hispanic,0.651969034,0.7142115644,0.5897265036,0.0161561764,0.0326301053,0,0.1040053854,0.143893676,0.0641170947,0.2070010098,0.2599414272,0.1540605923,0,0,0,0.0208683945,0.0395463728,0.0021904162,2
2018,01,045,race-ethnicity,Other Races and Ethnicities,0.5031416143,0.571091047,0.4351921816,0.0014499758,0.0066211564,0,0.0826486225,0.1200691644,0.0452280806,0.3412276462,0.4056615125,0.2767937799,0,0,0,0.0715321411,0.1065555532,0.0365087291,2
2018,01,045,race-ethnicity,"White, Non-Hispanic",0.7063623743,0.7229411171,0.6897836315,0.0430366031,0.0504241223,0.035649084,0.0369417262,0.0438079324,0.03007552,0.154674432,0.167837382,0.141511482,0.0075170149,0.0106612586,0.0043727711,0.0514678495,0.0595109965,0.0434247026,2
2018,01,047,race-ethnicity,"Black, Non-Hispanic",0.2210531718,0.2530773871,0.1890289566,0.0394169575,0.0544340281,0.0243998869,0.0211455553,0.0322486699,0.0100424408,0.6120919729,0.6496972627,0.5744866831,0.0051324163,0.0106470897,0,0.1011599261,0.1244312815,0.0778885707,2
2018,01,047,race-ethnicity,Hispanic,0.6974789916,0.9471842744,0.4477737088,0,0,0,0,0,0,0.3025210084,0.5522262912,0.0528157256,0,0,0,0,0,0,3
2018,01,047,race-ethnicity,Other Races and Ethnicities,0.4363636364,0.6537162424,0.2190110303,0,0,0,0,0,0,0.4181818182,0.6343627036,0.2020009328,0,0,0,0.1454545455,0.2999701362,0,3
2018,01,047,race-ethnicity,"White, Non-Hispanic",0.6445202143,0.6863511718,0.6026892569,0.0460789089,0.0644011839,0.0277566339,0.0995616171,0.1257280818,0.0733951525,0.1354115928,0.1653139005,0.1055092851,0.0126643936,0.022436691,0.0028920961,0.0617632733,0.0828007401,0.0407258064,2
2018,01,049,race-ethnicity,"Black, Non-Hispanic",0.4048640916,0.6453882963,0.1643398868,0,0,0,0,0,0,0.5951359084,0.8356601132,0.3546117037,0,0,0,0,0,0,3
2018,01,049,race-ethnicity,Hispanic,0.6212605833,0.6952758404,0.5472453261,0.1162746943,0.165186686,0.0673627025,0.0447789276,0.0763364493,0.0132214058,0.1727187206,0.2303967486,0.1150406926,0,0,0,0.0449670743,0.0765877094,0.0133464393,2
2018,01,049,race-ethnicity,Other Races and Ethnicities,0.6313173157,0.7495169969,0.5131176344,0,0,0,0.0223695112,0.0586006262,0,0.2874896437,0.3983746377,0.1766046498,0,0,0,0.0588235294,0.1164705882,0.0011764706,3
2018,01,049,race-ethnicity,"White, Non-Hispanic",0.5616286585,0.5888648693,0.5343924477,0.078155295,0.0928889014,0.0634216885,0.0716923645,0.0858530211,0.0575317079,0.1968885606,0.2187158159,0.1750613054,0.012695042,0.0188403508,0.0065497332,0.0789400794,0.0937411694,0.0641389894,2
2018,01,051,race-ethnicity,"Black, Non-Hispanic",0.3973866959,0.4467849291,0.3479884627,0.050255848,0.0723095759,0.02820212,0.0712719298,0.0972429459,0.0453009137,0.4128289474,0.4625285351,0.3631293597,0.0082236842,0.0173401284,0,0.0600328947,0.0840121873,0.0360536022,2
