year,state,county,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2022,01,055,tenure,Renter,1,1,1,0.2625643540083354,0.24431057563587688,0.7470331981372991,0.402059328266732,0.5158411423471665,1.1909268439236893,1,1,1
2022,01,057,tenure,All,NA,NA,3,NA,NA,1.0731632004860938,NA,NA,1.9441251691661834,NA,NA,3
2022,01,057,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,057,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,059,tenure,All,NA,NA,3,NA,NA,1.089251790417548,NA,NA,2.110840797113976,NA,NA,3
2022,01,059,tenure,Owner,NA,NA,3,NA,NA,0.9780338045414683,NA,NA,2.399159712531783,NA,NA,3
2022,01,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,061,tenure,All,3,3,3,0.7807167797615127,1.0672449311839671,1.3538467627362538,2.1434722413541833,2.3467310593785826,2.3337996416681763,3,3,3
2022,01,061,tenure,Owner,NA,3,3,NA,1.277042387600905,1.245065899570149,NA,3.706900069854753,2.7653747798790294,NA,3,3
2022,01,061,tenure,Renter,NA,NA,3,NA,NA,1.4791435854704937,NA,NA,1.8366993979760524,NA,NA,3
2022,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,063,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,063,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,065,tenure,All,NA,NA,3,NA,NA,1.2600797270565156,NA,NA,1.89551265499262,NA,NA,3
2022,01,065,tenure,Owner,NA,NA,3,NA,NA,1.0367670807580678,NA,NA,1.8933163919323517,NA,NA,3
2022,01,065,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,067,tenure,All,NA,3,3,NA,1.3663040710581091,1.6350486754153788,NA,2.631525732113104,2.670839410923556,NA,3,3
2022,01,067,tenure,Owner,NA,NA,3,NA,NA,1.44502125645126,NA,NA,3.068423101409991,NA,NA,3
2022,01,067,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,069,tenure,All,2,2,2,0.5279624292734557,0.6756896061236519,0.9714791264526303,1.8907178908661268,1.955175734318267,1.9514320053845526,2,2,2
2022,01,069,tenure,Owner,2,2,2,0.7975742511371046,0.8714890812101552,0.9909564292322427,3.836692020591953,3.3013467634640037,2.511265309541123,2,2,2
2022,01,069,tenure,Renter,2,2,2,0.3300164445687969,0.5016737071244701,0.9490446275647909,0.46200544548538724,0.7587723132163648,1.30660044007035,2,2,2
2022,01,071,tenure,All,2,2,2,0.5762110178766355,0.5867844204717181,0.8475508029506971,1.9333673090182566,1.9336071913209587,1.753033931785053,2,2,2
2022,01,071,tenure,Owner,2,2,2,0.7229054228896413,0.7211209513294405,0.8734600484529151,2.930756864492508,2.9620012648657688,1.9193596387591438,2,2,2
2022,01,071,tenure,Renter,NA,NA,2,NA,NA,0.7898192472525012,NA,NA,1.3824233010974647,NA,NA,2
2022,01,073,tenure,All,1,1,1,0.36732812598783693,0.5180423011274934,0.8413635916481533,1.294405521198913,1.2924933293485996,1.4602487441809577,1,1,1
2022,01,073,tenure,Owner,1,1,1,0.6176672885292398,0.7500388531799451,0.9273008065383181,2.920983563493778,2.4605048847418813,2.0630131745635003,1,1,1
2022,01,073,tenure,Renter,1,1,1,0.21664505016290994,0.3532645302373048,0.7683938304360489,0.3153426370936638,0.4629019463345397,0.948438155387976,1,1,1
2022,01,075,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,075,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,075,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,077,tenure,All,2,2,2,0.42721897406407683,0.7167157698155137,0.8512009037622503,1.769228743777964,1.8464520695565696,1.838390099773862,2,2,2
2022,01,077,tenure,Owner,2,2,2,0.49059158535274366,0.7241420043019646,0.8705736190406946,2.737011022692897,2.597329379906173,2.2088262754751695,2,2,2
2022,01,077,tenure,Renter,NA,2,2,NA,0.707356691928922,0.8235556918999031,NA,0.900142167323093,1.3097710388136723,NA,2,2
2022,01,079,tenure,All,NA,NA,3,NA,NA,1.1931567960162874,NA,NA,2.2088603906672506,NA,NA,3
2022,01,079,tenure,Owner,NA,NA,3,NA,NA,1.1701245578258241,NA,NA,2.4769842179894486,NA,NA,3
2022,01,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,081,tenure,All,1,1,1,0.37770051587899617,0.5423207459257435,0.9071220591152984,1.215384159761459,1.2549339113401017,1.5661553709605422,1,1,1
2022,01,081,tenure,Owner,1,1,1,0.5550614098389944,0.803806537074353,0.9665056887494164,2.4460932556827,2.3166674996304573,2.037059011177516,1,1,1
2022,01,081,tenure,Renter,1,1,1,0.26338703060847735,0.3703769375171461,0.8522780090115315,0.4221616913371815,0.5567754535361115,1.131249943366604,1,1,1
2022,01,083,tenure,All,1,1,1,0.3249258160237389,0.7122959738846573,0.940885050545625,2.1038575667655786,2.2287268770402613,2.227154046997389,1,1,1
2022,01,083,tenure,Owner,NA,1,1,NA,0.6526491574313041,0.9142703091301222,NA,2.6095339304691056,2.4837347232207043,NA,1,1
2022,01,083,tenure,Renter,NA,NA,1,NA,NA,1.0186400630086636,NA,NA,1.4775531635599894,NA,NA,1
2022,01,085,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,085,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,087,tenure,All,NA,NA,3,NA,NA,1.2482101679449862,NA,NA,2.0620642295292684,NA,NA,3
2022,01,087,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,089,tenure,All,1,1,1,0.3381125180355851,0.637746064633901,0.9264133735025254,1.6045808783206748,1.8040516441889942,1.9796714721587718,1,1,1
2022,01,089,tenure,Owner,1,1,1,0.5410503598459969,0.7688332777556897,0.9499724377272665,2.8536636580076253,2.635188198858059,2.4739118047325714,1,1,1
2022,01,089,tenure,Renter,1,1,1,0.11256305368476911,0.48752613672115774,0.8972055899092666,0.21632352141324637,0.8516073107204369,1.3669279209223035,1,1,1
2022,01,091,tenure,All,NA,NA,3,NA,NA,1.0277861591836848,NA,NA,1.890551312383311,NA,NA,3
2022,01,091,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,091,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,093,tenure,All,NA,3,3,NA,0.7823223825175301,1.022053474282548,NA,2.1078440268650858,2.011102823938248,NA,3,3
2022,01,093,tenure,Owner,NA,NA,3,NA,NA,1.1419997269706446,NA,NA,2.7231119349337907,NA,NA,3
2022,01,093,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,095,tenure,All,1,1,1,0.4651027389503311,0.519640624529301,0.8111306332241925,1.7229701741088326,1.567242532204996,1.5975307679875144,1,1,1
2022,01,095,tenure,Owner,1,1,1,0.6521281934318542,0.7315660510336025,0.9140250750574557,2.940837870851209,2.5641169117534774,2.010886395724308,1,1,1
2022,01,095,tenure,Renter,1,1,1,0.2778615688350346,0.2923405260909875,0.6549120780822602,0.5036977856747116,0.4980473519022519,0.9699573269510384,1,1,1
2022,01,097,tenure,All,1,1,1,0.4065469904963041,0.49149109655698464,0.7036709351959644,1.364712093918877,1.3664220521318289,1.4813348855258053,1,1,1
2022,01,097,tenure,Owner,1,1,1,0.6382828496787404,0.7254662715705072,0.8661508221272347,2.6913789451387418,2.555458718261577,2.1930048984431063,1,1,1
2022,01,097,tenure,Renter,1,1,1,0.22456334904352648,0.2979623221837755,0.5428121331933032,0.32287219295813696,0.3829296424452134,0.7767653054920616,1,1,1
2022,01,099,tenure,All,NA,NA,3,NA,NA,1.4072790187178894,NA,NA,2.2550557579354082,NA,NA,3
2022,01,099,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,099,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,101,tenure,All,1,1,1,0.30673266931511534,0.45368406742947587,0.8563793214867634,1.1135712429244264,1.2946118093542371,1.620084976332837,1,1,1
2022,01,101,tenure,Owner,1,1,1,0.6280882323786136,0.7068989199502544,0.945151566210265,2.7411922207428785,2.6236426251504565,2.327744891252461,1,1,1
2022,01,101,tenure,Renter,1,1,1,0.1115556482309103,0.2761518921529917,0.7784513499477116,0.12502693120826142,0.36281128743018565,0.9988716468631471,1,1,1
2022,01,103,tenure,All,1,1,1,0.5306859627091756,0.5690272378623611,0.9060967601136968,2.2761386910721577,2.017037594907878,1.9218003547646598,1,1,1
2022,01,103,tenure,Owner,1,1,1,0.6459054586338329,0.70913380498389,0.913488303916483,3.550360731867386,2.9627586611403918,2.220347964080108,1,1,1
2022,01,103,tenure,Renter,1,1,1,0.37527487736103443,0.3656316367454071,0.892380582252401,0.55743450177418,0.6441147640424334,1.3677980761213722,1,1,1
2022,01,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,105,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,105,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,107,tenure,All,NA,NA,3,NA,NA,1.0305385769809114,NA,NA,1.9015005456610008,NA,NA,3
2022,01,107,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,107,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,109,tenure,All,3,3,3,1.1930714101001145,1.2960041636447794,1.4657056380054039,2.2049073583522483,2.2190262167863115,2.1199625920548892,3,3,3
2022,01,109,tenure,Owner,NA,3,3,NA,1.1384312879875857,1.1610780580458784,NA,2.855260151030548,2.218347389903673,NA,3,3
2022,01,109,tenure,Renter,NA,NA,3,NA,NA,1.8463716320464434,NA,NA,1.9970198602227611,NA,NA,3
2022,01,111,tenure,All,NA,NA,3,NA,NA,1.2583988237388577,NA,NA,2.326725830497491,NA,NA,3
2022,01,111,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,111,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,113,tenure,All,2,2,2,0.7406404674891138,0.7109822774847383,0.9354367080283933,2.0435491936676495,1.7520818718966356,1.806045867654894,2,2,2
2022,01,113,tenure,Owner,NA,2,2,NA,0.8357668286861014,1.0346619962309105,NA,2.4879949371311,2.203145643406332,NA,2,2
2022,01,113,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,115,tenure,All,2,2,2,0.4286604403696649,0.7869241956949851,0.9323190377282327,1.9565698121513333,1.9707043647022193,1.807474668741249,2,2,2
2022,01,115,tenure,Owner,2,2,2,0.6488654526920903,0.8784366391878986,0.9418446283369216,2.9708102621533254,2.418468329000556,2.0834064242373445,2,2,2
2022,01,115,tenure,Renter,NA,NA,2,NA,NA,0.9114551508353206,NA,NA,1.2031017565165913,NA,NA,2
2022,01,117,tenure,All,1,1,1,0.4823034415738429,0.5690712418604245,0.833357173000486,2.268136375967671,2.127323628784865,2.1180649316605344,1,1,1
2022,01,117,tenure,Owner,1,1,1,0.6111015019321654,0.7388493729280035,0.982987646227745,3.082512468964599,2.9856727628736857,2.688556075040902,1,1,1
2022,01,117,tenure,Renter,NA,1,1,NA,0.24664864219887056,0.501201082469031,NA,0.49724820334622316,0.8516644199128913,NA,1,1
2022,01,119,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,119,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,121,tenure,All,2,2,2,0.7627291702814267,0.7759353899998738,0.9166132957929539,2.1907430839150908,2.2354548267920378,1.9849403025515873,2,2,2
2022,01,121,tenure,Owner,2,2,2,0.7968610884940243,0.8271330650708473,0.9525041821307301,2.977889111871815,2.878349626436622,2.302328044896851,2,2,2
2022,01,121,tenure,Renter,NA,NA,2,NA,NA,0.8617603938970408,NA,NA,1.4998690081292505,NA,NA,2
2022,01,123,tenure,All,2,2,2,0.7515596127143327,0.7663131344826865,1.039622524088784,1.7504725653023419,1.6745103195735698,1.8627399444140635,2,2,2
2022,01,123,tenure,Owner,NA,2,2,NA,0.8054873530947915,1.0467835465143187,NA,2.1403401312147867,2.2455492754555704,NA,2,2
2022,01,123,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,125,tenure,All,1,1,1,0.3970561621523798,0.4342511693583973,0.7534463923425063,1.1941243892139712,1.2579648751213486,1.4972688966342402,1,1,1
2022,01,125,tenure,Owner,1,1,1,0.7014157014157014,0.6395788975632837,0.8897072592222708,2.9380400808972236,2.6075230660042585,2.2944260657886524,1,1,1
2022,01,125,tenure,Renter,1,1,1,0.24842880229843778,0.3120777027027027,0.656098104793757,0.3425210989405638,0.45495495495495497,0.9277591973244147,1,1,1
2022,01,127,tenure,All,2,2,2,0.7369097306646208,0.8126384709151834,0.9350940279437363,2.221681023166559,2.1086525933717475,2.021055983156835,2,2,2
2022,01,127,tenure,Owner,2,2,2,0.6899981234753236,0.7818645848971625,0.9130647773702415,3.1277913304559952,2.780963819246359,2.4459445959643458,2,2,2
2022,01,127,tenure,Renter,NA,NA,2,NA,NA,0.9785650298361258,NA,NA,1.182610134543482,NA,NA,2
2022,01,129,tenure,All,NA,NA,3,NA,NA,1.582761702630337,NA,NA,2.430538441847856,NA,NA,3
2022,01,129,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,131,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,131,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,131,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,133,tenure,All,NA,NA,3,NA,NA,1.0782517157830085,NA,NA,2.0673010654387083,NA,NA,3
2022,01,133,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,133,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,016,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,016,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,016,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,020,tenure,All,1,1,1,0.11740288220551379,0.4623503542633765,0.8572268370607029,0.6360432330827067,1.42101148301979,1.8341980830670928,1,1,1
2022,02,020,tenure,Owner,NA,1,1,NA,0.5233722871452421,0.689384288747346,NA,2.854062326099054,2.1821656050955416,NA,1,1
2022,02,020,tenure,Renter,1,1,1,0.0501336183858899,0.42931385102056185,1.0131131377865419,0.072367717797969,0.6451758680424795,1.5110179935913237,1,1,1
2022,02,050,tenure,All,NA,3,3,NA,0.8758612309139221,1.0106324978098729,NA,2.0266934442913644,1.6941783842814906,NA,3,3
2022,02,050,tenure,Owner,NA,3,3,NA,0.844821790848119,0.9477930050032312,NA,2.1833570195254985,1.5610913427110176,NA,3,3
2022,02,050,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,060,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
