year,state,county,subgroup_type,subgroup,ratio_affordable_30ami_quality,ratio_affordable_50ami_quality,ratio_affordable_80ami_quality,ratio_available_30ami,ratio_available_50ami,ratio_available_80ami,ratio_affordable_30ami,ratio_affordable_50ami,ratio_affordable_80ami,ratio_available_30ami_quality,ratio_available_50ami_quality,ratio_available_80ami_quality
2022,01,047,tenure,All,3,3,3,0.7599787523127832,0.7700029058191861,0.9302568180374422,1.5188613937770734,1.470935458410815,1.501745641318758,3,3,3
2022,01,049,tenure,All,2,2,2,0.6740070355878742,0.7507660497141428,0.866148772320831,1.6677297790793504,1.727063950213451,1.529198212107715,2,2,2
2022,01,051,tenure,All,1,1,1,0.5448619159213319,0.7476864138206228,0.8889224968324979,2.1337023692779145,2.1033106412619085,1.803284562583539,1,1,1
2022,01,053,tenure,All,3,3,3,0.7975691787229933,0.8065077691422934,1.0643986723248753,1.734330859592814,1.7111836218642271,1.6981617817486245,3,3,3
2022,01,055,tenure,All,1,1,1,0.6395225196349247,0.7244579524359066,0.9125111416807137,1.565648769121437,1.6085060012315748,1.7152422889365193,1,1,1
2022,01,057,tenure,All,NA,NA,3,NA,NA,1.1013904100619991,NA,NA,1.7471683044437691,NA,NA,3
2022,01,059,tenure,All,3,3,3,0.6901224053267087,0.700743049991522,1.208311755238193,1.653068922003243,1.661250997935864,2.0352353820360083,3,3,3
2022,01,061,tenure,All,3,3,3,0.8787567312792967,0.9569877415745854,1.36949792257504,2.0882602676385633,1.9618052521783453,2.151146358442106,3,3,3
2022,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,065,tenure,All,NA,3,3,NA,1.067621026178117,1.1279054137763318,NA,1.9494799287537048,1.6086607017377479,NA,3,3
2022,01,067,tenure,All,3,3,3,1.0310000511222546,1.0771605238675266,1.6297425012302784,2.240503587481521,2.10685282326937,2.4231830339213603,3,3,3
2022,01,069,tenure,All,2,2,2,0.672670302779854,0.7826655286436149,1.0251474682292605,1.8821738391391205,1.7874830392473744,1.8067959040963266,2,2,2
2022,01,071,tenure,All,2,2,2,0.69204422229906,0.7760589523010372,0.8875859196941325,1.685766965790536,1.7523568528003453,1.5506353594810165,2,2,2
2022,01,073,tenure,All,1,1,1,0.4298660671539449,0.6933817848980337,0.940588501959404,1.1713599272493036,1.3636695252538928,1.4334813218888103,1,1,1
2022,01,075,tenure,All,NA,NA,3,NA,NA,1.142145218566642,NA,NA,1.7879231129484119,NA,NA,3
2022,01,077,tenure,All,2,2,2,0.6021093013443899,0.7140885452003148,0.9754634777443969,1.5650558180209244,1.7408661298373485,1.6885868306088134,2,2,2
2022,01,079,tenure,All,NA,3,3,NA,1.0326341822107048,1.0636585319957415,NA,2.13823316131423,1.8481634240920566,NA,3,3
2022,01,081,tenure,All,1,1,1,0.45154107474119626,0.7671916785625477,0.9936915078736572,1.1695693566924148,1.4485785358742718,1.4951210619065056,1,1,1
2022,01,083,tenure,All,1,1,1,0.5943870427254957,0.8982510387477051,0.9759805247497971,1.9461044401005305,2.346700164267079,1.84057343792264,1,1,1
2022,01,085,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,087,tenure,All,NA,NA,3,NA,NA,1.2614407815995197,NA,NA,1.984083305060597,NA,NA,3
2022,01,089,tenure,All,1,1,1,0.37845247730677456,0.8010891220347318,1.0159578970538077,1.3897187535016495,1.7896645007563867,1.8648785676671413,1,1,1
2022,01,091,tenure,All,3,3,3,0.8578664308734282,0.9267794345401237,1.0631644067368633,1.853048024561316,1.8510161068108544,1.7041900477625043,3,3,3
2022,01,093,tenure,All,3,3,3,0.6845663621613884,0.8488970437568139,0.9596112855960699,1.8122944715487144,1.932307494740835,1.8597062277676566,3,3,3
2022,01,095,tenure,All,1,1,1,0.6234253319816567,0.6832573850814322,0.8431244089542842,1.4795536435041592,1.540695107501361,1.5493781672224742,1,1,1
2022,01,097,tenure,All,1,1,1,0.4680998303419948,0.5360638895888659,0.8717830823658633,1.2020269666934549,1.2145030917443642,1.559893737946537,1,1,1
2022,01,099,tenure,All,3,3,3,0.9285690179068249,0.9323809487059309,1.2571980781514025,1.8653306987766458,1.8370568014278648,1.8909611875751517,3,3,3
2022,01,101,tenure,All,1,1,1,0.31081288372184296,0.6300953437798422,0.9687560924301623,1.090627627376753,1.3806199142684625,1.551151049216866,1,1,1
2022,01,103,tenure,All,1,1,1,0.6335512109466965,0.8340408431265282,0.9255370096154781,2.007373719622948,1.9396398222300535,1.7100419017117936,1,1,1
2022,01,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,107,tenure,All,3,3,3,0.8596022982909924,0.9287815943544396,1.0656848392310396,1.8547838919788804,1.85301826662517,1.7114627336128094,3,3,3
2022,01,109,tenure,All,3,3,3,0.970276919203736,1.186986866025107,1.4170081673011834,1.7542794090885785,2.0061149100156803,1.925172179139832,3,3,3
2022,01,111,tenure,All,NA,NA,3,NA,NA,1.1859529451300659,NA,NA,2.0137377142258974,NA,NA,3
2022,01,113,tenure,All,2,2,2,0.6375704913128046,0.6713708904625972,1.0482901760002048,1.7951378721006415,1.494365810688683,1.7911195863375018,2,2,2
2022,01,115,tenure,All,2,2,2,0.6378119417453229,0.8339206276852626,0.9310417862603728,1.8252603315058513,1.7859910053585526,1.6324722586489289,2,2,2
2022,01,117,tenure,All,1,1,1,0.4993953474856564,0.6428013808985633,0.8919556340124832,1.8197002002279314,1.9013260080993364,1.908140767604856,1,1,1
2022,01,119,tenure,All,NA,NA,3,NA,NA,1.1794867063234857,NA,NA,1.8252646007052555,NA,NA,3
2022,01,121,tenure,All,2,2,2,0.7715533675577981,0.8161908591484736,0.9391671480538724,1.805740855576202,1.9664021763590862,1.7669519171497043,2,2,2
2022,01,123,tenure,All,2,2,2,0.8075525177440499,0.9289088087715008,1.0739573684681332,1.6193075266205401,1.717717168791727,1.8040536602116282,2,2,2
2022,01,125,tenure,All,1,1,1,0.42905910961466515,0.6545240473811902,0.9259251125507851,1.1589506172839505,1.4441986584843727,1.4843526957285604,1,1,1
2022,01,127,tenure,All,2,2,2,0.7729830551311584,0.8406781215507452,1.004671518406223,1.9292303752580773,1.901753852387851,1.873817453261314,2,2,2
2022,01,129,tenure,All,NA,NA,3,NA,NA,1.3758284613375191,NA,NA,2.0095915707612684,NA,NA,3
2022,01,131,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,133,tenure,All,3,3,3,0.6881379943697515,0.8722149188626438,0.9873400549687469,1.8158661037570771,1.9556253698466648,1.8874349971403335,3,3,3
2022,02,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,016,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,020,tenure,All,1,1,1,0.18397330835869818,0.6820881843793489,0.9535630671594141,0.8846874268321236,1.5800210447710532,1.6241123773774742,1,1,1
2022,02,050,tenure,All,3,3,3,0.8291832029736034,0.9266645395139508,1.017257912032613,1.9410035339428706,1.806513547625749,1.5887865881861276,3,3,3
2022,02,060,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,066,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,068,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,070,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,090,tenure,All,2,2,2,0.4402466894218845,0.6128344897903653,0.9425909917435192,1.4312305829793075,1.7729202152092507,1.4966869184106162,2,2,2
2022,02,100,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,110,tenure,All,NA,NA,3,NA,NA,1.1101121688290498,NA,NA,1.6880267402411069,NA,NA,3
2022,02,122,tenure,All,2,2,2,0.5163792794511264,0.7502034612584739,0.9776369179899618,1.5064210162893779,1.6045381386778288,1.6380630199227297,2,2,2
2022,02,130,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,150,tenure,All,NA,3,3,NA,1.0308671146225603,1.090418050234142,NA,1.8083831745797339,1.5983192848020435,NA,3,3
2022,02,158,tenure,All,NA,NA,3,NA,NA,1.2373194182443823,NA,NA,1.841248980556822,NA,NA,3
2022,02,164,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,170,tenure,All,2,2,2,0.506602079599065,0.7026129652888231,0.917703016416432,1.4966438164373166,1.58506381309908,1.613457812923159,2,2,2
2022,02,180,tenure,All,NA,NA,3,NA,NA,1.1645544264500485,NA,NA,1.7772037668045018,NA,NA,3
2022,02,185,tenure,All,NA,NA,3,NA,NA,1.1451050295368803,NA,NA,1.733938928218969,NA,NA,3
2022,02,188,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,195,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,198,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,220,tenure,All,NA,NA,3,NA,NA,1.2361411860295146,NA,NA,1.785590021304057,NA,NA,3
2022,02,230,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,240,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,275,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,282,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,290,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,04,001,tenure,All,2,2,2,0.7533171937644505,0.7533171937644505,0.9091427320633334,1.7191919023602542,1.7191919023602542,1.5964444242896687,2,2,2
2022,04,003,tenure,All,2,2,2,0.6723931930059881,0.7063246681568126,0.9209541710133536,1.7785724793419322,1.6866528875399314,1.6610785134332484,2,2,2
2022,04,005,tenure,All,1,1,1,0.4067033976124885,0.5945083682008369,0.8417955385247023,1.4095500459136823,1.2440376569037657,1.3068974955522101,1,1,1
2022,04,007,tenure,All,2,2,2,0.7375064635856091,0.7825640672003354,0.8619907285699098,2.0311434771695125,1.989063923398207,1.7232576757414853,2,2,2
2022,04,009,tenure,All,2,2,2,0.7835276080930705,0.8354335232521058,0.913217242723813,2.077164621676974,1.9418377927651145,1.6845313959538688,2,2,2
2022,04,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,04,012,tenure,All,NA,NA,3,NA,NA,1.100763771446885,NA,NA,1.9319517643240154,NA,NA,3
2022,04,013,tenure,All,1,1,1,0.3000877545497043,0.48434584136520065,0.7797161638108859,1.2884828304532892,1.289516195792287,1.464158805247669,1,1,1
2022,04,015,tenure,All,1,1,1,0.49477292202227935,0.5346579025993426,0.8017437368943825,1.5656383890317052,1.5206528234239618,1.4177905308464849,1,1,1
2022,04,017,tenure,All,2,2,2,0.7381730035339185,0.7381730035339185,0.8866187127212628,1.7040477121297222,1.7040477121297222,1.573920404947598,2,2,2
2022,04,019,tenure,All,1,1,1,0.35287106331316787,0.5557616275450225,0.8379707650720276,1.2221306763001687,1.3172352978139192,1.4492831756331175,1,1,1
2022,04,021,tenure,All,1,1,1,0.5200864250554162,0.6555438025870329,0.8128329463858862,2.0852444482927486,1.780945445692039,1.622832013015365,1,1,1
2022,04,023,tenure,All,3,3,3,0.7923506274160722,0.7923506274160722,0.990901061938065,1.8985299137520162,1.8985299137520162,1.8054514928290661,3,3,3
2022,04,025,tenure,All,1,1,1,0.47898493259318004,0.5534044469072522,0.7525191619826265,1.7036432336614264,1.537888758052227,1.3890035769034237,1,1,1
2022,04,027,tenure,All,1,1,1,0.5721154507999398,0.5828534653653266,0.819798881609185,1.56866905136529,1.5448824858598758,1.5812592157063077,1,1,1
2022,05,001,tenure,All,NA,NA,3,NA,NA,1.7656328568160222,NA,NA,2.328029732847262,NA,NA,3
2022,05,003,tenure,All,NA,3,3,NA,1.072086888482068,1.6795405324858577,NA,1.824212043129472,2.250273992992893,NA,3,3
2022,05,005,tenure,All,3,3,3,0.7020720410467678,0.7302999824619986,1.0233733190502345,1.7304972826613214,1.6534697517391912,1.722157650432495,3,3,3
2022,05,007,tenure,All,1,1,1,0.550816394535155,0.6189658555729984,0.9509621499399392,2.1366211262912365,2.228169152276295,2.014508797135926,1,1,1
2022,05,009,tenure,All,3,3,3,0.713521587480917,0.7405844295143338,1.0439352931075858,1.7419468290954705,1.663754198791526,1.742719624489846,3,3,3
2022,05,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,015,tenure,All,3,3,3,0.7497298783388269,0.7882418073657179,1.0894937700609093,1.7781551199533807,1.6869608357775792,1.7610360930659292,3,3,3
2022,05,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,019,tenure,All,NA,3,3,NA,1.467757795497703,1.5847003900460903,NA,2.4530149575013884,2.258452112721803,NA,3,3
2022,05,021,tenure,All,NA,NA,3,NA,NA,1.8318059725783848,NA,NA,2.555280434631645,NA,NA,3
2022,05,023,tenure,All,3,3,3,0.9528724222350783,0.9984761042307964,1.185675398979793,2.124580925417514,2.115097466028847,1.9238457459829472,3,3,3
2022,05,025,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,027,tenure,All,3,3,3,1.162282609699834,1.2065467171516806,1.64412738630994,1.9772144451687943,2.0949239709658274,2.3408154245511477,3,3,3
2022,05,029,tenure,All,NA,NA,3,NA,NA,1.11089547759901,NA,NA,1.9122037704878052,NA,NA,3
2022,05,031,tenure,All,1,1,1,0.4979290903095679,0.6949307978251923,0.9453437722901266,1.3127515653181856,1.4937253917616344,1.741219036298078,1,1,1
2022,05,033,tenure,All,3,3,3,0.7902193103025887,0.8445036143240955,1.0777373079759012,2.022476414900119,1.9483968190745196,1.7460405430341126,3,3,3
2022,05,035,tenure,All,3,3,3,0.7693138918349024,1.0069489612865459,1.1800213805239066,1.4577125930666706,1.7470074639349766,1.6173771339033984,3,3,3
2022,05,037,tenure,All,NA,NA,3,NA,NA,1.6220763019229374,NA,NA,2.1840783254463974,NA,NA,3
2022,05,039,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,041,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,043,tenure,All,NA,NA,3,NA,NA,1.7372822670857082,NA,NA,2.2571245938315667,NA,NA,3
2022,05,045,tenure,All,2,2,2,0.573626844575024,0.842626622899696,0.9880499529058926,1.572205196755961,1.8826583661322152,1.7318598518162247,2,2,2
2022,05,047,tenure,All,NA,NA,3,NA,NA,1.628093638588699,NA,NA,2.306167585278295,NA,NA,3
2022,05,049,tenure,All,NA,NA,3,NA,NA,1.5284085263515093,NA,NA,2.272000446229289,NA,NA,3
2022,05,051,tenure,All,2,2,2,0.7425348347306707,0.8310561316439177,0.9827834848871287,1.808745103679326,1.885121264870973,1.7357441332334462,2,2,2
2022,05,053,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,055,tenure,All,2,2,2,1.0244761141762435,1.0270731898202161,1.1639289070070835,2.092183577859663,1.905923565710044,1.888342934561208,2,2,2
2022,05,057,tenure,All,3,3,3,1.2357862390782148,1.2800345343762138,1.7483764991217752,2.0507180745471754,2.168411788190361,2.4450645373629833,3,3,3
2022,05,059,tenure,All,3,3,3,1.1026092355372432,1.1702037447999918,1.330998183750289,2.1688195044858984,2.2603109821613026,2.0845060011719716,3,3,3
2022,05,061,tenure,All,NA,NA,3,NA,NA,1.757020783913868,NA,NA,2.4698610546901896,NA,NA,3
2022,05,063,tenure,All,3,3,3,0.8196140301384119,0.8627092621286241,1.073279699789382,1.9913225333208477,1.9897595444625849,1.8149115431054093,3,3,3
2022,05,065,tenure,All,NA,NA,3,NA,NA,1.454609438533589,NA,NA,2.1982013584113687,NA,NA,3
2022,05,067,tenure,All,NA,NA,3,NA,NA,1.4299708387088674,NA,NA,2.2011378867637874,NA,NA,3
2022,05,069,tenure,All,2,2,2,0.7011416506014937,0.7859110246054732,1.0920472442182607,1.413371264425183,1.537752886194104,1.6663060416690783,2,2,2
2022,05,071,tenure,All,3,3,3,0.7018174216899596,0.7359586489888347,1.0636464256018587,1.5180389200612951,1.5168809559478433,1.8460465614425854,3,3,3
2022,05,073,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,075,tenure,All,NA,3,3,NA,1.6550101516111995,1.7311725122758261,NA,2.559981118896286,2.454646974329086,NA,3,3
2022,05,077,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,079,tenure,All,NA,NA,3,NA,NA,2.0588737420672327,NA,NA,2.6331325395180505,NA,NA,3
2022,05,081,tenure,All,NA,NA,3,NA,NA,1.836737338472641,NA,NA,2.5158147339643016,NA,NA,3
2022,05,083,tenure,All,3,3,3,0.7300036388135306,0.8030617137000114,1.4144851219962842,1.781067721562312,1.7787845724015936,2.127325392772606,3,3,3
2022,05,085,tenure,All,2,2,2,0.6748817125860085,0.9374081400734731,1.058203142094438,1.6734600647669453,1.9774398833059919,1.8020130410047701,2,2,2
2022,05,087,tenure,All,NA,3,3,NA,1.2799179299362287,1.2948567038267027,NA,2.060284430820771,1.746458565820131,NA,3,3
2022,05,089,tenure,All,NA,NA,3,NA,NA,1.2898654574539585,NA,NA,1.9886497888362187,NA,NA,3
2022,05,091,tenure,All,3,3,3,0.6749883566364491,0.9018201020614259,1.152955131296174,1.7260524393852303,1.8357224442607114,1.7655508029773566,3,3,3
2022,05,093,tenure,All,3,3,3,0.8048715177172149,0.8797073535215353,1.1378415617061957,1.4932702189489833,1.5888733796552785,1.7200608785880391,3,3,3
2022,05,095,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,097,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,099,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,101,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,103,tenure,All,3,3,3,1.1657102400853543,1.2099736101828762,1.6489887439022017,1.9806420755543146,2.098350863997023,2.3456767821434097,3,3,3
2022,05,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,107,tenure,All,NA,NA,3,NA,NA,1.525412649125674,NA,NA,2.1076319660075176,NA,NA,3
2022,05,109,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,111,tenure,All,NA,NA,3,NA,NA,1.0431360244396206,NA,NA,1.8751646230187418,NA,NA,3
2022,05,113,tenure,All,NA,3,3,NA,0.8130841971267503,1.466905116264183,NA,1.7888070558283322,2.1797453870405046,NA,3,3
2022,05,115,tenure,All,2,2,2,0.676409488583968,0.7084911669598032,0.9525605739066039,1.4926309869553034,1.4894134739188116,1.7463243427593407,2,2,2
2022,05,117,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,119,tenure,All,1,1,1,0.4090294295975001,0.7228280203548173,1.0066702269133707,1.0371950935124294,1.4181089817951216,1.5615242044419313,1,1,1
2022,05,121,tenure,All,3,3,3,1.5530478492683246,1.5348138976971313,1.6193068236454855,2.6207553129517445,2.4397848649822187,2.3427812856987456,3,3,3
2022,05,123,tenure,All,3,3,3,0.9793159133467334,1.08898603638227,1.3406330010350276,1.6677146145785016,1.7981520625160132,1.922852317916871,3,3,3
2022,05,125,tenure,All,1,1,1,0.6352813664015324,0.8623834084607688,0.96269677670201,2.14899031487999,2.4557446942748844,1.8144146790528237,1,1,1
2022,05,127,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,129,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,131,tenure,All,2,2,2,0.661838902404731,0.7289337346721398,0.96133916696357,1.8940960070022612,1.832826939422564,1.6296424020217815,2,2,2
2022,05,133,tenure,All,NA,NA,3,NA,NA,1.5831717178673264,NA,NA,2.2819398750874913,NA,NA,3
2022,05,135,tenure,All,NA,3,3,NA,1.5971474805894945,1.6773201888543199,NA,2.5021184478745817,2.40079465090758,NA,3,3
2022,05,137,tenure,All,NA,NA,3,NA,NA,1.5133196919660994,NA,NA,2.2569116118438792,NA,NA,3
2022,05,139,tenure,All,3,3,3,0.936925769735587,1.0754938492070967,1.3365594473556417,1.7518576052045474,2.005539531413052,2.0034983744022354,3,3,3
2022,05,141,tenure,All,NA,NA,3,NA,NA,1.3714839996414707,NA,NA,2.1150759195192506,NA,NA,3
2022,05,143,tenure,All,1,1,1,0.5069658719027583,0.7825588724001604,0.9314963082391309,1.2330995792426367,1.4954735575545752,1.4776937029369195,1,1,1
2022,05,145,tenure,All,2,2,2,0.7144187909721487,0.7797807764424453,1.006327871735435,1.4764692362777438,1.5109975111868443,1.760369076172836,2,2,2
2022,05,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,05,149,tenure,All,NA,NA,3,NA,NA,1.1144006629105985,NA,NA,1.8968007987513253,NA,NA,3
2022,06,001,tenure,All,1,1,1,0.34722870107289766,0.530775092298446,0.7856047355384485,0.8413298842288283,1.0126320082424658,1.2424995265204264,1,1,1
2022,06,003,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,06,005,tenure,All,3,3,3,0.5074729090558137,0.6109673053617848,0.8999519012657956,1.0552709756508727,1.1848884504937036,1.3655506075851225,3,3,3
2022,06,007,tenure,All,1,1,1,0.2651226668331357,0.4078317017288065,0.734696492172086,0.7110306511018166,0.8664444907310976,1.2022958464652675,1,1,1
2022,06,009,tenure,All,3,3,3,0.489706105457348,0.6525674517753767,0.906208513204226,1.0375041720524072,1.239291660571102,1.3666789636458834,3,3,3
2022,06,011,tenure,All,NA,NA,3,NA,NA,1.0317206972405788,NA,NA,1.5909679091364894,NA,NA,3
2022,06,013,tenure,All,1,1,1,0.31399782856234937,0.5106013909283075,0.7449614225565838,0.8184466276514049,1.0247043067142143,1.2091730962405693,1,1,1
2022,06,015,tenure,All,3,3,3,0.8992409887933701,0.8439504678235809,1.0845980875310948,1.5394732575615162,1.5449737765217049,1.5737938330059968,3,3,3
2022,06,017,tenure,All,1,1,1,0.2809003554034487,0.6104093325050045,0.7786361503194831,0.9191786231407134,1.3236694967902258,1.318327858200065,1,1,1
2022,06,019,tenure,All,1,1,1,0.25427113702623905,0.4036116684673561,0.7098146114072923,0.6784110787172012,0.8545351648917014,1.197343745814022,1,1,1
2022,06,021,tenure,All,NA,3,3,NA,0.5706461651874359,0.9688111937026467,NA,1.2613175589388208,1.5280584055985573,NA,3,3
2022,06,023,tenure,All,1,1,1,0.2859913603103236,0.4419390610973227,0.7663783254447527,0.9223309530106674,1.0383904525532026,1.211588052880692,1,1,1
2022,06,025,tenure,All,1,1,1,0.4646014297793835,0.6109241216415707,0.7633918219061606,1.0855561534322393,1.2231473280188958,1.290020870371802,1,1,1
2022,06,027,tenure,All,NA,NA,3,NA,NA,1.0544473816776654,NA,NA,1.5240874442754746,NA,NA,3
2022,06,029,tenure,All,1,1,1,0.29730459585815794,0.47794179166915673,0.7787360110438107,0.7426792013367314,0.9773142891292655,1.3122978726704462,1,1,1
2022,06,031,tenure,All,1,1,1,0.31781626971852767,0.551068215892054,0.7148878445811734,1.3291060934116918,1.29047976011994,1.2572065306913425,1,1,1
