year,state,county,subgroup_type,subgroup,ratio_affordable_30ami_quality,ratio_affordable_50ami_quality,ratio_affordable_80ami_quality,ratio_available_30ami,ratio_available_50ami,ratio_available_80ami,ratio_affordable_30ami,ratio_affordable_50ami,ratio_affordable_80ami,ratio_available_30ami_quality,ratio_available_50ami_quality,ratio_available_80ami_quality
2022,20,045,tenure,Owner,NA,1,1,NA,0.8657501697216565,1.0379448075526507,NA,1.9321113374066532,1.6739288307915758,NA,1,1
2022,20,045,tenure,Renter,1,1,1,0.24079818031430936,0.8130313541454125,0.9528824529647304,0.3335401157981803,1.0558389444331089,1.1953814930612692,1,1,1
2022,20,047,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,047,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,047,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,049,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,049,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,049,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,051,tenure,All,3,3,3,1.0039419904528566,1.230158983058922,1.2058285058738003,2.291390989869993,2.1546097676523597,1.7560054709232034,3,3,3
2022,20,051,tenure,Owner,NA,3,3,NA,1.1270532449047694,1.1349374058220614,NA,2.65447852020629,1.8968177768880226,NA,3,3
2022,20,051,tenure,Renter,NA,NA,3,NA,NA,1.3362197462181011,NA,NA,1.4970069334891156,NA,NA,3
2022,20,053,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,053,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,053,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,055,tenure,All,NA,NA,3,NA,NA,1.303125149151169,NA,NA,2.4632947789016177,NA,NA,3
2022,20,055,tenure,Owner,NA,NA,3,NA,NA,0.9542138276643906,NA,NA,2.317673766671876,NA,NA,3
2022,20,055,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,057,tenure,All,NA,NA,3,NA,NA,1.3523943313741136,NA,NA,2.5926894505568603,NA,NA,3
2022,20,057,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,057,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,059,tenure,All,NA,3,3,NA,0.9883642143683633,1.1654108488185482,NA,1.9525051279641825,1.8115134731820424,NA,3,3
2022,20,059,tenure,Owner,NA,NA,3,NA,NA,0.9404401866527519,NA,NA,1.848570039772782,NA,NA,3
2022,20,059,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,061,tenure,All,NA,3,3,NA,0.7699686426657221,1.1529275038358648,NA,1.4440396412125354,1.6564730594340096,NA,3,3
2022,20,061,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,061,tenure,Renter,NA,NA,3,NA,NA,1.2470473767274168,NA,NA,1.497287223225658,NA,NA,3
2022,20,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,063,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,063,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,065,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,065,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,065,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,067,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,067,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,067,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,069,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,069,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,069,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,071,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,071,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,071,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,073,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,073,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,073,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,075,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,075,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,075,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,077,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,077,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,077,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,079,tenure,All,NA,NA,3,NA,NA,1.2257400625283772,NA,NA,2.0825405418573166,NA,NA,3
2022,20,079,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,079,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,081,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,081,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,081,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,083,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,083,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,083,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,085,tenure,All,NA,NA,3,NA,NA,1.0101056773740396,NA,NA,1.8354196203248876,NA,NA,3
2022,20,085,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,085,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,087,tenure,All,NA,3,3,NA,0.8994697122431827,0.9753413921626928,NA,2.22694342069486,1.8006553351135408,NA,3,3
2022,20,087,tenure,Owner,NA,NA,3,NA,NA,0.8674295229780726,NA,NA,1.9315531043147687,NA,NA,3
2022,20,087,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,089,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,089,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,089,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,091,tenure,All,1,1,1,0.2523710467863061,0.5812566830382224,0.8816136246705656,0.8403553925889363,1.4191420338184388,1.7390879786642026,1,1,1
2022,20,091,tenure,Owner,1,1,1,0.48822515795519816,0.6700335154492447,0.8306056729454321,2.0347501435956348,2.323447040999036,2.1765627067801843,1,1,1
2022,20,091,tenure,Renter,1,1,1,0.1148629792934085,0.5233560905497664,0.9279573555640167,0.14399732098007478,0.8293508204575398,1.3416164004729365,1,1,1
2022,20,093,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,093,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,093,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,095,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,095,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,095,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,097,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,097,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,097,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,099,tenure,All,NA,3,3,NA,1.0449104817728356,1.234710394088052,NA,2.0374901413101556,1.9179827758083272,NA,3,3
2022,20,099,tenure,Owner,NA,NA,3,NA,NA,0.9225255178116156,NA,NA,1.8967156036820294,NA,NA,3
2022,20,099,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,101,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,101,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,101,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,103,tenure,All,2,2,2,0.30537118749510755,0.7103440296240328,0.9037518572406398,1.358120510466967,1.581382212803469,1.462743185401297,2,2,2
2022,20,103,tenure,Owner,NA,2,2,NA,0.622782954654238,0.8549294448848465,NA,1.8429673504111528,1.551753103154288,NA,2,2
2022,20,103,tenure,Renter,NA,NA,2,NA,NA,1.014745040708865,NA,NA,1.2603874709877494,NA,NA,2
2022,20,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,105,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,105,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,107,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,107,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,107,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,109,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,109,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,109,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,111,tenure,All,3,3,3,0.9711941759162763,1.0681028532241539,1.2038721540788317,2.2086213643648778,2.1692348419617278,1.9039607908453626,3,3,3
2022,20,111,tenure,Owner,3,3,3,1.2787585458114246,1.1353882414338854,1.1464543562560512,3.5306328764076405,2.8315172029428233,2.121461604733871,3,3,3
2022,20,111,tenure,Renter,NA,NA,3,NA,NA,1.2942161251968842,NA,NA,1.5617343733720666,NA,NA,3
2022,20,113,tenure,All,NA,3,3,NA,1.3438446047205082,1.2877984306371688,NA,2.2744091266342874,1.9067911086935259,NA,3,3
2022,20,113,tenure,Owner,NA,NA,3,NA,NA,1.2339108952503917,NA,NA,2.1786419771765955,NA,NA,3
2022,20,113,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,115,tenure,All,NA,NA,3,NA,NA,1.6483607161276064,NA,NA,2.3311181512316117,NA,NA,3
2022,20,115,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,115,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,117,tenure,All,NA,NA,3,NA,NA,2.154301335260293,NA,NA,2.817790953693591,NA,NA,3
2022,20,117,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,117,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,119,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,119,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,119,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,121,tenure,All,NA,3,3,NA,0.7888676211337986,0.9787306026742993,NA,1.6599058043132344,1.5377219308349566,NA,3,3
2022,20,121,tenure,Owner,NA,NA,3,NA,NA,0.8617281997590442,NA,NA,1.5585518580284856,NA,NA,3
2022,20,121,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,123,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,123,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,123,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,125,tenure,All,3,3,3,0.9783273950304168,1.0739495607658784,1.2099610987307061,2.215754583479018,2.1750815495034526,1.910049735497237,3,3,3
2022,20,125,tenure,Owner,3,3,3,1.291385817143785,1.1431454488035406,1.1505562973406485,3.5432601477400008,2.839274410312478,2.1255635458184683,3,3,3
2022,20,125,tenure,Renter,NA,NA,3,NA,NA,1.3034315184361394,NA,NA,1.5709497666113217,NA,NA,3
2022,20,127,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,127,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,127,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,129,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,129,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,129,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,131,tenure,All,NA,NA,3,NA,NA,1.9707032732649428,NA,NA,2.5040775680758687,NA,NA,3
2022,20,131,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,131,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,133,tenure,All,NA,NA,3,NA,NA,1.3236920453404148,NA,NA,2.00696442706069,NA,NA,3
2022,20,133,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,133,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,135,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,135,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,135,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,137,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,137,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,137,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,139,tenure,All,NA,NA,3,NA,NA,0.9901267937309058,NA,NA,1.8154407366817538,NA,NA,3
2022,20,139,tenure,Owner,NA,NA,3,NA,NA,0.8698636533834878,NA,NA,1.933987234720184,NA,NA,3
2022,20,139,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,141,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,141,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,141,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,143,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,143,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,143,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,145,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,145,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,145,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,147,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,147,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,147,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,149,tenure,All,NA,NA,3,NA,NA,1.2954279800567703,NA,NA,1.7452246331669776,NA,NA,3
2022,20,149,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,149,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,151,tenure,All,NA,NA,3,NA,NA,2.693120163074026,NA,NA,3.4555596070908683,NA,NA,3
2022,20,151,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,151,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,153,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,153,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,153,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,155,tenure,All,2,2,2,0.7228425657310323,1.0227430266674982,1.1312677925690096,1.5066981153858385,1.9574417269431974,1.8091335011673488,2,2,2
2022,20,155,tenure,Owner,2,2,2,1.0777590609337233,1.0781638709679031,1.105372989407604,2.5333121533744234,2.4770684807351326,2.1002091868172377,2,2,2
2022,20,155,tenure,Renter,NA,2,2,NA,0.963239398835652,1.1660919398533542,NA,1.3995347271597292,1.41768574677503,NA,2,2
2022,20,157,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,157,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,157,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,159,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,159,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,159,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,161,tenure,All,2,2,2,0.32267590184259853,0.7770552648505815,1.0615774782402283,0.8726978992029153,1.4423787006936357,1.5113741313504359,2,2,2
2022,20,161,tenure,Owner,NA,NA,2,NA,NA,0.8644691307626133,NA,NA,1.8049527663682001,NA,NA,2
2022,20,161,tenure,Renter,2,2,2,0.2418233959509021,0.7337307501241926,1.1542582019071683,0.36265307110454564,1.0933489281694302,1.3733328931441806,2,2,2
2022,20,163,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,163,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,163,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,165,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,165,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,165,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,167,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,167,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,167,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,169,tenure,All,2,2,2,0.9927458095908447,1.1807795985258753,1.1391400137309458,2.2978215268117563,2.271845483313733,1.753650079217242,2,2,2
2022,20,169,tenure,Owner,2,2,2,1.0171215762775352,1.1177870163504346,1.0581838830444261,3.03458295975638,2.802183865629132,1.942593512391006,2,2,2
2022,20,169,tenure,Renter,NA,2,2,NA,1.2599160434892176,1.2798187614113055,NA,1.605590937863245,1.4253200894325537,NA,2,2
2022,20,171,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,171,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,171,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,173,tenure,All,1,1,1,0.46355181281235497,0.7666751734160565,0.9675054928039838,1.1889627514832064,1.6172050648579812,1.556072554496746,1,1,1
2022,20,173,tenure,Owner,1,1,1,0.681090738448074,0.8200237282454936,0.95580709945261,2.0830617504885267,2.207410059787964,1.8368596588169162,1,1,1
2022,20,173,tenure,Renter,1,1,1,0.2853436327290531,0.7222555073798651,0.9800145383071805,0.4565156505268626,1.125782029098149,1.2558280201274716,1,1,1
2022,20,175,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,175,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,175,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,177,tenure,All,1,1,1,0.5846005172523504,0.7953436684545468,0.9441036450915633,1.4099450516147758,1.6000290688305054,1.5027133629179465,1,1,1
2022,20,177,tenure,Owner,1,1,1,0.6460924016951404,0.7857405057852603,0.9661366426290237,2.1626380806258876,2.081525177478872,1.835279562617164,1,1,1
2022,20,177,tenure,Renter,1,1,1,0.5345894324357406,0.8042048924889728,0.9204971668888341,0.7977830524201108,1.155733263649224,1.1463970364255407,1,1,1
2022,20,179,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,179,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,179,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,181,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,181,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,181,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,183,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,183,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,183,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,185,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,185,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,185,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,187,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,187,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,187,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,189,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,189,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,189,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,191,tenure,All,3,3,3,1.3012127797706543,1.754194033327747,1.6160679641295208,2.5285632071210817,2.8905514404813717,2.3474353734785813,3,3,3
2022,20,191,tenure,Owner,NA,3,3,NA,1.4426532531470606,1.291043465284452,NA,3.1606177676862424,2.3539286193460764,NA,3,3
2022,20,191,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,193,tenure,All,NA,NA,3,NA,NA,2.0091620406774773,NA,NA,2.623203283417118,NA,NA,3
2022,20,193,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,193,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,195,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,195,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,195,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,197,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,197,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,197,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,199,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,199,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,199,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,201,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,201,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,201,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,203,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,203,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,203,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,205,tenure,All,NA,NA,3,NA,NA,1.9496687652370492,NA,NA,2.6497574020035803,NA,NA,3
2022,20,205,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,205,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,207,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,207,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,207,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,20,209,tenure,All,1,1,1,0.5098168983013457,0.7918113542760236,0.9753964763407756,1.1931024340025003,1.50008075587499,1.4076009624091275,1,1,1
2022,20,209,tenure,Owner,1,1,1,0.574486301369863,0.7810380186149235,0.9518619436875567,2.1195205479452053,1.7072093390124625,1.5279411061714232,1,1,1
2022,20,209,tenure,Renter,1,1,1,0.46114189972934655,0.8031105228325612,1.0031577760234578,0.49581131589122307,1.282842488418266,1.2656479079733844,1,1,1
2022,21,001,tenure,All,NA,NA,3,NA,NA,1.0781753908690461,NA,NA,1.8684180974147682,NA,NA,3
2022,21,001,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
