year,state,county,rate_juv_arrest,rate_juv_arrest_quality
2021,01,121,78.87964860880034,2
2021,01,123,580.5916505391208,2
2021,01,125,525.076563786096,2
2021,01,127,213.58959077128668,3
2021,01,129,60.60606060606061,1
2021,01,131,222.3869532987398,3
2021,01,133,127.27756000958051,2
2021,02,013,NA,NA
2021,02,016,775.1937984496124,3
2021,02,020,3.3388981636060104,3
2021,02,050,293.6857562408223,1
2021,02,060,3921.5686274509803,1
2021,02,063,NA,NA
2021,02,066,NA,NA
2021,02,068,NA,NA
2021,02,070,0,3
2021,02,090,521.6010885587935,1
2021,02,100,0,1
2021,02,105,NA,NA
2021,02,110,NA,NA
2021,02,122,863.0705394190871,2
2021,02,130,1031.6875460574797,1
2021,02,150,82.37232289950576,1
2021,02,158,NA,NA
2021,02,164,NA,NA
2021,02,170,89.57229230424721,3
2021,02,180,833.3333333333334,1
2021,02,185,1030.1692420897718,1
2021,02,188,0,1
2021,02,195,0,1
2021,02,198,167.22408026755852,3
2021,02,220,106.72358591248667,1
2021,02,230,0,1
2021,02,240,NA,NA
2021,02,275,0,1
2021,02,282,NA,NA
2021,02,290,NA,NA
2021,04,001,424.36059181098744,3
2021,04,003,3789.9388171312035,2
2021,04,005,1844.9433629519094,2
2021,04,007,5534.000408413314,3
2021,04,009,NA,NA
2021,04,011,0,3
2021,04,012,4146.341463414635,2
2021,04,013,730.1146706967519,3
2021,04,015,2092.2190201729104,3
2021,04,017,2168.7987060726364,3
2021,04,019,895.2685805741721,3
2021,04,021,1876.2416043536505,2
2021,04,023,NA,NA
2021,04,025,2971.266869830213,2
2021,04,027,1654.5975075783092,2
2021,05,001,2102.2727272727275,1
2021,05,003,435.20309477756285,3
2021,05,005,3655.497092218222,1
2021,05,007,2817.260541073497,2
2021,05,009,788.8040712468193,1
2021,05,011,564.516129032258,3
2021,05,013,202.83975659229208,1
2021,05,015,896.7120557954167,1
2021,05,017,86.13264427217915,3
2021,05,019,855.9919436052367,1
2021,05,021,1717.5572519083971,1
2021,05,023,1584.0838452890464,2
2021,05,025,460.8294930875576,3
2021,05,027,4079.9333888426313,1
2021,05,029,909.090909090909,2
2021,05,031,1848.6847463148465,1
2021,05,033,2967.318473950499,2
2021,05,035,4660.56982061203,2
2021,05,037,539.6654074473827,3
2021,05,039,1465.6144306651634,3
2021,05,041,847.457627118644,3
2021,05,043,1960.7843137254902,1
2021,05,045,2505.283625018692,1
2021,05,047,7127.312295973885,3
2021,05,049,1110.308384538908,2
2021,05,051,1492.0311970159378,2
2021,05,053,484.73097430925833,1
2021,05,055,2144.469525959368,1
2021,05,057,2986.958350862432,1
2021,05,059,1584.9282296650717,3
2021,05,061,464.8460197559558,3
2021,05,063,746.4374575887808,3
2021,05,065,0,3
2021,05,067,267.022696929239,2
2021,05,069,3539.559785841761,2
2021,05,071,512,1
2021,05,073,821.0180623973728,1
2021,05,075,586.1664712778429,2
2021,05,077,1130.6532663316584,1
2021,05,079,757.5757575757576,3
2021,05,081,75.642965204236,3
2021,05,083,346.47033347769593,1
2021,05,085,950.9875640087785,1
2021,05,087,129.11555842479018,3
2021,05,089,847.457627118644,3
2021,05,091,4094.4223939837057,1
2021,05,093,1260.4187843057532,3
2021,05,095,1512.6050420168067,3
2021,05,097,60.271688510823374,1
2021,05,099,602.4096385542169,1
2021,05,101,131.75230566534916,3
2021,05,103,2586.206896551724,3
2021,05,105,0,1
2021,05,107,2129.7192642787995,3
2021,05,109,156.74964184872127,1
2021,05,111,861.1007113440659,2
2021,05,113,941.1764705882352,1
2021,05,115,754.4264819091609,2
2021,05,117,106.60980810234541,3
2021,05,119,2744.551234308189,2
2021,05,121,708.5498346717053,1
2021,05,123,1453.3520862634787,3
2021,05,125,1392.8668920643502,1
2021,05,127,412.02358949402156,1
2021,05,129,485.43689320388347,1
2021,05,131,3321.5502237242295,1
2021,05,133,661.0009442870632,1
2021,05,135,80.4557836213259,3
2021,05,137,176.3668430335097,1
2021,05,139,2337.6039559451565,3
2021,05,141,173.40123575639075,1
2021,05,143,1592.1168709089995,1
2021,05,145,365.7487091222031,3
2021,05,147,568.9900426742532,3
2021,05,149,389.10505836575874,2
2021,06,001,12.9362759048925,3
2021,06,003,NA,NA
2021,06,005,NA,NA
2021,06,007,55.64548765681911,3
2021,06,009,243.82810118866198,3
2021,06,011,73.17965605561653,3
2021,06,013,53.1894090500215,3
2021,06,015,0,3
2021,06,017,445.9811585488074,3
2021,06,019,318.74995245376607,2
2021,06,021,0,3
2021,06,023,77.969332062722,3
2021,06,025,NA,NA
2021,06,027,NA,NA
2021,06,029,9.01705863547311,3
2021,06,031,654.885654885655,2
2021,06,033,79.73210014351778,3
2021,06,035,212.85653469561515,3
2021,06,037,25.02369891485466,3
2021,06,039,621.2414889916008,2
2021,06,041,11.207411835026898,2
2021,06,043,543.0566330488751,1
2021,06,045,95.68233464896544,3
2021,06,047,20.454603564214672,3
2021,06,049,155.03875968992247,3
2021,06,051,NA,NA
2021,06,053,311.31160987249274,3
2021,06,055,NA,NA
2021,06,057,11.652295502213937,3
2021,06,059,58.24459744022462,3
2021,06,061,27.449903925336258,3
2021,06,063,NA,NA
2021,06,065,26.93809353315261,3
2021,06,067,8.173034822966228,3
2021,06,069,593.8389211926266,3
2021,06,071,72.67877480069531,3
2021,06,073,1509.391978341894,2
2021,06,075,0,3
2021,06,077,337.97036724101514,2
2021,06,079,37.89792824658919,3
2021,06,081,9.902530803944037,3
2021,06,083,158.59030837004406,3
2021,06,085,40.08239723177773,3
2021,06,087,74.82966405419242,3
2021,06,089,NA,NA
2021,06,091,NA,NA
2021,06,093,NA,NA
2021,06,095,51.909849894017384,3
2021,06,097,12.98616972923836,3
2021,06,099,0,2
2021,06,101,90.57971014492753,2
2021,06,103,518.6049526772981,3
2021,06,105,NA,NA
2021,06,107,339.6474848131191,3
2021,06,109,NA,NA
2021,06,111,72.69617276031644,3
2021,06,113,65.59527714004591,3
2021,06,115,NA,NA
2021,08,001,2103.586864339884,2
2021,08,003,1812.5323666494046,1
2021,08,005,641.362725762425,2
2021,08,007,2332.657200811359,1
2021,08,009,600.6006006006006,3
2021,08,011,1278.772378516624,3
2021,08,013,1273.9504629706014,2
2021,08,014,1358.7634006482174,1
2021,08,015,2447.257383966245,1
2021,08,017,1675.977653631285,3
2021,08,019,927.3570324574961,1
2021,08,021,0,3
2021,08,023,NA,NA
2021,08,025,681.8181818181818,3
2021,08,027,2385.3211009174315,3
2021,08,029,1618.1229773462783,2
2021,08,031,1187.8311399760726,2
2021,08,033,0,3
2021,08,035,1866.8088521454574,1
2021,08,037,1180.473245027322,2
2021,08,039,1047.2972972972973,3
2021,08,041,1315.92435036646,2
2021,08,043,1283.0188679245282,1
2021,08,045,1238.390092879257,2
2021,08,047,1948.051948051948,3
2021,08,049,447.5703324808184,2
2021,08,051,2355.460385438972,1
2021,08,053,0,1
2021,08,055,744.8789571694599,3
2021,08,057,0,1
2021,08,059,2134.1568683658415,2
2021,08,061,0,3
2021,08,063,1599.0159901599015,3
2021,08,065,686.8131868131868,1
2021,08,067,947.0078581503124,1
2021,08,069,2018.784925349526,2
2021,08,071,2646.3512429831594,1
2021,08,073,683.7606837606837,1
2021,08,075,1460.6155451225873,3
2021,08,077,3563.2559660019615,2
2021,08,079,NA,NA
2021,08,081,484.26150121065376,1
2021,08,083,2303.1203566121844,3
2021,08,085,2238.4751773049647,3
2021,08,087,2130.3656597774243,1
2021,08,089,1594.746716697936,2
2021,08,091,1005.0251256281407,3
2021,08,093,64.55777921239509,3
2021,08,095,0,1
2021,08,097,444.79247457997775,1
2021,08,099,2659.1458501208704,3
2021,08,101,806.4516129032257,2
2021,08,103,336.70033670033666,1
2021,08,105,1923.326958448868,1
2021,08,107,1218.3235867446392,2
2021,08,109,300.9331336877373,3
2021,08,111,0,3
2021,08,113,1223.2415902140674,3
2021,08,115,0,3
2021,08,117,559.3803786574871,1
2021,08,119,2699.841185812599,3
2021,08,121,0,3
2021,08,123,2202.952896598507,2
2021,08,125,1008.4033613445379,1
2021,09,001,709.6403798552484,1
2021,09,003,809.5399151183215,2
2021,09,005,410.9099571224392,1
2021,09,007,546.7431657104286,1
2021,09,009,1471.5057624165656,2
2021,09,011,841.7759237187128,2
2021,09,013,437.8680356333988,3
2021,09,015,505.63292823560715,2
2021,10,001,1121.1181637460352,2
2021,10,003,1560.7066055375267,2
2021,10,005,1101.0587047968093,2
2021,11,001,1095.8612618363654,2
2021,12,001,186.6436017662858,2
2021,12,003,589.6958410924891,3
2021,12,005,NA,NA
2021,12,007,NA,NA
2021,12,009,258.67838859644365,3
2021,12,011,38.08896346547802,3
2021,12,013,NA,NA
2021,12,015,2292.3433874709976,3
2021,12,017,NA,NA
2021,12,019,491.9658797857568,3
2021,12,021,1367.2058317429528,3
2021,12,023,0,3
2021,12,027,0,3
2021,12,029,NA,NA
2021,12,031,1216.6003411028994,3
2021,12,033,10.197838058331634,2
2021,12,035,NA,NA
2021,12,037,NA,NA
2021,12,039,NA,NA
2021,12,041,NA,NA
2021,12,043,NA,NA
2021,12,045,0,3
2021,12,047,0,3
2021,12,049,NA,NA
2021,12,051,1348.7841945288753,3
2021,12,053,1917.716579328799,3
2021,12,055,NA,NA
2021,12,057,499.29345266132833,2
2021,12,059,NA,NA
2021,12,061,NA,NA
2021,12,063,NA,NA
2021,12,065,NA,NA
2021,12,067,NA,NA
2021,12,069,2.9025891094856613,3
2021,12,071,NA,NA
2021,12,073,0,2
2021,12,075,909.090909090909,3
2021,12,077,NA,NA
2021,12,079,NA,NA
2021,12,081,52.08634758955958,2
2021,12,083,2503.222711874569,2
2021,12,085,23.057412958266085,3
2021,12,086,19.933899190285015,3
2021,12,087,16.578249336870027,3
2021,12,089,0,3
2021,12,091,45.239770785161355,3
2021,12,093,NA,NA
2021,12,095,NA,NA
2021,12,097,NA,NA
2021,12,099,74.26856714178544,3
2021,12,101,NA,NA
2021,12,103,826.3885980708293,3
2021,12,105,NA,NA
2021,12,107,14.013452914798206,3
2021,12,109,13.550135501355014,3
2021,12,111,NA,NA
2021,12,113,1199.0161918425908,3
2021,12,115,315.8888852704595,3
2021,12,117,NA,NA
2021,12,119,0,3
2021,12,121,NA,NA
2021,12,123,0,3
2021,12,125,NA,NA
2021,12,127,NA,NA
2021,12,129,NA,NA
2021,12,131,NA,NA
2021,12,133,NA,NA
2021,13,001,250,3
2021,13,003,193.61084220716361,3
2021,13,005,576.1316872427984,3
2021,13,007,NA,NA
2021,13,009,1840.6454866364095,3
2021,13,011,589.6805896805897,3
2021,13,013,796.0786520066822,3
2021,13,015,637.5838926174497,3
2021,13,017,2266.172229089411,1
2021,13,019,919.4159004867496,2
2021,13,021,777.3890832361596,3
2021,13,023,680.2721088435374,1
2021,13,025,330.9692671394799,3
2021,13,027,1456.8764568764568,3
2021,13,029,1320.590790616855,1
2021,13,031,2597.90120296903,3
2021,13,033,317.05770450221945,3
2021,13,035,1512.6737530662306,3
2021,13,037,202.02020202020202,3
2021,13,039,243.98745207389337,3
2021,13,043,328.9473684210526,3
2021,13,045,799.2079595750472,1
2021,13,047,347.18504040859676,1
2021,13,049,880,3
2021,13,051,235.61822597600317,3
2021,13,053,NA,NA
2021,13,055,120.91898428053204,3
2021,13,057,831.3203877403771,3
2021,13,059,431.0344827586207,2
2021,13,061,531.9148936170212,3
2021,13,063,804.8090022749919,3
2021,13,065,376.88442211055275,1
2021,13,067,1161.9262314739317,2
2021,13,069,121.62490878131842,3
2021,13,071,727.4290737769651,3
2021,13,073,393.9456769645449,1
2021,13,075,319.4888178913738,3
2021,13,077,446.9873055605221,1
2021,13,079,141.54281670205236,3
2021,13,081,6089.878202435952,3
2021,13,083,NA,NA
2021,13,085,457.9077139837971,3
2021,13,087,1720.2481669486747,3
2021,13,089,887.7551089365799,2
2021,13,091,1060.7521697203472,3
2021,13,093,83.33333333333334,3
2021,13,095,3496.7928822677427,2
2021,13,097,721.8649213184407,3
2021,13,099,1407.4595355383533,3
2021,13,101,NA,NA
2021,13,103,555.9146735617325,1
2021,13,105,849.0566037735849,3
2021,13,107,184.0264998159735,3
2021,13,109,495.75070821529744,3
2021,13,111,736.249458640104,3
2021,13,113,1121.992347104222,2
2021,13,115,1158.770208391739,1
2021,13,117,185.49490649232172,3
2021,13,119,288.1844380403458,3
2021,13,121,1005.4794794805042,2
2021,13,123,2966.4045746962115,3
2021,13,125,964.6302250803859,3
2021,13,127,1641.0374110626578,3
2021,13,129,932.5681492109038,3
2021,13,131,1599.0159901599015,3
2021,13,133,888.6255924170616,3
2021,13,135,261.92578636223254,3
2021,13,137,510.50461417632044,3
2021,13,139,634.7549885479152,2
2021,13,141,0,3
2021,13,143,356.9820312662545,1
2021,13,145,250.8433984559496,3
2021,13,147,962.7459187944746,3
2021,13,149,1025.236593059937,3
2021,13,151,636.756440661447,3
2021,13,153,1423.4170566419584,2
2021,13,155,772.9468599033817,1
2021,13,157,1083.2693000259856,3
2021,13,159,2378.3185840707965,3
2021,13,161,547.2636815920398,1
2021,13,163,1140.901312036509,2
2021,13,165,510.204081632653,1
2021,13,167,NA,NA
2021,13,169,541.8422636965684,1
2021,13,171,214.82277121374864,3
2021,13,173,1553.062985332183,3
2021,13,175,598.9048596851471,3
2021,13,177,2162.162162162162,3
2021,13,179,2316.317497786958,2
2021,13,181,NA,NA
2021,13,183,370.8854891052387,3
2021,13,185,1153.6274270858721,2
2021,13,187,638.2978723404254,3
2021,13,189,112.35955056179776,3
2021,13,191,691.0167818361303,3
2021,13,193,707.9646017699115,3
2021,13,195,1007.7742585660812,3
2021,13,197,462.96296296296293,3
2021,13,199,424.1309354483391,3
2021,13,201,NA,NA
2021,13,205,863.9308855291578,3
2021,13,207,137.83597518952448,3
2021,13,209,445.4070012785515,3
2021,13,211,229.5684113865932,3
2021,13,213,403.05473058973274,1
2021,13,215,284.9776089021577,2
2021,13,217,1570.6368119595547,3
2021,13,219,591.2786400591278,3
2021,13,221,443.7869822485207,1
2021,13,223,907.3842302878597,2
2021,13,225,2888.074411376122,1
2021,13,227,313.2832080200501,3
2021,13,229,2077.6073284317126,3
2021,13,231,1222.0817530552044,3
2021,13,233,478.0876494023904,2
2021,13,235,272.10884353741494,3
2021,13,237,2238.484718037021,1
2021,13,239,NA,NA
2021,13,241,215.98272138228944,3
2021,13,243,0,3
2021,13,245,525.5660887076968,3
2021,13,247,60.19434173187721,3
2021,13,249,179.53321364452424,1
2021,13,251,0,3
2021,13,253,1036.8663594470047,1
2021,13,255,3430.4838934597688,3
2021,13,257,302.34315948601665,3
2021,13,259,NA,NA
2021,13,261,2715.09167842031,3
2021,13,263,312.7857269576135,3
2021,13,265,0,3
2021,13,267,260.41666666666663,3
2021,13,269,117.7856301531213,3
2021,13,271,0,3
2021,13,273,0,3
2021,13,275,3430.2908726178534,3
2021,13,277,479.83934406666776,3
2021,13,279,294.15587271243777,3
2021,13,281,573.8880918220947,3
2021,13,283,736.1963190184049,3
2021,13,285,4732.268670737436,3
2021,13,287,207.2538860103627,3
2021,13,289,503.77833753148616,3
2021,13,291,863.5578583765113,1
2021,13,293,NA,NA
2021,13,295,63.32794617823525,3
2021,13,297,1233.9776110237394,2
2021,13,299,2688.7600085950544,3
2021,13,301,NA,NA
2021,13,303,1272.3845428840716,3
2021,13,305,433.1504475887958,3
2021,13,307,NA,NA
2021,13,309,135.50135501355012,3
2021,13,311,240.88093599449414,1
2021,13,313,1213.0637636080871,2
2021,13,315,558.659217877095,3
2021,13,317,980.3921568627451,3
2021,13,319,651.1627906976745,3
2021,13,321,1507.8082929456111,2
2021,15,001,818.8074546641884,1
2021,15,003,883.8356752118417,1
2021,15,005,NA,NA
2021,15,007,2703.0812324929975,1
2021,15,009,1450.3625906476618,1
2021,16,001,2062.837744215048,2
2021,16,003,0,3
2021,16,005,6854.470193867231,2
2021,16,007,1585.2047556142668,1
2021,16,009,6172.839506172839,3
2021,16,011,3588.098016336056,3
2021,16,013,1444.866920152091,1
2021,16,015,149.7005988023952,3
2021,16,017,2141.802067946824,1
2021,16,019,2460.755197284684,2
2021,16,021,1291.36400322841,1
2021,16,023,0,3
2021,16,025,NA,NA
2021,16,027,1505.5917209147053,1
2021,16,029,2443.6090225563908,3
2021,16,031,300.0545553737043,3
2021,16,033,4615.384615384615,1
2021,16,035,510.204081632653,3
2021,16,037,0,1
2021,16,039,727.2727272727273,3
2021,16,041,570.6134094151213,1
2021,16,043,3260.225251926497,1
2021,16,045,587.7034358047016,1
2021,16,047,241.196333815726,3
2021,16,049,136.51877133105802,3
2021,16,051,669.6868229269254,1
2021,16,053,1699.561403508772,1
2021,16,055,2113.839667255427,2
2021,16,057,188.79798615481434,3
2021,16,059,147.05882352941177,1
2021,16,061,0,3
2021,16,063,1073.6196319018406,3
2021,16,065,1226.993865030675,1
2021,16,067,3838.028169014084,3
2021,16,069,3483.4123222748813,2
2021,16,071,1739.1304347826087,3
2021,16,073,329.3807641633729,1
2021,16,075,786.6582756450597,3
2021,16,077,7005.4675756326105,1
2021,16,079,761.4213197969543,3
2021,16,081,1879.6992481203006,3
2021,16,083,2417.8871652656208,1
2021,16,085,937.207122774133,3
2021,16,087,668.5768863419294,1
2021,17,001,104.8689138576779,3
2021,17,003,NA,NA
2021,17,005,NA,NA
2021,17,007,112.22111320752265,3
2021,17,009,NA,NA
2021,17,011,132.64566011209018,3
2021,17,013,0,3
2021,17,015,NA,NA
2021,17,017,NA,NA
2021,17,019,1476.7699115044247,2
2021,17,021,129.65964343598054,3
2021,17,023,0,3
2021,17,025,NA,NA
2021,17,027,337.55274261603375,3
2021,17,029,NA,NA
2021,17,031,309.58163291675663,3
2021,17,033,NA,NA
2021,17,035,0,3
2021,17,037,1668.300159159597,3
2021,17,039,303.7667071688943,1
2021,17,041,0,3
2021,17,043,84.39186015068752,2
2021,17,045,0,3
2021,17,047,0,3
2021,17,049,0,3
2021,17,051,0,3
2021,17,053,0,3
2021,17,055,NA,NA
2021,17,057,NA,NA
2021,17,059,NA,NA
2021,17,061,0,3
2021,17,063,35.48740826562517,3
2021,17,065,NA,NA
2021,17,067,107.75862068965517,3
2021,17,069,NA,NA
2021,17,071,NA,NA
2021,17,073,507.26524116843234,3
2021,17,075,519.9306759098787,3
2021,17,077,42.88164665523156,3
2021,17,079,NA,NA
2021,17,081,54.65974309920743,3
2021,17,083,652.2625356706075,3
2021,17,085,NA,NA
2021,17,087,NA,NA
2021,17,089,198.84183964800337,3
2021,17,091,0,3
2021,17,093,632.1944345690433,2
2021,17,095,NA,NA
2021,17,097,289.16980314448364,3
2021,17,099,189.71903514319268,3
2021,17,101,NA,NA
2021,17,103,NA,NA
2021,17,105,49.6031746031746,2
2021,17,107,329.48929159802304,3
2021,17,109,43.66812227074236,3
2021,17,111,432.2869908047932,3
2021,17,113,975.9498082955735,2
2021,17,115,1800.28129395218,2
2021,17,117,0,3
2021,17,119,720.5409599822636,3
2021,17,121,102.69576379974326,3
2021,17,123,245.7002457002457,3
2021,17,125,206.18556701030928,3
2021,17,127,522.3880597014926,3
2021,17,129,NA,NA
2021,17,131,807.8476630121177,3
2021,17,133,51.16398055768739,3
2021,17,135,186.35855385762207,3
2021,17,137,992.5558312655087,3
2021,17,139,0,3
2021,17,141,802.4439723295801,2
2021,17,143,577.5978407557355,2
2021,17,145,NA,NA
2021,17,147,0,3
2021,17,149,445.85987261146494,3
2021,17,151,NA,NA
2021,17,153,166.11295681063123,3
2021,17,155,0,3
2021,17,157,0,3
2021,17,159,222.84122562674096,3
2021,17,161,1348.9264379487624,2
2021,17,163,263.2308118592408,3
2021,17,165,0,3
2021,17,167,1693.0800275617678,2
2021,17,169,NA,NA
2021,17,171,376.6478342749529,3
2021,17,173,0,3
2021,17,175,NA,NA
2021,17,177,516.1290322580645,3
2021,17,179,2070.2135360115817,3
2021,17,181,618.8757091284167,3
2021,17,183,1619.2875134940628,2
2021,17,185,77.45933384972889,3
2021,17,187,NA,NA
2021,17,189,NA,NA
2021,17,191,NA,NA
2021,17,193,0,3
2021,17,195,16.35858007524947,3
2021,17,197,369.04881429991025,2
2021,17,199,NA,NA
2021,17,201,1468.888384918064,2
2021,17,203,0,3
2021,18,001,NA,NA
2021,18,003,846.0465325592908,1
2021,18,005,183.5802583642262,2
2021,18,007,NA,NA
2021,18,009,154.91866769945779,3
2021,18,011,172.33455882352942,3
2021,18,013,198.15059445178335,1
2021,18,015,0,3
2021,18,017,1072.814425930153,1
2021,18,019,2773.3503347146957,1
2021,18,021,NA,NA
2021,18,023,854.0165465705898,1
2021,18,025,NA,NA
2021,18,027,908.2217973231359,1
2021,18,029,74.08779403593257,3
2021,18,031,NA,NA
2021,18,033,20.44153720359771,3
2021,18,035,1076.7010767010768,2
2021,18,037,1174.1682974559685,1
2021,18,039,1332.8489541331626,1
2021,18,041,NA,NA
2021,18,043,688.9424733034791,3
2021,18,045,NA,NA
2021,18,047,0,1
2021,18,049,189.0359168241966,3
2021,18,051,0,3
2021,18,053,284.4737236113191,3
2021,18,055,0,3
2021,18,057,875.8758758758759,1
2021,18,059,1338.5768093093245,1
2021,18,061,0,3
2021,18,063,926.831540217037,3
2021,18,065,0,3
2021,18,067,4577.936578829835,2
2021,18,069,2094.6681175190424,3
2021,18,071,536.5659777424484,3
2021,18,073,0,3
2021,18,075,NA,NA
2021,18,077,NA,NA
2021,18,079,495.3560371517028,1
2021,18,081,1905.5111975123352,1
2021,18,083,711.5327601541654,3
2021,18,085,1638.4260535273206,1
2021,18,087,0,3
2021,18,089,650.4465227480487,2
2021,18,091,2914.3065960168096,2
2021,18,093,798.8227874710951,3
2021,18,095,1487.265718106094,2
2021,18,097,1339.8982269709081,2
2021,18,099,0,3
2021,18,101,191.0219675262655,3
2021,18,103,28.35270768358378,3
2021,18,105,1206.7578439259855,2
2021,18,107,204.86555697823303,1
2021,18,109,NA,NA
2021,18,111,NA,NA
2021,18,113,0,3
2021,18,115,NA,NA
2021,18,117,NA,NA
2021,18,119,NA,NA
2021,18,121,NA,NA
2021,18,123,0,3
2021,18,125,NA,NA
2021,18,127,1966.8233641324903,3
2021,18,129,72.5689404934688,3
2021,18,131,653.1204644412192,1
2021,18,133,28.826751225136928,3
2021,18,135,NA,NA
2021,18,137,0,3
2021,18,139,NA,NA
2021,18,141,293.1266846361186,2
2021,18,143,NA,NA
2021,18,145,2010.3809424938272,1
2021,18,147,222.4199288256228,3
2021,18,149,202.9220779220779,3
2021,18,151,125.27403695584091,1
2021,18,153,0,3
2021,18,155,0,3
2021,18,157,550.4693475489628,2
2021,18,159,255.6673952691707,3
2021,18,161,NA,NA
2021,18,163,2553.852986897624,2
2021,18,165,NA,NA
2021,18,167,3798.838696978644,2
2021,18,169,NA,NA
2021,18,171,NA,NA
2021,18,173,0,1
2021,18,175,65.65988181221273,3
2021,18,177,NA,NA
2021,18,179,2269.04376012966,1
2021,18,181,NA,NA
2021,18,183,0,3
2021,19,001,0,3
2021,19,003,1977.401129943503,1
2021,19,005,304.3984738740188,1
2021,19,007,2137.7672209026127,1
2021,19,009,648.2982171799027,3
2021,19,011,538.1769256643122,1
2021,19,013,2347.4915600219833,1
2021,19,015,NA,NA
2021,19,017,1558.3428354237933,1
2021,19,019,479.1743457427202,1
2021,19,021,3856.0411311053986,1
2021,19,023,0,3
2021,19,025,0,3
2021,19,027,1133.391455972101,1
2021,19,029,1372.6835964310226,1
2021,19,031,20.413440896945076,2
2021,19,033,4166.666666666666,1
2021,19,035,225.0562640660165,3
2021,19,037,0,3
2021,19,039,2467.811158798283,1
2021,19,041,3751.3397642015007,1
2021,19,043,97.03784044845617,3
2021,19,045,2447.6499355767573,1
2021,19,047,732.2175732217573,3
2021,19,049,1617.808877511269,2
2021,19,051,89.20606601248885,1
2021,19,053,547.945205479452,3
2021,19,055,1440.2725435120635,1
2021,19,057,4531.361793465299,1
2021,19,059,1232.9656067488645,3
2021,19,061,4213.923283022509,1
2021,19,063,1055.0996483001172,1
2021,19,065,1957.6719576719577,3
2021,19,067,1038.2513661202186,1
2021,19,069,259.51557093425606,3
2021,19,071,1388.888888888889,1
2021,19,073,0,3
2021,19,075,1308.139534883721,1
2021,19,077,NA,NA
2021,19,079,2109.181141439206,1
2021,19,081,96.15384615384616,3
2021,19,083,9671.641791044776,3
2021,19,085,0,1
2021,19,087,3372.3021582733813,3
2021,19,089,404.04040404040404,3
2021,19,091,0,3
2021,19,093,1153.4025374855826,1
2021,19,095,364.01456058242326,1
2021,19,097,502.62142745973824,1
2021,19,099,1884.390119684237,2
2021,19,101,1391.941391941392,1
2021,19,103,1423.5688185140073,2
2021,19,105,980.3921568627451,1
2021,19,107,290.1353965183753,1
2021,19,109,376.6478342749529,1
2021,19,111,3741.7018708509354,1
2021,19,113,2709.682545989114,2
2021,19,115,81.49959250203749,1
2021,19,117,1167.7282377919319,3
2021,19,119,1708.2785808147173,3
2021,19,121,436.49284860063756,2
2021,19,123,2417.0421958213847,3
2021,19,125,24.48579823702253,3
2021,19,127,3132.628152969894,3
2021,19,129,2120.8226221079694,1
2021,19,131,1957.4468085106382,3
2021,19,133,196.65683382497542,3
2021,19,135,1668.4045881126174,1
2021,19,137,4105.839416058394,3
2021,19,139,1806.1641651251362,1
2021,19,141,787.336128596724,1
2021,19,143,3021.978021978022,3
2021,19,145,1381.0420590081608,3
2021,19,147,3398.558187435633,1
2021,19,149,5455.033644300656,1
2021,19,151,0,1
2021,19,153,1505.103181682476,2
2021,19,155,3251.4666401511386,1
2021,19,157,1506.9967707212056,1
2021,19,159,0,1
2021,19,161,826.4462809917355,1
2021,19,163,2549.718843208933,2
2021,19,165,0,3
2021,19,167,707.7340304564875,3
2021,19,169,2079.151132778893,2
2021,19,171,582.2416302765648,3
2021,19,173,NA,NA
