state,county,environmental,na_perc,subgroup,subgroup_type,geoid
12,081,57.176893056896695,0,All,all,NA
12,083,42.6701505004722,0,All,all,NA
12,085,64.08270667148959,0,All,all,NA
12,086,47.47891155861354,0,All,all,NA
12,087,97.99888634130363,0,All,all,NA
12,089,51.390329866712996,0,All,all,NA
12,091,44.28494995939961,0,All,all,NA
12,093,59.01020408163265,0,All,all,NA
12,095,28.596376459475294,0,All,all,NA
12,097,30.498790676246756,0,All,all,NA
12,099,60.33257252932875,0,All,all,NA
12,101,43.847234490092895,0,All,all,NA
12,103,56.4877546652747,0,All,all,NA
12,105,47.02919971106867,0,All,all,NA
12,107,49.08477860539263,0,All,all,NA
12,109,54.71644522575084,0,All,all,NA
12,111,64.87943034971579,0,All,all,NA
12,113,43.69247603290269,0,All,all,NA
12,115,60.73538617570558,0,All,all,NA
12,117,38.726183622436196,0,All,all,NA
12,119,46.28556434350697,0,All,all,NA
12,121,55,0,All,all,NA
12,123,36.56430446194226,0,All,all,NA
12,125,44.05243126189382,0,All,all,NA
12,127,56.79438398586899,0,All,all,NA
12,129,26,0,All,all,NA
12,131,48.26189680828449,0,All,all,NA
12,133,39.38142147683791,0,All,all,NA
13,001,46.94483580795492,0,All,all,NA
13,003,40,0,All,all,NA
13,005,55,0,All,all,NA
13,007,26,0,All,all,NA
13,009,26,0,All,all,NA
13,011,37.219665045921126,0,All,all,NA
13,013,20.627388245086944,0,All,all,NA
13,015,22.896371356880913,0,All,all,NA
13,017,47.987641366445146,0,All,all,NA
13,019,26,0,All,all,NA
13,021,21.53129194084305,0,All,all,NA
13,023,26,0,All,all,NA
13,025,50.712784871504766,0,All,all,NA
13,027,26,0,All,all,NA
13,029,36.962212623658914,0,All,all,NA
13,031,35.01643443609425,0,All,all,NA
13,033,28.690731707317074,0,All,all,NA
13,035,26,0,All,all,NA
13,037,26,0,All,all,NA
13,039,53.70243199150131,0,All,all,NA
13,043,43.5619285120532,0,All,all,NA
13,045,26,0,All,all,NA
13,047,23.02918596057256,0,All,all,NA
13,049,40,0,All,all,NA
13,051,35.37998390518692,0,All,all,NA
13,053,18.247794185938517,0,All,all,NA
13,055,27.470685417254302,0,All,all,NA
13,057,26.551758918606094,0,All,all,NA
13,059,24.834641498531322,0,All,all,NA
13,061,26,0,All,all,NA
13,063,10.849371649214472,0,All,all,NA
13,065,42.78006821889367,0,All,all,NA
13,067,15.216520346765416,0,All,all,NA
13,069,38.47186983543214,0,All,all,NA
13,071,26,0,All,all,NA
13,073,25.87470043110764,0,All,all,NA
13,075,26,0,All,all,NA
13,077,25.581841213811952,0,All,all,NA
13,079,26,0,All,all,NA
13,081,27.865972161428697,0,All,all,NA
13,083,35.985579589572936,0,All,all,NA
13,085,43.775198021876705,0,All,all,NA
13,087,26,0,All,all,NA
13,089,11.004588347212747,0,All,all,NA
13,091,34.685501218987525,0,All,all,NA
13,093,26,0,All,all,NA
13,095,26,0,All,all,NA
13,097,24.366074450084604,0,All,all,NA
13,099,26,0,All,all,NA
13,101,44.27290936404607,0,All,all,NA
13,103,26,0,All,all,NA
13,105,26,0,All,all,NA
13,107,31.00848926618961,0,All,all,NA
13,109,40.39936608557845,0,All,all,NA
13,111,55,0,All,all,NA
13,113,26,0,All,all,NA
13,115,23.40765719243163,0,All,all,NA
13,117,27.09667091140622,0,All,all,NA
13,119,26,0,All,all,NA
13,121,14.671003000722287,1.4482797763386312e-4,All,all,NA
13,123,55,0,All,all,NA
13,125,36,0,All,all,NA
13,127,59.554385881344224,0,All,all,NA
13,129,23.20063391442155,0,All,all,NA
13,131,26,0,All,all,NA
13,133,26,0,All,all,NA
13,135,24.045338679682324,0,All,all,NA
13,137,45.910722752828015,0,All,all,NA
13,139,25.905108669582212,0,All,all,NA
13,141,26,0,All,all,NA
13,143,26,0,All,all,NA
13,145,26,0,All,all,NA
13,147,33.07073465725099,0,All,all,NA
13,149,26,0,All,all,NA
13,151,16.75171594210757,0,All,all,NA
13,153,23.909402565894435,0,All,all,NA
13,155,55,0,All,all,NA
13,157,21.25219374952475,0,All,all,NA
13,159,14,0,All,all,NA
13,161,56.7902741644987,0,All,all,NA
13,163,26,0,All,all,NA
13,165,30.371134020618555,0,All,all,NA
13,167,26,0,All,all,NA
13,169,23.554399607678295,0,All,all,NA
13,171,26,0,All,all,NA
13,173,26,0,All,all,NA
13,175,26.460584588131088,0,All,all,NA
13,177,26,0,All,all,NA
13,179,26,0,All,all,NA
13,181,26,0,All,all,NA
13,183,31.372218550341486,0,All,all,NA
13,185,24.381124434902514,0,All,all,NA
13,187,49.969171543926635,0,All,all,NA
13,189,26,0,All,all,NA
13,191,55,0,All,all,NA
13,193,26,0,All,all,NA
13,195,26,0,All,all,NA
13,197,26,0,All,all,NA
13,199,26,0,All,all,NA
13,201,34.38776559287183,0,All,all,NA
13,205,26,0,All,all,NA
13,207,21.584116993706036,0,All,all,NA
13,209,32.037848605577686,0,All,all,NA
13,211,13.487030435974773,0,All,all,NA
13,213,36.05993882245873,0,All,all,NA
13,215,15.516103116896323,0,All,all,NA
13,217,4.919922626928458,0,All,all,NA
13,219,26,0,All,all,NA
13,221,26,0,All,all,NA
13,223,26,0,All,all,NA
13,225,26,0,All,all,NA
13,227,42.594544628956925,0,All,all,NA
13,229,43.82592360676268,0,All,all,NA
13,231,26,0,All,all,NA
13,233,26,0,All,all,NA
13,235,27.653474988933155,0,All,all,NA
13,237,26,0,All,all,NA
13,239,26,0,All,all,NA
13,241,55,0,All,all,NA
13,243,26,0,All,all,NA
13,245,23.989109662816496,0,All,all,NA
13,247,12.969835188909236,0,All,all,NA
13,249,26,0,All,all,NA
13,251,30.22001429592566,0,All,all,NA
13,253,26,0,All,all,NA
13,255,26,0,All,all,NA
13,257,26,0,All,all,NA
13,259,26,0,All,all,NA
13,261,25.362875593041643,0,All,all,NA
13,263,26,0,All,all,NA
13,265,26,0,All,all,NA
13,267,48.8421488581233,0,All,all,NA
13,269,26,0,All,all,NA
13,271,32.76636673906299,0,All,all,NA
13,273,26,0,All,all,NA
13,275,19.76297786720322,0,All,all,NA
13,277,27.772500617131573,0,All,all,NA
13,279,43.73824312333629,0,All,all,NA
13,281,55,0,All,all,NA
13,283,36.26501401800206,0,All,all,NA
13,285,24.700002866397224,0,All,all,NA
13,287,55,0,All,all,NA
13,289,26,0,All,all,NA
13,291,55,0,All,all,NA
13,293,26,0,All,all,NA
13,295,25.29640822968732,0,All,all,NA
13,297,18.73481116584565,0,All,all,NA
13,299,30.512149217674654,0,All,all,NA
13,301,26,0,All,all,NA
13,303,26,0,All,all,NA
13,305,33.29603251923271,0,All,all,NA
13,307,30.80673555300421,0,All,all,NA
13,309,26,0,All,all,NA
13,311,55,0,All,all,NA
13,313,20.9781798572928,0,All,all,NA
13,315,41.88017182907529,0,All,all,NA
13,317,27.388101983002834,0,All,all,NA
13,319,26,0,All,all,NA
13,321,26,0,All,all,NA
15,001,94.6489137803681,0,All,all,NA
15,003,94.020581427608093,0,All,all,NA
15,005,100,0,All,all,NA
15,007,98.86349944660044,0,All,all,NA
15,009,96.80133227654721,0,All,all,NA
16,001,49.81323926358362,0,All,all,NA
16,003,73,0,All,all,NA
16,005,95.70615411743961,0,All,all,NA
16,007,97.42049647769205,0,All,all,NA
16,009,32.83491085186,0,All,all,NA
16,011,95.89073785427323,0,All,all,NA
16,013,97.31108484132037,0,All,all,NA
16,015,97,0,All,all,NA
16,017,21.442110931610124,0,All,all,NA
16,019,84.71349769121952,0,All,all,NA
16,021,47.890293531907524,0,All,all,NA
16,023,100,0,All,all,NA
16,025,98,0,All,all,NA
16,027,56.14839089666871,0,All,all,NA
16,029,96.83824804856896,0,All,all,NA
16,031,96.17459242007199,0,All,all,NA
16,033,98,0,All,all,NA
16,035,52.93888888888889,0,All,all,NA
16,037,98,0,All,all,NA
16,039,95.27034388832142,0,All,all,NA
16,041,98,0,All,all,NA
16,043,97.37971461627458,0,All,all,NA
16,045,76,0,All,all,NA
16,047,97,0,All,all,NA
16,049,83.69816979861663,0,All,all,NA
16,051,96.8318853015839,0,All,all,NA
16,053,92.85698433698946,0,All,all,NA
16,055,26.92944240096351,0,All,all,NA
16,057,57.66199444430286,0,All,all,NA
16,059,97,0,All,all,NA
16,061,77.90611183355007,0,All,all,NA
16,063,98,0,All,all,NA
16,065,95.31639323084873,0,All,all,NA
16,067,89.95158864904197,0,All,all,NA
16,069,60.59469555472544,0,All,all,NA
16,071,98,0,All,all,NA
16,073,95.05464862505457,0,All,all,NA
16,075,65.51503840979125,0,All,all,NA
16,077,97.22909373784519,0,All,all,NA
16,079,65.78237266485709,0,All,all,NA
16,081,98,0,All,all,NA
16,083,91.27091052518347,0,All,all,NA
16,085,97,0,All,all,NA
16,087,93.70304239401496,0,All,all,NA
17,001,30.5611423065922,0,All,all,NA
17,003,43.34476423759951,0,All,all,NA
17,005,65.46140497845859,0,All,all,NA
17,007,72.61836361601313,0,All,all,NA
17,009,76,0,All,all,NA
17,011,75.33393247655852,0,All,all,NA
17,013,55,0,All,all,NA
17,015,75.13432220848784,0,All,all,NA
17,017,76,0,All,all,NA
17,019,57.562139528665824,0,All,all,NA
17,021,75.72284914688092,0,All,all,NA
17,023,76,0,All,all,NA
17,025,76,0,All,all,NA
17,027,57.674710322100566,0,All,all,NA
17,029,75.88951600432968,0,All,all,NA
17,031,12.349077968480863,7.963674922023945e-5,All,all,NA
17,033,46.926393545683155,0,All,all,NA
17,035,76,0,All,all,NA
17,037,71.98787907869482,0,All,all,NA
17,039,74.71213065702531,0,All,all,NA
17,041,58.70538703459471,0,All,all,NA
17,043,22.90744658129978,0,All,all,NA
17,045,76,0,All,all,NA
17,047,69.03227293683726,0,All,all,NA
17,049,65.54810674781999,0,All,all,NA
17,051,72.90940894862824,0,All,all,NA
17,053,75.48335572473503,0,All,all,NA
17,055,49.84984793109617,0,All,all,NA
17,057,75.47811847083403,0,All,all,NA
17,059,55,0,All,all,NA
17,061,55,0,All,all,NA
17,063,59.868162109723016,0,All,all,NA
17,065,62.73993431456027,0,All,all,NA
17,067,76,0,All,all,NA
17,069,55,0,All,all,NA
17,071,76,0,All,all,NA
17,073,72.31006388484555,0,All,all,NA
17,075,76,0,All,all,NA
17,077,46.862308073303616,0,All,all,NA
17,079,76,0,All,all,NA
17,081,55.51402970997406,0,All,all,NA
17,083,50.00158593502198,0,All,all,NA
17,085,75.57992122377942,0,All,all,NA
17,087,55,0,All,all,NA
17,089,39.49836956214596,0,All,all,NA
17,091,64.98141561844392,0,All,all,NA
17,093,47.81550398793189,0,All,all,NA
17,095,65.3204180474127,0,All,all,NA
17,097,41.861909641439475,0,All,all,NA
17,099,68.7415331382868,0,All,all,NA
17,101,65.79381061214404,0,All,all,NA
17,103,58.51553856402236,0,All,all,NA
17,105,75.31736592886246,0,All,all,NA
17,107,75.0142773992536,0,All,all,NA
17,109,76,0,All,all,NA
17,111,61.99185805860508,0,All,all,NA
17,113,71.9866296422448,0,All,all,NA
17,115,54.430805918581946,0,All,all,NA
17,117,57.413372995909796,0,All,all,NA
17,119,37.02231716038695,0,All,all,NA
17,121,58.658859363512235,0,All,all,NA
17,123,76,0,All,all,NA
17,125,76,0,All,all,NA
17,127,53.22952182952183,0,All,all,NA
17,129,76,0,All,all,NA
17,131,76,0,All,all,NA
17,133,46.620432578972185,0,All,all,NA
17,135,71.39591161363715,0,All,all,NA
17,137,75.1070121419857,0,All,all,NA
17,139,76,0,All,all,NA
17,141,64.68046680174564,0,All,all,NA
17,143,52.74304332034067,0,All,all,NA
17,145,52.47699214365881,0,All,all,NA
17,147,76,0,All,all,NA
17,149,62.630062206423766,0,All,all,NA
17,151,55,0,All,all,NA
17,153,55,0,All,all,NA
17,155,75.02227636616777,0,All,all,NA
17,157,52.86471455785657,0,All,all,NA
17,159,76,0,All,all,NA
17,161,51.87421097917742,0,All,all,NA
17,163,37.27017455961558,0,All,all,NA
17,165,51.67946019561718,0,All,all,NA
17,167,53.6467031938521,0,All,all,NA
17,169,76,0,All,all,NA
17,171,68.65187239944521,0,All,all,NA
17,173,75.0950897764749,0,All,all,NA
17,175,76,0,All,all,NA
17,177,73.7363590341822,0,All,all,NA
17,179,63.04187460777575,0,All,all,NA
17,181,43.92450516727973,0,All,all,NA
17,183,71.78941931205122,0,All,all,NA
17,185,62.020565108442064,0,All,all,NA
17,187,76,0,All,all,NA
17,189,55,0,All,all,NA
17,191,76,0,All,all,NA
17,193,52.64491978609626,0,All,all,NA
17,195,71.0218277892049,0,All,all,NA
17,197,42.96007533066065,0,All,all,NA
17,199,49.57843355770517,0,All,all,NA
17,201,51.719681033217554,0,All,all,NA
17,203,75.04979776901872,0,All,all,NA
18,001,76,0,All,all,NA
18,003,62.10517383032085,0,All,all,NA
18,005,50.83512632337318,0,All,all,NA
18,007,76,0,All,all,NA
18,009,67.789430291038,0,All,all,NA
18,011,67.25307442359416,0,All,all,NA
18,013,59.41539177863509,0,All,all,NA
18,015,76,0,All,all,NA
18,017,75.72718201869552,0,All,all,NA
18,019,30.479257056922094,0,All,all,NA
18,021,76,0,All,all,NA
18,023,76,0,All,all,NA
18,025,47.189112560249505,0,All,all,NA
18,027,65.6871299754076,0,All,all,NA
18,029,54.71758146300075,0,All,all,NA
18,031,76,0,All,all,NA
18,033,73.51430779318096,0,All,all,NA
18,035,76,0,All,all,NA
18,037,51.66632090150408,0,All,all,NA
18,039,72.43635684957073,0,All,all,NA
18,041,76,0,All,all,NA
18,043,29.215586715098492,0,All,all,NA
18,045,75.71891301710542,0,All,all,NA
18,047,76,0,All,all,NA
18,049,76,0,All,all,NA
18,051,57.504048100964404,0,All,all,NA
18,053,75.92997131931166,0,All,all,NA
18,055,76,0,All,all,NA
18,057,56.01121814644332,0,All,all,NA
18,059,65.35209264526615,0,All,all,NA
18,061,10.810309226430299,0,All,all,NA
18,063,56.25060270908413,0,All,all,NA
18,065,76,0,All,all,NA
