"year","state","county","share_economic_connectedness","share_economic_connectedness_lb","share_economic_connectedness_ub","share_economic_connectedness_quality"
2022,"01","113",0.284399985,0.277647909269256,0.291152060730744,1
2022,"01","115",0.39087999,0.382412945880782,0.399347034119218,1
2022,"01","117",0.410245,0.402757937579057,0.417732062420943,1
2022,"01","119",0.27397001,0.261720235096625,0.286219784903375,1
2022,"01","121",0.262374995,0.255348524017426,0.269401465982574,1
2022,"01","123",0.257034985,0.247842754206502,0.266227215793498,1
2022,"01","125",0.32387501,0.317632524611242,0.330117495388758,1
2022,"01","127",0.320410015,0.311443179476735,0.329376850523265,1
2022,"01","129",0.352070005,0.340143624154074,0.363996385845926,1
2022,"01","131",0.210810005,0.199226617851368,0.222393392148632,1
2022,"01","133",0.29960501,0.288678210786189,0.310531809213811,1
2022,"02","013",0.457075,0.427842138150567,0.486307861849433,1
2022,"02","016",0.416559995,0.389845685890719,0.443274304109281,1
2022,"02","020",0.51236,0.504657341344761,0.520062658655239,1
2022,"02","050",0.38163501,0.367435070932007,0.395834949067993,1
2022,"02","060",NA,NA,NA,NA
2022,"02","063",NA,NA,NA,NA
2022,"02","066",NA,NA,NA,NA
2022,"02","068",0.58474,0.548872658102935,0.620607341897065,1
2022,"02","070",0.45015499,0.427605603377885,0.472704376622115,1
2022,"02","090",0.549295,0.540445762315807,0.558144237684193,1
2022,"02","100",0.58108995,0.554258042071665,0.607921857928335,1
2022,"02","105",0.523685,0.487347266746645,0.560022733253354,1
2022,"02","110",0.5547,0.540686257510539,0.568713742489461,1
2022,"02","122",0.516955,0.506821986199928,0.527088013800072,1
2022,"02","130",0.492469995,0.476604086545148,0.508335903454852,1
2022,"02","150",0.531165,0.514867899468549,0.547462100531451,1
2022,"02","158",0.320879995,0.303485313657225,0.338274676342775,1
2022,"02","164",NA,NA,NA,NA
2022,"02","170",0.54766,0.538497168470274,0.556822831529727,1
2022,"02","180",0.41979,0.399729767638251,0.439850232361749,1
2022,"02","185",0.543595,0.524710747988939,0.562479252011062,1
2022,"02","188",0.417724995,0.396861177404589,0.438588812595411,1
2022,"02","195",0.52316,0.498621249933576,0.547698750066423,1
2022,"02","198",0.43426001,0.412435811032146,0.456084208967853,1
2022,"02","220",0.56905,0.55021474610857,0.58788525389143,1
2022,"02","230",0.56335505,0.525468945198859,0.601241154801141,1
2022,"02","240",0.49766001,0.475277220316571,0.520042799683429,1
2022,"02","275",0.53147,0.501737347334509,0.561202652665491,1
2022,"02","282",NA,NA,NA,NA
2022,"02","290",0.395990015,0.375233996403721,0.416746033596279,1
2022,"04","001",0.241840005,0.232745772209732,0.250934237790268,1
2022,"04","003",0.39857,0.389769761317422,0.407370238682578,1
2022,"04","005",0.376185,0.367139766211348,0.385230233788652,1
2022,"04","007",0.30998501,0.299362005203793,0.320608014796207,1
2022,"04","009",0.343284995,0.331172417575542,0.355397572424458,1
2022,"04","011",0.405745,0.388693313334502,0.422796686665498,1
2022,"04","012",0.305034995,0.291187849449224,0.318882140550775,1
2022,"04","013",0.37200001,0.366394513200212,0.377605506799788,1
2022,"04","015",0.386020005,0.377925354135842,0.394114655864158,1
2022,"04","017",0.28990501,0.281839758399614,0.297970261600386,1
2022,"04","019",0.35786,0.351676313530778,0.364043686469222,1
2022,"04","021",0.387394995,0.380446922674806,0.394343067325195,1
2022,"04","023",0.26344499,0.252184996908817,0.274704983091183,1
2022,"04","025",0.421139985,0.413162931974915,0.429117038025085,1
2022,"04","027",0.33105001,0.322259571725334,0.339840448274666,1
2022,"05","001",0.305274995,0.29402480172874,0.31652518827126,1
2022,"05","003",0.340079995,0.327810620456779,0.352349369543221,1
2022,"05","005",0.394115,0.383580193583097,0.404649806416903,1
2022,"05","007",0.424524995,0.417145730500209,0.431904259499791,1
2022,"05","009",0.382725,0.372248992502633,0.393201007497367,1
2022,"05","011",0.30487001,0.291218860847679,0.318521159152321,1
2022,"05","013",0.345874995,0.327882525621922,0.363867464378078,1
2022,"05","015",0.35762,0.345409424376315,0.369830575623685,1
2022,"05","017",0.28099501,0.268627637257552,0.293362382742448,1
2022,"05","019",0.35526499,0.345082977100314,0.365447002899686,1
2022,"05","021",0.37215999,0.359616220498944,0.384703759501056,1
2022,"05","023",0.38969499,0.378209601050595,0.401180378949405,1
2022,"05","025",0.379334985,0.364939049533553,0.393730920466447,1
2022,"05","027",0.322815,0.31181960204673,0.33381039795327,1
2022,"05","029",0.354200005,0.343243806326421,0.365156203673579,1
2022,"05","031",0.364800005,0.358273324931482,0.371326685068518,1
2022,"05","033",0.38324499,0.373964560631201,0.392525419368799,1
2022,"05","035",0.28082001,0.27318595008422,0.28845406991578,1
2022,"05","037",0.34477499,0.333397399069745,0.356152580930255,1
2022,"05","039",0.28681499,0.272683649671466,0.300946330328534,1
2022,"05","041",0.282920005,0.271375817131059,0.294464192868941,1
2022,"05","043",0.356144995,0.344924201188508,0.367365788811492,1
2022,"05","045",0.41878,0.412116122354566,0.425443877645434,1
2022,"05","047",0.376625,0.364453623656006,0.388796376343994,1
2022,"05","049",0.366005005,0.351873664671466,0.380136345328534,1
2022,"05","051",0.352129995,0.344613532923292,0.359646457076708,1
2022,"05","053",0.41130501,0.399496226993146,0.423113793006854,1
2022,"05","055",0.37061,0.360976777113984,0.380243222886016,1
2022,"05","057",0.287075015,0.276530408763174,0.297619621236826,1
2022,"05","059",0.344689995,0.335203769216828,0.354176220783172,1
2022,"05","061",0.31292501,0.300861431675156,0.324988588324844,1
2022,"05","063",0.36327499,0.352808782322556,0.373741197677444,1
2022,"05","065",0.36980501,0.356310657966442,0.383299362033558,1
2022,"05","067",0.322270005,0.309099047023891,0.335440962976109,1
2022,"05","069",0.285109995,0.278230521512263,0.291989468487737,1
2022,"05","071",0.31736499,0.305840401770904,0.328889578229096,1
2022,"05","073",0.321969985,0.306672466100665,0.337267503899335,1
2022,"05","075",0.36034,0.348188223295852,0.372491776704148,1
2022,"05","077",0.26466501,0.250915862648452,0.278414157351548,1
2022,"05","079",0.325830015,0.312374862246133,0.339285167753867,1
2022,"05","081",0.357515005,0.345265230096625,0.369764779903375,1
2022,"05","083",0.363344995,0.35122261775562,0.37546737224438,1
2022,"05","085",0.42274001,0.415194148659521,0.430285871340479,1
2022,"05","087",0.39809999,0.38427244408907,0.41192753591093,1
2022,"05","089",0.356785,0.343888436981726,0.369681563018274,1
2022,"05","091",0.322575005,0.314627351238687,0.330522658761314,1
2022,"05","093",0.286965015,0.278537169572483,0.295392860427517,1
2022,"05","095",0.277875005,0.263106676376491,0.292643333623509,1
2022,"05","097",0.34602499,0.329600492789536,0.362449487210464,1
2022,"05","099",0.30996999,0.296603035625437,0.323336944374563,1
2022,"05","101",0.380575,0.362249336744551,0.398900663255449,1
2022,"05","103",0.31657499,0.30652037475931,0.32662960524069,1
2022,"05","105",0.386054995,0.369816693388086,0.402293296611914,1
2022,"05","107",0.247669995,0.237056790023716,0.258283199976284,1
2022,"05","109",0.33067,0.316607258410925,0.344732741589075,1
2022,"05","111",0.324654995,0.314629779219078,0.334680210780922,1
2022,"05","113",0.347694995,0.335082626759485,0.360307363240515,1
2022,"05","115",0.37386,0.365030362053651,0.382689637946349,1
2022,"05","117",0.35012999,0.333480095951332,0.366779884048668,1
2022,"05","119",0.340855,0.335739493804354,0.345970506195646,1
2022,"05","121",0.362325015,0.349781245498944,0.374868784501056,1
2022,"05","123",0.265585005,0.255883183374525,0.275286826625475,1
2022,"05","125",0.397929995,0.390403733495363,0.405456256504637,1
2022,"05","127",0.325515,0.308375114955197,0.342654885044803,1
2022,"05","129",0.35444501,0.336756335039526,0.372133684960474,1
2022,"05","131",0.369315,0.362102332340896,0.376527667659104,1
2022,"05","133",0.311244995,0.298064237203968,0.324425752796032,1
2022,"05","135",0.353314995,0.342221598847503,0.364408391152497,1
2022,"05","137",0.35993999,0.343780087927449,0.376099892072551,1
2022,"05","139",0.343454985,0.333968759216828,0.352941210783172,1
2022,"05","141",0.355210005,0.341294260709766,0.369125749290234,1
2022,"05","143",0.40377,0.396812127854883,0.410727872145117,1
2022,"05","145",0.398065,0.389774352149399,0.406355647850601,1
2022,"05","147",0.32096499,0.303462512598039,0.338467467401961,1
2022,"05","149",0.315149995,0.303370611452914,0.326929378547086,1
2022,"06","001",0.45782,0.450411336334435,0.465228663665565,1
2022,"06","003",NA,NA,NA,NA
2022,"06","005",0.46408999,0.451703017617707,0.476476962382293,1
2022,"06","007",0.40004,0.392464739003756,0.407615260996244,1
2022,"06","009",0.462105005,0.451482000203793,0.472728009796207,1
2022,"06","011",0.29190001,0.276514293701343,0.307285726298657,1
2022,"06","013",0.44343999,0.435943127759134,0.450936852240866,1
2022,"06","015",0.31874001,0.305618051123504,0.331861968876496,1
2022,"06","017",0.50923,0.500351363052035,0.518108636947965,1
2022,"06","019",0.289249985,0.283046699184927,0.295453270815073,1
2022,"06","021",0.316374985,0.304438804334151,0.328311165665849,1
2022,"06","023",0.409415005,0.40177114565629,0.41705886434371,1
2022,"06","025",0.36585501,0.355761195479619,0.375948824520381,1
2022,"06","027",0.395529985,0.379801274024066,0.411258695975934,1
2022,"06","029",0.31035,0.303490125858113,0.317209874141887,1
2022,"06","031",0.309075,0.300656954882397,0.317493045117603,1
2022,"06","033",0.32655999,0.31618198070186,0.33693799929814,1
2022,"06","035",0.40597999,0.393063827341881,0.418896152658119,1
2022,"06","037",0.367900015,0.361588930871783,0.374211099128217,1
2022,"06","039",0.280344995,0.271299761211348,0.289390228788652,1
2022,"06","041",0.406239985,0.393461019820799,0.419018950179201,1
2022,"06","043",0.47677499,0.462163458495254,0.491386521504746,1
2022,"06","045",0.347104995,0.337540370951441,0.356669619048559,1
2022,"06","047",0.315780015,0.308106756392518,0.323453273607482,1
2022,"06","049",0.334665,0.317387917476279,0.351942082523721,1
2022,"06","051",0.48185,0.463877129281786,0.499822870718214,1
2022,"06","053",0.306484995,0.29754755962249,0.31542243037751,1
2022,"06","055",0.40193501,0.390645617449049,0.413224402550951,1
2022,"06","057",0.506675,0.497267172384217,0.516082827615783,1
2022,"06","059",0.42776999,0.420606321832503,0.434933658167497,1
2022,"06","061",0.53555,0.527759142671462,0.543340857328538,1
2022,"06","063",0.447539985,0.432105268621747,0.462974701378253,1
2022,"06","065",0.374170005,0.367751122950631,0.380588887049369,1
2022,"06","067",0.40817499,0.402128501205692,0.414221478794308,1
2022,"06","069",0.41172001,0.398313856345746,0.425126163654254,1
2022,"06","071",0.367664995,0.361353910871783,0.373976079128217,1
2022,"06","073",0.45423001,0.447948325527547,0.460511694472453,1
2022,"06","075",0.65622,0.647870553719854,0.664569446280146,1
2022,"06","077",0.364335,0.357200731096274,0.371469268903726,1
2022,"06","079",0.467539995,0.458200766221674,0.476879223778326,1
2022,"06","081",0.581445,0.572184170369045,0.590705829630955,1
2022,"06","083",0.362165005,0.352835576629586,0.371494433370414,1
2022,"06","085",0.57916,0.57079095398201,0.58752904601799,1
2022,"06","087",0.408205005,0.398414984701226,0.417995025298774,1
2022,"06","089",0.39587,0.387981144668232,0.403758855331768,1
2022,"06","091",0.51537,0.488273496933752,0.542466503066248,1
2022,"06","093",0.370855005,0.359575412268972,0.382134597731028,1
2022,"06","095",0.437314985,0.429984719599822,0.444645250400178,1
2022,"06","097",0.431140005,0.422643560735026,0.439636449264974,1
2022,"06","099",0.372934995,0.365722327340896,0.380147662659104,1
2022,"06","101",0.35537499,0.346104360059131,0.364645619940869,1
2022,"06","103",0.324259995,0.315214761211348,0.333305228788652,1
2022,"06","105",0.367605,0.352924869755795,0.382285130244205,1
2022,"06","107",0.270880015,0.263824144753654,0.277935885246346,1
2022,"06","109",0.45545,0.443768614652141,0.467131385347859,1
2022,"06","111",0.39070499,0.382365343147784,0.399044636852216,1
2022,"06","113",0.408775,0.399543569632816,0.418006430367184,1
2022,"06","115",0.36458501,0.355529976783418,0.373640043216582,1
2022,"08","001",0.40593001,0.398413547923292,0.413446472076708,1
2022,"08","003",0.36594501,0.352578055625437,0.379311964374563,1
2022,"08","005",0.415360005,0.408186536914582,0.422533473085418,1
2022,"08","007",0.466659995,0.450480492307622,0.482839497692378,1
2022,"08","009",0.441139995,0.416297450515973,0.465982539484027,1
2022,"08","011",0.32938999,0.30980014899454,0.34897983100546,1
2022,"08","013",0.55375,0.545047760300635,0.562452239699365,1
2022,"08","014",0.58442495,0.571018796345746,0.597831103654254,1
2022,"08","015",0.54968,0.535617258410925,0.563742741589075,1
2022,"08","017",0.523815,0.490975803439031,0.556654196560969,1
2022,"08","019",0.53013005,0.5071200728215,0.5531400271785,1
2022,"08","021",0.377169995,0.356864769100147,0.397475220899853,1
2022,"08","023",NA,NA,NA,NA
2022,"08","025",0.37940499,0.355669827127202,0.403140152872798,1
2022,"08","027",0.51656995,0.49286418658697,0.54027571341303,1
2022,"08","029",0.438580005,0.426065634958712,0.451094375041288,1
2022,"08","031",0.45366001,0.447250927770554,0.460069092229446,1
2022,"08","033",0.470945,0.440085365103453,0.501804634896547,1
2022,"08","035",0.67663505,0.667531016899819,0.685739083100181,1
2022,"08","037",0.439294995,0.425134255211698,0.453455734788302,1
2022,"08","039",0.578295,0.554216843429907,0.602373156570093,1
2022,"08","041",0.48026499,0.474443896867918,0.486086083132082,1
2022,"08","043",0.438484995,0.42723480172874,0.44973518827126,1
2022,"08","045",0.403160005,0.390508437479794,0.415811572520206,1
2022,"08","047",0.539635,0.512175904576594,0.567094095423406,1
2022,"08","049",0.55394,0.53924027011595,0.56863972988405,1
2022,"08","051",0.62418,0.609666466694481,0.638693533305519,1
2022,"08","053",NA,NA,NA,NA
2022,"08","055",0.39381501,0.373607781319392,0.414022238680608,1
2022,"08","057",NA,NA,NA,NA
2022,"08","059",0.55573,0.548507532912966,0.562952467087034,1
2022,"08","061",NA,NA,NA,NA
2022,"08","063",0.475614995,0.455005974682543,0.496224015317457,1
2022,"08","065",0.441565005,0.420965782542502,0.462164227457498,1
2022,"08","067",0.52103,0.510024802226808,0.532035197773192,1
2022,"08","069",0.5615,0.553924739003756,0.569075260996244,1
2022,"08","071",0.381280005,0.365227898986635,0.397332111013365,1
2022,"08","073",0.482250005,0.458142448970139,0.506357561029861,1
2022,"08","075",0.482445,0.46850965606992,0.49638034393008,1
2022,"08","077",0.455579995,0.44722074840994,0.46393924159006,1
2022,"08","079",NA,NA,NA,NA
2022,"08","081",0.444785,0.428703494526867,0.460866505473133,1
2022,"08","083",0.371425005,0.357646458188683,0.385203551811317,1
2022,"08","085",0.414985,0.402764624556393,0.427205375443607,1
2022,"08","087",0.406684995,0.39224006043394,0.42112992956606,1
2022,"08","089",0.35751,0.344486039322731,0.370533960677269,1
2022,"08","091",0.60680995,0.583829372281268,0.629790527718732,1
2022,"08","093",0.577855,0.56221448740337,0.59349551259663,1
2022,"08","095",0.42032999,0.388196379493484,0.452463600506516,1
2022,"08","097",0.62181995,0.607835606970307,0.635804293029693,1
2022,"08","099",0.367585005,0.352267887440802,0.382902122559199,1
2022,"08","101",0.36616501,0.358619148659521,0.373710871340479,1
2022,"08","103",0.50804,0.487813170699565,0.528266829300435,1
2022,"08","105",0.383825005,0.367763100146694,0.399886909853306,1
2022,"08","107",0.58101,0.567113855349611,0.594906144650389,1
2022,"08","109",0.38422999,0.36488514547259,0.40357483452741,1
2022,"08","111",NA,NA,NA,NA
2022,"08","113",0.6064,0.587290351150735,0.625509648849266,1
2022,"08","115",0.48620999,0.455173960304808,0.517246019695192,1
2022,"08","117",0.50429,0.489286475698346,0.519293524301654,1
2022,"08","119",0.52347,0.509769851748065,0.537170148251935,1
2022,"08","121",0.53423,0.507368692611897,0.561091307388103,1
2022,"08","123",0.43718499,0.428835543719854,0.445534436280146,1
2022,"08","125",0.407950015,0.388585570832744,0.427314459167256,1
2022,"09","001",0.350600005,0.343642132854883,0.357557877145117,1
2022,"09","003",0.388375015,0.382103130445468,0.394646899554532,1
2022,"09","005",0.543625,0.534364170369045,0.552885829630955,1
2022,"09","007",0.55334995,0.543853924788898,0.562845975211102,1
2022,"09","009",0.397965015,0.391928326025615,0.404001703974385,1
2022,"09","011",0.49355501,0.48610714676075,0.50100287323925,1
2022,"09","013",0.588555,0.578382786920237,0.598727213079763,1
2022,"09","015",0.478745015,0.469709580639278,0.487780449360722,1
2022,"10","001",0.39645499,0.389614715595957,0.403295264404043,1
2022,"10","003",0.417344985,0.410808505111559,0.423881464888441,1
2022,"10","005",0.35861999,0.351230925680286,0.366009054319714,1
2022,"11","001",0.498079985,0.492405889362755,0.503754080637245,1
2022,"12","001",0.40579501,0.399474125953862,0.412115894046138,1
2022,"12","003",0.332515,0.321206007809204,0.343823992190796,1
2022,"12","005",0.351720005,0.344703333935347,0.358736676064653,1
2022,"12","007",0.308225005,0.297347204885803,0.319102805114197,1
2022,"12","009",0.394169985,0.388290092948382,0.400049877051618,1
2022,"12","011",0.375945,0.370555099042515,0.381334900957485,1
2022,"12","013",0.292519985,0.27832984575193,0.30671012424807,1
2022,"12","015",0.389670015,0.382212351842829,0.397127678157171,1
2022,"12","017",0.34628001,0.338557751508919,0.354002268491081,1
2022,"12","019",0.399244995,0.392708515111559,0.405781474888441,1
2022,"12","021",0.328009995,0.319836944988472,0.336183045011528,1
2022,"12","023",0.29258999,0.284377741394768,0.300802238605232,1
2022,"12","027",0.214540005,0.204289393360856,0.224790616639144,1
2022,"12","029",0.25914499,0.246395424280567,0.271894555719433,1
2022,"12","031",0.33542001,0.330431901561347,0.340408118438653,1
2022,"12","033",0.34132999,0.335636294624911,0.347023685375089,1
2022,"12","035",0.41466999,0.40630094398201,0.42303903601799,1
2022,"12","037",0.288295,0.272037099728222,0.304552900271778,1
2022,"12","039",0.207760005,0.199361559718239,0.216158450281761,1
2022,"12","041",0.310375005,0.298703419472064,0.322046590527936,1
2022,"12","043",0.250310005,0.234502895464684,0.266117114535316,1
2022,"12","045",0.333849995,0.320306643866828,0.347393346133172,1
2022,"12","047",0.242469995,0.230827808931832,0.254112181068168,1
2022,"12","049",0.227379995,0.217168582640546,0.237591407359454,1
2022,"12","051",0.219789995,0.211019156463178,0.228560833536822,1
2022,"12","053",0.366524995,0.359606321938577,0.373443668061423,1
2022,"12","055",0.301099985,0.292574141569253,0.309625828430747,1
2022,"12","057",0.339904995,0.334632691881587,0.345177298118413,1
2022,"12","059",0.296584995,0.284707613253687,0.308462376746313,1
2022,"12","061",0.354725005,0.346698952091316,0.362751057908684,1
2022,"12","063",0.27952999,0.270994347141323,0.288065632858677,1
2022,"12","065",0.309944985,0.295745045932007,0.324144924067993,1
2022,"12","067",0.283529995,0.26457714424948,0.30248284575052,1
2022,"12","069",0.36706501,0.360920523104463,0.373209496895537,1
2022,"12","071",0.335215,0.329031313530778,0.341398686469222,1
2022,"12","073",0.378295005,0.372268115943536,0.384321894056464,1
2022,"12","075",0.304165005,0.295031572636047,0.313298437363953,1
2022,"12","077",0.310315015,0.292038349864182,0.328591680135818,1
2022,"12","079",0.246779995,0.235804196686576,0.257755793313424,1
2022,"12","081",0.33410999,0.327240316430184,0.340979663569817,1
2022,"12","083",0.31488499,0.308779702286156,0.320990277713844,1
2022,"12","085",0.39482501,0.386152169466408,0.403497850533591,1
2022,"12","086",0.293029995,0.286787509611242,0.299272480388758,1
2022,"12","087",0.393855005,0.384760772209732,0.402949237790268,1
2022,"12","089",0.42917001,0.420448170464793,0.437891849535207,1
2022,"12","091",0.416119995,0.409524716192023,0.422715273807977,1
2022,"12","093",0.25398499,0.244547763218443,0.263422216781557,1
2022,"12","095",0.374390005,0.36931369837804,0.379466311621961,1
2022,"12","097",0.365640015,0.359613125943536,0.371666904056464,1
2022,"12","099",0.341654985,0.335755493210538,0.347554476789462,1
2022,"12","101",0.382450015,0.376334927368235,0.388565102631765,1
2022,"12","103",0.39247,0.387070299222592,0.397869700777408,1
2022,"12","105",0.307610005,0.302082906465599,0.313137103534401,1
2022,"12","107",0.245419995,0.237707536818833,0.253132453181167,1
2022,"12","109",0.487040015,0.479670550418129,0.494409479581871,1
2022,"12","111",0.334005,0.327605717688475,0.340404282311525,1
2022,"12","113",0.430714995,0.423806121856498,0.437623868143502,1
2022,"12","115",0.409624995,0.402706321938577,0.416543668061423,1
2022,"12","117",0.420599995,0.414729902866303,0.426470087133697,1
2022,"12","119",0.331415,0.321350584939387,0.341479415060613,1
2022,"12","121",0.28319499,0.273904761203271,0.292485218796729,1
2022,"12","123",0.267670005,0.25554762775562,0.27979238224438,1
2022,"12","125",0.320915015,0.309645222088895,0.332184807911105,1
2022,"12","127",0.361855,0.356259302628142,0.367450697371858,1
2022,"12","129",0.375855,0.364428409970131,0.387281590029869,1
2022,"12","131",0.375615,0.366001376949826,0.385228623050174,1
2022,"12","133",0.302515,0.292332987100314,0.312697012899686,1
2022,"13","001",0.25203499,0.241108190786189,0.262961789213811,1
2022,"13","003",0.220905005,0.208253437479794,0.233556572520206,1
2022,"13","005",0.233710005,0.221862022713455,0.245557987286545,1
2022,"13","007",NA,NA,NA,NA
2022,"13","009",0.258255005,0.249729161569253,0.266780848430747,1
2022,"13","011",0.365695,0.353660821134924,0.377729178865076,1
2022,"13","013",0.386855005,0.378828952091316,0.394881057908684,1
2022,"13","015",0.366979985,0.359218527817218,0.374741442182782,1
2022,"13","017",0.212569995,0.202770175273296,0.222369814726704,1
2022,"13","019",0.28729999,0.27677498340302,0.29782499659698,1
2022,"13","021",0.240284995,0.234777496203442,0.245792493796558,1
2022,"13","023",0.28387499,0.271762412575542,0.295987567424458,1
2022,"13","025",0.276125015,0.264678825330286,0.287571204669714,1
2022,"13","027",0.231185005,0.219435020912682,0.242934989087318,1
2022,"13","029",0.42372501,0.415189367141323,0.432260652858677,1
2022,"13","031",0.337644995,0.329922736508919,0.345367253491081,1
2022,"13","033",0.247610005,0.237996381949826,0.257223628050174,1
2022,"13","035",0.34362,0.334564966783418,0.352675033216582,1
2022,"13","037",NA,NA,NA,NA
2022,"13","039",0.406780005,0.398744152663386,0.414815857336614,1
2022,"13","043",0.273689985,0.261293212797784,0.286086757202216,1
2022,"13","045",0.35203001,0.345101537510647,0.358958482489353,1
2022,"13","047",0.388040005,0.378955571637662,0.397124438362338,1
2022,"13","049",0.296579985,0.283448226303582,0.309711743696418,1
2022,"13","051",0.331865015,0.326308517201827,0.337421512798173,1
2022,"13","053",0.479925005,0.470654375059131,0.489195634940869,1
2022,"13","055",0.258650005,0.247752605245957,0.269547404754043,1
2022,"13","057",0.48262,0.474721345240302,0.490518654759698,1
2022,"13","059",0.373679995,0.366918119351335,0.380441870648665,1
2022,"13","061",NA,NA,NA,NA
2022,"13","063",0.27311501,0.267921105636965,0.278308914363035,1
2022,"13","065",0.223800005,0.210472249905128,0.237127760094872,1
2022,"13","067",0.39570999,0.389624302024,0.401795677976,1
2022,"13","069",0.219565005,0.211519353137458,0.227610656862542,1
2022,"13","071",0.21986,0.211059761317422,0.228660238682578,1
2022,"13","073",0.422199995,0.415379320431799,0.429020669568201,1
2022,"13","075",0.256045015,0.245275012904952,0.266815017095048,1
2022,"13","077",0.39939001,0.391932346842829,0.406847673157171,1
2022,"13","079",0.275934995,0.259500696989632,0.292369293010368,1
2022,"13","081",0.193885,0.185300358139707,0.202469641860293,1
2022,"13","083",0.354155005,0.341013446483659,0.367296563516341,1
2022,"13","085",0.466794995,0.454976412173223,0.478613577826776,1
2022,"13","087",0.217669995,0.208438564632816,0.226901425367184,1
2022,"13","089",0.33539,0.33023529472066,0.34054470527934,1
2022,"13","091",0.252819985,0.241736388667426,0.263903581332574,1
2022,"13","093",0.20047,0.188524019514228,0.212415980485772,1
2022,"13","095",0.208334995,0.202807896465599,0.213862093534401,1
2022,"13","097",0.352589995,0.346210312034326,0.358969677965674,1
2022,"13","099",0.189799995,0.178510602449049,0.201089387550951,1
2022,"13","101",NA,NA,NA,NA
2022,"13","103",0.390235005,0.381522964892723,0.398947045107277,1
2022,"13","105",0.239525005,0.229166595341706,0.249883414658294,1
2022,"13","107",0.242974995,0.233812163470273,0.252137826529727,1
2022,"13","109",0.241665005,0.229346631357166,0.253983378642834,1
2022,"13","111",0.357499985,0.34465242108134,0.37034754891866,1
