state,county,state_name,county_name,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality,share_digital_access,share_digital_access_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,share_debt_col,share_debt_col_quality,share_debt_col_lb,share_debt_col_ub,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,ratio_population_pc_physician,ratio_population_pc_physician_quality,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_quality,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,homeless_quality,share_election_turnout,share_election_turnout_quality,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,share_desc_rep_hispanic,share_desc_rep_white_nonhispanic,share_poverty_exposure,share_poverty_exposure_quality,share_black_nh_exposure,share_black_nh_exposure_quality,share_hispanic_exposure,share_hispanic_exposure_quality,share_other_nh_exposure,share_other_nh_exposure_quality,share_white_nh_exposure,share_white_nh_exposure_quality,transportation_cost,index_transit_trips,transportation_cost_quality,index_transit_trips_quality,index_air_quality,index_air_quality_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality,rate_violent_crime,rate_property_crime,rate_crime_quality,agencies_reporting,core_reporting,rate_juv_arrest,rate_juv_arrest_quality,share_employed,share_employed_ub,share_employed_lb,share_employed_quality,ratio_average_to_living_wage,ratio_average_to_living_wage_quality
01,021,Alabama,Chilton County,0.24999,0.41333,0.08666,3,0.72913039,0.59924167,0.8590191,1,0.77678573,1,0.76231432,1,0.71095616,1,0.86701,0.9906,0.74342,3,0.8201172615199411,1,15804.31,42854,84593.6,2,0.3847185,1,NA,NA,9.1%:21.9%,3,2.7%:5.2%,3,2.2%:2.6%,3,86.0%:70.4%,3,4443:1,1,0.10317565,0.099224299,0.107127,3,88.24,75.855524565,100.62624351,1,1.84363,2.1932,2.29249,2,8,8,8,0.0010215809,1,0.5950693374422188,1,0.03954789664935238,0.08825824286064606,0.07951936152662907,0.7926744989633725,0,1,0.836606192824756,1,0.8183295436776128,1,0.9302813193148112,1,0.1913880755157895,1,22.54,25.12,1,1,24,1,0.63505,1,14.7,1,193.9496622600709,535.0335510622646,3,0.5,NA,0,3,0.6645565676,0.7111187306,0.6179944045,2,0.6072314,1
01,023,Alabama,Choctaw County,0.22533,0.36789,0.08278,2,0.54772037,0.23902421,0.85641652,1,1,1,1,3,1,1,0.82472,0.9631,0.68635,3,0.7107567229518449,1,13778.12,37484.59,81047.76,2,0.3966942,1,NA,NA,24.7%:38.8%,3,0.5%:1.4%,3,5.0%:3.8%,3,69.8%:56.0%,3,2518:1,1,0.10317565,0.099224299,0.107127,3,97.2,74.522692262,124.60602934,1,1.54592,1.90024,1.91055,2,1,0,2,8.05153e-4,3,0.7328424153166421,1,0.01235146966854284,0.4123671044402752,0.01078799249530956,0.5644934333958724,0,1,0.46049704137833974,1,0.9778614503304136,2,0.9819213127439148,2,0.33579976252180593,1,0.79,11.8,1,1,23,1,0.67873001,1,18.9,1,320.5128205128205,719.1994996873046,3,0.5,NA,73.80073800738008,3,0.6224577197,0.6673482556,0.5775671838,2,0.8097628,1
01,025,Alabama,Clarke County,0.22533,0.36789,0.08278,2,0.87207276,0.69494444,1.0492011,1,0.84984028,1,0.77142859,1,0.88663661,1,0.82472,0.9631,0.68635,3,0.72907564465004715,1,13778.12,37484.59,81047.76,2,0.3974719,1,NA,NA,24.7%:38.8%,3,0.5%:1.4%,3,5.0%:3.8%,3,69.8%:56.0%,3,2147:1,1,0.10317565,0.099224299,0.107127,3,98.9,81.058227644,116.74912811,1,1.54592,1.90024,1.91055,2,NA,NA,NA,NA,NA,0.7029702970297029,1,0.01756189497130129,0.453268225820269,0.01396384819669322,0.5152060310117365,0,1,0.5057839652579212,1,0.967654088842715,2,0.9529586595089842,2,0.45458786614477975,1,0.67,7.52,1,1,22,1,0.56535,1,16.5,1,1182.2153687997943,1799.023387304035,1,1,NA,672.4683544303798,1,0.6224577196,0.6673482556,0.5775671837,2,0.6602368,1
01,027,Alabama,Clay County,0.55963,0.73439,0.38488,2,0.65208161,0.38621035,0.91795284,1,0.53488374,1,0.61165047,1,0.55767816,1,0.95496,1,0.89567,2,0.7914551607445008,1,15500.38,38497.69,80034.66,2,0.3877551,1,NA,NA,13.1%:21.1%,3,1.2%:1.9%,3,3.5%:3.7%,3,82.2%:73.4%,3,2647:1,1,0.10317565,0.099224299,0.107127,3,103.79,80.754077942,131.3516886,1,1.6839,1.87755,1.80735,2,11,11,11,0.0059782607,1,0.6641111643507427,1,0.031866892272983643,0.1327552171460801,0.03123237450648618,0.8041455160744501,0,1,0.8326631187372796,1,0.913080206703686,2,0.9356853969864276,2,0.1817716934477307,1,4.52,13.75,1,1,22,1,0.57560998,1,11.2,1,831.9232938522279,1261.9853355893963,1,1,NA,190.59720457433292,1,0.714860394,0.7558527145,0.6738680735,2,0.607358,1
01,029,Alabama,Cleburne County,0.55963,0.73439,0.38488,2,0.96916467,0.73606312,1.2022662,1,0.55752212,1,0.69411767,1,0.39718804,1,0.95496,1,0.89567,2,0.7740927821347866,1,15500.38,38497.69,80034.66,2,0.3333333,1,NA,NA,13.1%:21.1%,3,1.2%:1.9%,3,3.5%:3.7%,3,82.2%:73.4%,3,4970:1,2,0.10317565,0.099224299,0.107127,3,111.13,88.513598835,137.76106978,1,1.71376,1.88314,1.80735,2,38,38,38,0.0149665223,1,0.6314547837483617,1,0.02359431078027383,0.0259869732819354,0.02645221321281403,0.9239665027249768,0,1,0.9549636433938924,2,0.9486227846896932,1,0.9676375780419346,2,0.07484151248854119,1,2.53,7.85,1,1,26,1,0.69016999,1,8,1,2153.396251495414,2366.0773627542203,1,1,NA,130.20833333333331,1,0.7148604041,0.7558527241,0.673868084,2,0.7732857,1
01,031,Alabama,Coffee County,0.2479,0.36202,0.13378,2,0.8297053,0.70983547,0.94957513,1,0.50541711,1,0.47863248,1,0.58092487,1,0.94496,1,0.87599,2,0.8653168184303301,1,16918.72,47615.56,97257.31,2,0.3017677,1,NA,NA,11.1%:19.6%,2,1.6%:2.8%,3,4.8%:3.3%,2,82.5%:74.3%,2,2094:1,1,0.10317565,0.099224299,0.107127,3,70.61,60.408574096,80.814308616,1,1.72375,2.1171,2.15862,2,353,353,353,0.0355488434,1,0.572107358417876,1,0.06611616989989254,0.1617367041833984,0.08072695737420583,0.6914201685425032,0,1,0.7358183257528143,1,0.8712267352167358,1,0.9099877082881362,1,0.27241470358323533,1,18.25,17.25,1,1,25,1,0.68441999,1,12.5,1,891.4678253750058,1563.3046199769635,1,1,NA,303.61676213425505,1,0.7444219971,0.7774752607,0.7113687335,2,0.5995963,1
01,033,Alabama,Colbert County,0.24905,0.3884,0.1097,2,0.91629004,0.78345191,1.0491282,1,0.50390118,1,0.39825583,1,0.39699459,1,0.79902,0.92643,0.67161,2,0.7892197432601384,1,19046.22,48628.66,90165.63,2,0.3515931,1,NA,NA,5.3%:9.9%,3,2.4%:4.1%,3,2.5%:4.0%,3,89.7%:81.9%,3,1625:1,1,0.10317565,0.099224299,0.107127,3,77.34,66.92517026,87.745971169,1,1.69208,2.03772,1.97278,2,268,267,269,0.0332423709,1,0.6482854818086714,1,0.02838577893606156,0.16297170226628396,0.03081582700875169,0.7778266917889027,0.11600846262341326,1,0.7548185637040173,1,0.9525302752874296,1,0.9593525953204302,1,0.20613760120679017,1,17.04,22.68,1,1,22,1,0.64434999,1,15.7,1,1007.2373170860554,2292.6975294511262,2,0.875,1,71.72314864622557,2,0.7660744261,0.7999757762,0.732173076,2,0.7042661,1
01,035,Alabama,Conecuh County,0.22533,0.36789,0.08278,2,0.90776753,0.54962271,1.2659124,1,0.8957836,1,0.8125,1,0.33878887,1,0.82472,0.9631,0.68635,3,0.7208354559347937,1,13778.12,37484.59,81047.76,2,0.4172185,1,NA,NA,24.7%:38.8%,3,0.5%:1.4%,3,5.0%:3.8%,3,69.8%:56.0%,3,2413:1,1,0.10317565,0.099224299,0.107127,3,106.45,82.15926846,135.68488809,1,1.54592,1.90024,1.91055,2,3,3,3,0.0015345268,1,0.6660806618407445,1,0.01672609950755646,0.48089658685685177,0.00135846493462387,0.5010188487009679,0,1,0.4796368753019544,1,NA,NA,0.9606437316536688,2,0.4648589732877378,1,0,7.09,1,1,23,1,0.44521999,1,7.8,1,849.0405841399219,1502.8018339276618,2,0.8,NA,149.812734082397,3,0.6224577178,0.6673482537,0.5775671818,2,0.6021121,1
01,037,Alabama,Coosa County,0.24999,0.41333,0.08666,3,0.80389041,0.37231508,1.2354658,1,1,1,1,1,1,1,0.86701,0.9906,0.74342,3,0.750814020302624,1,15804.31,42854,84593.6,2,0.3566879,1,NA,NA,9.1%:21.9%,3,2.7%:5.2%,3,2.2%:2.6%,3,86.0%:70.4%,3,0,NA,0.10317565,0.099224299,0.107127,3,112.44,85.801624628,144.72929447,1,1.89172,2.21213,2.29249,2,NA,NA,NA,NA,NA,0.6170045045045045,1,0.02624018387282129,0.30683777054204175,0.02624018387282129,0.6406818617123157,0,1,0.4939449410389592,1,0.9655740312713608,2,0.9714528109231428,2,0.2768529411179903,1,3.39,14.43,1,1,15,1,0.48805001,1,11.6,1,95.7670944263551,124.49722275426164,3,0.6666666666666666,NA,0,3,0.6645565516,0.7111187152,0.617994388,2,0.6316429,1
01,039,Alabama,Covington County,0.2479,0.36202,0.13378,2,0.68799418,0.53146255,0.84452581,1,0.77666998,1,0.8347826,1,0.79615623,1,0.94496,1,0.87599,2,0.8037343291544412,1,16918.72,47615.56,97257.31,2,0.3733906,1,NA,NA,11.1%:19.6%,3,1.6%:2.8%,3,4.8%:3.3%,3,82.5%:74.3%,3,2179:1,1,0.10317565,0.099224299,0.107127,3,89.48,75.868348379,103.0929216,1,1.90349,2.17778,2.15862,2,8,6,10,0.0012896985,3,0.6034273844555998,1,0.02976793811683115,0.12325953587623366,0.01848492931448386,0.8284875966924513,0,1,0.7991448058077709,1,0.96447773098208,1,0.9479530231164492,1,0.16109825220014573,1,3.09,8.85,1,1,26,1,0.60332,1,11.4,1,1821.8191517738064,2534.0090690850893,2,0.8888888888888888,NA,790.8163265306122,1,0.7444219877,0.7774752517,0.7113687237,2,0.5959301,1
01,041,Alabama,Crenshaw County,0.2479,0.36202,0.13378,2,0.77244622,0.52702111,1.0178714,1,1,1,1,1,1,1,0.94496,1,0.87599,2,0.7127819548872181,1,16918.72,47615.56,97257.31,2,0.3485149,1,NA,NA,11.1%:19.6%,3,1.6%:2.8%,3,4.8%:3.3%,3,82.5%:74.3%,3,6886:1,2,0.10317565,0.099224299,0.107127,3,95.57,73.912041845,121.58552938,1,1.85787,2.1775,2.15862,2,1,0,2,4.446421e-4,3,0.6251299008030231,1,0.04819548872180451,0.241203007518797,0.00834586466165413,0.7022556390977444,0,1,0.7203568248346289,1,0.9847349358987106,3,0.9204067748689572,1,0.2890215423651695,1,3.32,10.98,1,1,26,1,0.60762,1,9.9,1,1000,2105.2631578947367,3,0.6,NA,201.74848688634836,3,0.7444220022,0.7774752656,0.7113687388,2,0.6222289,1
01,043,Alabama,Cullman County,0.43634,0.63074,0.24193,3,0.90823144,0.80530179,1.0111611,1,0.40769231,1,0.41268462,1,0.35330907,1,0.95123,1,0.88449,1,0.856431268578774,1,19451.46,44373.65,87126.34,1,0.302627,1,NA,NA,0.1%:0.6%,3,2.1%:2.6%,3,1.9%:3.8%,3,95.9%:93.1%,1,1675:1,1,0.10317565,0.099224299,0.107127,3,97.61,88.129897191,107.09688006,1,1.97343,2.17207,2.17319,1,28,28,28,0.0022389253,1,0.6578277271298334,1,0.03260682436387426,0.01122473573666632,0.04520882828908859,0.9109596116103708,0,1,0.9329944384419266,1,0.9317753235464108,1,0.951446341963189,1,0.08706878617900357,1,5.98,7.72,1,1,24,1,0.65998,1,9.6,1,1305.068261969887,2984.2111178857363,3,0.7142857142857143,NA,166.88133351701296,3,0.711729469,0.7560639351,0.6673950028,1,0.6321269,1
01,045,Alabama,Dale County,0.42851,0.52455,0.33248,2,0.96290845,0.82076287,1.105054,1,0.98449999,1,0.97455472,1,0.90290481,1,0.91508,0.97174,0.85843,2,0.8372064801893089,1,17222.65,45386.75,95069.02,2,0.3150309,1,NA,NA,10.1%:22.4%,3,3.3%:3.1%,3,7.8%:5.8%,3,78.7%:68.7%,3,4098:1,1,0.10317565,0.099224299,0.107127,3,81.45,70.164582481,92.742328438,1,1.75944,1.87659,1.81329,2,48,48,48,0.0073959939,1,0.5293108071869134,1,0.05545779989078332,0.2018283680197399,0.06876605383977509,0.6739477782497016,0,1,0.6978587827118363,1,0.8790056522786998,1,0.93452268124387206,1,0.2930226768153496,1,14.04,14.61,1,1,26,1,0.63924998,1,10.3,1,1768.583558127537,3204.178647183986,2,0.8333333333333334,1,567.8619359556272,2,0.7152931693,0.7375733622,0.6930129764,2,0.8765992,1
01,047,Alabama,Dallas County,0.3544,0.54577,0.16303,3,0.70506853,0.56524509,0.84489197,1,0.97435415,1,1,1,0.99857956,1,0.913,0.98888,0.83713,2,0.7682447270313059,1,10130.97,28164.1,73246.91,2,0.4802571,1,NA,NA,38.7%:59.2%,3,0.0%:0.7%,3,2.2%:2.0%,3,59.1%:38.1%,3,1328:1,1,0.10317565,0.099224299,0.107127,3,115.81,100.54264085,131.08076674,1,1.40389,1.40597,1.3676,2,256,256,256,0.044661548,1,0.6218973020017406,1,0.01368673714314897,0.7160002042796588,0.0013278177825443,0.26898524079464786,0.38592,1,0.20532178429996392,1,0.9884109814132028,3,0.9613151007356908,2,0.5194232159266474,1,0.31,4.49,1,1,26,1,0.45451,1,13.5,1,1289.5153465093713,1795.1075021704714,3,0.6666666666666666,NA,271.985494106981,3,0.6030012584,0.6571196551,0.5488828617,2,0.6168537,1
01,049,Alabama,DeKalb County,0.24408,0.3929,0.09525,2,0.93309504,0.83063376,1.0355563,1,1,1,1,1,1,1,0.86521,1,0.71915,3,0.8442854347765324,1,14689.91,35458.39,75982.27,2,0.3506744,1,NA,NA,0.6%:2.1%,3,2.9%:5.2%,3,4.2%:4.2%,2,92.4%:88.4%,2,2235:1,1,0.10317565,0.099224299,0.107127,3,103.06,92.530289565,113.59002757,1,1.66284,1.82637,1.86858,2,302,302,302,0.0244376119,1,0.588532477947073,1,0.03661570282583783,0.01556866143052799,0.1514660256589429,0.7963496100846913,0,1,0.935255821482735,1,0.7255974966326751,1,0.94304251786917,1,0.18084485323701477,1,3.43,23.48,1,1,39,1,0.59283,1,8.4,1,711.4395745215442,810.762944697211,2,0.9285714285714286,NA,90.27307605506658,3,0.642552912,0.6855166889,0.5995891351,2,0.6668711,1
01,051,Alabama,Elmore County,0.5269,0.72262,0.33119,3,0.78407425,0.68208492,0.88606358,1,0.35574538,1,0.42293906,1,0.2502839,1,0.65783,0.83357,0.4821,3,0.845087554219356,1,20160.63,53694.14,102322.8,2,0.2647059,1,NA,NA,20.8%:27.5%,2,1.2%:2.8%,3,2.7%:2.8%,3,75.4%:66.9%,2,4274:1,1,0.10317565,0.099224299,0.107127,3,75.84,67.401619395,84.287759902,1,1.69837,1.97533,2.09186,2,70,70,70,0.0060569351,1,0.6574793686403333,1,0.03182016386294264,0.2072384274665504,0.03074151424047001,0.730199894430037,0,1,0.7363351173087096,1,0.932266493874863,1,0.9280433019390432,1,0.24271504991208084,1,17.58,14.21,1,1,15,1,0.69626999,1,9.5,1,520.8866851287212,1278.751050124422,2,0.875,NA,165.85797225752393,2,0.7633750513,0.8005175679,0.7262325346,2,0.5370172,1
