year,state,county,subgroup_type,subgroup,share_affordable_available_30_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami,share_affordable_available_50_ami_quality,share_affordable_available_80_ami,share_affordable_available_80_ami_quality
2014,01,063,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,063,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,065,tenure,All,NA,NA,NA,NA,1.220792587801562,3
2014,01,065,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,065,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,067,tenure,All,1.7091472087682626,3,1.743664321689982,3,2.4592632141307234,3
2014,01,067,tenure,Owner,NA,NA,NA,NA,1.6021251528074802,3
2014,01,067,tenure,Renter,NA,NA,NA,NA,3.393440373424314,3
2014,01,069,tenure,All,0.8458073036939806,2,0.91168435862832,2,1.184526545960346,2
2014,01,069,tenure,Owner,0.8312254035077671,2,0.8554937503156128,2,1.0154160544919602,2
2014,01,069,tenure,Renter,0.857867767306305,2,0.9585591884691852,2,1.3718242138169472,2
2014,01,071,tenure,All,0.9590659390795231,2,0.9630596258981194,2,1.3605943961360223,2
2014,01,071,tenure,Owner,0.9725495095976225,2,0.9749864077244309,2,1.0909190982014823,2
2014,01,071,tenure,Renter,0.9438410256657969,2,0.9490213021020468,2,1.742168697213521,2
2014,01,073,tenure,All,0.5589023415031075,1,0.7077195170573622,1,0.9883716800329599,1
2014,01,073,tenure,Owner,0.7024006622516556,1,0.7302318593820422,1,0.9518495619260176,1
2014,01,073,tenure,Renter,0.4735923763505805,1,0.6921854213099743,1,1.0208960034379029,1
2014,01,075,tenure,All,NA,NA,NA,NA,1.4565376815459032,3
2014,01,075,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,075,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,077,tenure,All,0.8094005066658965,2,0.8435843289282892,2,1.097082061828046,2
2014,01,077,tenure,Owner,0.8582382058051352,2,0.8618007394572789,2,0.9838287818008677,2
2014,01,077,tenure,Renter,0.7720570320684949,2,0.828862547418825,2,1.2120850012528268,2
2014,01,079,tenure,All,1.0240459288863515,3,1.3574146134958933,3,1.4629676549209893,3
2014,01,079,tenure,Owner,NA,NA,NA,NA,1.5016202034173678,3
2014,01,079,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,081,tenure,All,0.49150748716863324,1,0.6570108253818835,1,1.0123955725789426,1
2014,01,081,tenure,Owner,0.6137756941940137,1,0.6804491413474241,1,0.9270274413613369,1
2014,01,081,tenure,Renter,0.4407249307271774,1,0.6457819125371812,1,1.0677738551041718,1
2014,01,083,tenure,All,0.6457057684745791,2,0.8678379224965703,2,1.108304137524858,2
2014,01,083,tenure,Owner,NA,NA,0.874572896923354,2,1.1355574951043055,2
2014,01,083,tenure,Renter,NA,NA,NA,NA,1.0572142833515825,2
2014,01,085,tenure,All,NA,NA,NA,NA,NA,NA
2014,01,085,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,085,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,087,tenure,All,1.4501371161623984,3,1.4501371161623984,3,1.7026819018641843,3
2014,01,087,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,087,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,089,tenure,All,0.6541243666266578,1,0.9205648112684224,1,1.0692466970559855,1
2014,01,089,tenure,Owner,0.8047717269742987,1,0.8710304297381717,1,1.0449646159888102,1
2014,01,089,tenure,Renter,0.5784906526228971,1,0.9533176854958846,1,1.0901531088193004,1
2014,01,091,tenure,All,0.8248865626646826,3,0.825438510089305,3,1.1424269767793171,3
2014,01,091,tenure,Owner,NA,NA,NA,NA,0.9803034904961313,3
2014,01,091,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,093,tenure,All,1.3323904152833919,3,1.3323904152833919,3,1.6813681935513043,3
2014,01,093,tenure,Owner,NA,NA,NA,NA,1.3230131348888337,3
2014,01,093,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,095,tenure,All,0.8611534807915634,1,0.885040817761739,1,0.9762009614067467,1
2014,01,095,tenure,Owner,0.9404554298719895,1,0.9483154296674542,1,0.9451519789727627,1
2014,01,095,tenure,Renter,0.79102297451783,1,0.8282037098499097,1,1.0077527264747592,1
2014,01,097,tenure,All,0.5552945642631741,1,0.6277147260753818,1,0.94677744142318,1
2014,01,097,tenure,Owner,0.7281388823942015,1,0.7302816219878061,1,0.9104183320010658,1
2014,01,097,tenure,Renter,0.4371979711649826,1,0.5553545215580514,1,0.9832074111648023,1
2014,01,099,tenure,All,0.8298811612348586,3,0.8298811612348586,3,0.9569412617688775,3
2014,01,099,tenure,Owner,NA,NA,NA,NA,0.9298503070841769,3
2014,01,099,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,101,tenure,All,0.49182092393181415,1,0.6128392070563686,1,1.0241888206592522,1
2014,01,101,tenure,Owner,0.669317477639671,1,0.746155897165767,1,0.994932508427358,1
2014,01,101,tenure,Renter,0.37826212109032065,1,0.5126139442878939,1,1.0513305466285068,1
2014,01,103,tenure,All,0.7333458253966807,1,0.8825444018261878,1,1.0797219692393218,1
2014,01,103,tenure,Owner,0.8612156899096649,1,1.0180582011064225,1,1.0992982085376375,1
2014,01,103,tenure,Renter,0.5978884065963683,1,0.7273444762991622,1,1.0523721954656808,1
2014,01,105,tenure,All,NA,NA,NA,NA,NA,NA
2014,01,105,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,105,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,107,tenure,All,NA,NA,NA,NA,0.9594454365660647,3
2014,01,107,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,107,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,109,tenure,All,1.1673952288186349,3,1.1673952288186349,3,1.4229844628910817,3
2014,01,109,tenure,Owner,NA,NA,NA,NA,1.039557258995994,3
2014,01,109,tenure,Renter,NA,NA,NA,NA,1.812722695671242,3
2014,01,111,tenure,All,NA,NA,NA,NA,1.356519516359894,3
2014,01,111,tenure,Owner,NA,NA,NA,NA,1.0557461389523637,3
2014,01,111,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,113,tenure,All,0.9629432315357817,2,1.0228507633270418,2,1.2658212457685694,2
2014,01,113,tenure,Owner,0.9043270235665035,2,0.8929700641665839,2,0.986614980009527,2
2014,01,113,tenure,Renter,1.014602584028353,2,1.1418414937682637,2,1.5584602987988845,2
2014,01,115,tenure,All,0.7553152760387497,2,0.9175225724706211,2,1.0126207673626588,2
2014,01,115,tenure,Owner,0.8194517100582949,2,0.8170487446339953,2,0.9191575682852836,2
2014,01,115,tenure,Renter,NA,NA,1.0670277325580428,2,1.1755870801665274,2
2014,01,117,tenure,All,0.5219749908054432,1,0.6270569193417858,1,0.9182850590019606,1
2014,01,117,tenure,Owner,0.5294117647058824,1,0.6158492137873581,1,0.8533045260650379,1
2014,01,117,tenure,Renter,0.5098938223938224,1,0.6476555023923445,1,1.0488755288354488,1
2014,01,119,tenure,All,NA,NA,NA,NA,1.2591951382668143,3
2014,01,119,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,119,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,121,tenure,All,0.7211048921153778,2,0.7211048921153778,2,1.0462875891899932,2
2014,01,121,tenure,Owner,0.7909770345060482,2,0.7909770345060482,2,0.9408650582153073,2
2014,01,121,tenure,Renter,0.61363565580729,2,0.61363565580729,2,1.2038628781031113,2
2014,01,123,tenure,All,0.7539860848424684,3,0.8056424417316856,3,1.1719795480399111,3
2014,01,123,tenure,Owner,0.6886804574071695,3,0.6891301634843379,3,0.9783891637661386,3
2014,01,123,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,125,tenure,All,0.5103990471267273,1,0.5769686822101983,1,0.9246617977862871,1
2014,01,125,tenure,Owner,0.7021734611474771,1,0.7543263728750071,1,0.9106959077916177,1
2014,01,125,tenure,Renter,0.41552879956159355,1,0.48915984931147866,1,0.9345757442289191,1
2014,01,127,tenure,All,0.8633026298674573,2,0.8690558002973986,2,1.0577492477352564,2
2014,01,127,tenure,Owner,0.9180398717931788,2,0.9295969738187783,2,0.9906274110154852,2
2014,01,127,tenure,Renter,0.8090441196708227,2,0.8090441196708227,2,1.1609508387324075,2
2014,01,129,tenure,All,NA,NA,0.9157288486170723,3,0.9655865245604007,3
2014,01,129,tenure,Owner,NA,NA,NA,NA,0.9455136517935914,3
2014,01,129,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,131,tenure,All,NA,NA,NA,NA,NA,NA
2014,01,131,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,131,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,133,tenure,All,NA,NA,NA,NA,1.033194250188179,3
2014,01,133,tenure,Owner,NA,NA,NA,NA,0.861155033506513,3
2014,01,133,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,013,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,013,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,013,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,016,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,016,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,016,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,020,tenure,All,0.27354081167350663,1,0.5513906922708945,1,0.8489869851066685,1
2014,02,020,tenure,Owner,NA,NA,0.6373383055587927,1,0.7344599032662567,1
2014,02,020,tenure,Renter,0.2255302435192459,1,0.515736040609137,1,0.9175574702370312,1
2014,02,050,tenure,All,0.9412543217369942,3,1.1381548247794775,3,1.2937705752718747,3
2014,02,050,tenure,Owner,NA,NA,NA,NA,1.1025569821008168,3
2014,02,050,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,060,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,060,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,060,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,063,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,063,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,063,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,066,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,066,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,066,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,068,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,068,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,068,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,070,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,070,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,070,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,090,tenure,All,0.47947411659024824,2,0.7205127204538814,2,0.9365606272034088,2
2014,02,090,tenure,Owner,NA,NA,NA,NA,0.7905018173326526,2
2014,02,090,tenure,Renter,NA,NA,0.7168662083915344,2,1.0308126848756891,2
2014,02,100,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,100,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,100,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,105,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,105,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,105,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,110,tenure,All,NA,NA,NA,NA,1.189684994137965,3
2014,02,110,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,110,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,122,tenure,All,0.7212799665291113,2,0.8517678556048334,2,1.0584143751766864,2
2014,02,122,tenure,Owner,NA,NA,1.0249737318061587,2,1.029308107761743,2
2014,02,122,tenure,Renter,NA,NA,NA,NA,1.1144417200136219,2
2014,02,130,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,130,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,130,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,150,tenure,All,NA,NA,1.198756249237898,3,1.3580410385569834,3
2014,02,150,tenure,Owner,NA,NA,NA,NA,1.135513321160357,3
2014,02,150,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,158,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,158,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,158,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,164,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,164,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,164,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,170,tenure,All,0.6588638748364692,2,0.8283029443464633,2,0.9826438141101624,2
2014,02,170,tenure,Owner,0.8805318567186615,2,0.9359801117093158,2,0.9604247965745741,2
2014,02,170,tenure,Renter,0.3675341813350162,2,0.6855229491847054,2,1.0277744435732825,2
2014,02,180,tenure,All,NA,NA,NA,NA,1.6003374562928403,3
2014,02,180,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,180,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,185,tenure,All,NA,NA,NA,NA,1.60436726536857,3
2014,02,185,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,185,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,188,tenure,All,NA,NA,NA,NA,1.7312596989608837,3
2014,02,188,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,188,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,195,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,195,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,195,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,198,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,198,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,198,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,220,tenure,All,NA,NA,NA,NA,1.6483165922847194,3
2014,02,220,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,220,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,230,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,230,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,230,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,240,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,240,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,240,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,275,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,275,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,275,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,282,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,282,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,282,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,290,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,290,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,290,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,04,001,tenure,All,1.0337689944999433,2,1.0337689944999433,2,1.0891087659718899,2
2014,04,001,tenure,Owner,1.0453699072616138,2,1.0453699072616138,2,1.0655672295486114,2
2014,04,001,tenure,Renter,1.0054934653999137,2,1.0054934653999137,2,1.1378342136334936,2
2014,04,003,tenure,All,0.8104364109745678,2,0.8484813752808428,2,1.0711787488834623,2
2014,04,003,tenure,Owner,0.8029508911903108,2,0.7868913878801592,2,0.9086203990548914,2
2014,04,003,tenure,Renter,0.8176827715742375,2,0.9134010596179714,2,1.2806643914590574,2
2014,04,005,tenure,All,0.47251870324189527,1,0.5735814987151886,1,0.8586181685249498,1
2014,04,005,tenure,Owner,0.5807413719642096,1,0.6834933415918241,1,0.7736441057821605,1
2014,04,005,tenure,Renter,0.37722753704745826,1,0.4841959450950762,1,0.9469661664647218,1
2014,04,007,tenure,All,0.8202325897721205,2,0.8288855593520434,2,1.0166321907621363,2
2014,04,007,tenure,Owner,0.8447908613729521,2,0.8586774265394236,2,1.0848619095500802,2
2014,04,007,tenure,Renter,NA,NA,NA,NA,0.9370449889487008,2
2014,04,009,tenure,All,0.8671601633018764,3,0.8767545848483247,3,1.1330042067236386,3
2014,04,009,tenure,Owner,NA,NA,0.9377667345365865,3,1.1344405422967545,3
2014,04,009,tenure,Renter,NA,NA,NA,NA,1.1311412284238915,3
2014,04,011,tenure,All,NA,NA,NA,NA,NA,NA
2014,04,011,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,04,011,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,04,012,tenure,All,NA,NA,NA,NA,2.197438071772866,3
2014,04,012,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,04,012,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,04,013,tenure,All,0.42426901657996857,1,0.6217767776337353,1,0.9301610171141528,1
2014,04,013,tenure,Owner,0.61897110438865,1,0.7042721095214665,1,0.8722527706953106,1
2014,04,013,tenure,Renter,0.309079225483011,1,0.5684296169198113,1,0.9754373979226935,1
2014,04,015,tenure,All,0.7881943484667838,1,0.7881943484667838,1,0.9965410029668439,1
2014,04,015,tenure,Owner,0.9284598316856381,1,0.9284598316856381,1,0.9253107799825508,1
2014,04,015,tenure,Renter,0.5968404033362862,1,0.5968404033362862,1,1.1065506953538193,1
2014,04,017,tenure,All,0.9796294435125158,2,0.9796294435125158,2,1.0385115765955895,2
2014,04,017,tenure,Owner,1.0007404248207385,2,1.0007404248207385,2,1.0244283975380537,2
2014,04,017,tenure,Renter,0.9281745124588954,2,0.9281745124588954,2,1.0676604474143359,2
2014,04,019,tenure,All,0.5608416367406808,1,0.7113371567548026,1,0.9455339055614728,1
2014,04,019,tenure,Owner,0.6761860002211656,1,0.7081226620627287,1,0.8628342585432848,1
2014,04,019,tenure,Renter,0.4942807459757829,1,0.7134780704155944,1,1.0138532678648042,1
2014,04,021,tenure,All,0.5863727812610162,1,0.7854744898781805,1,1.0006658825189731,1
2014,04,021,tenure,Owner,0.6310909725071235,1,0.7518209954863108,1,0.9560799811712872,1
2014,04,021,tenure,Renter,0.5405958113387979,1,0.8213972011880638,1,1.062848715141168,1
2014,04,023,tenure,All,1.0424062757584418,3,1.0424062757584418,3,1.3699778167516237,3
2014,04,023,tenure,Owner,NA,NA,NA,NA,1.0298007161146965,3
2014,04,023,tenure,Renter,NA,NA,NA,NA,1.780860773274727,3
2014,04,025,tenure,All,0.5273159144893111,1,0.576813110181311,1,0.8951035458560219,1
2014,04,025,tenure,Owner,0.616493080325296,1,0.6349673006539869,1,0.8515286773836293,1
2014,04,025,tenure,Renter,0.39652646997279767,1,0.496129193373845,1,0.9721645201495638,1
2014,04,027,tenure,All,0.5876695549607586,1,0.5876695549607586,1,0.9014281463850045,1
2014,04,027,tenure,Owner,0.7069820015650813,1,0.7069820015650813,1,0.9122584061424411,1
2014,04,027,tenure,Renter,0.45750332005312083,1,0.45750332005312083,1,0.8875382003395585,1
2014,05,001,tenure,All,NA,NA,1.266106179000704,3,1.718400164208625,3
2014,05,001,tenure,Owner,NA,NA,NA,NA,1.3991728496466707,3
2014,05,001,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,05,003,tenure,All,0.977647979182686,3,0.9893648162186378,3,1.246946259685113,3
2014,05,003,tenure,Owner,NA,NA,NA,NA,1.271969573138361,3
2014,05,003,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,05,005,tenure,All,1.3152635989318366,3,1.3152635989318366,3,1.3786510856573355,3
2014,05,005,tenure,Owner,1.3029872299383745,3,1.3029872299383745,3,1.3499246362421082,3
2014,05,005,tenure,Renter,NA,NA,NA,NA,1.4268431601796039,3
2014,05,007,tenure,All,0.5824486907289455,1,0.746618529441676,1,0.969098095580309,1
2014,05,007,tenure,Owner,0.6950406032482599,1,0.7811444364827516,1,0.9687847145078872,1
