year,state,county,subgroup_type,subgroup,ratio_affordable_30ami_quality,ratio_affordable_50ami_quality,ratio_affordable_80ami_quality,ratio_available_30ami,ratio_available_50ami,ratio_available_80ami,ratio_affordable_30ami,ratio_affordable_50ami,ratio_affordable_80ami,ratio_available_30ami_quality,ratio_available_50ami_quality,ratio_available_80ami_quality
2021,01,015,tenure,All,1,1,1,0.7590918501138638,0.8125,0.9824759260865793,1.6372231039955836,1.603313953488372,1.713542118504381,1,1,1
2022,01,017,tenure,All,3,3,3,0.8744841569337627,0.9681125620747318,1.14892770746746,1.7178141087471026,1.8452019247821916,1.876613845794799,3,3,3
2021,01,017,tenure,All,3,3,3,1.0907459555968444,1.086359753277911,1.1731957858960458,2.545406303148187,2.4528184468056864,2.0577670571719096,3,3,3
2022,01,019,tenure,All,3,3,3,0.6770068785339123,0.7515274912217593,1.0338367993135413,1.6935069469989268,1.7366766398582973,1.8599064422496945,3,3,3
2021,01,019,tenure,All,3,3,3,0.948822003899589,0.9966541939359603,1.2507898216184092,1.9916001589097743,2.0612607996712473,1.9654671664513061,3,3,3
2022,01,021,tenure,All,3,3,3,0.7905668290144463,0.8304869984099427,1.0343732136388597,2.2014789317165895,2.1392665580728947,2.1280281088441426,3,3,3
2021,01,021,tenure,All,3,3,3,1.016854570711346,1.0215441206971343,1.119927950094821,2.471514918262689,2.3590733947018183,1.9581320821802881,3,3,3
2022,01,023,tenure,All,NA,NA,3,NA,NA,1.6101220510121763,NA,NA,2.2830160855195625,NA,NA,3
2021,01,023,tenure,All,NA,NA,3,NA,NA,1.6104641340664148,NA,NA,2.1673782534259485,NA,NA,3
2022,01,025,tenure,All,3,3,3,0.9378737810580025,1.026441945490945,1.3160334387213366,1.983010425195528,2.035251523082994,1.9889274732287232,3,3,3
2021,01,025,tenure,All,3,3,3,1.2020071563161459,1.2206429089992459,1.2915926525572592,2.241817637624287,2.221371077934439,1.8485067719167936,3,3,3
2022,01,027,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,027,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,029,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,029,tenure,All,NA,NA,3,NA,NA,1.50352536108052,NA,NA,2.241605228275946,NA,NA,3
2022,01,031,tenure,All,2,2,2,0.9425955150915435,1.0510820697241399,1.1917221080045708,1.9356443662211051,1.8868605836853325,1.8416284022862366,2,2,2
2021,01,031,tenure,All,2,2,2,1.3813544159518283,1.4270080382271357,1.360700760533979,2.518364038453679,2.445465439522821,1.9568448892703258,2,2,2
2022,01,033,tenure,All,3,3,3,0.681490463077598,0.7779333670516175,1.1036497237684626,1.7341843647945903,1.8658813845998334,1.8345557442888933,3,3,3
2021,01,033,tenure,All,3,3,3,0.9017000017351319,1.0308125909739756,1.079176868680004,2.1215113685923863,2.1822909900371683,1.7769570306336657,3,3,3
2022,01,035,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,035,tenure,All,NA,NA,3,NA,NA,1.643324609191642,NA,NA,2.2002387285511764,NA,NA,3
2022,01,037,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,037,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,039,tenure,All,3,3,3,0.9795378678119231,1.210178985962444,1.398310187011122,1.8005773947338028,2.0194717999634904,1.9051653431381228,3,3,3
2021,01,039,tenure,All,3,3,3,1.5811869073625486,1.6399802749609802,1.5498894235032599,2.718196529864399,2.7347975833276257,2.327058455297763,3,3,3
2022,01,041,tenure,All,NA,NA,3,NA,NA,2.2324500587711733,NA,NA,2.73285830201883,NA,NA,3
2021,01,041,tenure,All,NA,NA,3,NA,NA,2.5577688767309437,NA,NA,3.292008624916657,NA,NA,3
2022,01,043,tenure,All,2,2,2,0.7435368475169182,0.8489263622393197,0.9622569591773691,1.9359507312928845,1.9604953761555834,1.8661588450188575,2,2,2
2021,01,043,tenure,All,1,1,1,0.8117723983358952,0.788195143210977,0.9866440072684306,2.206237943642461,2.184980678118059,1.993007112931011,1,1,1
2022,01,045,tenure,All,2,2,2,0.9708798025076104,1.0347385028369045,1.158191298241655,1.963928653637172,1.9143923238689096,1.8722828936115592,2,2,2
2021,01,045,tenure,All,3,3,3,0.9068847477386239,0.9671904303883023,1.1896345514207838,1.9967314824233289,2.0760757022884735,1.9469419030594022,3,3,3
2022,01,047,tenure,All,3,3,3,0.8340904881663542,0.8371792233208126,0.9929077900093759,1.6322720888362907,1.5737331161857009,1.5744422403755427,3,3,3
2021,01,047,tenure,All,3,3,3,0.7775545284823094,0.7969165779670038,1.000843563483451,1.3946029324711988,1.4322722636153984,1.4424469275637548,3,3,3
2022,01,049,tenure,All,2,2,2,0.7616243211700071,0.8449728715874509,0.9474776135023714,1.8458717111528273,1.8892488747156468,1.6348160135650525,2,2,2
2021,01,049,tenure,All,2,2,2,0.7760236471263705,0.7771023000588683,0.9632152900809803,1.8753908209516028,1.8135770507825737,1.6783165064336785,2,2,2
2022,01,051,tenure,All,1,1,1,0.5792123954331018,0.7842747945375573,0.9821423091499424,2.442856684883843,2.3224700973805734,1.9134703807427584,1,1,1
2021,01,051,tenure,All,2,2,2,0.7960483658218526,0.9777372030235688,1.0637248563805861,2.225532212832621,2.1021043257209726,1.7953412679530054,2,2,2
2022,01,053,tenure,All,3,3,3,0.8806137590091468,0.939780866047647,1.1832950373964837,1.9257504031466726,1.9485904436396957,1.8561890719038703,3,3,3
2021,01,053,tenure,All,3,3,3,1.0767943061088665,1.0992594553198987,1.171325335964219,2.116604787417008,2.0999876242550917,1.7282394553237534,3,3,3
2022,01,055,tenure,All,1,1,1,0.6649915049834115,0.7476109990531966,0.9550874659392158,1.6814915734484261,1.7138150197166684,1.788826702261735,1,1,1
2021,01,055,tenure,All,1,1,1,0.7641299510458389,0.8783804430863255,0.9532848104276676,1.8229639519359147,1.827501909854851,1.606583892298178,1,1,1
2022,01,057,tenure,All,NA,NA,3,NA,NA,1.1807352622039728,NA,NA,1.8742624913183237,NA,NA,3
2021,01,057,tenure,All,NA,NA,3,NA,NA,2.016992803781444,NA,NA,2.7972540252678315,NA,NA,3
2022,01,059,tenure,All,3,3,3,0.7403000252201367,0.7612194763435732,1.2331187215233463,1.792993926937129,1.788958477559406,2.082945730930603,3,3,3
2021,01,059,tenure,All,3,3,3,1.0366350551286596,1.045594556994068,1.156090943130993,2.256446421985914,2.2077742220879712,1.9886622724903305,3,3,3
2022,01,061,tenure,All,3,3,3,0.9700154005095376,1.0124618004311075,1.4013301598761618,2.2529241418403076,2.0701671991848385,2.211787903901801,3,3,3
2021,01,061,tenure,All,3,3,3,1.1227649629564795,1.2289912291394274,1.416054474336794,2.2126116976411847,2.1696772526894894,2.123015441793288,3,3,3
2022,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,065,tenure,All,NA,3,3,NA,1.1559468940392592,1.1946393292319948,NA,2.1077012800041715,1.7155547533722086,NA,3,3
2021,01,065,tenure,All,NA,NA,3,NA,NA,1.1179891477919288,NA,NA,1.4588909049569967,NA,NA,3
2022,01,067,tenure,All,3,3,3,1.1222587203524954,1.1244196058388025,1.6301508257454456,2.4051674616832655,2.208538806140575,2.452882284270628,3,3,3
2021,01,067,tenure,All,3,3,3,1.3768546839902762,1.5452105467984028,1.682953038679279,2.4667014186749814,2.612142849784799,2.4109140162718807,3,3,3
2022,01,069,tenure,All,2,2,2,0.7639289720100949,0.851068856489902,1.074182398340077,2.0468377133408646,1.908774255243633,1.884640142365716,2,2,2
2021,01,069,tenure,All,2,2,2,0.7822396234759338,0.8728337726058294,1.0773326275018178,1.8720863581606388,1.8135197961558915,1.7842935949583116,2,2,2
2022,01,071,tenure,All,2,2,2,0.7796615078811929,0.8702657741743453,0.9689147608756729,1.863908897864013,1.9145417773025413,1.6562531609383542,2,2,2
2021,01,071,tenure,All,2,2,2,0.7813617127756649,0.7822030801910407,0.9756982816492396,1.880728886600897,1.818677830914746,1.6907994980019379,2,2,2
2022,01,073,tenure,All,1,1,1,0.47608694025059767,0.7284135745968885,0.9677524160765116,1.2552172935187247,1.4140088508251116,1.4689461416984195,1,1,1
2021,01,073,tenure,All,1,1,1,0.47345029239766084,0.6913781107840514,0.9528397774878099,1.3060428849902534,1.4545143162964944,1.503907698647071,1,1,1
2022,01,075,tenure,All,NA,NA,3,NA,NA,1.2214900707086158,NA,NA,1.9150172998229666,NA,NA,3
2021,01,075,tenure,All,NA,NA,3,NA,NA,2.2087686204444053,NA,NA,2.989029841930792,NA,NA,3
2022,01,077,tenure,All,2,2,2,0.6522869212378181,0.7405972135138968,1.030244328753787,1.7049808229548105,1.828545231062113,1.7611503492742178,2,2,2
2021,01,077,tenure,All,2,2,2,0.8239445519273523,0.9517075950851638,1.02970134328819,2.043755918784607,2.1031859941483564,1.727481505241852,2,2,2
2022,01,079,tenure,All,NA,3,3,NA,1.0734700411993792,1.0972092918319776,NA,2.2104934899152826,1.8953149055992387,NA,3,3
2021,01,079,tenure,All,NA,3,3,NA,0.89530267905127,1.043314810841969,NA,2.3353450387348187,2.028162150624315,NA,3,3
2022,01,081,tenure,All,1,1,1,0.4729531942314067,0.7887355640768237,1.0124680871118779,1.2314210436872006,1.4888572478673303,1.5252008492800955,1,1,1
2021,01,081,tenure,All,1,1,1,0.38450300026089224,0.7583115851582889,1.0123269729577031,1.0296895382207147,1.468209841521994,1.468373610005393,1,1,1
2022,01,083,tenure,All,1,1,1,0.5943870427254957,0.902792540342062,1.0026507979442791,2.0798659592292656,2.439269494637163,1.8923992426291587,1,1,1
2021,01,083,tenure,All,2,2,2,0.7066149920050314,0.8672559867709206,1.0039416172120883,2.3657744025877507,2.2788278286224153,1.9653337389667884,2,2,2
2022,01,085,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,085,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,087,tenure,All,NA,NA,3,NA,NA,1.308032207454247,NA,NA,2.0357183457815857,NA,NA,3
2021,01,087,tenure,All,3,3,3,1.1035044581428186,1.1171892561797525,1.5321730756213157,2.002571507558443,2.0232031576605625,2.1185836609180146,3,3,3
2022,01,089,tenure,All,1,1,1,0.41679447806198655,0.8271224227353926,1.0315176702965025,1.4733213909550404,1.8383839242387845,1.8906709344988706,1,1,1
2021,01,089,tenure,All,1,1,1,0.559571254603071,0.8494180627852288,1.007087677988684,1.9364581435320387,1.9084802917728763,1.8625644643418646,1,1,1
2022,01,091,tenure,All,3,3,3,0.9574869813763495,1.0179991319206758,1.1420627370886818,2.0572882221159747,2.0349197892231325,1.8305689982693618,3,3,3
2021,01,091,tenure,All,NA,NA,3,NA,NA,1.0655971783055256,NA,NA,1.498656919963222,NA,NA,3
2022,01,093,tenure,All,3,3,3,0.7531963910859217,0.9178093764115118,0.9900745379874245,1.9456102748618882,2.057423171216867,1.9097620919318403,3,3,3
2021,01,093,tenure,All,3,3,3,1.4418923802681392,1.5418510855161545,1.8010763184531633,2.62321855167616,2.6946448777264234,2.5950520129883348,3,3,3
2022,01,095,tenure,All,1,1,1,0.7491035956267253,0.7961399473590123,0.9290309280713731,1.6377087663895724,1.6817627231597239,1.6455572860589458,1,1,1
2021,01,095,tenure,All,1,1,1,0.706907567208762,0.7260617344927373,0.9923073530963513,2.3012916251797764,2.204005988280299,2.0567286446168795,1,1,1
2022,01,097,tenure,All,1,1,1,0.5348245379051701,0.5976274011901762,0.921363526061024,1.323042235913921,1.3195836321696486,1.626792852855154,1,1,1
2021,01,097,tenure,All,1,1,1,0.5414722591562916,0.5667912140126563,0.8804565529991784,1.4718965308835972,1.4176151702986977,1.4690452958093674,1,1,1
2022,01,099,tenure,All,3,3,3,0.9637825942402989,1.0656540456112844,1.3760944432230109,2.0089192383778247,2.0744636232033336,2.0489884777303975,3,3,3
2021,01,099,tenure,All,3,3,3,1.2479019661374162,1.2651341134789817,1.3356747544630525,2.2877124474455575,2.265862282414175,1.892588873822587,3,3,3
2022,01,101,tenure,All,1,1,1,0.35037507438651705,0.663021103312612,1.0160987492134612,1.2517941773614691,1.4926799613564492,1.6240048171826753,1,1,1
2021,01,101,tenure,All,1,1,1,0.5198357905692655,0.6875443034044315,1.061825531627882,1.1504213822515434,1.2630642358504414,1.6161196952830623,1,1,1
2022,01,103,tenure,All,1,1,1,0.6712428948837882,0.8748767021152025,0.9590877694517144,2.086923892121553,2.0119001508311065,1.7571933832189757,1,1,1
2021,01,103,tenure,All,1,1,1,0.8169918115232249,0.8579093339307364,0.9746634022069272,2.56213686067211,2.297951693614285,1.9595107419892732,1,1,1
2022,01,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,107,tenure,All,3,3,3,0.9592228487939134,1.0200012917349919,1.1450296913730131,2.0590240895335388,2.0369219490374486,1.8385569204873644,3,3,3
2021,01,107,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,109,tenure,All,3,3,3,1.0186740558361667,1.2327940144932923,1.4621679558017322,1.8397135827580464,2.0869770467006767,1.9799425559147978,3,3,3
2021,01,109,tenure,All,3,3,3,0.9162202402303032,0.9300780998008223,1.3114998095238324,1.8152872896459278,1.8360920012816322,1.8979103948205311,3,3,3
2022,01,111,tenure,All,NA,NA,3,NA,NA,1.2604295496375593,NA,NA,2.1271114700890714,NA,NA,3
2021,01,111,tenure,All,3,3,3,0.9783323534780861,1.0260774923357598,1.2958866738495889,2.0211105084882712,2.090684098071047,2.010564018682486,3,3,3
2022,01,113,tenure,All,2,2,2,0.6561310599770361,0.6881126805463061,1.0701295353789966,1.8540775502524827,1.5370788392355814,1.8200931364466986,2,2,2
2021,01,113,tenure,All,2,2,2,0.7830939601120155,0.9725621587966934,1.174234911145884,1.6821610095276398,1.684969127673554,1.6051765372751405,2,2,2
2022,01,115,tenure,All,2,2,2,0.6768480501455931,0.8678454974966787,0.9580544276442716,1.9164697001718674,1.8474197934671523,1.6728914203255758,2,2,2
2021,01,115,tenure,All,2,2,2,0.7763672101867398,0.7988394738345203,1.0030609597362135,2.4963672101867402,1.8749070654773425,1.6047283375548367,2,2,2
2022,01,117,tenure,All,1,1,1,0.5410124827186448,0.679318324256353,0.9173179318067566,1.9448671867843297,1.98527815796337,1.9562199238126372,1,1,1
2021,01,117,tenure,All,1,1,1,0.3565254237288136,0.6098309434804441,0.8517029328287606,1.7535593220338983,1.8466774535513029,1.9297540208136235,1,1,1
2022,01,119,tenure,All,NA,NA,3,NA,NA,1.2588315584654592,NA,NA,1.9523587875798105,NA,NA,3
2021,01,119,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,121,tenure,All,2,2,2,0.8613993641070984,0.8987219697378137,1.0136437525613657,1.9957210460037051,2.1409149727901737,1.8803256730128777,2,2,2
2021,01,121,tenure,All,2,2,2,0.798327025646813,0.8466031536721308,1.0208078019968827,1.8411051806569982,1.9112097594074178,1.7354851468297798,2,2,2
2022,01,123,tenure,All,2,2,2,0.8551685461488178,0.976776666516318,1.1201364301358243,1.698498497962158,1.7878896503918167,1.8552316974990695,2,2,2
2021,01,123,tenure,All,3,3,3,1.0299551135888836,1.0445787796562034,1.1287702655734795,2.4846154611402262,2.390133449607656,1.9704449527727095,3,3,3
2022,01,125,tenure,All,1,1,1,0.48947811447811446,0.70283288140431,0.9761062918634018,1.2997568275346054,1.5454902240616526,1.55467223015263,1,1,1
2021,01,125,tenure,All,1,1,1,0.48330783745279043,0.6587561438346705,0.9389693117365207,1.2409807562130961,1.4013528087735851,1.5325700930232637,1,1,1
2022,01,127,tenure,All,2,2,2,0.8396154194223856,0.9002960145914879,1.0682262760363848,2.035481983181926,1.996820222371738,1.9373722108914757,2,2,2
2021,01,127,tenure,All,2,2,2,1.0378385853603067,1.0454788890068971,1.240937817735174,2.2061444346541026,2.1145257281814795,1.9438934613167698,2,2,2
2022,01,129,tenure,All,NA,NA,3,NA,NA,1.4947248264091277,NA,NA,2.167618860916514,NA,NA,3
2021,01,129,tenure,All,NA,NA,3,NA,NA,1.4644758340017228,NA,NA,2.0213899533612567,NA,NA,3
2022,01,131,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,131,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,133,tenure,All,3,3,3,0.7567680232942848,0.9411272515173416,1.0085773749033837,1.9491819070702512,2.080741046322697,1.9282649288477993,3,3,3
2021,01,133,tenure,All,NA,NA,3,NA,NA,1.1719798954205383,NA,NA,2.173294898409181,NA,NA,3
2022,02,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,016,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,016,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,020,tenure,All,1,1,1,0.21862561461016156,0.7052374325379315,0.9649594644273746,0.9443338796534769,1.6146091442924544,1.6381788982837684,1,1,1
2021,02,020,tenure,All,1,1,1,0.3869473910936406,0.6744582890627515,0.9016596718809614,1.092617521942814,1.4462796612898032,1.550457840518886,1,1,1
2022,02,050,tenure,All,3,3,3,0.9371457297356048,1.0309224258306111,1.1304532548527944,2.2798171245346595,2.034295648864905,1.754051788703592,3,3,3
2021,02,050,tenure,All,NA,3,3,NA,0.9770347724895647,1.2543373980381272,NA,1.8849272712138376,1.7658458018492824,NA,3,3
2022,02,060,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,060,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,066,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,066,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,068,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,068,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,070,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,070,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,090,tenure,All,2,2,2,0.4524140563686632,0.635629657994028,0.9672181946355208,1.5676976698140415,1.8741671303930412,1.5470064587889003,2,2,2
2021,02,090,tenure,All,2,2,2,0.6077313382976515,0.7598412757520618,1.0147358165456606,1.7804906777236575,1.677209048111528,1.6358129184441497,2,2,2
2022,02,100,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,100,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,110,tenure,All,NA,NA,3,NA,NA,1.136112348814256,NA,NA,1.727667750236139,NA,NA,3
2021,02,110,tenure,All,NA,3,3,NA,0.9817984535961267,1.2678074996248043,NA,1.7616354299536434,1.8699822050068964,NA,3,3
2022,02,122,tenure,All,2,2,2,0.5584090077955651,0.7816550741616999,1.0012702662070951,1.5962650523148592,1.6663828967423449,1.6771967827600072,2,2,2
2021,02,122,tenure,All,2,2,2,0.5224431445232196,0.854222227342739,0.9459289965051798,1.500695204498905,1.7055544841049515,1.6262079435429384,2,2,2
2022,02,130,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,130,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,150,tenure,All,NA,3,3,NA,1.1429373107878609,1.2026649638143891,NA,2.0124590809520293,1.749726692209451,NA,3,3
2021,02,150,tenure,All,NA,NA,3,NA,NA,1.333764581761645,NA,NA,1.8479934999453653,NA,NA,3
2022,02,158,tenure,All,NA,NA,3,NA,NA,1.3562254824536568,NA,NA,2.014851834302363,NA,NA,3
2021,02,158,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,164,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,164,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,170,tenure,All,2,2,2,0.5486318079435037,0.720565030104228,0.9426886859042427,1.5864878524627979,1.634379656131483,1.6548308445851612,2,2,2
2021,02,170,tenure,All,2,2,2,0.5128767014718719,0.8136684038669306,0.911383304998237,1.4911287614475575,1.661013983196765,1.5928925252134802,2,2,2
2022,02,180,tenure,All,NA,NA,3,NA,NA,1.2834604906593232,NA,NA,1.950806620550043,NA,NA,3
2021,02,180,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,185,tenure,All,NA,NA,3,NA,NA,1.2527752384815158,NA,NA,1.8953265369300507,NA,NA,3
2021,02,185,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,188,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,188,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,195,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,195,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,198,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,198,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,220,tenure,All,NA,NA,3,NA,NA,1.3513138149812618,NA,NA,1.945011818309049,NA,NA,3
2021,02,220,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,230,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,230,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,240,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,240,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,275,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,275,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,282,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,282,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,02,290,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,02,290,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,04,001,tenure,All,2,2,2,0.812863876459078,0.812863876459078,0.9602400350776116,1.8155423150285932,1.8155423150285932,1.6621173486683045,2,2,2
2021,04,001,tenure,All,2,2,2,0.8703923813084996,0.8703923813084996,0.959106546552249,2.057010996162777,2.057010996162777,1.7432338697737828,2,2,2
2022,04,003,tenure,All,2,2,2,0.7404791540423407,0.7606893444811832,0.958480075684165,1.8869610446495577,1.7731980310690914,1.7126965590254692,2,2,2
2021,04,003,tenure,All,2,2,2,0.707707764780198,0.8246763687831623,0.9980526571264072,1.6815979482061407,1.8545804199558702,1.8510565912465644,2,2,2
2022,04,005,tenure,All,1,1,1,0.44885215794306704,0.6203974895397489,0.8500410565211441,1.4964187327823693,1.2935146443514645,1.3305734227453128,1,1,1
2021,04,005,tenure,All,1,1,1,0.4229713239780354,0.5877043050956094,0.8371644554149954,1.305674191580232,1.2468753338318557,1.4186593643937055,1,1,1
2022,04,007,tenure,All,2,2,2,0.7896972510434785,0.8315526588981591,0.9096181245493394,2.1373634751268202,2.088766732333113,1.784033739322598,2,2,2
2021,04,007,tenure,All,2,2,2,0.7665945545066927,0.7622931336159503,0.9052264494194672,2.178730848534258,2.071123254637914,1.6798351808856946,2,2,2
2022,04,009,tenure,All,2,2,2,0.83571839555094,0.8831319888958683,0.9561617047324547,2.183384619634282,2.0285622757537736,1.7393316910323806,2,2,2
2021,04,009,tenure,All,3,3,3,0.794106853212755,0.8566541600779247,0.984036201320582,2.20624314724032,1.9486749015066065,1.6694409346805572,3,3,3
2022,04,011,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
