year,state,county,subgroup_type,subgroup,share_affordable_available_30_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami,share_affordable_available_50_ami_quality,share_affordable_available_80_ami,share_affordable_available_80_ami_quality
2018,01,105,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,01,105,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,01,107,tenure,All,NA,NA,NA,NA,NA,NA
2018,01,107,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,01,107,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,01,109,tenure,All,1.1035959972043432,3,1.1035959972043432,3,1.5488069383538525,3
2018,01,109,tenure,Owner,NA,NA,NA,NA,1.388418224963452,3
2018,01,109,tenure,Renter,NA,NA,NA,NA,1.690731269475488,3
2018,01,111,tenure,All,NA,NA,NA,NA,1.263257846816114,3
2018,01,111,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,01,111,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,01,113,tenure,All,0.9437593667057711,2,0.9996568559603439,2,1.337994440282951,2
2018,01,113,tenure,Owner,1.0608905736529683,2,1.0506262544401486,2,1.1751460762187114,2
2018,01,113,tenure,Renter,0.8567259897743298,2,0.9607555769510284,2,1.4902951197498095,2
2018,01,115,tenure,All,0.8626120237929307,2,0.957112671071007,2,1.0741353280166843,2
2018,01,115,tenure,Owner,0.9745409339879912,2,0.9954141927261864,2,1.0559770036711331,2
2018,01,115,tenure,Renter,NA,NA,0.8864435035699512,2,1.1228264136275303,2
2018,01,117,tenure,All,0.4611516218254966,1,0.6491207774178621,1,0.9251406448490714,1
2018,01,117,tenure,Owner,0.5393410376198672,1,0.7682282493835858,1,0.9104944711036929,1
2018,01,117,tenure,Renter,0.2936528838556755,1,0.421105866486851,1,0.9637243047158404,1
2018,01,119,tenure,All,NA,NA,NA,NA,NA,NA
2018,01,119,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,01,119,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,01,121,tenure,All,0.8403382279606079,2,0.8403382279606079,2,1.0134511876257495,2
2018,01,121,tenure,Owner,0.9773073421135161,2,0.9773073421135161,2,0.9933025849646812,2
2018,01,121,tenure,Renter,0.7355862936536475,2,0.7355862936536475,2,1.0382628837500627,2
2018,01,123,tenure,All,1.0995144791025342,3,1.0893641873501474,3,1.428921474104121,3
2018,01,123,tenure,Owner,NA,NA,NA,NA,1.3841169398283446,3
2018,01,123,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,01,125,tenure,All,0.5683130570842956,1,0.6769096747060938,1,0.9619786581862638,1
2018,01,125,tenure,Owner,0.7359015627547014,1,0.7590963746670824,1,0.9384634737382263,1
2018,01,125,tenure,Renter,0.4688331072544133,1,0.6165118441398089,1,0.9826441619283324,1
2018,01,127,tenure,All,1.0738649214982539,2,1.0790207505091391,2,1.1727335420441074,2
2018,01,127,tenure,Owner,1.0422310645131878,2,1.0491945671124474,2,1.0430056246519712,2
2018,01,127,tenure,Renter,1.1123992232172375,2,1.116053402935458,2,1.3741456302933446,2
2018,01,129,tenure,All,NA,NA,NA,NA,1.2955617453783144,3
2018,01,129,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,01,129,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,01,131,tenure,All,NA,NA,NA,NA,NA,NA
2018,01,131,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,01,131,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,01,133,tenure,All,NA,NA,NA,NA,1.0905077517039512,3
2018,01,133,tenure,Owner,NA,NA,NA,NA,1.1352168895803043,3
2018,01,133,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,013,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,013,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,013,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,016,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,016,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,016,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,020,tenure,All,0.3004888578502952,1,0.7701307383746843,1,0.9416641989931892,1
2018,02,020,tenure,Owner,NA,NA,0.6889354807967216,1,0.825357212761793,1
2018,02,020,tenure,Renter,0.18300849575212394,1,0.8219828373197006,1,1.0302138439758588,1
2018,02,050,tenure,All,0.9689175500980928,3,1.0555566037837412,3,1.3319603108701947,3
2018,02,050,tenure,Owner,NA,NA,NA,NA,1.0986329287565517,3
2018,02,050,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,060,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,060,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,060,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,063,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,063,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,063,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,066,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,066,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,066,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,068,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,068,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,068,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,070,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,070,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,070,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,090,tenure,All,0.6025701893748279,2,0.8329777228472218,2,1.0496073717166639,2
2018,02,090,tenure,Owner,NA,NA,0.7411428249872107,2,0.9437449218298029,2
2018,02,090,tenure,Renter,NA,NA,0.9166481059548447,2,1.1335017758755035,2
2018,02,100,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,100,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,100,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,105,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,105,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,105,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,110,tenure,All,NA,NA,NA,NA,1.5500354654212831,3
2018,02,110,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,110,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,122,tenure,All,0.6724605675714328,2,0.7865749100869961,2,1.0112482903835625,2
2018,02,122,tenure,Owner,0.7940519550391318,2,0.7956236097948232,2,0.9476428882505499,2
2018,02,122,tenure,Renter,NA,NA,0.7733188377487785,2,1.1253309191665637,2
2018,02,130,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,130,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,130,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,150,tenure,All,NA,NA,1.090536546375515,3,1.3750444316711892,3
2018,02,150,tenure,Owner,NA,NA,NA,NA,1.1551142451231657,3
2018,02,150,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,158,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,158,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,158,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,164,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,164,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,164,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,170,tenure,All,0.6488976129900923,2,0.8586823374318442,2,0.9769261634805889,2
2018,02,170,tenure,Owner,0.7677572602708916,2,0.829373396577188,2,0.9352296298561278,2
2018,02,170,tenure,Renter,0.49596991394091094,2,0.9030307966230475,2,1.0545411661579183,2
2018,02,180,tenure,All,NA,NA,NA,NA,1.610907627580917,3
2018,02,180,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,180,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,185,tenure,All,NA,NA,NA,NA,1.5665341229400078,3
2018,02,185,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,185,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,188,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,188,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,188,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,195,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,195,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,195,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,198,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,198,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,198,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,220,tenure,All,NA,NA,NA,NA,1.6370543167485319,3
2018,02,220,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,220,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,230,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,230,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,230,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,240,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,240,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,240,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,275,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,275,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,275,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,282,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,282,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,282,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,02,290,tenure,All,NA,NA,NA,NA,NA,NA
2018,02,290,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,02,290,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,04,001,tenure,All,0.9188223213634124,2,0.9188223213634124,2,0.9945912040102897,2
2018,04,001,tenure,Owner,0.9768402220809836,2,0.9768402220809836,2,1.008629017229854,2
2018,04,001,tenure,Renter,0.7295315947798218,2,0.7295315947798218,2,0.95195881008042,2
2018,04,003,tenure,All,0.7576040971274739,2,0.9455189118426925,2,1.1075668422864013,2
2018,04,003,tenure,Owner,0.785338135572517,2,0.8742672097753293,2,0.9846690515963613,2
2018,04,003,tenure,Renter,0.729113224212168,2,1.0175738149151787,2,1.2695665469099986,2
2018,04,005,tenure,All,0.596448578374379,1,0.7273660115241929,1,0.8911194620253164,1
2018,04,005,tenure,Owner,0.7538247566063978,1,0.918097106424718,1,0.9273054971462902,1
2018,04,005,tenure,Renter,0.46454245191373617,1,0.5492979242979243,1,0.8558171339259548,1
2018,04,007,tenure,All,0.9087542100618243,2,0.9087542100618243,2,1.1230705846518638,2
2018,04,007,tenure,Owner,0.9642920502572736,2,0.9642920502572736,2,1.0470669050473949,2
2018,04,007,tenure,Renter,NA,NA,NA,NA,1.2795657301910373,2
2018,04,009,tenure,All,0.9804009909765423,3,0.9737519668810269,3,1.259500800030163,3
2018,04,009,tenure,Owner,NA,NA,1.0203762759715362,3,1.1047110212690396,3
2018,04,009,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,04,011,tenure,All,NA,NA,NA,NA,NA,NA
2018,04,011,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,04,011,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,04,012,tenure,All,NA,NA,NA,NA,1.152390485379737,3
2018,04,012,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,04,012,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,04,013,tenure,All,0.3605791334400812,1,0.5456267328856147,1,0.8660967172165843,1
2018,04,013,tenure,Owner,0.5299884012421896,1,0.6452120784866643,1,0.8343678567073075,1
2018,04,013,tenure,Renter,0.23601788170563961,1,0.46742996323444613,1,0.8950893494945339,1
2018,04,015,tenure,All,0.6132028773761906,1,0.6132028773761906,1,0.8440307026193888,1
2018,04,015,tenure,Owner,0.6756707936448517,1,0.6756707936448517,1,0.8351123115923044,1
2018,04,015,tenure,Renter,0.5022311945005211,1,0.5022311945005211,1,0.8597164321238064,1
2018,04,017,tenure,All,0.9095253851488798,2,0.9095253851488798,2,1.0197658312531752,2
2018,04,017,tenure,Owner,0.9499048216190312,2,0.9499048216190312,2,0.9914480070076075,2
2018,04,017,tenure,Renter,0.7702079169442594,2,0.7702079169442594,2,1.1018679971125447,2
2018,04,019,tenure,All,0.5176949215228497,1,0.6797175747705063,1,0.9280113223425008,1
2018,04,019,tenure,Owner,0.6534285892556311,1,0.7141506311758309,1,0.8821206099984152,1
2018,04,019,tenure,Renter,0.4378166997135933,1,0.6575682004805207,1,0.9652959353458521,1
2018,04,021,tenure,All,0.5878166525515577,1,0.7743745464931225,1,1.009084508353937,1
2018,04,021,tenure,Owner,0.6266792836848363,1,0.7114765419063493,1,0.9701581400401291,1
2018,04,021,tenure,Renter,0.5138567201024854,1,0.9124303379695707,1,1.1093105898674025,1
2018,04,023,tenure,All,0.9452732921346475,3,0.9452732921346475,3,1.4218739762992603,3
2018,04,023,tenure,Owner,NA,NA,NA,NA,1.1245686060350637,3
2018,04,023,tenure,Renter,NA,NA,NA,NA,1.781643219020108,3
2018,04,025,tenure,All,0.5496543180274148,1,0.648668084042021,1,0.8963040812751796,1
2018,04,025,tenure,Owner,0.6185010128291695,1,0.7586600882887562,1,0.8768889546059441,1
2018,04,025,tenure,Renter,0.4498188583178302,1,0.48228454709717966,1,0.9336786974837755,1
2018,04,027,tenure,All,0.5788304156956262,1,0.5788304156956262,1,0.8163539640773367,1
2018,04,027,tenure,Owner,0.6543075245365322,1,0.6543075245365322,1,0.8042122482363766,1
2018,04,027,tenure,Renter,0.4878048780487805,1,0.4878048780487805,1,0.8317750941436177,1
2018,05,001,tenure,All,NA,NA,NA,NA,1.8497587346172994,3
2018,05,001,tenure,Owner,NA,NA,NA,NA,NA,NA
2018,05,001,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,05,003,tenure,All,1.2945232230098325,3,1.2945232230098325,3,1.5334371395481114,3
2018,05,003,tenure,Owner,NA,NA,NA,NA,1.1981909540550109,3
2018,05,003,tenure,Renter,NA,NA,NA,NA,NA,NA
2018,05,005,tenure,All,0.8804219749928636,3,0.8804219749928636,3,1.205792042347057,3
2018,05,005,tenure,Owner,0.8026203406733917,3,0.8026203406733917,3,1.0339796424751881,3
2018,05,005,tenure,Renter,NA,NA,NA,NA,1.4825321263201705,3
2018,05,007,tenure,All,0.47161235652106925,1,0.7934548806719246,1,0.9632979743990352,1
2018,05,007,tenure,Owner,0.6551031586635019,1,0.8335467349551856,1,0.9220927220927221,1
2018,05,007,tenure,Renter,0.3376865671641791,1,0.7564506598384872,1,1.0096053091163115,1
2018,05,009,tenure,All,0.8950460691903945,3,0.8950460691903945,3,1.2383558764979403,3
