year,state,place,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2014,04,23620,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,23620,race-ethnicity,Hispanic,0.9473684210526316,0.8784261372108247,1,3
2014,04,23620,race-ethnicity,Other Races and Ethnicities,0.849601593625498,0.7814498930029011,0.9177532942480948,3
2014,04,23620,race-ethnicity,"White, Non-Hispanic",0.9627222328426688,0.9202219207494964,1,3
2014,04,27400,all,All,0.936393464043723,0.8988350081741366,0.9739519199133094,1
2014,04,27400,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,27400,race-ethnicity,Hispanic,0.9412984692643096,0.8719511414025538,1,1
2014,04,27400,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,04,27400,race-ethnicity,"White, Non-Hispanic",0.9359072195946216,0.8831034928779992,0.988710946311244,1
2014,04,27820,all,All,0.8177716196990483,0.7578004406386514,0.8777427987594453,1
2014,04,27820,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,27820,race-ethnicity,Hispanic,0.6797735428033616,0.5573732777200439,0.8021738078866792,1
2014,04,27820,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,04,27820,race-ethnicity,"White, Non-Hispanic",0.9517139437261484,0.912590891892052,0.9908369955602452,1
2014,04,28380,all,All,0.8937137298704136,0.8107473567104512,0.976680103030376,2
2014,04,28380,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,28380,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,04,28380,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,04,28380,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,04,46000,all,All,0.8658806392824671,0.8313255666829034,0.9004357118820308,2
2014,04,46000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,46000,race-ethnicity,Hispanic,0.7987165128487764,0.7135628878942267,0.8838701378033261,2
2014,04,46000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,04,46000,race-ethnicity,"White, Non-Hispanic",0.8933902816772847,0.8571816485099736,0.929598914844596,2
2014,04,54050,all,All,0.902773610168794,0.8381440720068292,0.9674031483307588,2
2014,04,54050,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,54050,race-ethnicity,Hispanic,0.8657499336824562,0.7158200809479872,1,2
2014,04,54050,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,04,54050,race-ethnicity,"White, Non-Hispanic",0.9239811405154474,0.8548051991692083,0.9931570818616866,2
2014,04,55000,all,All,0.8238135444459422,0.8069367646107931,0.8406903242810914,2
2014,04,55000,race-ethnicity,"Black, Non-Hispanic",0.8345021428867069,0.7608480815051218,0.908156204268292,2
2014,04,55000,race-ethnicity,Hispanic,0.7491977117970091,0.7147100629373734,0.7836853606566448,2
2014,04,55000,race-ethnicity,Other Races and Ethnicities,0.8897965171876829,0.8200058948925414,0.9595871394828244,2
2014,04,55000,race-ethnicity,"White, Non-Hispanic",0.9116680761699748,0.890470047756399,0.9328661045835508,2
2014,04,65000,all,All,0.7970189043323258,0.746628432118471,0.8474093765461806,3
2014,04,65000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,65000,race-ethnicity,Hispanic,0.7256685010998667,0.6453929223364437,0.8059440798632896,3
2014,04,65000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,04,65000,race-ethnicity,"White, Non-Hispanic",0.8770230117346973,0.8240383068328525,0.930007716636542,3
2014,04,71510,all,All,0.8998112871375219,0.7945375244662878,1,1
2014,04,71510,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,71510,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,04,71510,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,04,71510,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,04,73000,all,All,0.9409492705477082,0.9114169428216892,0.970481598273727,3
2014,04,73000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,73000,race-ethnicity,Hispanic,0.924135438459086,0.8614719506319694,0.9867989262862024,3
2014,04,73000,race-ethnicity,Other Races and Ethnicities,0.8857787920806826,0.7684432583548855,1,3
2014,04,73000,race-ethnicity,"White, Non-Hispanic",0.968291165076579,0.9464483428115844,0.9901339873415737,3
2014,04,77000,all,All,0.8893797804789485,0.8671020167534623,0.9116575442044348,2
2014,04,77000,race-ethnicity,"Black, Non-Hispanic",0.8429520012761734,0.6783276302863478,1,2
2014,04,77000,race-ethnicity,Hispanic,0.84061396416357,0.79914484851500045,0.8820830798121396,2
2014,04,77000,race-ethnicity,Other Races and Ethnicities,0.9084193663323128,0.8575957054219717,0.959243027242654,2
2014,04,77000,race-ethnicity,"White, Non-Hispanic",0.9384343924132394,0.913200085129406,0.9636686996970728,2
2014,04,85540,all,All,0.7978941210880375,0.7404346131818447,0.8553536289942303,2
2014,04,85540,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,04,85540,race-ethnicity,Hispanic,0.7672955974842767,0.6975956991203242,0.8369954958482292,2
2014,04,85540,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,04,85540,race-ethnicity,"White, Non-Hispanic",0.9050589050589052,0.8233076510241772,0.9868101590936328,2
2014,05,23290,all,All,0.916832512831256,0.87983032658452065,0.9538346990779912,2
2014,05,23290,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,05,23290,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,05,23290,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,05,23290,race-ethnicity,"White, Non-Hispanic",0.9472784269022516,0.9146245000695992,0.979932353734904,2
2014,05,24550,all,All,0.87752587481518,0.8139876983852697,0.9410640512450902,2
2014,05,24550,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,05,24550,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,05,24550,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,05,24550,race-ethnicity,"White, Non-Hispanic",0.9013067400275104,0.8286743396998039,0.9739391403552168,2
2014,05,35710,all,All,0.8703028394150285,0.8133870162604419,0.9272186625696152,2
2014,05,35710,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,05,35710,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,05,35710,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,05,35710,race-ethnicity,"White, Non-Hispanic",0.8889831642815463,0.8298942573684933,0.9480720711945994,2
2014,05,41000,all,All,0.8708002382252499,0.8010363123167753,0.9405641641337243,1
2014,05,41000,race-ethnicity,"Black, Non-Hispanic",0.8204106662467623,0.6926744443484563,0.9481468881450684,1
2014,05,41000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,05,41000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,05,41000,race-ethnicity,"White, Non-Hispanic",0.934300855622751,0.8733363764847205,0.9952653347607816,1
2014,05,66080,all,All,0.9164070473361812,0.8819171572238663,0.9508969374484962,3
2014,05,66080,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,05,66080,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,05,66080,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,05,66080,race-ethnicity,"White, Non-Hispanic",0.9471024351842212,0.9162743490360163,0.977930521332426,3
2014,06,00562,all,All,0.8911007025761124,0.8014873931405609,0.980714012011664,2
2014,06,00562,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,00562,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,00562,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,00562,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,00884,all,All,0.962061155152888,0.9221134692903404,1,2
2014,06,00884,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,00884,race-ethnicity,Hispanic,1,1,1,2
2014,06,00884,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,00884,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,02000,all,All,0.8803004417954644,0.8322030238545918,0.928397859736337,3
2014,06,02000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,02000,race-ethnicity,Hispanic,0.8388974655648108,0.768647449532223,0.9091474815973988,3
2014,06,02000,race-ethnicity,Other Races and Ethnicities,0.981159700274935,0.9516143448456236,1,3
2014,06,02000,race-ethnicity,"White, Non-Hispanic",0.9217517494156308,0.8706452032616773,0.9728582955695844,3
2014,06,02252,all,All,0.9021784273314136,0.8227475527343371,0.9816093019284904,1
2014,06,02252,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,02252,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,02252,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,02252,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,02364,all,All,0.9000591426458014,0.8469988159355557,0.9531194693560472,2
2014,06,02364,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,02364,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,02364,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,02364,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,03526,all,All,0.8986529440796898,0.8614069544524295,0.93589893370695,2
2014,06,03526,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,03526,race-ethnicity,Hispanic,0.8918479141540743,0.8470682450004438,0.9366275833077048,2
2014,06,03526,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,03526,race-ethnicity,"White, Non-Hispanic",0.9381148251780258,0.887367462456087,0.9888621878999646,2
2014,06,04982,all,All,0.9140952581227096,0.866680550340424,0.9615099659049952,2
2014,06,04982,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,04982,race-ethnicity,Hispanic,0.9252140702547584,0.8798410167050524,0.9705871238044642,2
2014,06,04982,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,04982,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,06000,all,All,0.99275123558484335,0.9833429541883084,1,1
2014,06,06000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,06000,race-ethnicity,Hispanic,0.9873949579831932,0.9518093779280952,1,1
2014,06,06000,race-ethnicity,Other Races and Ethnicities,1,1,1,1
2014,06,06000,race-ethnicity,"White, Non-Hispanic",0.9968383017163506,0.9879163480422006,1,1
2014,06,08786,all,All,0.90922708231753,0.8465014002292038,0.9719527644058564,3
2014,06,08786,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,08786,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,08786,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,08786,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,08954,all,All,0.93659281894576,0.870946543654791,1,1
2014,06,08954,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,08954,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,08954,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,08954,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,11194,all,All,0.9714129760364676,0.9263620917461723,1,1
2014,06,11194,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,11194,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,11194,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,11194,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,11530,all,All,0.872960421398246,0.8020930751719885,0.9438277676245036,1
2014,06,11530,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,11530,race-ethnicity,Hispanic,0.8134668250236433,0.7011506259128598,0.9257830241344268,1
2014,06,11530,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,11530,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,13014,all,All,0.9456967213114756,0.9030878931544968,0.9883055494684544,1
2014,06,13014,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,13014,race-ethnicity,Hispanic,0.9276236429433052,0.786928766241157,1,1
2014,06,13014,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,13014,race-ethnicity,"White, Non-Hispanic",0.9526376588371196,0.9144531185283816,0.990822199145858,1
2014,06,13210,all,All,0.8826731720997743,0.7974015151616207,0.9679448290379278,2
2014,06,13210,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,13210,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,13210,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,13210,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,13214,all,All,0.8874145556895858,0.7940490202825228,0.9807800910966488,2
2014,06,13214,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,13214,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,13214,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,13214,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,13392,all,All,0.8992698990436655,0.8588469890730717,0.9396928090142592,1
2014,06,13392,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,13392,race-ethnicity,Hispanic,0.889661162375972,0.8433923756934683,0.9359299490584758,1
2014,06,13392,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,13392,race-ethnicity,"White, Non-Hispanic",0.9517356229080416,0.8939890348681551,1,1
2014,06,13588,all,All,0.8316307806010568,0.7679475152145351,0.8953140459875785,1
2014,06,13588,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,13588,race-ethnicity,Hispanic,0.7055716831129804,0.5878604514641854,0.8232829147617753,1
2014,06,13588,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,13588,race-ethnicity,"White, Non-Hispanic",0.9794892734887976,0.9506658385744582,1,1
2014,06,14218,all,All,0.9221219858212792,0.8435154359175545,1,1
2014,06,14218,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,14218,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,14218,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,14218,race-ethnicity,"White, Non-Hispanic",0.9083512793975106,0.7628997896737149,1,1
2014,06,15044,all,All,0.8116446948590083,0.74572420188967,0.8775651878283465,2
2014,06,15044,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,15044,race-ethnicity,Hispanic,0.788654927479865,0.7051080369274485,0.8722018180322815,2
2014,06,15044,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,15044,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,16000,all,All,0.8518204548361639,0.793558813652933,0.9100820960193948,3
2014,06,16000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,16000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,16000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,16000,race-ethnicity,"White, Non-Hispanic",0.941700538334384,0.8884491031666035,0.9949519735021644,3
2014,06,16350,all,All,0.9546834047297224,0.9211203558603736,0.9882464535990712,2
2014,06,16350,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,16350,race-ethnicity,Hispanic,0.972405286406374,0.94405559073533,1,2
2014,06,16350,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,16350,race-ethnicity,"White, Non-Hispanic",0.9354799249519034,0.8677137543638989,1,2
2014,06,16532,all,All,0.9460457564160988,0.8908663694638317,1,2
2014,06,16532,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,16532,race-ethnicity,Hispanic,0.8849478247437604,0.7659922582771381,1,2
2014,06,16532,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,16532,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,17918,all,All,0.9563055799708168,0.929776432133963,0.9828347278076706,2
2014,06,17918,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,17918,race-ethnicity,Hispanic,0.9095046511035956,0.8493072450443142,0.9697020571628772,2
2014,06,17918,race-ethnicity,Other Races and Ethnicities,0.942680242274273,0.871996846069311,1,2
2014,06,17918,race-ethnicity,"White, Non-Hispanic",0.9864725984065836,0.9694323538026276,1,2
2014,06,19766,all,All,0.9046201722456332,0.8149748355081818,0.9942655089830844,1
2014,06,19766,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,19766,race-ethnicity,Hispanic,0.8975584403887777,0.7917735029081079,1,1
2014,06,19766,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,19766,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,21712,all,All,0.889079977863351,0.8201856667815768,0.9579742889451252,2
2014,06,21712,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,21712,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,21712,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,21712,race-ethnicity,"White, Non-Hispanic",0.8842322181918503,0.7910992160673682,0.9773652203163324,2
2014,06,22020,all,All,0.854278832722707,0.7788377263749414,0.9297199390704726,1
2014,06,22020,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,22020,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,22020,race-ethnicity,Other Races and Ethnicities,0.9897303406477808,0.9603921034057163,1,1
2014,06,22020,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,22230,all,All,0.835188593995783,0.7609789216241999,0.9093982663673662,1
2014,06,22230,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,22230,race-ethnicity,Hispanic,0.8116868207898887,0.7227849288523013,0.9005887127274762,1
2014,06,22230,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,22230,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,22804,all,All,0.8043561159484394,0.7203105046367249,0.8884017272601539,1
2014,06,22804,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,22804,race-ethnicity,Hispanic,0.7132318244590075,0.5641827593644789,0.862280889553536,1
2014,06,22804,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,22804,race-ethnicity,"White, Non-Hispanic",0.9122703672260188,0.8128397317290101,1,1
2014,06,23182,all,All,0.807072515666965,0.7188097748245686,0.8953352565093614,1
2014,06,23182,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,23182,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,23182,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,23182,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,24638,all,All,0.8835034013605443,0.7996979208277352,0.9673088818933534,2
2014,06,24638,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,24638,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,24638,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,24638,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,24680,all,All,0.8760494667716539,0.8236171967497125,0.9284817367935952,1
2014,06,24680,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,24680,race-ethnicity,Hispanic,0.8853758013884045,0.8275566600094627,0.9431949427673464,1
2014,06,24680,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,24680,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,26000,all,All,0.9255746155564244,0.8640679745658616,0.987081256546987,2
2014,06,26000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,26000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,26000,race-ethnicity,Other Races and Ethnicities,0.9635359744845848,0.9235728578462916,1,2
2014,06,26000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,27000,all,All,0.8273072249581562,0.7884625834401845,0.866151866476128,3
2014,06,27000,race-ethnicity,"Black, Non-Hispanic",0.7688187535462941,0.6117091122137953,0.925928394878793,3
2014,06,27000,race-ethnicity,Hispanic,0.7779174720266956,0.7172545691604233,0.8385803748929679,3
2014,06,27000,race-ethnicity,Other Races and Ethnicities,0.8599787822374078,0.7835476459489601,0.9364099185258554,3
2014,06,27000,race-ethnicity,"White, Non-Hispanic",0.937369213844251,0.8935619182506561,0.9811765094378458,3
2014,06,28000,all,All,0.9540229537824958,0.9161669638643414,0.9918789437006502,3
2014,06,28000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,28000,race-ethnicity,Hispanic,0.927385201235661,0.8532734574743772,1,3
2014,06,28000,race-ethnicity,Other Races and Ethnicities,0.967664260257699,0.899043634138206,1,3
2014,06,28000,race-ethnicity,"White, Non-Hispanic",0.9798480412090946,0.9356384878882906,1,3
2014,06,29000,all,All,0.8782908958273219,0.815995969071043,0.9405858225836008,3
2014,06,29000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,29000,race-ethnicity,Hispanic,0.7982703624607289,0.6907922131585941,0.9057485117628638,3
2014,06,29000,race-ethnicity,Other Races and Ethnicities,0.9489421120024348,0.8770282872870161,1,3
2014,06,29000,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA
2014,06,30000,all,All,0.9322799696143756,0.8808207395488075,0.9837391996799436,2
2014,06,30000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA
2014,06,30000,race-ethnicity,Hispanic,NA,NA,NA,NA
2014,06,30000,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA
2014,06,30000,race-ethnicity,"White, Non-Hispanic",0.97117845531892,0.9174620244566178,1,2
2014,06,32548,all,All,0.8760011678598898,0.7930323453570345,0.9589699903627452,2
