year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality
2018,01,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,027,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,027,all,All,NA,NA,NA,3
2018,01,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,029,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,029,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,029,all,All,NA,NA,NA,3
2018,01,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,031,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,031,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,031,race-ethnicity,"White, Non-Hispanic",0.8909499718943226,0.8201216294911193,0.9617783142975258,3
2018,01,031,all,All,0.8592564491654022,0.7881492050423998,0.9303636932884046,3
2018,01,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,033,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,033,race-ethnicity,"White, Non-Hispanic",0.9688270912760709,0.9483912002992452,0.9892629822528967,3
2018,01,033,all,All,0.9703963873557452,0.9527920648573182,0.9880007098541722,3
2018,01,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,035,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,035,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,035,all,All,NA,NA,NA,3
2018,01,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,037,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,037,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,037,all,All,NA,NA,NA,3
2018,01,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,039,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,039,race-ethnicity,"White, Non-Hispanic",0.8909499718943227,0.8201216294911194,0.9617783142975259,3
2018,01,039,all,All,0.8592564491654021,0.7881492050423997,0.9303636932884045,3
2018,01,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,041,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,041,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,041,all,All,NA,NA,NA,3
2018,01,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,043,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,043,race-ethnicity,"White, Non-Hispanic",0.8501552795031057,0.7585916527277824,0.9417189062784289,3
2018,01,043,all,All,0.8554484803558191,0.7678391675918848,0.9430577931197535,3
2018,01,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,045,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,045,race-ethnicity,"White, Non-Hispanic",0.9128121162505117,0.8642649207605366,0.9613593117404868,3
2018,01,045,all,All,0.9052903225806452,0.8676437721597885,0.942936873001502,3
2018,01,047,race-ethnicity,"Black, Non-Hispanic",0.8728510028653295,0.7744757139861438,0.9712262917445151,3
2018,01,047,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,047,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,047,all,All,0.8868932038834951,0.816941124682979,0.9568452830840113,3
2018,01,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,049,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,049,race-ethnicity,"White, Non-Hispanic",0.7538270583367812,0.6224982627732877,0.8851558539002747,3
2018,01,049,all,All,0.729559748427673,0.5982179454359712,0.8609015514193749,3
2018,01,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,051,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,051,race-ethnicity,"White, Non-Hispanic",0.9170946441672782,0.8528842509909834,0.9813050373435729,3
2018,01,051,all,All,0.8544034090909091,0.7506177520634019,0.9581890661184163,3
2018,01,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,053,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,053,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,053,all,All,0.7900278724063177,0.6833690074582514,0.896686737354384,3
2018,01,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,055,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,055,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,055,race-ethnicity,"White, Non-Hispanic",0.9016100178890877,0.8234987489232249,0.9797212868549504,3
2018,01,055,all,All,0.9028669234060762,0.8414170136920888,0.9643168331200637,1
2018,01,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,057,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,057,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,057,all,All,NA,NA,NA,3
2018,01,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,059,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,059,race-ethnicity,"White, Non-Hispanic",0.9688270912760709,0.9483912002992452,0.9892629822528967,3
2018,01,059,all,All,0.9703963873557451,0.952792064857318,0.9880007098541721,3
2018,01,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,061,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,061,race-ethnicity,"White, Non-Hispanic",0.9128121162505117,0.8642649207605366,0.9613593117404868,3
2018,01,061,all,All,0.9052903225806451,0.8676437721597884,0.9429368730015019,3
2018,01,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,063,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,063,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,063,all,All,NA,NA,NA,3
2018,01,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,065,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,065,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,065,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,065,all,All,NA,NA,NA,3
2018,01,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,067,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,067,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,067,all,All,0.9052903225806451,0.8676437721597884,0.9429368730015019,3
2018,01,069,race-ethnicity,"Black, Non-Hispanic",0.90625,0.8437277855200113,0.9687722144799887,3
2018,01,069,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,069,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,069,race-ethnicity,"White, Non-Hispanic",0.9128121162505116,0.8642649207605365,0.9613593117404867,2
2018,01,069,all,All,0.9052903225806451,0.8676437721597884,0.9429368730015019,2
2018,01,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,071,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,071,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,071,race-ethnicity,"White, Non-Hispanic",0.7538270583367812,0.6224982627732876,0.8851558539002748,3
2018,01,071,all,All,0.729559748427673,0.5982179454359712,0.8609015514193749,3
2018,01,073,race-ethnicity,"Black, Non-Hispanic",0.9067395264116576,0.8713062102711555,0.9421728425521596,1
2018,01,073,race-ethnicity,Hispanic,0.9123055162659123,0.8101496676812652,1,3
2018,01,073,race-ethnicity,Other Races and Ethnicities,0.997037037037037,0.991160229374936,1,3
2018,01,073,race-ethnicity,"White, Non-Hispanic",0.9332002457002457,0.8986046298045995,0.9677958615958919,1
2018,01,073,all,All,0.9214458428916859,0.8981787092855166,0.9447129764978551,1
2018,01,075,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,075,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,075,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,075,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,075,all,All,NA,NA,NA,3
2018,01,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,077,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,077,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,077,race-ethnicity,"White, Non-Hispanic",0.9688270912760709,0.9483912002992452,0.9892629822528967,3
2018,01,077,all,All,0.9703963873557452,0.9527920648573182,0.9880007098541722,2
2018,01,079,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,079,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,079,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,079,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,079,all,All,NA,NA,NA,3
2018,01,081,race-ethnicity,"Black, Non-Hispanic",0.9556650246305418,0.9059625533254964,1,3
2018,01,081,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,081,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,081,race-ethnicity,"White, Non-Hispanic",0.976734166307626,0.9554368412907417,0.9980314913245103,1
2018,01,081,all,All,0.9728932123729369,0.9543574331578027,0.9914289915880711,1
2018,01,083,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,083,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,083,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,083,race-ethnicity,"White, Non-Hispanic",0.8724046810117025,0.7838032178155976,0.9610061442078075,3
2018,01,083,all,All,0.8581641406920217,0.7741861123761886,0.9421421690078549,3
2018,01,085,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,085,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,085,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,085,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,085,all,All,NA,NA,NA,3
2018,01,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,087,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,087,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,087,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,087,all,All,0.9012615643397812,0.8597139598608023,0.9428091688187601,3
2018,01,089,race-ethnicity,"Black, Non-Hispanic",0.8958954891940868,0.8317900565290374,0.9600009218591362,1
2018,01,089,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,089,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,089,race-ethnicity,"White, Non-Hispanic",0.9016983603891132,0.8559889245894209,0.9474077961888056,1
2018,01,089,all,All,0.8972631271621544,0.8614384058191666,0.9330878485051421,1
2018,01,091,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,091,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,091,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,091,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,091,all,All,NA,NA,NA,3
2018,01,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,093,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,093,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,093,race-ethnicity,"White, Non-Hispanic",0.870816745649171,0.8118207053108197,0.9298127859875223,3
2018,01,093,all,All,0.8678338484978207,0.8138904606813395,0.921777236314302,3
2018,01,095,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,095,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,095,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,095,race-ethnicity,"White, Non-Hispanic",0.9476295479603087,0.9142035297969325,0.9810555661236849,1
2018,01,095,all,All,0.820435762584523,0.7055401920493887,0.9353313331196573,1
2018,01,097,race-ethnicity,"Black, Non-Hispanic",0.842117872544322,0.7703234524319252,0.9139122926567188,1
2018,01,097,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,097,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,097,race-ethnicity,"White, Non-Hispanic",0.8885658914728682,0.8364010427148098,0.9407307402309267,1
2018,01,097,all,All,0.8709903769045709,0.8300590585835631,0.9119216952255788,1
2018,01,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,099,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,099,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,099,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,099,all,All,NA,NA,NA,3
2018,01,101,race-ethnicity,"Black, Non-Hispanic",0.8797909754618204,0.8243458691641807,0.93523608175946,1
2018,01,101,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,101,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,101,race-ethnicity,"White, Non-Hispanic",0.9623775104127279,0.9351363642827484,0.9896186565427074,3
2018,01,101,all,All,0.8836380933613392,0.8410414310947433,0.9262347556279352,1
2018,01,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,103,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,103,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,103,race-ethnicity,"White, Non-Hispanic",0.9370598591549296,0.8784535803053318,0.9956661380045274,3
2018,01,103,all,All,0.8807947019867549,0.8042736058563541,0.9573157981171557,3
2018,01,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,105,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,105,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,105,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,105,all,All,NA,NA,NA,3
2018,01,107,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,107,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,107,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,107,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,107,all,All,NA,NA,NA,3
2018,01,109,race-ethnicity,"Black, Non-Hispanic",0.9106225014277556,0.8598338843690686,0.9614111184864426,3
2018,01,109,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,109,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,109,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,109,all,All,0.9012615643397813,0.8597139598608025,0.9428091688187602,3
2018,01,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,111,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,111,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,111,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,111,all,All,NA,NA,NA,3
2018,01,113,race-ethnicity,"Black, Non-Hispanic",0.9106225014277556,0.8598338843690686,0.9614111184864426,3
2018,01,113,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,113,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,113,race-ethnicity,"White, Non-Hispanic",0.9032258064516129,0.8295859652911161,0.9768656476121097,3
2018,01,113,all,All,0.9012615643397814,0.8597139598608026,0.9428091688187603,2
2018,01,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,115,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,115,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,115,race-ethnicity,"White, Non-Hispanic",0.9458611220086308,0.8979081748084797,0.9938140692087819,3
2018,01,115,all,All,0.9213806327900287,0.853635579322342,0.9891256862577154,3
2018,01,117,race-ethnicity,"Black, Non-Hispanic",0.8622754491017964,0.6884923570427449,1,3
2018,01,117,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,117,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,117,race-ethnicity,"White, Non-Hispanic",0.9302127659574468,0.879394664239592,0.9810308676753017,1
2018,01,117,all,All,0.9209098497495827,0.8715249820263076,0.9702947174728578,1
2018,01,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,119,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,119,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,119,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,119,all,All,NA,NA,NA,3
2018,01,121,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,121,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,121,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,121,race-ethnicity,"White, Non-Hispanic",0.7842605156037993,0.6814325432530417,0.8870884879545569,3
2018,01,121,all,All,0.7856761090326029,0.6884501126001951,0.8829021054650107,3
2018,01,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,123,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,123,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,123,race-ethnicity,"White, Non-Hispanic",0.8650500790722192,0.7780954090612818,0.9520047490831566,3
2018,01,123,all,All,0.8633912522468544,0.7894151109595828,0.937367393534126,3
2018,01,125,race-ethnicity,"Black, Non-Hispanic",0.8722866731196174,0.7918990522019481,0.9526742940372867,1
2018,01,125,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,125,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,125,race-ethnicity,"White, Non-Hispanic",0.9540965282573179,0.9231405148924781,0.9850525416221578,1
2018,01,125,all,All,0.9348134122715098,0.9044994787070092,0.9651273458360105,1
2018,01,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,127,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,127,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,127,race-ethnicity,"White, Non-Hispanic",0.8249648052557486,0.7407362839742964,0.9091933265372008,3
2018,01,127,all,All,0.815142198308993,0.735615196760073,0.894669199857913,3
2018,01,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,129,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,129,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,129,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,129,all,All,NA,NA,NA,3
2018,01,131,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,131,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,131,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,01,131,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,131,all,All,NA,NA,NA,3
2018,01,133,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,01,133,race-ethnicity,Hispanic,NA,NA,NA,3
2018,01,133,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,01,133,all,All,NA,NA,NA,3
2018,02,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,013,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,013,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,013,all,All,NA,NA,NA,3
2018,02,016,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,016,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,016,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,016,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,016,all,All,NA,NA,NA,3
2018,02,020,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,020,race-ethnicity,Hispanic,0.999290780141844,0.9978699391418243,1,3
2018,02,020,race-ethnicity,Other Races and Ethnicities,0.824918943955535,0.6956959371164715,0.9541419507945985,3
2018,02,020,race-ethnicity,"White, Non-Hispanic",0.9329545454545455,0.872886284524381,0.99302280638471,1
2018,02,020,all,All,0.9197116579666915,0.8748648653904296,0.9645584505429534,1
2018,02,050,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,050,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,050,race-ethnicity,Other Races and Ethnicities,0.7211818560133167,0.6103905692257279,0.8319731428009056,3
2018,02,050,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,050,all,All,0.743668720054757,0.6467258972449285,0.8406115428645856,3
2018,02,060,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,060,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,060,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2018,02,060,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2018,02,060,all,All,NA,NA,NA,3
2018,02,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2018,02,063,race-ethnicity,Hispanic,NA,NA,NA,3
2018,02,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
