year,state,place,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2018,04,07940,income,Not Economically Disadvantaged,.72879797,.49989128,.95770466,1
2018,04,07940,race-ethnicity,"Black, Non-Hispanic",.93861419,.18517287,1.6920555,2
2018,04,07940,race-ethnicity,Hispanic,.95446903,.75065219,1.158286,1
2018,04,07940,race-ethnicity,"White, Non-Hispanic",.82865214,.61381203,1.0434923,1
2018,04,12000,all,All,.93241715,.85377127,1.0110631,1
2018,04,12000,gender,Female,.96390527,.87958187,1.0482287,1
2018,04,12000,gender,Male,.90344799,.81829023,.98860574,1
2018,04,12000,income,Economically Disadvantaged,.99324501,.85930169,1.1271883,1
2018,04,12000,income,Not Economically Disadvantaged,.86970443,.79105663,.94835222,1
2018,04,12000,race-ethnicity,"Black, Non-Hispanic",.92068386,.70151275,1.1398549,1
2018,04,12000,race-ethnicity,Hispanic,1.0378661,.92152911,1.1542032,1
2018,04,12000,race-ethnicity,"White, Non-Hispanic",.85918516,.79213345,.92623687,1
2018,04,23620,all,All,1.0187087,.86005336,1.1773641,1
2018,04,23620,gender,Female,1.0587592,.89085394,1.2266644,1
2018,04,23620,gender,Male,.97848713,.80454171,1.1524326,1
2018,04,23620,income,Economically Disadvantaged,.9610914,.75086474,1.1713181,1
2018,04,23620,income,Not Economically Disadvantaged,.95266819,.76883829,1.1364981,1
2018,04,23620,race-ethnicity,"Black, Non-Hispanic",,,,
2018,04,23620,race-ethnicity,Hispanic,1.0606887,.83096081,1.2904167,1
2018,04,23620,race-ethnicity,"White, Non-Hispanic",1.0017039,.8587575,1.1446502,1
2018,04,27400,all,All,.90972525,.8099193,1.0095311,1
2018,04,27400,gender,Female,.94110906,.83351308,1.0487051,1
2018,04,27400,gender,Male,.87936836,.77084249,.9878943,1
2018,04,27400,income,Economically Disadvantaged,.8658787,.61730081,1.1144567,1
2018,04,27400,income,Not Economically Disadvantaged,.97710264,.88311219,1.0710932,1
2018,04,27400,race-ethnicity,"Black, Non-Hispanic",.9202655,.57594258,1.2645884,1
2018,04,27400,race-ethnicity,Hispanic,.91595322,.75735176,1.0745547,1
2018,04,27400,race-ethnicity,"White, Non-Hispanic",.9066053,.8303535,.98285717,1
2018,04,27820,all,All,1.0569016,.96183962,1.1519636,1
2018,04,27820,gender,Female,1.0939755,.9936291,1.194322,1
2018,04,27820,gender,Male,1.009294,.90480715,1.1137809,1
2018,04,27820,income,Economically Disadvantaged,1.0907336,.98632848,1.1951387,1
2018,04,27820,income,Not Economically Disadvantaged,.99649274,.86665547,1.1263299,1
2018,04,27820,race-ethnicity,"Black, Non-Hispanic",.8934797,.64779323,1.1391662,2
2018,04,27820,race-ethnicity,Hispanic,1.1074116,1.0034525,1.2113707,1
2018,04,27820,race-ethnicity,"White, Non-Hispanic",1.008324,.91597402,1.1006738,1
2018,04,28380,all,All,,,,
2018,04,28380,gender,Female,,,,
2018,04,28380,gender,Male,,,,
2018,04,28380,income,Economically Disadvantaged,,,,
2018,04,28380,income,Not Economically Disadvantaged,,,,
2018,04,28380,race-ethnicity,"Black, Non-Hispanic",,,,
2018,04,28380,race-ethnicity,Hispanic,,,,
2018,04,28380,race-ethnicity,"White, Non-Hispanic",,,,
2018,04,46000,all,All,.96771765,.90622318,1.0292121,1
2018,04,46000,gender,Female,1.0056731,.94082808,1.070518,1
2018,04,46000,gender,Male,.9078083,.83413237,.98148423,1
2018,04,46000,income,Economically Disadvantaged,.91371357,.84144861,.98597854,1
2018,04,46000,income,Not Economically Disadvantaged,.91666365,.82967997,1.0036473,1
2018,04,46000,race-ethnicity,"Black, Non-Hispanic",.83434772,.62721866,1.0414768,3
2018,04,46000,race-ethnicity,Hispanic,.98805332,.9197821,1.0563246,1
2018,04,46000,race-ethnicity,"White, Non-Hispanic",.99645799,.9311834,1.0617325,1
2018,04,54050,all,All,,,,
2018,04,54050,gender,Female,,,,
2018,04,54050,gender,Male,,,,
2018,04,54050,income,Economically Disadvantaged,,,,
2018,04,54050,income,Not Economically Disadvantaged,,,,
2018,04,54050,race-ethnicity,"Black, Non-Hispanic",,,,
2018,04,54050,race-ethnicity,Hispanic,,,,
2018,04,54050,race-ethnicity,"White, Non-Hispanic",,,,
2018,04,55000,all,All,1.0386405,.91240537,1.1648756,1
2018,04,55000,gender,Female,1.0731086,.93881762,1.2073995,1
2018,04,55000,gender,Male,.99109519,.85440785,1.1277825,1
2018,04,55000,income,Economically Disadvantaged,1.0264353,.87457317,1.1782974,1
2018,04,55000,income,Not Economically Disadvantaged,1.0309389,.88775724,1.1741205,1
2018,04,55000,race-ethnicity,"Black, Non-Hispanic",.91565615,.57103157,1.2602807,2
2018,04,55000,race-ethnicity,Hispanic,1.0668728,.9441936,1.1895521,1
2018,04,55000,race-ethnicity,"White, Non-Hispanic",.99438107,.88102674,1.1077353,1
2018,04,65000,all,All,.94026339,.81721014,1.0633166,1
2018,04,65000,gender,Female,.96277416,.83363575,1.0919126,1
2018,04,65000,gender,Male,.90975523,.77370155,1.0458089,1
2018,04,65000,income,Economically Disadvantaged,.91532362,.65914047,1.1715068,1
2018,04,65000,income,Not Economically Disadvantaged,.87518531,.75623363,.99413693,1
2018,04,65000,race-ethnicity,"Black, Non-Hispanic",.9154731,.56920344,1.2617428,1
2018,04,65000,race-ethnicity,Hispanic,1.0129061,.80565572,1.2201564,1
2018,04,65000,race-ethnicity,"White, Non-Hispanic",.89213639,.79734689,.98692584,1
2018,04,71510,all,All,1.0442301,.95149416,1.1369661,1
2018,04,71510,gender,Female,1.1122597,1.0152179,1.2093016,1
2018,04,71510,gender,Male,.94889021,.83658403,1.0611964,1
2018,04,71510,income,Economically Disadvantaged,1.1526495,1.0240266,1.2812724,1
2018,04,71510,income,Not Economically Disadvantaged,.82247627,.71141261,.93353993,1
2018,04,71510,race-ethnicity,"Black, Non-Hispanic",.90397549,.65161854,1.1563324,3
2018,04,71510,race-ethnicity,Hispanic,1.0670695,.93964845,1.1944906,3
2018,04,71510,race-ethnicity,"White, Non-Hispanic",1.0112997,.91789013,1.1047094,3
2018,04,73000,all,All,1.0278503,.91744262,1.1382579,1
2018,04,73000,gender,Female,1.0403669,.92401886,1.1567149,1
2018,04,73000,gender,Male,1.0109065,.88934618,1.1324667,1
2018,04,73000,income,Economically Disadvantaged,1.0018233,.84802788,1.1556188,1
2018,04,73000,income,Not Economically Disadvantaged,1.0114094,.8942042,1.1286147,1
2018,04,73000,race-ethnicity,"Black, Non-Hispanic",.78304863,.52682072,1.0392765,2
2018,04,73000,race-ethnicity,Hispanic,1.0090654,.67586583,1.342265,2
2018,04,73000,race-ethnicity,"White, Non-Hispanic",.85615981,.47981218,1.2325075,2
2018,04,77000,all,All,.98412031,.85705256,1.1111881,1
2018,04,77000,gender,Female,1.0167621,.88170362,1.1518207,1
2018,04,77000,gender,Male,.94616246,.80577606,1.0865489,1
2018,04,77000,income,Economically Disadvantaged,1.003531,.86079937,1.1462625,2
2018,04,77000,income,Not Economically Disadvantaged,.86613154,.68310672,1.0491564,1
2018,04,77000,race-ethnicity,"Black, Non-Hispanic",1.0088496,.70024979,1.3174493,2
2018,04,77000,race-ethnicity,Hispanic,.99803644,.88803905,1.1080339,1
2018,04,77000,race-ethnicity,"White, Non-Hispanic",.98167396,.81351709,1.1498308,2
2018,04,85540,all,All,.90425402,.7419675,1.0665406,1
2018,04,85540,gender,Female,.95454085,.78354603,1.1255357,1
2018,04,85540,gender,Male,.82226181,.63699669,1.0075269,2
2018,04,85540,income,Economically Disadvantaged,.94150138,.78130752,1.1016953,1
2018,04,85540,income,Not Economically Disadvantaged,.70125216,.31410527,1.0883991,2
2018,04,85540,race-ethnicity,"Black, Non-Hispanic",.81473589,-.23701937,1.8664912,3
2018,04,85540,race-ethnicity,Hispanic,.92086035,.78170663,1.060014,1
2018,04,85540,race-ethnicity,"White, Non-Hispanic",.93265671,.7024585,1.1628549,2
2018,05,23290,all,All,.87496293,.70528638,1.0446395,1
2018,05,23290,gender,Female,.92839426,.75019759,1.1065909,1
2018,05,23290,gender,Male,.82064122,.63318932,1.0080931,1
2018,05,23290,income,Economically Disadvantaged,.75716442,.43883461,1.0754942,1
2018,05,23290,income,Not Economically Disadvantaged,.83017194,.64291275,1.0174311,1
2018,05,23290,race-ethnicity,"Black, Non-Hispanic",.71137208,.33046749,1.0922767,1
2018,05,23290,race-ethnicity,Hispanic,.91156024,.41821986,1.4049007,1
2018,05,23290,race-ethnicity,"White, Non-Hispanic",.90598267,.7765435,1.0354218,1
2018,05,24550,all,All,1.1707675,.98371625,1.3578188,1
2018,05,24550,gender,Female,1.1775012,.97413397,1.3808684,1
2018,05,24550,gender,Male,1.1436381,.94362104,1.3436552,1
2018,05,24550,income,Economically Disadvantaged,1.0828772,.89076465,1.2749897,1
2018,05,24550,income,Not Economically Disadvantaged,1.2952552,.97026986,1.6202404,1
2018,05,24550,race-ethnicity,"Black, Non-Hispanic",1.0208558,.66386747,1.3778441,1
2018,05,24550,race-ethnicity,Hispanic,1.0769908,.84025878,1.313723,1
2018,05,24550,race-ethnicity,"White, Non-Hispanic",1.2255578,1.0384215,1.4126941,1
2018,05,35710,all,All,1.0348617,.74728525,1.3224382,1
2018,05,35710,gender,Female,1.0925398,.76520282,1.4198768,1
2018,05,35710,gender,Male,.94761205,.63432956,1.2608945,1
2018,05,35710,income,Economically Disadvantaged,1.0774434,.7642262,1.3906605,1
2018,05,35710,income,Not Economically Disadvantaged,1.1941874,.61640882,1.771966,1
2018,05,35710,race-ethnicity,"Black, Non-Hispanic",.83765739,.60872865,1.0665861,1
2018,05,35710,race-ethnicity,Hispanic,.98042017,.48280203,1.4780383,2
2018,05,35710,race-ethnicity,"White, Non-Hispanic",1.2250907,.95253593,1.4976455,1
2018,05,41000,all,All,.78523272,.66991454,.90055096,1
2018,05,41000,gender,Female,.83120769,.70873451,.95368087,1
2018,05,41000,gender,Male,.68076324,.54088795,.8206386,1
2018,05,41000,income,Economically Disadvantaged,.76776302,.6392681,.89625794,1
2018,05,41000,income,Not Economically Disadvantaged,.78274673,.59629118,.96920222,1
2018,05,41000,race-ethnicity,"Black, Non-Hispanic",.75949299,.65321565,.86577028,1
2018,05,41000,race-ethnicity,Hispanic,.90190697,.65444601,1.1493679,1
2018,05,41000,race-ethnicity,"White, Non-Hispanic",.84668791,.70979673,.98357916,1
2018,05,66080,all,All,1.0364423,.89042646,1.182458,1
2018,05,66080,gender,Female,1.1365932,.97684294,1.2963436,1
2018,05,66080,gender,Male,.92564952,.77036798,1.0809311,1
2018,05,66080,income,Economically Disadvantaged,.98511559,.82942241,1.1408087,1
2018,05,66080,income,Not Economically Disadvantaged,.99190384,.76206231,1.2217454,1
2018,05,66080,race-ethnicity,"Black, Non-Hispanic",.73903596,.17036605,1.3077059,1
2018,05,66080,race-ethnicity,Hispanic,1.0330355,.8737886,1.1922824,1
2018,05,66080,race-ethnicity,"White, Non-Hispanic",1.0858164,.93278551,1.2388473,1
2018,06,00562,all,All,.88084799,.6655708,1.0961251,1
2018,06,00562,gender,Female,.88450849,.65737462,1.1116424,1
2018,06,00562,gender,Male,.87685066,.64009649,1.1136049,1
2018,06,00562,income,Economically Disadvantaged,.99662286,.6522637,1.340982,1
2018,06,00562,income,Not Economically Disadvantaged,.87041771,.64913523,1.0917002,1
2018,06,00562,race-ethnicity,"Black, Non-Hispanic",.74333227,.23902564,1.2476389,2
2018,06,00562,race-ethnicity,Hispanic,.73474407,.349199,1.1202891,1
2018,06,00562,race-ethnicity,"White, Non-Hispanic",.99625945,.74837387,1.244145,1
2018,06,00884,all,All,1.2554253,1.0739324,1.4369183,1
2018,06,00884,gender,Female,1.2867086,1.0919178,1.4814994,1
2018,06,00884,gender,Male,1.21427,1.0179316,1.4106084,1
2018,06,00884,income,Economically Disadvantaged,1.3317341,1.1309587,1.5325094,1
2018,06,00884,income,Not Economically Disadvantaged,1.0610436,.79899698,1.3230902,1
2018,06,00884,race-ethnicity,"Black, Non-Hispanic",,,,
2018,06,00884,race-ethnicity,Hispanic,1.3270528,1.1297822,1.5243235,1
2018,06,00884,race-ethnicity,"White, Non-Hispanic",1.5687343,.73860615,2.3988624,3
2018,06,02000,all,All,.81271839,.6300599,.99537688,1
2018,06,02000,gender,Female,.84565079,.65182829,1.0394733,1
2018,06,02000,gender,Male,.78537714,.58555597,.98519832,1
2018,06,02000,income,Economically Disadvantaged,.81679231,.64547086,.98811376,1
2018,06,02000,income,Not Economically Disadvantaged,.91087735,.40513405,1.4166206,2
2018,06,02000,race-ethnicity,"Black, Non-Hispanic",.8108052,.036401629,1.5852088,3
2018,06,02000,race-ethnicity,Hispanic,.8531934,.7196148,.98677206,1
2018,06,02000,race-ethnicity,"White, Non-Hispanic",.77638,.066076927,1.4866831,2
2018,06,02252,all,All,.75265449,.58143276,.92387623,1
2018,06,02252,gender,Female,.85630542,.67134058,1.0412703,1
2018,06,02252,gender,Male,.69714433,.51285177,.88143688,1
2018,06,02252,income,Economically Disadvantaged,.75739384,.57610875,.93867892,1
2018,06,02252,income,Not Economically Disadvantaged,.60453063,.33161122,.87745005,1
2018,06,02252,race-ethnicity,"Black, Non-Hispanic",.67191809,.42926481,.91457134,2
2018,06,02252,race-ethnicity,Hispanic,.81320637,.62374473,1.002668,1
2018,06,02252,race-ethnicity,"White, Non-Hispanic",.79152775,.51643848,1.066617,2
2018,06,02364,all,All,.94886506,.76731366,1.1304165,1
2018,06,02364,gender,Female,.95538098,.76431865,1.1464432,1
2018,06,02364,gender,Male,.95590198,.75574315,1.1560608,1
2018,06,02364,income,Economically Disadvantaged,.96765333,.77255619,1.1627505,1
2018,06,02364,income,Not Economically Disadvantaged,.91562092,.63728547,1.1939564,1
2018,06,02364,race-ethnicity,"Black, Non-Hispanic",.92729998,.38398749,1.4706125,2
2018,06,02364,race-ethnicity,Hispanic,1.1495899,.85904151,1.4401382,2
2018,06,02364,race-ethnicity,"White, Non-Hispanic",.9032228,.65178436,1.1546613,2
2018,06,03526,all,All,1.1215087,.92642379,1.3165936,1
2018,06,03526,gender,Female,1.148186,.94045204,1.3559198,1
2018,06,03526,gender,Male,1.0905066,.87796265,1.3030505,1
2018,06,03526,income,Economically Disadvantaged,1.15276,.95495212,1.3505679,1
2018,06,03526,income,Not Economically Disadvantaged,1.0654197,.73481715,1.3960222,1
2018,06,03526,race-ethnicity,"Black, Non-Hispanic",1.2375754,.94238055,1.5327704,1
2018,06,03526,race-ethnicity,Hispanic,1.1414033,.97181302,1.3109937,1
2018,06,03526,race-ethnicity,"White, Non-Hispanic",1.0709803,.80576897,1.3361917,1
2018,06,04982,all,All,1.0829395,.88063449,1.2852445,1
2018,06,04982,gender,Female,1.1268753,.90503532,1.3487153,1
2018,06,04982,gender,Male,1.0551516,.84040368,1.2698995,1
2018,06,04982,income,Economically Disadvantaged,1.1058249,.89836568,1.3132842,1
2018,06,04982,income,Not Economically Disadvantaged,.86575162,.48210701,1.2493962,2
2018,06,04982,race-ethnicity,"Black, Non-Hispanic",1.0263553,.65260994,1.4001006,1
2018,06,04982,race-ethnicity,Hispanic,1.0779446,.89278281,1.2631065,1
2018,06,04982,race-ethnicity,"White, Non-Hispanic",1.2503681,.81716156,1.6835747,2
2018,06,06000,all,All,1.0750464,.74118966,1.4089032,3
2018,06,06000,gender,Female,1.1431838,.78569633,1.5006714,3
2018,06,06000,gender,Male,,,,
2018,06,06000,income,Economically Disadvantaged,1.4830899,.044574056,2.9216058,3
2018,06,06000,income,Not Economically Disadvantaged,.97277617,.59165448,1.3538978,3
2018,06,06000,race-ethnicity,"Black, Non-Hispanic",1.3949132,-.23370329,3.0235298,3
2018,06,06000,race-ethnicity,Hispanic,1.1776863,.64017987,1.7151928,3
2018,06,06000,race-ethnicity,"White, Non-Hispanic",1.0046061,.66219074,1.3470215,3
2018,06,08786,all,All,.72673428,.45278659,1.000682,1
2018,06,08786,gender,Female,.79029357,.49718702,1.0834001,1
2018,06,08786,gender,Male,.66358161,.36638755,.96077567,1
2018,06,08786,income,Economically Disadvantaged,.82383054,.52441019,1.123251,1
2018,06,08786,income,Not Economically Disadvantaged,.730497,.3150242,1.1459699,1
2018,06,08786,race-ethnicity,"Black, Non-Hispanic",.70274138,-1.2247176,2.6302004,3
2018,06,08786,race-ethnicity,Hispanic,.81024951,.5515722,1.0689268,1
2018,06,08786,race-ethnicity,"White, Non-Hispanic",.57772344,.095040046,1.0604068,1
2018,06,08954,all,All,.82734835,.63974339,1.0149534,1
2018,06,08954,gender,Female,.87678379,.67959422,1.0739733,1
2018,06,08954,gender,Male,.78152794,.57440126,.98865461,1
2018,06,08954,income,Economically Disadvantaged,.92100751,.64507121,1.1969438,1
2018,06,08954,income,Not Economically Disadvantaged,.81843036,.61707371,1.019787,1
2018,06,08954,race-ethnicity,"Black, Non-Hispanic",.76127487,.068006553,1.4545432,3
2018,06,08954,race-ethnicity,Hispanic,.82418305,.59263754,1.0557286,1
2018,06,08954,race-ethnicity,"White, Non-Hispanic",.82406855,.65241528,.99572182,1
2018,06,11194,all,All,.79605466,.58560193,1.0065074,1
2018,06,11194,gender,Female,.81745481,.59704065,1.037869,1
2018,06,11194,gender,Male,.76749313,.53426003,1.0007262,1
2018,06,11194,income,Economically Disadvantaged,.92054379,.54537827,1.2957093,1
2018,06,11194,income,Not Economically Disadvantaged,.81096703,.60392952,1.0180045,1
2018,06,11194,race-ethnicity,"Black, Non-Hispanic",,,,
2018,06,11194,race-ethnicity,Hispanic,.89804971,.61439854,1.1817009,1
2018,06,11194,race-ethnicity,"White, Non-Hispanic",.77224308,.59439838,.95008779,1
2018,06,11530,all,All,,,,
2018,06,11530,gender,Female,,,,
2018,06,11530,gender,Male,,,,
2018,06,11530,income,Economically Disadvantaged,,,,
2018,06,11530,income,Not Economically Disadvantaged,,,,
2018,06,11530,race-ethnicity,"Black, Non-Hispanic",,,,
2018,06,11530,race-ethnicity,Hispanic,,,,
2018,06,11530,race-ethnicity,"White, Non-Hispanic",,,,
2018,06,13014,all,All,1.2200333,1.024001,1.4160656,1
2018,06,13014,gender,Female,1.3076551,1.1012546,1.5140556,1
2018,06,13014,gender,Male,1.1431378,.92712152,1.3591541,1
2018,06,13014,income,Economically Disadvantaged,1.2143806,.96531743,1.4634438,1
2018,06,13014,income,Not Economically Disadvantaged,1.2267628,.97584391,1.4776816,2
2018,06,13014,race-ethnicity,"Black, Non-Hispanic",1.3659089,.62352294,2.1082947,3
2018,06,13014,race-ethnicity,Hispanic,1.1464626,.85067463,1.4422505,1
2018,06,13014,race-ethnicity,"White, Non-Hispanic",1.2118076,1.0529056,1.3707097,1
2018,06,13210,all,All,.93100917,.80268818,1.0593301,1
2018,06,13210,gender,Female,.97792161,.84211409,1.1137291,1
2018,06,13210,gender,Male,.88021499,.7395305,1.0208995,1
2018,06,13210,income,Economically Disadvantaged,1.0080473,.84273648,1.1733582,1
2018,06,13210,income,Not Economically Disadvantaged,.87626261,.72460061,1.0279247,1
2018,06,13210,race-ethnicity,"Black, Non-Hispanic",.88163924,.37659714,1.3866813,2
2018,06,13210,race-ethnicity,Hispanic,.95853865,.83426195,1.0828154,1
2018,06,13210,race-ethnicity,"White, Non-Hispanic",.89129245,.688842,1.0937428,1
2018,06,13214,all,All,,,,
2018,06,13214,gender,Female,,,,
2018,06,13214,gender,Male,,,,
2018,06,13214,income,Economically Disadvantaged,,,,
2018,06,13214,income,Not Economically Disadvantaged,,,,
2018,06,13214,race-ethnicity,"Black, Non-Hispanic",,,,
2018,06,13214,race-ethnicity,Hispanic,,,,
2018,06,13214,race-ethnicity,"White, Non-Hispanic",,,,
2018,06,13392,all,All,.87516677,.78442204,.96591151,1
2018,06,13392,gender,Female,.89468431,.79740107,.99196756,1
2018,06,13392,gender,Male,.85437721,.75610733,.95264709,1
2018,06,13392,income,Economically Disadvantaged,.88845587,.77581257,1.0010992,1
2018,06,13392,income,Not Economically Disadvantaged,.88441151,.77316791,.99565512,1
2018,06,13392,race-ethnicity,"Black, Non-Hispanic",1.0162623,.68589962,1.346625,1
2018,06,13392,race-ethnicity,Hispanic,.88487655,.80367965,.96607345,1
2018,06,13392,race-ethnicity,"White, Non-Hispanic",.66068435,.48232993,.83903879,2
2018,06,13588,all,All,,,,
2018,06,13588,gender,Female,,,,
2018,06,13588,gender,Male,,,,
2018,06,13588,income,Economically Disadvantaged,,,,
2018,06,13588,income,Not Economically Disadvantaged,,,,
2018,06,13588,race-ethnicity,"Black, Non-Hispanic",,,,
2018,06,13588,race-ethnicity,Hispanic,,,,
2018,06,13588,race-ethnicity,"White, Non-Hispanic",,,,
2018,06,14218,all,All,1.2942715,1.1874908,1.4010521,1
2018,06,14218,gender,Female,1.3089199,1.1955003,1.4223396,1
2018,06,14218,gender,Male,1.2769421,1.1602826,1.3936017,1
2018,06,14218,income,Economically Disadvantaged,1.3410504,1.2000703,1.4820305,1
2018,06,14218,income,Not Economically Disadvantaged,1.2575541,1.1341498,1.3809583,1
2018,06,14218,race-ethnicity,"Black, Non-Hispanic",1.4166638,1.0503056,1.7830219,1
2018,06,14218,race-ethnicity,Hispanic,1.2882427,1.1609201,1.4155653,1
2018,06,14218,race-ethnicity,"White, Non-Hispanic",1.2701612,1.1604679,1.3798544,1
2018,06,15044,all,All,1.1094402,.97318357,1.2456969,1
2018,06,15044,gender,Female,1.2046156,1.0595446,1.3496866,1
2018,06,15044,gender,Male,1.0112283,.86270845,1.1597482,1
2018,06,15044,income,Economically Disadvantaged,1.1348829,1.0054324,1.2643335,1
2018,06,15044,income,Not Economically Disadvantaged,.91006815,.55592561,1.2642107,2
2018,06,15044,race-ethnicity,"Black, Non-Hispanic",1.0607185,.78060091,1.3408362,2
2018,06,15044,race-ethnicity,Hispanic,1.1425273,.98437238,1.3006823,2
2018,06,15044,race-ethnicity,"White, Non-Hispanic",,,,
2018,06,16000,all,All,.9468115,.82562912,1.0679939,1
2018,06,16000,gender,Female,.99802136,.86861843,1.1274242,1
