year,state,county,share_debt_coll,share_debt_coll_quality
2023,4,1,.4281768,1
2023,4,3,.2170827,1
2023,4,5,.2354523,1
2023,4,7,.2434411,1
2023,4,9,.304,1
2023,4,11,.3041475,1
2023,4,12,.2299652,1
2023,4,13,.222341,1
2023,4,15,.2438757,1
2023,4,17,.3193333,1
2023,4,19,.2211385,1
2023,4,21,.2313462,1
2023,4,23,.2303274,1
2023,4,25,.1841914,1
2023,4,27,.2311132,1
2023,5,1,.3387387,1
2023,5,3,.3676704,1
2023,5,5,.2210595,1
2023,5,7,.202434,1
2023,5,9,.2671509,1
2023,5,11,.3553459,1
2023,5,13,.3846154,1
2023,5,15,.2520138,1
2023,5,17,.4724919,1
2023,5,19,.3224756,1
2023,5,21,.3024831,1
2023,5,23,.22,1
2023,5,25,.2676056,1
2023,5,27,.3581871,1
2023,5,29,.2841945,1
2023,5,31,.333935,1
2023,5,33,.2927083,1
2023,5,35,.4833898,1
2023,5,37,.3553875,1
2023,5,39,.4611399,1
2023,5,41,.4263323,1
2023,5,43,.3862434,1
2023,5,45,.2530057,1
2023,5,47,.2909091,1
2023,5,49,.2385058,1
2023,5,51,.2738461,1
2023,5,53,.2384342,1
2023,5,55,.3313996,1
2023,5,57,.3724247,1
2023,5,59,.3133333,1
2023,5,61,.3195402,1
2023,5,63,.2755102,1
2023,5,65,.2611276,1
2023,5,67,.3636364,1
2023,5,69,.4336918,1
2023,5,71,.3160237,1
2023,5,73,.4146341,1
2023,5,75,.3256637,1
2023,5,77,.4564103,1
2023,5,79,.3119658,1
2023,5,81,.3861111,1
2023,5,83,.2943854,1
2023,5,85,.2691293,1
2023,5,87,.2630273,1
2023,5,89,.2561404,1
2023,5,91,.4104308,1
2023,5,93,.4316988,1
2023,5,95,.3285024,1
2023,5,97,.2579186,1
2023,5,99,.4497355,1
2023,5,101,.1982759,1
2023,5,103,.3628692,1
2023,5,105,.2587413,1
2023,5,107,.4811715,1
2023,5,109,.2591241,1
2023,5,111,.3944056,1
2023,5,113,.2644068,1
2023,5,115,.2540241,1
2023,5,117,.2990654,1
2023,5,119,.3152741,1
2023,5,121,.3197782,1
2023,5,123,.4416244,1
2023,5,125,.2358491,1
2023,5,127,.3210332,1
2023,5,129,.18,1
2023,5,131,.3022323,1
2023,5,133,.3534676,1
2023,5,135,.2765217,1
2023,5,137,.1949686,1
2023,5,139,.3407821,1
2023,5,141,.259542,1
2023,5,143,.2397933,1
2023,5,145,.2651546,1
2023,5,147,.3174603,1
2023,5,149,.2764901,1
2023,6,1,.1254713,1
2023,6,3,NA,NA
2023,6,5,.1553175,1
2023,6,7,.2005632,1
2023,6,9,.1648276,1
2023,6,11,.1744023,1
2023,6,13,.1516543,1
2023,6,15,.2481203,1
2023,6,17,.1345962,1
2023,6,19,.2365405,1
2023,6,21,.2104651,1
2023,6,23,.1738382,1
2023,6,25,.2524837,1
2023,6,27,.1560799,1
2023,6,29,.2677657,1
2023,6,31,.2472133,1
2023,6,33,.2736842,1
2023,6,35,.2545202,1
2023,6,37,.1915233,1
2023,6,39,.2259875,1
2023,6,41,.0760024,1
2023,6,43,.1781513,1
2023,6,45,.1860955,1
2023,6,47,.244963,1
2023,6,49,.2797203,1
2023,6,51,.1246753,1
2023,6,53,.1825243,1
2023,6,55,.1345932,1
2023,6,57,.12789,1
2023,6,59,.1435678,1
2023,6,61,.1060047,1
2023,6,63,.187017,1
2023,6,65,.2290392,1
2023,6,67,.1903808,1
2023,6,69,.1969918,1
2023,6,71,.2579098,1
2023,6,73,.1579494,1
2023,6,75,.0905453,1
2023,6,77,.2142827,1
2023,6,79,.1239069,1
2023,6,81,.0960488,1
2023,6,83,.1389851,1
2023,6,85,.0929445,1
2023,6,87,.1108316,1
2023,6,89,.1924007,1
2023,6,91,.1428571,1
2023,6,93,.1886269,1
2023,6,95,.1976744,1
2023,6,97,.1280324,1
2023,6,99,.2226223,1
2023,6,101,.2019608,1
2023,6,103,.2325123,1
2023,6,105,.1890244,1
2023,6,107,.2333686,1
2023,6,109,.1829268,1
2023,6,111,.1450895,1
2023,6,113,.1425163,1
2023,6,115,.24,1
2023,8,1,.202526,1
2023,8,3,.199187,1
2023,8,5,.1656619,1
2023,8,7,.1057269,1
2023,8,9,.1574074,1
2023,8,11,.2786885,1
2023,8,13,.0856487,1
2023,8,14,.0750252,1
2023,8,15,.094703,1
2023,8,17,.08,1
2023,8,19,.1540984,1
2023,8,21,.1875,1
2023,8,23,.25,1
2023,8,25,.1574074,1
2023,8,27,.0977011,1
2023,8,29,.1435794,1
2023,8,31,.1652287,1
2023,8,33,.0481928,1
2023,8,35,.0796532,1
2023,8,37,.078481,1
2023,8,39,.1078108,1
2023,8,41,.1725941,1
2023,8,43,.18429,1
2023,8,45,.148343,1
2023,8,47,.0875,1
2023,8,49,.0868597,1
2023,8,51,.0775681,1
2023,8,53,NA,NA
2023,8,55,.1544715,1
2023,8,57,NA,NA
2023,8,59,.1173197,1
2023,8,61,.2156863,1
2023,8,63,.1408451,1
2023,8,65,.1526718,1
2023,8,67,.1241292,1
2023,8,69,.1185228,1
2023,8,71,.2246696,1
2023,8,73,.2251656,1
2023,8,75,.2087114,1
2023,8,77,.1537525,1
2023,8,79,NA,NA
2023,8,81,.1826923,1
2023,8,83,.1772784,1
2023,8,85,.1236641,1
2023,8,87,.2247596,1
2023,8,89,.2314647,1
2023,8,91,.0604396,1
2023,8,93,.130719,1
2023,8,95,.1847134,1
2023,8,97,.084127,1
2023,8,99,.202381,1
2023,8,101,.2360758,1
2023,8,103,.15,1
2023,8,105,.1643454,1
2023,8,107,.0709914,1
2023,8,109,.1752577,1
2023,8,111,NA,NA
2023,8,113,.0789474,1
2023,8,115,.1358025,1
2023,8,117,.0806452,1
2023,8,119,.1183879,1
2023,8,121,.1804511,1
2023,8,123,.1647679,1
2023,8,125,.1438849,1
2023,9,1,.1628354,1
2023,9,3,.2038766,1
2023,9,5,.1635,1
2023,9,7,.1416142,1
2023,9,9,.2159941,1
2023,9,11,.1797501,1
2023,9,13,.1325023,1
2023,9,15,.2115488,1
2023,10,1,.2822458,1
2023,10,3,.2588255,1
2023,10,5,.1884574,1
2023,11,1,.2048033,1
2023,12,1,.2284062,1
2023,12,3,.327907,1
2023,12,5,.2705469,1
2023,12,7,.3612824,1
2023,12,9,.2406791,1
2023,12,11,.2390619,1
2023,12,13,.3271277,1
2023,12,15,.174412,1
2023,12,17,.2512212,1
2023,12,19,.2674305,1
2023,12,21,.1504347,1
2023,12,23,.3541667,1
2023,12,27,.2658228,1
2023,12,29,.348643,1
2023,12,31,.3150148,1
2023,12,33,.2930884,1
2023,12,35,.2040027,1
2023,12,37,.2949853,1
2023,12,39,.3945578,1
2023,12,41,.2747253,1
2023,12,43,.2979798,1
2023,12,45,.2401747,1
2023,12,47,.3644252,1
2023,12,49,.3622589,1
2023,12,51,.3701518,1
2023,12,53,.2563694,1
2023,12,55,.2503528,1
2023,12,57,.2693874,1
2023,12,59,.2910053,1
2023,12,61,.1869989,1
2023,12,63,.3403805,1
2023,12,65,.2683363,1
2023,12,67,.2894737,1
2023,12,69,.2312303,1
2023,12,71,.1955518,1
2023,12,73,.2510078,1
2023,12,75,.3120713,1
2023,12,77,.2987013,1
2023,12,79,.3530656,1
2023,12,81,.2135305,1
2023,12,83,.2647446,1
2023,12,85,.1552632,1
2023,12,86,.2319959,1
2023,12,87,.2333218,1
2023,12,89,.195107,1
2023,12,91,.2111554,1
2023,12,93,.3064894,1
2023,12,95,.2787101,1
2023,12,97,.2991743,1
2023,12,99,.2058614,1
2023,12,101,.2530849,1
2023,12,103,.2374023,1
2023,12,105,.3103353,1
2023,12,107,.3572879,1
2023,12,109,.1397882,1
2023,12,111,.2584854,1
2023,12,113,.2190384,1
2023,12,115,.1641553,1
2023,12,117,.2355516,1
2023,12,119,.1249517,1
2023,12,121,.3061975,1
2023,12,123,.3498498,1
2023,12,125,.3727034,1
2023,12,127,.2476001,1
2023,12,129,.2520548,1
2023,12,131,.220617,1
2023,12,133,.3005698,1
2023,13,1,.321608,1
2023,13,3,.4019608,1
2023,13,5,.3026316,1
2023,13,7,.5066667,1
2023,13,9,.3699915,1
2023,13,11,.2711572,1
2023,13,13,.2844738,1
2023,13,15,.2933674,1
2023,13,17,.3904762,1
2023,13,19,.3829432,1
2023,13,21,.4364934,1
2023,13,23,.3371105,1
2023,13,25,.3497758,1
2023,13,27,.4383562,1
2023,13,29,.2392241,1
2023,13,31,.3650722,1
2023,13,33,.4039216,1
2023,13,35,.3329208,1
2023,13,37,.4160584,1
2023,13,39,.2842391,1
2023,13,43,.3928571,1
2023,13,45,.3381873,1
2023,13,47,.2575532,1
2023,13,49,.3811075,1
2023,13,51,.3223529,1
2023,13,53,.2657807,1
2023,13,55,.3653088,1
2023,13,57,.1743119,1
2023,13,59,.2696944,1
2023,13,61,.3866667,1
2023,13,63,.4407859,1
2023,13,65,.3908629,1
2023,13,67,.2238671,1
2023,13,69,.3728814,1
2023,13,71,.3359498,1
2023,13,73,.2162673,1
2023,13,75,.4038835,1
2023,13,77,.2343123,1
2023,13,79,.3883495,1
2023,13,81,.4305994,1
2023,13,83,.2860262,1
2023,13,85,.2283151,1
2023,13,87,.3859649,1
2023,13,89,.3028921,1
2023,13,91,.3375796,1
2023,13,93,.4038461,1
2023,13,95,.4667192,1
2023,13,97,.3664544,1
2023,13,99,.448052,1
2023,13,101,.3730159,1
2023,13,103,.2676252,1
2023,13,105,.3156997,1
2023,13,107,.3598436,1
2023,13,109,.394822,1
2023,13,111,.2149321,1
2023,13,113,.1758102,1
2023,13,115,.3259927,1
2023,13,117,.1166999,1
2023,13,119,.3043478,1
2023,13,121,.2712178,1
2023,13,123,.2446184,1
2023,13,125,.278481,1
2023,13,127,.2972148,1
2023,13,129,.3075245,1
2023,13,131,.343949,1
2023,13,133,.2169657,1
2023,13,135,.2311575,1
2023,13,137,.2325414,1
2023,13,139,.2481087,1
2023,13,141,.4565217,1
2023,13,143,.3462783,1
2023,13,145,.2387792,1
2023,13,147,.2951807,1
2023,13,149,.3286119,1
2023,13,151,.3325916,1
2023,13,153,.3157149,1
2023,13,155,.3097015,1
2023,13,157,.2221846,1
2023,13,159,.3130081,1
2023,13,161,.3062099,1
2023,13,163,.4314159,1
2023,13,165,.3977695,1
2023,13,167,.3238636,1
2023,13,169,.3242925,1
2023,13,171,.3135313,1
2023,13,173,.3969849,1
2023,13,175,.3428398,1
2023,13,177,.2544554,1
2023,13,179,.400767,1
2023,13,181,.2769231,1
2023,13,183,.3514151,1
2023,13,185,.3541783,1
2023,13,187,.2360319,1
2023,13,189,.4121916,1
2023,13,191,.3268765,1
2023,13,193,.461126,1
2023,13,195,.2615063,1
2023,13,197,.3670886,1
2023,13,199,.4307692,1
2023,13,201,.3244681,1
2023,13,205,.4403226,1
2023,13,207,.2866379,1
2023,13,209,.3175966,1
2023,13,211,.2467532,1
2023,13,213,.340981,1
2023,13,215,.4009146,1
2023,13,217,.3781877,1
2023,13,219,.1223551,1
2023,13,221,.2836879,1
2023,13,223,.3028463,1
2023,13,225,.393736,1
2023,13,227,.2383929,1
2023,13,229,.3371336,1
2023,13,231,.2275335,1
2023,13,233,.3742733,1
2023,13,235,.3436123,1
2023,13,237,.303155,1
2023,13,239,.3589744,1
2023,13,241,.213894,1
2023,13,243,.4064171,1
2023,13,245,.435869,1
2023,13,247,.3621151,1
2023,13,249,.25,1
2023,13,251,.4159836,1
2023,13,253,.3414634,1
2023,13,255,.384149,1
2023,13,257,.3046512,1
2023,13,259,.4357143,1
2023,13,261,.4437939,1
2023,13,263,.4496644,1
2023,13,265,.4259259,1
2023,13,267,.3655063,1
2023,13,269,.4347826,1
2023,13,271,.3838862,1
2023,13,273,.4020979,1
2023,13,275,.3539704,1
2023,13,277,.3448276,1
2023,13,279,.3696682,1
2023,13,281,.1918736,1
2023,13,283,.3714286,1
2023,13,285,.3806793,1
2023,13,287,.4264151,1
2023,13,289,.3225806,1
2023,13,291,.182659,1
2023,13,293,.4013605,1
2023,13,295,.3158133,1
2023,13,297,.25,1
2023,13,299,.3666667,1
2023,13,301,.4702703,1
2023,13,303,.4071763,1
2023,13,305,.3878968,1
2023,13,307,NA,NA
2023,13,309,.3538462,1
2023,13,311,.2451193,1
2023,13,313,.2751134,1
2023,13,315,.4047619,1
2023,13,317,.313099,1
2023,13,319,.437276,1
2023,13,321,.340604,1
2023,15,1,.1592822,1
2023,15,3,.1280545,1
2023,15,5,NA,NA
2023,15,7,.1264271,1
2023,15,9,.1608119,1
2023,16,1,.1282943,1
2023,16,3,.130137,1
2023,16,5,.2195748,1
2023,16,7,.1212121,1
2023,16,9,.1604938,1
2023,16,11,.1606628,1
2023,16,13,.1022444,1
2023,16,15,.1194539,1
2023,16,17,.1216775,1
2023,16,19,.1486093,1
2023,16,21,.1038647,1
2023,16,23,.0769231,1
2023,16,25,NA,NA
2023,16,27,.1982256,1
2023,16,29,.1134454,1
2023,16,31,.1702432,1
2023,16,33,NA,NA
2023,16,35,.1854839,1
2023,16,37,.0738255,1
2023,16,39,.1770833,1
2023,16,41,.0935252,1
2023,16,43,.1088608,1
2023,16,45,.1784615,1
2023,16,47,.1770833,1
2023,16,49,.1348089,1
2023,16,51,.1382857,1
2023,16,53,.202514,1
2023,16,55,.1477194,1
2023,16,57,.1130137,1
2023,16,59,.1235521,1
2023,16,61,.15,1
2023,16,63,.2119565,1
2023,16,65,.0851852,1
2023,16,67,.1685714,1
2023,16,69,.1667875,1
2023,16,71,.1233766,1
2023,16,73,.2165242,1
2023,16,75,.1894484,1
2023,16,77,.1557377,1
2023,16,79,.2222222,1
2023,16,81,.1073298,1
2023,16,83,.1837667,1
2023,16,85,.1073298,1
2023,16,87,.2147239,1
2023,17,1,.2171336,1
2023,17,3,.368421,1
2023,17,5,.2191781,1
2023,17,7,.2118227,1
2023,17,9,.1641791,1
2023,17,11,.1920223,1
2023,17,13,.1572327,1
2023,17,15,.1469979,1
2023,17,17,.2013889,1
2023,17,19,.2102828,1
2023,17,21,.1985816,1
2023,17,23,.1950208,1
2023,17,25,.1966759,1
2023,17,27,.1373832,1
2023,17,29,.28965,1
2023,17,31,.2192444,1
2023,17,33,.1744387,1
2023,17,35,.1878788,1
2023,17,37,.2027901,1
2023,17,39,.217484,1
2023,17,41,.196944,1
2023,17,43,.1376416,1
2023,17,45,.2548638,1
2023,17,47,.16875,1
2023,17,49,.1652021,1
2023,17,51,.2373541,1
2023,17,53,.2160194,1
2023,17,55,.2949039,1
2023,17,57,.2421569,1
2023,17,59,.2556818,1
2023,17,61,.1904762,1
2023,17,63,.2096463,1
2023,17,65,.1683168,1
2023,17,67,.1907308,1
2023,17,69,.2605042,1
2023,17,71,.2406417,1
2023,17,73,.1748999,1
2023,17,75,.2224745,1
2023,17,77,.2621565,1
2023,17,79,.1533333,1
2023,17,81,.2939585,1
2023,17,83,.160066,1
2023,17,85,.1299213,1
2023,17,87,.1823056,1
2023,17,89,.1786371,1
2023,17,91,.2442772,1
2023,17,93,.1751443,1
2023,17,95,.2338275,1
2023,17,97,.1582996,1
2023,17,99,.2145369,1
2023,17,101,.2631579,1
2023,17,103,.1917255,1
2023,17,105,.199637,1
2023,17,107,.2285012,1
2023,17,109,.1897233,1
2023,17,111,.1508256,1
2023,17,113,.1788198,1
2023,17,115,.2815005,1
2023,17,117,.2068502,1
2023,17,119,.2213639,1
2023,17,121,.3054636,1
2023,17,123,.1797101,1
2023,17,125,.1847291,1
2023,17,127,.2893519,1
2023,17,129,.1253482,1
2023,17,131,.1906694,1
2023,17,133,.0942507,1
2023,17,135,.2259215,1
2023,17,137,.237998,1
2023,17,139,.2219451,1
2023,17,141,.1785497,1
2023,17,143,.2405972,1
2023,17,145,.2075134,1
2023,17,147,.1403846,1
2023,17,149,.2087683,1
2023,17,151,.225,1
2023,17,153,.2974684,1
2023,17,155,.2116402,1
2023,17,157,.2237443,1
2023,17,159,.2281059,1
2023,17,161,.2262295,1
2023,17,163,.2869914,1
2023,17,165,.2804568,1
2023,17,167,.2120857,1
2023,17,169,.1915888,1
2023,17,171,.1631206,1
2023,17,173,.2405892,1
2023,17,175,.1893939,1
2023,17,177,.2102313,1
2023,17,179,.1809785,1
2023,17,181,.209776,1
2023,17,183,.3315043,1
2023,17,185,.2618384,1
2023,17,187,.2255245,1
2023,17,189,.1273585,1
2023,17,191,.2188235,1
2023,17,193,.2451613,1
2023,17,195,.2179487,1
2023,17,197,.1878693,1
2023,17,199,.2552108,1
2023,17,201,.2574458,1
2023,17,203,.1287813,1
2023,18,1,.1475237,1
2023,18,3,.213181,1
2023,18,5,.1840092,1
2023,18,7,.2,1
2023,18,9,.2252747,1
2023,18,11,.160833,1
2023,18,13,.1486486,1
2023,18,15,.2082019,1
2023,18,17,.2914838,1
2023,18,19,.2615578,1
2023,18,21,.2323601,1
2023,18,23,.2706237,1
2023,18,25,.2560647,1
2023,18,27,.1682578,1
2023,18,29,.1962447,1
2023,18,31,.2282209,1
2023,18,33,.2097242,1
2023,18,35,.2554902,1
2023,18,37,.1327893,1
2023,18,39,.2310842,1
2023,18,41,.2911565,1
2023,18,43,.2172839,1
2023,18,45,.2127273,1
2023,18,47,.1972028,1
2023,18,49,.2237443,1
2023,18,51,.2226345,1
2023,18,53,.2988786,1
2023,18,55,.2212766,1
2023,18,57,.1150836,1
2023,18,59,.1668397,1
2023,18,61,.2001488,1
2023,18,63,.1724954,1
2023,18,65,.245828,1
2023,18,67,.2782772,1
2023,18,69,.1958159,1
2023,18,71,.2473271,1
2023,18,73,.1925996,1
2023,18,75,.2209493,1
2023,18,77,.2750243,1
2023,18,79,.237819,1
2023,18,81,.1879743,1
2023,18,83,.26642,1
2023,18,85,.1958266,1
2023,18,87,.128125,1
2023,18,89,.2604858,1
2023,18,91,.2392065,1
2023,18,93,.2345679,1
2023,18,95,.2594502,1
2023,18,97,.3065223,1
2023,18,99,.1803636,1
2023,18,101,.1607629,1
2023,18,103,.2533609,1
2023,18,105,.1709763,1
2023,18,107,.2054561,1
2023,18,109,.2139968,1
2023,18,111,.2241015,1
2023,18,113,.2221429,1
2023,18,115,.2424242,1
2023,18,117,.2231405,1
2023,18,119,.2193878,1
2023,18,121,.166302,1
2023,18,123,.1886447,1
2023,18,125,.2010309,1
2023,18,127,.1635453,1
2023,18,129,.146283,1
2023,18,131,.2271663,1
2023,18,133,.2218247,1
2023,18,135,.233244,1
2023,18,137,.2034079,1
2023,18,139,.2800789,1
2023,18,141,.2283327,1
2023,18,143,.3157895,1
2023,18,145,.2360515,1
2023,18,147,.1848341,1
2023,18,149,.2403983,1
2023,18,151,.2191781,1
2023,18,153,.2272727,1
2023,18,155,.2519084,1
2023,18,157,.2012263,1
2023,18,159,.2107356,1
2023,18,161,.1983806,1
2023,18,163,.2485437,1
2023,18,165,.180198,1
2023,18,167,.2914197,1
2023,18,169,.1937437,1
2023,18,171,.2025317,1
2023,18,173,.154644,1
2023,18,175,.2401903,1
2023,18,177,.2690981,1
2023,18,179,.150838,1
2023,18,181,.2237017,1
2023,18,183,.1549953,1
2023,19,1,.1617021,1
2023,19,3,.1351351,1
2023,19,5,.1288515,1
2023,19,7,.2405405,1
2023,19,9,.1533333,1
2023,19,11,.1486658,1
2023,19,13,.2256649,1
2023,19,15,.1411339,1
2023,19,17,.1034031,1
2023,19,19,.1308244,1
2023,19,21,.1845878,1
2023,19,23,.1103448,1
2023,19,25,.1382637,1
2023,19,27,.1192369,1
2023,19,29,.1738095,1
2023,19,31,.1545139,1
2023,19,33,.1723636,1
2023,19,35,.1538462,1
2023,19,37,.1274238,1
2023,19,39,.2153846,1
2023,19,41,.1685393,1
2023,19,43,.1213768,1
2023,19,45,.2308219,1
2023,19,47,.2064516,1
2023,19,49,.1350588,1
2023,19,51,.1304348,1
2023,19,53,.1570681,1
2023,19,55,.1098266,1
2023,19,57,.2231337,1
2023,19,59,.1107595,1
2023,19,61,.1419061,1
2023,19,63,.1481481,1
2023,19,65,.1779026,1
2023,19,67,.1930586,1
2023,19,69,.1558935,1
2023,19,71,.1971831,1
2023,19,73,.1627907,1
2023,19,75,.1182796,1
2023,19,77,.1183801,1
2023,19,79,.1843818,1
2023,19,81,.1227545,1
2023,19,83,.1758893,1
2023,19,85,.1538462,1
2023,19,87,.1986183,1
2023,19,89,.1134021,1
2023,19,91,.1493506,1
2023,19,93,.1136364,1
2023,19,95,.1277891,1
2023,19,97,.1513261,1
2023,19,99,.2018349,1
2023,19,101,.185654,1
2023,19,103,.1346604,1
2023,19,105,.1448819,1
2023,19,107,.1737705,1
2023,19,109,.1285403,1
2023,19,111,.2494908,1
2023,19,113,.1929772,1
2023,19,115,.1764706,1
2023,19,117,.1834061,1
2023,19,119,.0797721,1
2023,19,121,.140264,1
2023,19,123,.171386,1
2023,19,125,.172381,1
2023,19,127,.2077922,1
2023,19,129,.125,1
2023,19,131,.1180328,1
2023,19,133,.1821561,1
2023,19,135,.2297872,1
2023,19,137,.2111437,1
2023,19,139,.2199529,1
2023,19,141,.1445498,1
2023,19,143,.1584699,1
2023,19,145,.1738035,1
2023,19,147,.1259843,1
2023,19,149,.1227217,1
2023,19,151,.1857708,1
2023,19,153,.1827264,1
2023,19,155,.2274294,1
2023,19,157,.1663653,1
2023,19,159,.1858407,1
2023,19,161,.1402214,1
2023,19,163,.205487,1
2023,19,165,.1481481,1
2023,19,167,.0809372,1
2023,19,169,.1282051,1
2023,19,171,.2092555,1
2023,19,173,.227027,1
2023,19,175,.2074303,1
2023,19,177,.177665,1
2023,19,179,.2600768,1
2023,19,181,.1407263,1
2023,19,183,.1714719,1
2023,19,185,.1895735,1
2023,19,187,.2227314,1
2023,19,189,.1213115,1
2023,19,191,.0723562,1
2023,19,193,.2314267,1
2023,19,195,.1073171,1
2023,19,197,.1850829,1
2023,20,1,.2924791,1
2023,20,3,.1695652,1
2023,20,5,.1691332,1
2023,20,7,.1686047,1
2023,20,9,.1957672,1
2023,20,11,.2482759,1
2023,20,13,.1797386,1
2023,20,15,.1800499,1
2023,20,17,.1967213,1
2023,20,19,.2875,1
2023,20,21,.307438,1
2023,20,23,.1690141,1
2023,20,25,NA,NA
2023,20,27,.1636364,1
2023,20,29,.1951219,1
2023,20,31,.1208791,1
2023,20,33,.1206897,1
2023,20,35,.2521408,1
2023,20,37,.2285192,1
2023,20,39,.15,1
2023,20,41,.2100977,1
2023,20,43,.1980676,1
2023,20,45,.1816017,1
2023,20,47,.1884058,1
2023,20,49,.2105263,1
2023,20,51,.1558139,1
2023,20,53,.2011494,1
2023,20,55,.2230347,1
2023,20,57,.2213656,1
2023,20,59,.2613065,1
2023,20,61,.2818262,1
2023,20,63,.1020408,1
2023,20,65,.127907,1
2023,20,67,.1764706,1
2023,20,69,.06,1
2023,20,71,NA,NA
2023,20,73,.2380952,1
2023,20,75,.1388889,1
2023,20,77,.1893491,1
2023,20,79,.1724846,1
2023,20,81,.1752577,1
2023,20,83,NA,NA
2023,20,85,.1590414,1
2023,20,87,.1387097,1
2023,20,89,.1772152,1
2023,20,91,.1293612,1
2023,20,93,.1714286,1
2023,20,95,.1761905,1
2023,20,97,.0138889,1
2023,20,99,.3042735,1
2023,20,101,.1470588,1
2023,20,103,.2087527,1
2023,20,105,.2025317,1
2023,20,107,.2413793,1
2023,20,109,.1555556,1
2023,20,111,.1941964,1
2023,20,113,.1776815,1
2023,20,115,.1543027,1
2023,20,117,.124183,1
2023,20,119,.1206897,1
2023,20,121,.1611722,1
2023,20,123,.0877193,1
2023,20,125,.2881166,1
2023,20,127,.1916168,1
2023,20,129,.3026316,1
2023,20,131,.0769231,1
2023,20,133,.2183406,1
2023,20,135,.1382979,1
2023,20,137,.162963,1
2023,20,139,.2012073,1
2023,20,141,.2627119,1
2023,20,143,.2090396,1
2023,20,145,.2542373,1
2023,20,147,.1568628,1
2023,20,149,.0969697,1
2023,20,151,.1824324,1
2023,20,153,.125,1
2023,20,155,.2716049,1
2023,20,157,.1518987,1
2023,20,159,.214876,1
2023,20,161,.1708571,1
2023,20,163,.2206897,1
2023,20,165,.2105263,1
2023,20,167,.2307692,1
2023,20,169,.2553451,1
2023,20,171,.1588235,1
2023,20,173,.2353999,1
2023,20,175,.2415842,1
2023,20,177,.226465,1
2023,20,179,.1038961,1
2023,20,181,.1657143,1
2023,20,183,.1428571,1
2023,20,185,.203252,1
2023,20,187,.122807,1
2023,20,189,.1883117,1
2023,20,191,.1928783,1
2023,20,193,.1415094,1
2023,20,195,.1428571,1
2023,20,197,.0946746,1
2023,20,199,NA,NA
2023,20,201,.1129032,1
2023,20,203,NA,NA
2023,20,205,.2042553,1
2023,20,207,.2222222,1
2023,20,209,.3433531,1
2023,21,1,.2249071,1
2023,21,3,.2627512,1
2023,21,5,.2255846,1
2023,21,7,.2580645,1
2023,21,9,.3031203,1
2023,21,11,.2967914,1
2023,21,13,.3796526,1
2023,21,15,.2035722,1
2023,21,17,.2997118,1
2023,21,19,.3322281,1
2023,21,21,.2454448,1
2023,21,23,.2097902,1
