year,state,place,share_meps20_black,share_meps20_black_quality,share_meps20_hispanic,share_meps20_hispanic_quality,share_meps20_white,share_meps20_white_quality
2020,06,26000,0,1,0,1,0,1
2020,06,27000,.53297663,1,.56465697,1,.20468807,1
2020,06,28000,.18088737,1,.25196379,1,.13209997,1
2020,06,29000,.16438356,1,.18654326,1,.033082075,1
2020,06,30000,.060465116,1,.081401207,1,.063838109,1
2020,06,32548,.43346775,1,.39854452,1,.12289157,1
2020,06,33000,0,1,0,1,0,1
2020,06,33182,.46987951,1,.41437599,1,.28971276,1
2020,06,33434,.3918919,1,.26245129,1,.16354816,1
2020,06,36000,0,1,.076998323,1,.0013253225,1
2020,06,36448,.46753246,1,.53560448,1,.18327068,1
2020,06,36546,.47726136,1,.80908239,1,.49230769,1
2020,06,36770,0,1,0,1,0,1
2020,06,37692,.089041099,1,.11405502,1,.023907105,1
2020,06,39496,0,1,0,1,0,1
2020,06,39892,.00093023258,1,.043205112,1,.0025300442,1
2020,06,40130,.62386394,1,.61975533,1,.39180073,1
2020,06,41992,0,1,0,1,0,1
2020,06,43000,.33015665,1,.36880061,1,.042933576,1
2020,06,44000,.73336357,1,.86405021,1,.17583828,1
2020,06,45484,.060721062,1,.11445644,1,.060350031,1
2020,06,46842,0,1,0,1,0,1
2020,06,46898,.53152281,1,.54453623,1,.35517567,1
2020,06,47766,0,1,0,1,0,1
2020,06,48256,.034653466,1,.012645914,1,.029551821,1
2020,06,48354,.2827678,1,.36594191,1,.16733244,1
2020,06,49270,.36977547,1,.41355065,1,.31421122,1
2020,06,49670,0,1,0,1,0,1
2020,06,50076,0,1,0,1,0,1
2020,06,50258,0,1,0,1,0,1
2020,06,51182,0,1,0,1,0,1
2020,06,52526,.075862072,1,.10726421,1,.073954985,1
2020,06,53000,.4558956,1,.68678194,1,.11292271,1
2020,06,53322,.17325801,1,.1236483,1,.019889103,1
2020,06,53896,.31397307,1,.37079912,1,.21229868,1
2020,06,53980,0,1,.00028055737,1,.0013574661,1
2020,06,54652,.15777777,1,.33713946,1,.34859154,1
2020,06,55156,.47205758,1,.4796502,1,.31262526,1
2020,06,56000,.095588237,1,.15051211,1,.019766852,1
2020,06,56700,.41489363,1,.60256344,1,.48113209,1
2020,06,57456,.05096953,1,.062483132,1,.075376883,1
2020,06,57792,0,1,0,1,0,1
2020,06,58072,.76986951,1,.8397997,1,.68000001,1
2020,06,59444,.21265823,1,.25949159,1,.10146561,1
2020,06,59451,0,1,0,1,0,1
2020,06,59920,.3125,1,.22351959,1,.13246404,1
2020,06,60102,.1971831,1,.23164091,1,.015654119,1
2020,06,60466,.53039831,1,.57065862,1,.41156462,1
2020,06,60620,.30822212,1,.28499225,1,.18435013,1
2020,06,62000,.11069997,1,.16506445,1,.044835355,1
2020,06,62938,.033182506,1,.019638786,1,.030855753,1
2020,06,64000,.51058662,1,.49659258,1,.26540306,1
2020,06,64224,.26609442,1,.46222159,1,.11908456,1
2020,06,65000,.84567553,1,.84218049,1,.63035017,1
2020,06,65042,0,1,0,1,0,1
2020,06,66000,.33928061,1,.30633724,1,.044160701,1
2020,06,67000,.11140761,1,.034846716,1,.0071800812,1
2020,06,68000,.069704182,1,.11977979,1,.019211769,1
2020,06,68084,.025162337,1,.0031311156,1,.0011918951,1
2020,06,68196,.03846154,1,.0013116187,1,.00067870232,1
2020,06,68252,0,1,0,1,0,1
2020,06,68378,0,1,0,1,0,1
2020,06,69000,.39903846,1,.62840277,1,.069382392,1
2020,06,69070,.061728396,1,.075087458,1,.09393876,1
2020,06,69084,0,1,0,1,0,1
2020,06,69088,.24814814,1,.23123781,1,.31671008,1
2020,06,69196,.33333334,1,.58363235,1,.21775544,1
2020,06,70000,0,1,0,1,0,1
2020,06,70098,.11531191,1,.11802641,1,.098604947,1
2020,06,72016,0,1,0,1,0,1
2020,06,73080,1,1,.96570897,1,.95670998,1
2020,06,75000,.47717634,1,.55164969,1,.24454428,1
2020,06,77000,0,1,0,1,0,1
2020,06,78120,0,1,0,1,0,1
2020,06,78582,.018691588,1,.014917421,1,.031739656,1
2020,06,80000,.091976516,1,.107346,1,.008824178,1
2020,06,80238,.037998147,1,.067486472,1,.037983589,1
2020,06,80854,.036036037,1,.083088823,1,.084378563,1
2020,06,81344,.074646078,1,.06292887,1,.015693113,1
2020,06,81554,0,1,0,1,0,1
2020,06,81666,.14640199,1,.11339705,1,.071510956,1
2020,06,82590,.66476464,1,.59852564,1,.4905822,1
2020,06,82954,.18000001,1,.21582539,1,.084331729,1
2020,06,82996,.049618322,1,.087864697,1,.0092531396,1
2020,06,84200,.013297873,1,.04438686,1,.0038709678,1
2020,06,84550,.046153847,1,.1262136,1,.09354414,1
2020,06,85292,.057823129,1,.053837433,1,.10185185,1
2020,08,03455,.15416667,1,.20015854,1,.040359464,1
2020,08,04000,.21591204,1,.30900767,1,.055671707,1
2020,08,07850,.12903225,1,.050169747,1,.081988379,1
2020,08,12815,.020318022,1,.13252261,1,.024271844,1
2020,08,16000,.39056009,1,.37225136,1,.15655671,1
2020,08,20000,.26752871,1,.40303966,1,.086368859,1
2020,08,27425,.083102494,1,.10112359,1,.038942706,1
2020,08,32155,.53955376,1,.38304794,1,.14017391,1
2020,08,43000,.60538119,1,.32544178,1,.27187619,1
2020,08,45970,.059880238,1,.25885904,1,.051142547,1
2020,08,46465,.016000001,1,.10864367,1,.057622343,1
2020,08,62000,.50084037,1,.56831217,1,.39869747,1
2020,08,77290,.20454545,1,.1516166,1,.037139971,1
2020,08,83835,.62521893,1,.31325161,1,.33460784,1
2020,09,08000,.58280748,1,.55387449,1,.39776632,1
2020,09,18430,.013544018,1,.012303906,1,.0077928607,1
2020,09,37000,.76039302,1,.89294785,1,.75503576,1
2020,09,52000,.53296512,1,.53962338,1,.20741394,1
2020,09,55990,.0092699882,1,.0095392074,1,.013049451,1
2020,09,73000,0,1,0,1,0,1
2020,09,80000,.6925019,1,.67510343,1,.59045225,1
2020,11,50000,.57938457,1,.12843183,1,.033492822,1
2020,12,07300,0,1,0,1,0,1
2020,12,07875,.64461327,1,.38666382,1,.22694883,1
2020,12,10275,.053206004,1,.044751011,1,.013458262,1
2020,12,12875,.39681172,1,.28928152,1,.10855371,1
2020,12,14400,.087668702,1,.034884956,1,.01150168,1
2020,12,16475,.048558049,1,.11205379,1,.04142857,1
2020,12,16725,.78585857,1,.52952117,1,.52182955,1
2020,12,17200,.038034864,1,.043214556,1,.030166712,1
2020,12,17935,0,1,0,1,0,1
2020,12,24000,.71314609,1,.40876511,1,.14936954,1
2020,12,24125,.3392882,1,.34748915,1,.25838983,1
2020,12,25175,.31813285,1,.12692848,1,.15441176,1
2020,12,30000,.89807522,1,.77887064,1,.65245903,1
2020,12,32000,.43045992,1,.25859275,1,.11375309,1
2020,12,32275,.92605281,1,.89231765,1,.83657068,1
2020,12,35000,.5074901,1,.30368933,1,.17013742,1
2020,12,36950,.28895941,1,.28782678,1,.22478387,1
2020,12,38250,.21989796,1,.25862631,1,.16253632,1
2020,12,39425,.073866531,1,.086547814,1,.13375369,1
2020,12,43975,.47629797,1,.21628018,1,.12676232,1
2020,12,45000,.82940596,1,.39712667,1,.1382612,1
2020,12,45025,.31620553,1,.2965968,1,.089307413,1
2020,12,45060,.96831548,1,.9046154,1,.88659793,1
2020,12,45975,.381111,1,.14466912,1,.13407822,1
2020,12,49675,0,1,0,1,0,1
2020,12,53000,.60476154,1,.30125517,1,.29773062,1
2020,12,54000,.17565055,1,.11566186,1,.10823259,1
2020,12,54200,0,1,0,1,0,1
2020,12,55775,.10372024,1,.043426655,1,.017203107,1
2020,12,57425,.36333737,1,.097333334,1,.079044119,1
2020,12,58050,.88322926,1,.76720214,1,.40068299,1
2020,12,58715,.28278688,1,.2738516,1,.33333334,1
2020,12,63000,0,2,0,1,0,1
2020,12,69700,.1141161,1,.015765766,1,.014309764,1
2020,12,70600,.36653465,1,.24495201,1,.074325323,1
2020,12,71000,.61531132,1,.51340455,1,.26313823,1
2020,12,76600,.87900215,1,.84447122,1,.4506672,1
2020,13,03440,.81245244,1,.81421745,1,.67303824,1
2020,13,04000,.69883245,1,.42935848,1,.24252193,1
2020,13,04204,.95514691,1,.92098558,1,.82691652,1
2020,13,19000,.87515783,1,.73915839,1,.44085667,1
2020,13,42425,0,1,0,1,0,1
2020,13,49008,.97052515,1,.9375,1,.62713426,1
2020,13,67284,.037349932,1,.13651612,1,.0046751574,1
2020,13,68516,0,1,0,1,0,1
2020,13,69000,.61300904,1,.42762062,1,.14847092,1
2020,13,72122,,,,,,
2020,13,80508,.7589581,1,.68915665,1,.47083563,1
2020,15,71550,,,,,,
2020,16,08830,.072811775,1,.11936721,1,.10817845,1
2020,16,52120,.18978103,1,.27849138,1,.24769308,1
2020,16,56260,.1257485,1,.1690633,1,.15665753,1
2020,17,02154,0,1,0,1,0,1
2020,17,03012,.077875622,1,.22177806,1,.030831803,1
2020,17,06613,.21859297,1,.12010676,1,.087129697,1
2020,17,12385,.094114453,1,.084084086,1,.021449463,1
2020,17,14000,.78998291,1,.73320019,1,.14105141,1
2020,17,14351,.7912088,1,.76242858,1,.76209676,1
2020,17,23074,.29341793,1,.32435587,1,.11648204,1
2020,17,24582,.02715655,1,.043314502,1,.012066046,1
2020,17,38570,.5620625,1,.58383667,1,.22537112,1
2020,17,51622,.017740982,1,.026788741,1,.010820198,1
2020,17,59000,.76117373,1,.66824925,1,.23489042,1
2020,17,65000,.51153475,1,.51658165,1,.29382128,1
2020,17,68003,.14989293,1,.13352546,1,.099014238,1
2020,17,72000,.36883348,1,.27292576,1,.26789752,1
2020,17,79293,.26930895,1,.23569195,1,.18526316,1
2020,18,05860,.081001475,1,.041608877,1,.018111965,1
2020,18,10342,0,1,0,1,0,1
2020,18,22000,.39982679,1,.29223379,1,.12681612,1
2020,18,23278,0,1,0,1,0,1
2020,18,25000,.42087224,1,.41707644,1,.10102241,1
2020,18,31000,.79551125,1,.83678907,1,.75793356,1
2020,18,36003,,,,,,
2020,18,71000,.29576412,1,.27928817,1,.16833067,1
2020,19,12000,.13469157,1,.077235773,1,.061806068,1
2020,19,19000,.2122463,1,.23784901,1,.12947319,1
2020,19,21000,.4538857,1,.4896574,1,.24605653,1
2020,19,73335,.15972812,1,.20580684,1,.029678226,1
2020,20,36000,.88568729,1,.89736539,1,.53475934,1
2020,20,38900,.092006035,1,.092073657,1,.12963453,1
2020,20,52575,.090047397,1,.18942325,1,.092348412,1
2020,20,53775,0,1,0,1,0,1
2020,20,71000,.48676413,1,.46492985,1,.15367521,1
2020,20,79000,.6915139,1,.79450727,1,.47982523,1
2020,21,46027,.55321819,1,.58418834,1,.27277392,1
2020,21,48006,.67236888,1,.61209345,1,.40118861,1
2020,22,05000,.54747641,1,.24088418,1,.36124358,1
2020,22,40735,.83355951,1,.72929174,1,.59917659,1
2020,22,41155,.78577113,1,.56431854,1,.20099624,1
2020,22,55000,.78276539,1,.62645376,1,.21991791,1
2020,22,70000,.64631134,1,.41091594,1,.083605789,1
2020,24,04000,.76465589,1,.67259341,1,.35055748,1
2020,24,30325,.068384074,1,.099760026,1,.019220779,1
2020,25,07000,.62123436,1,.55216783,1,.17061856,1
2020,25,09000,.62319422,1,.69876361,1,.62625003,1
2020,25,11000,.025388405,1,.037126716,1,.043887146,1
2020,25,23000,.87591243,1,.89051723,1,.76151609,1
2020,25,34550,1,1,1,1,1,1
2020,25,37000,.99068528,1,.97151953,1,.94291925,1
2020,25,37490,.91268325,1,.93738741,1,.73471308,1
2020,25,45000,.91625613,1,.91768152,1,.80419141,1
2020,25,45560,.032608695,1,.047337279,1,.062734082,1
2020,25,55745,.07668712,1,.10088272,1,.04796163,1
2020,25,62535,.36408979,1,.5,1,.2167116,1
2020,25,67000,.91650707,1,.96075696,1,.89012736,1
2020,25,82000,.85915762,1,.88381475,1,.69961238,1
2020,26,03000,.036496349,1,.02460457,1,.056006413,1
2020,26,21000,.72742337,1,.6365639,1,.62230563,1
2020,26,22000,.9131,1,.97137815,1,.96557564,1
2020,26,27440,0,1,0,1,0,1
2020,26,29000,.89935929,1,.79806364,1,.64446598,1
2020,26,34000,.61925155,1,.67752916,1,.12794679,1
2020,26,46000,.79351681,1,.7483716,1,.62730855,1
2020,26,49000,.26277372,1,.032648128,1,.0059476607,1
2020,26,69035,0,1,0,1,0,1
2020,26,74900,.47391725,1,.26436782,1,.041753653,1
2020,26,76460,.10678308,1,.05078125,1,.13874291,1
2020,26,80700,0,1,0,1,0,1
2020,26,84000,.66564673,1,.43087557,1,.19121447,1
2020,26,86000,.23276222,1,.079059832,1,.18857737,1
2020,26,88940,.78146851,1,.79268295,1,.43219405,1
2020,27,06616,.12354312,1,.065344751,1,.10244704,1
2020,27,07966,.13365008,1,.05540897,1,.067439862,1
2020,27,17000,.16313559,1,.11764706,1,.055053506,1
2020,27,43000,.64437532,1,.60103375,1,.11256949,1
2020,27,51730,.0064136824,1,.0070635723,1,.011156979,1
2020,27,54880,.21903561,1,.077689245,1,.035760924,1
2020,27,58000,.2,2,.17647059,1,0,2
2020,27,71428,0,1,0,1,0,1
2020,28,36000,.99665189,1,.98854959,1,.95396417,1
2020,29,15670,.19286872,1,.14432989,1,.076269493,1
2020,29,35000,.27011743,1,.37001246,1,.19771132,1
2020,29,38000,.62234944,1,.39533821,1,.095691249,1
2020,29,41348,0,1,0,3,0,1
2020,29,54074,,,,,,
2020,29,65000,.809062,1,.27287319,1,.080842637,1
2020,29,70000,.46784809,1,.34475806,1,.30954471,1
2020,30,06550,.29850745,1,.23787062,1,.10888458,1
2020,31,28000,.21129261,1,.1977082,1,.075538233,1
2020,31,37000,.46176592,1,.60356289,1,.089699641,1
2020,32,31900,.38931954,1,.33096498,1,.19100967,1
2020,32,40000,.70479149,1,.75320697,1,.33963901,1
2020,32,51800,.66105628,1,.6171599,1,.52082074,1
2020,32,60600,.5614934,1,.56265342,1,.1978533,1
2020,32,68400,.40251571,1,.51159513,1,.1419161,1
2020,33,45140,.17736121,1,.19454369,1,.081946753,1
2020,33,50260,.034946237,1,.065074421,1,.028015032,1
2020,34,13690,.11136891,1,.1757939,1,.08231511,1
2020,34,21000,.77316368,1,.7443403,1,.65599221,1
2020,34,36000,.59250998,1,.41381362,1,.47435638,1
2020,34,51000,.93333763,1,.89482743,1,.88589209,1
2020,34,57000,.70009524,1,.68518043,1,.70428896,1
2020,34,74000,.48852083,1,.51304835,1,.46857142,1
2020,35,02000,.61142361,1,.63931996,1,.31699032,1
2020,35,39380,.57988167,1,.69869965,1,.55039883,1
2020,35,63460,.079268292,1,.11052062,1,.11285087,1
2020,35,70500,.4848485,1,.53656709,1,.34188947,1
2020,36,01000,.8031792,1,.67463028,1,.2129875,1
2020,36,11000,.96556461,1,.91564995,1,.57541525,1
2020,36,50617,.030854831,1,.1282353,1,.0093495939,1
2020,36,51000,.66352606,1,.60580373,1,.090437084,1
2020,36,63000,.84983999,1,.75187969,1,.21757698,1
2020,36,73000,.97468239,1,.9233501,1,.56552655,1
2020,36,84000,.74532962,1,.77873784,1,.5293659,1
2020,37,02140,.10447761,1,.13841315,1,.041720036,1
2020,37,10740,.002371073,1,.0026896182,1,.010939742,1
2020,37,12000,.5060311,1,.52708519,1,.085442819,1
2020,37,14100,.16638578,1,.18277235,1,.098348759,1
2020,37,19000,.44874027,1,.40943283,1,.30350927,1
2020,37,22920,.77285844,1,.67603749,1,.49622783,1
2020,37,25580,.69997889,1,.66598082,1,.38515162,1
2020,37,28000,.68834132,1,.6562916,1,.19664665,1
2020,37,28080,.60021627,1,.59513676,1,.14702655,1
2020,37,31400,.74329114,1,.7698853,1,.48275861,1
2020,37,55000,.20109744,1,.16890636,1,.046203062,1
2020,37,74440,.69363397,1,.59705657,1,.25283974,1
2020,37,75000,.64407116,1,.60670334,1,.075761929,1
2020,38,25700,.066878982,1,.089051098,1,.026713494,1
2020,39,01000,.83013821,1,.74414569,1,.39701122,1
2020,39,15000,.60193235,1,.4598549,1,.1118416,1
2020,39,16000,.82226831,1,.79971045,1,.71584421,1
2020,39,18000,.8783198,1,.81311136,1,.53739774,1
2020,39,21000,.91133219,1,.71531886,1,.47265312,1
2020,39,61000,.19159664,1,.10887466,1,.10212304,1
2020,39,77000,.77499682,1,.67561781,1,.49622121,1
2020,40,09050,.060034305,1,.097237095,1,.023841059,1
2020,40,23200,0,1,0,1,0,1
2020,40,41850,.70161289,1,.68069714,1,.57196891,1
2020,40,52500,.31726909,1,.27662894,1,.24497016,1
2020,40,55000,.76361269,1,.7045989,1,.77528018,1
2020,40,75000,.58421338,1,.47016138,1,.26857361,1
2020,41,05350,.086746991,1,.14134966,1,.054743122,1
2020,41,05800,0,1,.0041279672,1,.011664272,1
2020,41,23850,.19825073,1,.26524785,1,.19101049,1
2020,41,31250,.15107913,1,.17516242,1,.16435526,1
2020,41,34100,.11928934,1,.19066317,1,.15636665,1
2020,41,47000,.42727274,1,.51793361,1,.30917355,1
2020,41,59000,.33899325,1,.33715743,1,.12998766,1
2020,41,64900,.47683397,1,.70977646,1,.28750345,1
2020,42,02000,.86194515,1,.91056806,1,.24250326,1
2020,42,06088,.2672956,1,.40628779,1,.10127555,1
2020,42,24000,.96280235,1,.84800839,1,.44775152,1
2020,42,60000,.98536712,1,.98370552,1,.85172677,1
2020,42,61000,.88352066,1,.55163509,1,.22717024,1
2020,42,63624,.72722095,1,.82542717,1,.19058642,1
2020,42,69000,.97945768,1,.99614888,1,.93569958,1
2020,44,19180,.36875001,1,.36206424,1,.047104403,1
2020,44,54640,.65325671,1,.54015404,1,.40115491,1
2020,44,59000,.84641796,1,.88901937,1,.72482914,1
2020,44,74300,0,1,.007797271,1,.012355986,1
2020,45,13330,.46175331,1,.20162225,1,.13561949,1
2020,45,16000,.59421235,1,.4816092,1,.61696315,1
2020,45,48535,0,1,0,1,0,1
2020,45,50875,.78592002,1,.80901235,1,.31452751,1
2020,46,59020,.35904178,1,.35059994,1,.093626976,1
2020,47,14000,.81232041,1,.85600436,1,.35526937,1
2020,47,15160,.36892202,1,.29750559,1,.23828699,1
2020,47,27740,.11640954,1,.074011296,1,.022721268,1
2020,47,40000,.66459709,1,.42901999,1,.16901067,1
2020,47,48000,.89234811,1,.8717525,1,.45802256,1
2020,47,51560,.078144968,1,.085516408,1,.015140868,1
2020,47,52006,.65784657,1,.68964159,1,.28253245,1
2020,48,01000,.26724139,1,.31115779,1,.15250665,1
2020,48,01924,0,1,0,1,0,1
2020,48,03000,.54665929,1,.46798503,1,.1228241,1
2020,48,04000,.32601163,1,.50790846,1,.13921234,1
2020,48,05000,.41892126,1,.5225175,1,.04163019,1
2020,48,06128,.25986841,1,.28737268,1,.15992703,1
2020,48,07000,.76291877,1,.72512949,1,.18423139,1
2020,48,10768,.5925926,1,.8640222,1,.79929578,1
2020,48,10912,.63838387,1,.69226837,1,.47391859,1
2020,48,13024,.023122959,1,.14452113,1,.019223224,1
2020,48,13552,0,1,0,1,0,1
2020,48,15976,0,1,0,1,0,1
2020,48,16432,.13036248,1,.27389717,1,.13982411,1
2020,48,17000,.53469855,1,.50570184,1,.19006675,1
2020,48,19000,.80573124,1,.77750474,1,.17757618,1
2020,48,19972,.14385659,1,.080115832,1,.035543304,1
2020,48,22660,.70666665,1,.82011718,1,.65698731,1
2020,48,24000,.43989843,1,.55411881,1,.37344748,1
2020,48,26232,0,1,0,1,0,1
2020,48,27000,.63985497,1,.66133809,1,.14285715,1
2020,48,27684,.011153507,1,.012764489,1,.0049706474,1
2020,48,29000,.37095532,1,.47991309,1,.31847742,1
2020,48,30464,.29841986,1,.44626483,1,.28025642,1
2020,48,35000,.74024582,1,.76618326,1,.27759865,1
2020,48,37000,.5978117,1,.82098836,1,.64129424,1
2020,48,39148,.33464131,1,.37428397,1,.28555176,1
2020,48,41464,.53448278,1,.7663486,1,.40217391,1
2020,48,41980,0,1,0,1,0,1
2020,48,42508,.2154233,1,.26720688,1,.36358404,1
2020,48,43888,.53377897,1,.55008239,1,.30469093,1
2020,48,45000,.58019716,1,.39258644,1,.12469126,1
2020,48,45384,.4952381,1,.58346969,1,.54609376,1
2020,48,45744,.033300098,1,.084996864,1,.011040339,1
2020,48,47892,.35922742,1,.48323706,1,.39270881,1
2020,48,48072,.099400602,1,.12277354,1,.019640353,1
2020,48,48768,.34246576,1,.83693075,1,.45059288,1
2020,48,50820,.019354839,1,.015041783,1,.0062153917,1
2020,48,53388,.19423929,1,.17600757,1,.076787151,1
2020,48,56000,.71776158,1,.77521843,1,.460733,1
2020,48,56348,0,1,0,1,0,1
2020,48,57200,1,1,1,1,1,1
2020,48,58016,.09144254,1,.14248663,1,.031889509,1
2020,48,61796,.039892022,1,.11330327,1,.012456402,1
2020,48,63500,0,1,0,1,0,1
2020,48,64472,.089579523,1,.1108757,1,.062612772,1
2020,48,65000,.50761002,1,.59407377,1,.18246058,1
2020,48,70808,0,1,0,1,0,1
2020,48,72176,.47187501,1,.44613105,1,.2107769,1
2020,48,74144,.57177031,1,.67600906,1,.18803835,1
2020,48,76000,.85896426,1,.86310053,1,.34117648,1
2020,48,79000,.52251816,1,.36883628,1,.15936455,1
2020,49,43660,0,1,0,1,0,1
2020,49,44320,0,1,0,1,0,1
2020,49,55980,.24744898,1,.33054203,1,.10429348,1
2020,49,57300,.013157895,1,.011305461,1,.040475544,1
2020,49,62470,.042168673,1,.032541957,1,.020232458,1
2020,49,65330,0,3,0,1,0,1
2020,49,67000,.080608018,1,.066370144,1,.046224382,1
2020,49,67440,.21014492,1,.14246659,1,.04362208,1
2020,49,70850,0,1,0,1,0,1
2020,49,82950,.060869563,1,.018814228,1,.069405586,1
2020,49,83470,0,1,0,1,0,1
2020,51,01000,.065673999,1,.099242508,1,.031531852,1
2020,51,16000,.1892774,1,.14634146,1,.039031032,1
2020,51,35000,.30007768,1,.24114545,1,.16606843,1
2020,51,47672,.59682977,1,.71428573,1,.75139725,1
2020,51,56000,.36456546,1,.29220444,1,.16584744,1
2020,51,57000,.54119664,1,.36946565,1,.1783924,1
2020,51,64000,.55690223,1,.46953404,1,.33846155,1
2020,51,67000,.5246771,1,.55587834,1,.083890006,1
2020,51,68000,.84128863,1,.92268389,1,.83539397,1
2020,51,76432,.24753237,1,.17433414,1,.10946602,1
2020,51,82000,.10738385,1,.049023092,1,.01301017,1
2020,53,03180,.066866264,1,.013370556,1,.027802961,1
2020,53,05210,0,1,0,1,0,1
2020,53,05280,.0054644807,1,.014071294,1,.0076986854,1
2020,53,22640,.0076335878,1,.0034513806,1,.0073717949,1
2020,53,23515,.13041733,1,.098246358,1,.11286888,1
2020,53,35275,.27011493,1,.34102973,1,.14064832,1
2020,53,35415,.17360164,1,.19137254,1,.093259856,1
2020,53,35940,0,1,0,1,0,1
2020,53,53545,.147929,1,.30824426,1,.061109751,1
2020,53,57745,.038834952,1,.030510129,1,.010659899,1
2020,53,63000,.076870076,1,.012100345,1,.0052574188,1
2020,53,67000,.35852373,1,.29722285,1,.18294311,1
2020,53,67167,.093833782,1,.20898877,1,.046089385,1
2020,53,70000,.11184739,1,.099596366,1,.05101762,1
2020,53,74060,.04264706,1,.034334764,1,.020948537,1
2020,53,80010,.34482759,1,.47045526,1,.19560374,1
2020,55,02375,.13358779,1,.1092437,1,.12956378,1
2020,55,31000,.41449428,1,.36360741,1,.10560567,1
2020,55,39225,.38333333,1,.31221387,1,.12983425,1
2020,55,48000,.15662903,1,.13245033,1,.070467941,1
2020,55,53000,.93839633,1,.89701056,1,.54693562,1
2020,55,66000,.65048313,1,.57889193,1,.30163762,1
2019,01,03076,0,1,0,1,0,1
2019,01,07000,.91519034,1,.74274594,1,.11306257,1
2019,01,35896,0,1,0,1,0,1
2019,01,37000,.49267069,1,.47574201,1,.11701918,1
2019,01,50000,.73054826,1,.57294929,1,.39373422,1
2019,01,51000,.79365647,1,.88949126,1,.38171327,1
2019,01,77256,.59253728,1,.61611372,1,.087305985,1
2019,02,03000,.29974294,1,.21305014,1,.10508904,1
2019,04,04720,.40080768,1,.39574564,1,.21770516,1
2019,04,07940,.55545777,1,.57810628,1,.44009641,1
2019,04,12000,.23498477,1,.29484156,1,.18386298,1
2019,04,23620,.22680412,1,.19884542,1,.14108296,1
2019,04,27400,.10290725,1,.086083449,1,.066369757,1
2019,04,27820,.62425447,1,.64005363,1,.23477726,1
2019,04,28380,.27272728,1,.2309434,1,.26681581,1
2019,04,46000,.41405204,1,.4229553,1,.19560957,1
