year,state,county,state_name,county_name,ec_county,ec_se_county,data_quality
2022,19,003,Iowa,Adams County,0.99168003,0.025250001,1
2022,19,005,Iowa,Allamakee County,0.95157999,0.018610001,1
2022,19,007,Iowa,Appanoose County,0.83076,0.01646,1
2022,19,009,Iowa,Audubon County,1.0862499,0.022229999,1
2022,19,011,Iowa,Benton County,1.12208,0.0136,1
2022,19,013,Iowa,Black Hawk County,0.84346002,0.0088900002,1
2022,19,015,Iowa,Boone County,1.105,0.01331,1
2022,19,017,Iowa,Bremer County,1.1985101,0.01372,1
2022,19,019,Iowa,Buchanan County,1.12161,0.01376,1
2022,19,021,Iowa,Buena Vista County,0.61985999,0.01435,1
2022,19,023,Iowa,Butler County,1.15878,0.014880000000000001,1
2022,19,025,Iowa,Calhoun County,1.0970401,0.017100001,1
2022,19,027,Iowa,Carroll County,1.1022201,0.01542,1
2022,19,029,Iowa,Cass County,0.91459,0.01643,1
2022,19,031,Iowa,Cedar County,1.12602,0.01502,1
2022,19,033,Iowa,Cerro Gordo County,0.93401003,0.01163,1
2022,19,035,Iowa,Cherokee County,1.06761,0.018309999,1
2022,19,037,Iowa,Chickasaw County,1.0524,0.01991,1
2022,19,039,Iowa,Clarke County,0.78982002,0.01798,1
2022,19,041,Iowa,Clay County,0.96508002,0.01528,1
2022,19,043,Iowa,Clayton County,1.11678,0.01398,1
2022,19,045,Iowa,Clinton County,0.85602999,0.01063,1
2022,19,047,Iowa,Crawford County,0.70107001,0.017039999,1
2022,19,049,Iowa,Dallas County,1.05221,0.01044,1
2022,19,051,Iowa,Davis County,0.95643997,0.02028,1
2022,19,053,Iowa,Decatur County,0.97814,0.017759999,1
2022,19,055,Iowa,Delaware County,1.10604,0.01646,1
2022,19,057,Iowa,Des Moines County,0.82726002,0.01115,1
2022,19,059,Iowa,Dickinson County,1.1104701,0.01413,1
2022,19,061,Iowa,Dubuque County,1.01527,0.0095600002,1
2022,19,063,Iowa,Emmet County,0.91679001,0.017689999,1
2022,19,065,Iowa,Fayette County,0.99362999,0.01469,1
2022,19,067,Iowa,Floyd County,0.96565998,0.01427,1
2022,19,069,Iowa,Franklin County,0.81181997,0.02049,1
2022,19,071,Iowa,Fremont County,0.98953998,0.02097,1
2022,19,073,Iowa,Greene County,1.02468,0.019509999,1
2022,19,075,Iowa,Grundy County,1.1821001,0.01818,1
2022,19,077,Iowa,Guthrie County,1.09542,0.016580001,1
2022,19,079,Iowa,Hamilton County,0.87664002,0.01715,1
2022,19,081,Iowa,Hancock County,1.02168,0.01804,1
2022,19,083,Iowa,Hardin County,1.0229501,0.01489,1
2022,19,085,Iowa,Harrison County,1.09229,0.01538,1
2022,19,087,Iowa,Henry County,0.93019003,0.01339,1
2022,19,089,Iowa,Howard County,1.07022,0.01847,1
2022,19,091,Iowa,Humboldt County,1.03614,0.01743,1
2022,19,093,Iowa,Ida County,1.06471,0.01881,1
2022,19,095,Iowa,Iowa County,1.10716,0.015900001,1
2022,19,097,Iowa,Jackson County,1.00366,0.0135,1
2022,19,099,Iowa,Jasper County,0.97178,0.01177,1
2022,19,101,Iowa,Jefferson County,0.99169999,0.01353,1
2022,19,103,Iowa,Johnson County,1.09649,0.0091399997,1
2022,19,105,Iowa,Jones County,1.0578001,0.01513,1
2022,19,107,Iowa,Keokuk County,0.96718001,0.019099999,1
2022,19,109,Iowa,Kossuth County,1.01635,0.01592,1
2022,19,111,Iowa,Lee County,0.79536003,0.01142,1
2022,19,113,Iowa,Linn County,1.00389,0.0077800001,1
2022,19,115,Iowa,Louisa County,0.82337999,0.018959999,1
2022,19,117,Iowa,Lucas County,0.91488999,0.018069999,1
2022,19,119,Iowa,Lyon County,1.16634,0.019950001,1
2022,19,121,Iowa,Madison County,1.16129,0.01561,1
2022,19,123,Iowa,Mahaska County,0.96131998,0.01304,1
2022,19,125,Iowa,Marion County,1.0699,0.0125,1
2022,19,127,Iowa,Marshall County,0.70670003,0.01208,1
2022,19,129,Iowa,Mills County,1.09574,0.01511,1
2022,19,131,Iowa,Mitchell County,1.13223,0.01805,1
2022,19,133,Iowa,Monona County,1.00617,0.01801,1
2022,19,135,Iowa,Monroe County,0.97517002,0.02024,1
2022,19,137,Iowa,Montgomery County,0.90561002,0.016690001,1
2022,19,139,Iowa,Muscatine County,0.81383002,0.01181,1
2022,19,141,Iowa,O'Brien County,1.0548,0.01637,1
2022,19,143,Iowa,Osceola County,0.94143999,0.0264,1
2022,19,145,Iowa,Page County,0.96125001,0.01513,1
2022,19,147,Iowa,Palo Alto County,1.0679801,0.0174,1
2022,19,149,Iowa,Plymouth County,1.04109,0.01468,1
2022,19,151,Iowa,Pocahontas County,0.91883999,0.021469999,1
2022,19,153,Iowa,Polk County,0.86509001,0.0068999999,1
2022,19,155,Iowa,Pottawattamie County,0.82823998,0.0094299996,1
2022,19,157,Iowa,Poweshiek County,1.02074,0.01493,1
2022,19,159,Iowa,Ringgold County,0.99833,0.025909999,1
2022,19,161,Iowa,Sac County,0.92429,0.02007,1
2022,19,163,Iowa,Scott County,0.84495997,0.0076100002,1
2022,19,165,Iowa,Shelby County,1.04129,0.018780001,1
2022,19,167,Iowa,Sioux County,0.98806,0.017519999,1
2022,19,169,Iowa,Story County,1.1839,0.01004,1
2022,19,171,Iowa,Tama County,0.88661999,0.016140001,1
2022,19,173,Iowa,Taylor County,0.92896003,0.02187,1
2022,19,175,Iowa,Union County,0.89901,0.01574,1
2022,19,177,Iowa,Van Buren County,0.91786999,0.01832,1
2022,19,179,Iowa,Wapello County,0.71122998,0.01141,1
2022,19,181,Iowa,Warren County,1.11465,0.0113,1
2022,19,183,Iowa,Washington County,1.02451,0.0138,1
2022,19,185,Iowa,Wayne County,0.94835001,0.019069999,1
2022,19,187,Iowa,Webster County,0.87379003,0.01169,1
2022,19,189,Iowa,Winnebago County,1.0075999,0.016759999,1
2022,19,191,Iowa,Winneshiek County,1.2157,0.016659999,1
2022,19,193,Iowa,Woodbury County,0.77585,0.0096500004,1
2022,19,195,Iowa,Worth County,1.03399,0.02005,1
2022,19,197,Iowa,Wright County,0.76385999,0.017030001,1
2022,20,001,Kansas,Allen County,0.77282,0.01514,1
2022,20,003,Kansas,Anderson County,0.96709001000000006,0.017619999,1
2022,20,005,Kansas,Atchison County,0.91580999,0.01546,1
2022,20,007,Kansas,Barber County,1.00301,0.024460001,1
2022,20,009,Kansas,Barton County,0.83504999,0.01314,1
2022,20,011,Kansas,Bourbon County,0.81825,0.01473,1
2022,20,013,Kansas,Brown County,0.88506001,0.017659999,1
2022,20,015,Kansas,Butler County,0.9878,0.0099400003,1
2022,20,017,Kansas,Chase County,0.98408002000000006,0.031479999,1
2022,20,019,Kansas,Chautauqua County,0.82738,0.023669999,1
2022,20,021,Kansas,Cherokee County,0.80658001,0.01273,1
2022,20,023,Kansas,Cheyenne County,0.99049002,0.035730001,1
2022,20,025,Kansas,Clark County,1.10186,0.02909,1
2022,20,027,Kansas,Clay County,0.97689998,0.018239999,1
2022,20,029,Kansas,Cloud County,0.94858998,0.017279999,1
2022,20,031,Kansas,Coffey County,1.0122,0.01846,1
2022,20,033,Kansas,Comanche County,1.11961,0.033059999,1
2022,20,035,Kansas,Cowley County,0.79356998,0.01206,1
2022,20,037,Kansas,Crawford County,0.84542,0.01174,1
2022,20,039,Kansas,Decatur County,0.94524002,0.025289999,1
2022,20,041,Kansas,Dickinson County,0.96974999,0.01255,1
2022,20,043,Kansas,Doniphan County,0.97083998,0.01922,1
2022,20,045,Kansas,Douglas County,1.08681,0.0081599997,1
2022,20,047,Kansas,Edwards County,0.85889,0.030169999,1
2022,20,049,Kansas,Elk County,0.91036999,0.02592,1
2022,20,051,Kansas,Ellis County,1.10554,0.01179,1
2022,20,053,Kansas,Ellsworth County,0.95778,0.021880001,1
2022,20,055,Kansas,Finney County,0.69670999,0.01218,1
2022,20,057,Kansas,Ford County,0.60279,0.01281,1
2022,20,059,Kansas,Franklin County,0.96956998,0.01265,1
2022,20,061,Kansas,Geary County,0.87906998,0.0086200004,1
2022,20,063,Kansas,Gove County,1.12533,0.023,1
2022,20,065,Kansas,Graham County,1.01243,0.02716,1
2022,20,067,Kansas,Grant County,0.71670002,0.018959999,1
2022,20,069,Kansas,Gray County,1.03863,0.02492,1
2022,20,071,Kansas,Greeley County,NA,NA,NA
2022,20,073,Kansas,Greenwood County,0.93081999,0.01946,1
2022,20,075,Kansas,Hamilton County,0.63841999,0.03064,1
2022,20,077,Kansas,Harper County,0.92580998,0.021400001,1
2022,20,079,Kansas,Harvey County,0.90732002,0.01228,1
2022,20,081,Kansas,Haskell County,0.89012998,0.024900001,1
2022,20,083,Kansas,Hodgeman County,1.13598,0.03836,1
2022,20,085,Kansas,Jackson County,0.99778998,0.018750001,1
2022,20,087,Kansas,Jefferson County,1.10123,0.01465,1
2022,20,089,Kansas,Jewell County,0.95844001,0.02551,1
2022,20,091,Kansas,Johnson County,1.0613101,0.0070099998,1
2022,20,093,Kansas,Kearny County,0.82278001,0.027829999,1
2022,20,095,Kansas,Kingman County,0.98304999,0.02345,1
2022,20,097,Kansas,Kiowa County,1.12808,0.032200001,1
2022,20,099,Kansas,Labette County,0.78236997,0.01322,1
2022,20,101,Kansas,Lane County,0.94128001,0.0359,1
2022,20,103,Kansas,Leavenworth County,0.97672999,0.00985,1
2022,20,105,Kansas,Lincoln County,0.97731,0.02792,1
2022,20,107,Kansas,Linn County,0.94910002,0.01746,1
2022,20,109,Kansas,Logan County,0.99975002,0.024180001,1
2022,20,111,Kansas,Lyon County,0.85102999,0.01218,1
2022,20,113,Kansas,McPherson County,1.04287,0.01273,1
2022,20,115,Kansas,Marion County,1.00951,0.01712,1
2022,20,117,Kansas,Marshall County,1.00089,0.018580001,1
2022,20,119,Kansas,Meade County,0.94835001,0.02547,1
2022,20,121,Kansas,Miami County,1.05277,0.01493,1
2022,20,123,Kansas,Mitchell County,1.06715,0.020129999,1
2022,20,125,Kansas,Montgomery County,0.74839002,0.01166,1
2022,20,127,Kansas,Morris County,1.02764,0.02128,1
2022,20,129,Kansas,Morton County,0.88933998,0.028650001,1
2022,20,131,Kansas,Nemaha County,1.07207,0.019579999,1
2022,20,133,Kansas,Neosho County,0.81098002,0.01379,1
2022,20,135,Kansas,Ness County,0.99545002,0.030820001,1
2022,20,137,Kansas,Norton County,0.94418001,0.02052,1
2022,20,139,Kansas,Osage County,1.00543,0.01425,1
2022,20,141,Kansas,Osborne County,0.97916001,0.025590001,1
2022,20,143,Kansas,Ottawa County,1.00792,0.0209,1
2022,20,145,Kansas,Pawnee County,0.95029998,0.02043,1
2022,20,147,Kansas,Phillips County,1.03273,0.019409999,1
2022,20,149,Kansas,Pottawatomie County,1.10542,0.01384,1
2022,20,151,Kansas,Pratt County,0.94848001,0.019409999,1
2022,20,153,Kansas,Rawlins County,0.98821002,0.03218,1
2022,20,155,Kansas,Reno County,0.86844999,0.01016,1
2022,20,157,Kansas,Republic County,1.0118001,0.0229,1
2022,20,159,Kansas,Rice County,0.90935999,0.019649999,1
2022,20,161,Kansas,Riley County,1.11905,0.0083400002,1
2022,20,163,Kansas,Rooks County,1.04843,0.02079,1
2022,20,165,Kansas,Rush County,1.04391,0.027179999,1
2022,20,167,Kansas,Russell County,0.93883997,0.02053,1
2022,20,169,Kansas,Saline County,0.83788002,0.01026,1
2022,20,171,Kansas,Scott County,0.85899001,0.0284,1
2022,20,173,Kansas,Sedgwick County,0.79304999,0.0063999998,1
2022,20,175,Kansas,Seward County,0.59332001,0.01327,1
2022,20,177,Kansas,Shawnee County,0.84419,0.0084199999,1
2022,20,179,Kansas,Sheridan County,1.06972,0.027799999,1
2022,20,181,Kansas,Sherman County,0.95433003,0.020160001,1
2022,20,183,Kansas,Smith County,1.0340101,0.023879999,1
2022,20,185,Kansas,Stafford County,0.91416001,0.02437,1
2022,20,187,Kansas,Stanton County,0.74300998,0.037310001,1
2022,20,189,Kansas,Stevens County,0.78669,0.021579999,1
2022,20,191,Kansas,Sumner County,0.94945002,0.01389,1
2022,20,193,Kansas,Thomas County,1.00006,0.01781,1
2022,20,195,Kansas,Trego County,1.04883,0.031800002,1
2022,20,197,Kansas,Wabaunsee County,1.10539,0.02241,1
2022,20,199,Kansas,Wallace County,1.1349699,0.037969999,1
2022,20,201,Kansas,Washington County,1.07432,0.02431,1
2022,20,203,Kansas,Wichita County,0.80993003,0.033300001,1
2022,20,205,Kansas,Wilson County,0.77942002,0.017999999,1
2022,20,207,Kansas,Woodson County,0.89772999,0.025079999,1
2022,20,209,Kansas,Wyandotte County,0.59995002,0.0076000001,1
2022,21,001,Kentucky,Adair County,0.82176,0.01368,1
2022,21,003,Kentucky,Allen County,0.79587001,0.01365,1
2022,21,005,Kentucky,Anderson County,0.97829998,0.01332,1
2022,21,007,Kentucky,Ballard County,0.91286999,0.02462,1
2022,21,009,Kentucky,Barren County,0.79999,0.01025,1
2022,21,011,Kentucky,Bath County,0.82356,0.0156,1
2022,21,013,Kentucky,Bell County,0.54250002,0.01096,1
2022,21,015,Kentucky,Boone County,0.94,0.0082400003,1
2022,21,017,Kentucky,Bourbon County,0.85073,0.01511,1
2022,21,019,Kentucky,Boyd County,0.84201002,0.0090500005,1
2022,21,021,Kentucky,Boyle County,0.87402999,0.01163,1
2022,21,023,Kentucky,Bracken County,0.97544998,0.019470001,1
2022,21,025,Kentucky,Breathitt County,0.65075999,0.0153,1
2022,21,027,Kentucky,Breckinridge County,0.92708999,0.01574,1
2022,21,029,Kentucky,Bullitt County,0.93434,0.01041,1
2022,21,031,Kentucky,Butler County,0.81712002,0.01705,1
2022,21,033,Kentucky,Caldwell County,0.91578001,0.01554,1
2022,21,035,Kentucky,Calloway County,0.96552002,0.01155,1
2022,21,037,Kentucky,Campbell County,0.97575003,0.0095499996,1
2022,21,039,Kentucky,Carlisle County,0.95319998,0.025800001,1
2022,21,041,Kentucky,Carroll County,0.74715,0.01629,1
2022,21,043,Kentucky,Carter County,0.77390999,0.01187,1
2022,21,045,Kentucky,Casey County,0.74149001,0.01493,1
2022,21,047,Kentucky,Christian County,0.74645001,0.0084100002,1
2022,21,049,Kentucky,Clark County,0.82292998,0.01118,1
2022,21,051,Kentucky,Clay County,0.56465,0.01283,1
2022,21,053,Kentucky,Clinton County,0.64265001,0.017589999,1
2022,21,055,Kentucky,Crittenden County,0.88957,0.018929999,1
2022,21,057,Kentucky,Cumberland County,0.74738002,0.020409999,1
2022,21,059,Kentucky,Daviess County,0.88028002,0.0091000004,1
2022,21,061,Kentucky,Edmonson County,0.91134,0.02035,1
2022,21,063,Kentucky,Elliott County,0.77030998,0.020230001,1
2022,21,065,Kentucky,Estill County,0.76797998,0.01578,1
2022,21,067,Kentucky,Fayette County,0.85557002,0.0066399998,1
2022,21,069,Kentucky,Fleming County,0.89704001,0.01549,1
2022,21,071,Kentucky,Floyd County,0.70181,0.0099200001,1
2022,21,073,Kentucky,Franklin County,0.87993002,0.01006,1
2022,21,075,Kentucky,Fulton County,0.65978003,0.01522,1
2022,21,077,Kentucky,Gallatin County,0.81849003,0.01761,1
2022,21,079,Kentucky,Garrard County,0.86457998,0.01394,1
2022,21,081,Kentucky,Grant County,0.87752002,0.01215,1
2022,21,083,Kentucky,Graves County,0.87553,0.012,1
2022,21,085,Kentucky,Grayson County,0.89462,0.01329,1
2022,21,087,Kentucky,Green County,0.85987997,0.0164,1
2022,21,089,Kentucky,Greenup County,0.88020998,0.01161,1
2022,21,091,Kentucky,Hancock County,0.96610999,0.017000001,1
2022,21,093,Kentucky,Hardin County,0.89464998,0.0076700002,1
2022,21,095,Kentucky,Harlan County,0.53648001,0.0118,1
2022,21,097,Kentucky,Harrison County,0.91892999,0.01559,1
2022,21,099,Kentucky,Hart County,0.79969001,0.01299,1
2022,21,101,Kentucky,Henderson County,0.75729001,0.01036,1
2022,21,103,Kentucky,Henry County,0.92777997,0.01471,1
2022,21,105,Kentucky,Hickman County,0.83769,0.02795,1
2022,21,107,Kentucky,Hopkins County,0.83636999,0.01109,1
2022,21,109,Kentucky,Jackson County,0.74194998,0.01568,1
2022,21,111,Kentucky,Jefferson County,0.72134,0.0056599998,1
2022,21,113,Kentucky,Jessamine County,0.89270002,0.0098099997,1
2022,21,115,Kentucky,Johnson County,0.80589998,0.0134,1
2022,21,117,Kentucky,Kenton County,0.83428001,0.0076700002,1
2022,21,119,Kentucky,Knott County,0.64696002,0.01396,1
2022,21,121,Kentucky,Knox County,0.72356999,0.01291,1
2022,21,123,Kentucky,Larue County,0.93555999,0.01421,1
2022,21,125,Kentucky,Laurel County,0.75147003,0.0096500004,1
2022,21,127,Kentucky,Lawrence County,0.75506997,0.01237,1
2022,21,129,Kentucky,Lee County,0.69847,0.019470001,1
2022,21,131,Kentucky,Leslie County,0.65744001,0.01533,1
2022,21,133,Kentucky,Letcher County,0.67493999,0.01275,1
2022,21,135,Kentucky,Lewis County,0.80271,0.01657,1
2022,21,137,Kentucky,Lincoln County,0.7888,0.01269,1
2022,21,139,Kentucky,Livingston County,0.90083998,0.018379999,1
2022,21,141,Kentucky,Logan County,0.86803001,0.01206,1
2022,21,143,Kentucky,Lyon County,0.96608001,0.019060001,1
2022,21,145,Kentucky,McCracken County,0.88722003,0.0092799999,1
2022,21,147,Kentucky,McCreary County,0.57334,0.01331,1
2022,21,149,Kentucky,McLean County,0.89047998,0.01911,1
2022,21,151,Kentucky,Madison County,0.88881999,0.0084800003,1
2022,21,153,Kentucky,Magoffin County,0.82762998,0.01636,1
2022,21,155,Kentucky,Marion County,0.87061,0.01392,1
2022,21,157,Kentucky,Marshall County,0.98979998,0.01409,1
2022,21,159,Kentucky,Martin County,0.68879002,0.01497,1
2022,21,161,Kentucky,Mason County,0.88572001,0.01421,1
2022,21,163,Kentucky,Meade County,0.92645001,0.01491,1
2022,21,165,Kentucky,Menifee County,0.76712,0.018929999,1
2022,21,167,Kentucky,Mercer County,0.91907001,0.01427,1
2022,21,169,Kentucky,Metcalfe County,0.78821999,0.01582,1
2022,21,171,Kentucky,Monroe County,0.74926001,0.01657,1
2022,21,173,Kentucky,Montgomery County,0.84895003,0.01143,1
2022,21,175,Kentucky,Morgan County,0.83109999,0.01572,1
2022,21,177,Kentucky,Muhlenberg County,0.86758,0.01321,1
2022,21,179,Kentucky,Nelson County,1.00158,0.01109,1
2022,21,181,Kentucky,Nicholas County,0.87217999,0.019649999,1
2022,21,183,Kentucky,Ohio County,0.83546001,0.01382,1
2022,21,185,Kentucky,Oldham County,1.06872,0.01375,1
2022,21,187,Kentucky,Owen County,0.86804003,0.01785,1
2022,21,189,Kentucky,Owsley County,0.70379001,0.02152,1
2022,21,191,Kentucky,Pendleton County,0.92027003,0.016489999,1
2022,21,193,Kentucky,Perry County,0.68518001,0.01148,1
2022,21,195,Kentucky,Pike County,0.73913002,0.0093700001,1
2022,21,197,Kentucky,Powell County,0.78012002,0.01508,1
2022,21,199,Kentucky,Pulaski County,0.77807999,0.0098599996,1
2022,21,201,Kentucky,Robertson County,0.92444003,0.03019,1
2022,21,203,Kentucky,Rockcastle County,0.77204001,0.01465,1
2022,21,205,Kentucky,Rowan County,0.86527002,0.01173,1
2022,21,207,Kentucky,Russell County,0.75591999,0.01443,1
2022,21,209,Kentucky,Scott County,0.83482999,0.01031,1
2022,21,211,Kentucky,Shelby County,0.88164997,0.01238,1
2022,21,213,Kentucky,Simpson County,0.84390002,0.01196,1
2022,21,215,Kentucky,Spencer County,1.01521,0.019990001,1
2022,21,217,Kentucky,Taylor County,0.85095,0.01142,1
2022,21,219,Kentucky,Todd County,0.78096002,0.017039999,1
2022,21,221,Kentucky,Trigg County,0.86887997,0.017449999,1
2022,21,223,Kentucky,Trimble County,0.83837998,0.02162,1
2022,21,225,Kentucky,Union County,0.82699001,0.015,1
2022,21,227,Kentucky,Warren County,0.84693998,0.0079600001,1
2022,21,229,Kentucky,Washington County,0.86001003,0.01626,1
2022,21,231,Kentucky,Wayne County,0.64111,0.01449,1
2022,21,233,Kentucky,Webster County,0.79433,0.016480001,1
2022,21,235,Kentucky,Whitley County,0.74387002,0.0097700004,1
2022,21,237,Kentucky,Wolfe County,0.66793001,0.01516,1
2022,21,239,Kentucky,Woodford County,0.94396001,0.01369,1
2022,22,001,Louisiana,Acadia Parish,0.72135001,0.0090399999,1
2022,22,003,Louisiana,Allen Parish,0.74840999,0.01097,1
2022,22,005,Louisiana,Ascension Parish,0.87848997,0.0076799998,1
2022,22,007,Louisiana,Assumption Parish,0.73692,0.012070000000000001,1
2022,22,009,Louisiana,Avoyelles Parish,0.62866002,0.01019,1
2022,22,011,Louisiana,Beauregard Parish,0.82858002,0.01038,1
2022,22,013,Louisiana,Bienville Parish,0.56870002,0.01218,1
2022,22,015,Louisiana,Bossier Parish,0.68825001,0.00715,1
2022,22,017,Louisiana,Caddo Parish,0.56309003,0.0054600001,1
2022,22,019,Louisiana,Calcasieu Parish,0.76890999,0.00654,1
2022,22,021,Louisiana,Caldwell Parish,0.71866,0.01553,1
2022,22,023,Louisiana,Cameron Parish,0.78324997,0.02201,1
2022,22,025,Louisiana,Catahoula Parish,0.69221002,0.015729999,1
2022,22,027,Louisiana,Claiborne Parish,0.53834999,0.01244,1
2022,22,029,Louisiana,Concordia Parish,0.57236999,0.01165,1
2022,22,031,Louisiana,De Soto Parish,0.64191997,0.01062,1
2022,22,033,Louisiana,East Baton Rouge Parish,0.72828001,0.0055900002,1
2022,22,035,Louisiana,East Carroll Parish,0.42721999,0.01416,1
2022,22,037,Louisiana,East Feliciana Parish,0.81941998,0.01286,1
2022,22,039,Louisiana,Evangeline Parish,0.64047003,0.01027,1
2022,22,041,Louisiana,Franklin Parish,0.60131001,0.01224,1
2022,22,043,Louisiana,Grant Parish,0.75945997,0.01191,1
2022,22,045,Louisiana,Iberia Parish,0.65674001,0.0079899998,1
2022,22,047,Louisiana,Iberville Parish,0.75871003,0.0104,1
2022,22,049,Louisiana,Jackson Parish,0.65794998,0.01414,1
2022,22,051,Louisiana,Jefferson Parish,0.67338997,0.0060299998,1
2022,22,053,Louisiana,Jefferson Davis Parish,0.75457001,0.01084,1
2022,22,055,Louisiana,Lafayette Parish,0.77750999,0.0060399999,1
2022,22,057,Louisiana,Lafourche Parish,0.77956003,0.0082900003,1
2022,22,059,Louisiana,LaSalle Parish,0.81308001,0.01444,1
2022,22,061,Louisiana,Lincoln Parish,0.66459,0.0087400004,1
2022,22,063,Louisiana,Livingston Parish,0.94003999,0.0083699999,1
2022,22,065,Louisiana,Madison Parish,0.45612001,0.012,1
2022,22,067,Louisiana,Morehouse Parish,0.55290002,0.01021,1
2022,22,069,Louisiana,Natchitoches Parish,0.62965,0.0096399998,1
2022,22,071,Louisiana,Orleans Parish,0.76718003,0.0053300001,1
2022,22,073,Louisiana,Ouachita Parish,0.65191001,0.0064099999,1
2022,22,075,Louisiana,Plaquemines Parish,0.81713003,0.01167,1
2022,22,077,Louisiana,Pointe Coupee Parish,0.75199997,0.01222,1
2022,22,079,Louisiana,Rapides Parish,0.69208997,0.0074999998,1
2022,22,081,Louisiana,Red River Parish,0.54865998,0.01523,1
2022,22,083,Louisiana,Richland Parish,0.61541998,0.01061,1
2022,22,085,Louisiana,Sabine Parish,0.68944001,0.01337,1
2022,22,087,Louisiana,St. Bernard Parish,0.68550998,0.0093099996,1
2022,22,089,Louisiana,St. Charles Parish,0.82530999,0.0099799996,1
2022,22,091,Louisiana,St. Helena Parish,0.61996001,0.017899999,1
2022,22,093,Louisiana,St. James Parish,0.80517,0.01148,1
2022,22,095,Louisiana,St. John the Baptist Parish,0.67254001,0.0094600003,1
2022,22,097,Louisiana,St. Landry Parish,0.63002002,0.0071100001,1
2022,22,099,Louisiana,St. Martin Parish,0.71564001,0.0090399999,1
2022,22,101,Louisiana,St. Mary Parish,0.61085999,0.0083999997,1
2022,22,103,Louisiana,St. Tammany Parish,0.88546997,0.00661,1
2022,22,105,Louisiana,Tangipahoa Parish,0.71471,0.0068600001,1
2022,22,107,Louisiana,Tensas Parish,NA,NA,NA
2022,22,109,Louisiana,Terrebonne Parish,0.74675,0.0083600003,1
2022,22,111,Louisiana,Union Parish,0.65164,0.01211,1
2022,22,113,Louisiana,Vermilion Parish,0.81865001,0.0098799998,1
2022,22,115,Louisiana,Vernon Parish,0.84250998,0.0087000001,1
2022,22,117,Louisiana,Washington Parish,0.62948,0.0094100004,1
2022,22,119,Louisiana,Webster Parish,0.60824001,0.0090899998,1
2022,22,121,Louisiana,West Baton Rouge Parish,0.77104998,0.01128,1
2022,22,123,Louisiana,West Carroll Parish,0.68151999,0.015939999,1
2022,22,125,Louisiana,West Feliciana Parish,0.84362,0.0156,1
2022,22,127,Louisiana,Winn Parish,0.61144,0.01459,1
2022,23,001,Maine,Androscoggin County,0.79014999,0.0082700001,1
2022,23,003,Maine,Aroostook County,0.75547999,0.01036,1
2022,23,005,Maine,Cumberland County,1.05884,0.0070099998,1
2022,23,007,Maine,Franklin County,0.82718998,0.01232,1
2022,23,009,Maine,Hancock County,0.86374003,0.01061,1
2022,23,011,Maine,Kennebec County,0.82814002,0.0077,1
2022,23,013,Maine,Knox County,0.85984999,0.01174,1
2022,23,015,Maine,Lincoln County,0.85930002,0.0113,1
2022,23,017,Maine,Oxford County,0.80254,0.0093599996,1
2022,23,019,Maine,Penobscot County,0.85664999,0.0077300002,1
2022,23,021,Maine,Piscataquis County,0.77823001,0.0136,1
2022,23,023,Maine,Sagadahoc County,0.93840998,0.01079,1
2022,23,025,Maine,Somerset County,0.72096997,0.0093799997,1
2022,23,027,Maine,Waldo County,0.81066,0.01144,1
2022,23,029,Maine,Washington County,0.70222998,0.01223,1
2022,23,031,Maine,York County,1.01457,0.0074399998,1
2022,24,001,Maryland,Allegany County,0.85816002,0.0093400003,1
2022,24,003,Maryland,Anne Arundel County,1.06954,0.00642,1
2022,24,005,Maryland,Baltimore County,0.88024998,0.0059400001,1
2022,24,009,Maryland,Calvert County,1.20354,0.0090899998,1
2022,24,011,Maryland,Caroline County,0.81958997,0.0101,1
2022,24,013,Maryland,Carroll County,1.20996,0.0087599996,1
2022,24,015,Maryland,Cecil County,0.98762,0.0089100003,1
2022,24,017,Maryland,Charles County,1.02714,0.0076100002,1
2022,24,019,Maryland,Dorchester County,0.67486,0.01081,1
2022,24,021,Maryland,Frederick County,1.06832,0.0081599997,1
2022,24,023,Maryland,Garrett County,0.94959998,0.01298,1
2022,24,025,Maryland,Harford County,1.1076,0.0073600002,1
2022,24,027,Maryland,Howard County,1.1458499,0.0086099999,1
2022,24,029,Maryland,Kent County,0.91715997,0.01277,1
2022,24,031,Maryland,Montgomery County,0.99388999,0.0075300001,1
2022,24,033,Maryland,Prince George's County,0.83344001,0.0064699999,1
2022,24,035,Maryland,Queen Anne's County,1.07447,0.01264,1
2022,24,037,Maryland,St. Mary's County,1.06085,0.0090699997,1
2022,24,039,Maryland,Somerset County,0.70286,0.0119,1
2022,24,041,Maryland,Talbot County,0.85333002,0.01165,1
2022,24,043,Maryland,Washington County,0.91908997,0.0078699999,1
2022,24,045,Maryland,Wicomico County,0.72296,0.0076199998,1
2022,24,047,Maryland,Worcester County,0.96828002,0.0093599996,1
2022,24,510,Maryland,Baltimore city,0.72158003,0.0052899998,1
2022,25,001,Massachusetts,Barnstable County,1.06256,0.0095300004,1
2022,25,003,Massachusetts,Berkshire County,0.89658999,0.0092599997,1
2022,25,005,Massachusetts,Bristol County,0.80197001,0.00673,1
2022,25,007,Massachusetts,Dukes County,0.91086,0.017969999,1
2022,25,009,Massachusetts,Essex County,0.80094999,0.00722,1
2022,25,011,Massachusetts,Franklin County,1.0703,0.0105,1
2022,25,013,Massachusetts,Hampden County,0.62908,0.00624,1
2022,25,015,Massachusetts,Hampshire County,1.1361901,0.0098999999,1
